time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,PriceDistrictHeatingPower
61200.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
62100.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
63000.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
63900.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
64800.0,0.04281,0.05252999999999999,0.05761,0.0828
65700.0,0.04281,0.05252999999999999,0.05761,0.0828
66600.0,0.04281,0.05252999999999999,0.05761,0.0828
67500.0,0.04281,0.05252999999999999,0.05761,0.0828
68400.0,0.04281,0.05252999999999999,0.04998,0.0828
69300.0,0.04281,0.05252999999999999,0.04998,0.0828
70200.0,0.04281,0.05252999999999999,0.04998,0.0828
71100.0,0.04281,0.05252999999999999,0.04998,0.0828
72000.0,0.04281,0.05252999999999999,0.04596,0.0828
72900.0,0.04281,0.05252999999999999,0.04596,0.0828
73800.0,0.04281,0.05252999999999999,0.04596,0.0828
74700.0,0.04281,0.05252999999999999,0.04596,0.0828
75600.0,0.04281,0.05252999999999999,0.0416,0.0828
76500.0,0.04281,0.05252999999999999,0.0416,0.0828
77400.0,0.04281,0.05252999999999999,0.0416,0.0828
78300.0,0.04281,0.05252999999999999,0.0416,0.0828
79200.0,0.04281,0.05252999999999999,0.04396,0.0828
80100.0,0.04281,0.03857,0.04396,0.0828
81000.0,0.04281,0.03857,0.04396,0.0828
81900.0,0.04281,0.03857,0.04396,0.0828
82800.0,0.04281,0.03857,0.04151,0.0828
83700.0,0.04281,0.03857,0.04151,0.0828
84600.0,0.04281,0.03857,0.04151,0.0828
85500.0,0.04281,0.03857,0.04151,0.0828
86400.0,0.04281,0.03857,0.03729,0.0828
87300.0,0.04281,0.03857,0.03729,0.0828
88200.0,0.04281,0.03857,0.03729,0.0828
89100.0,0.04281,0.03857,0.03729,0.0828
90000.0,0.04281,0.03857,0.032799999999999996,0.0828
90900.0,0.04281,0.03857,0.032799999999999996,0.0828
91800.0,0.04281,0.03857,0.032799999999999996,0.0828
92700.0,0.04281,0.03857,0.032799999999999996,0.0828
93600.0,0.04281,0.03857,0.02971,0.0828
94500.0,0.04281,0.03857,0.02971,0.0828
95400.0,0.04281,0.03857,0.02971,0.0828
96300.0,0.04281,0.03857,0.02971,0.0828
97200.0,0.04281,0.03857,0.031,0.0828
98100.0,0.04281,0.03857,0.031,0.0828
99000.0,0.04281,0.03857,0.031,0.0828
99900.0,0.04281,0.03857,0.031,0.0828
100800.0,0.04281,0.03857,0.03608,0.0828
101700.0,0.04281,0.03857,0.03608,0.0828
102600.0,0.04281,0.03857,0.03608,0.0828
103500.0,0.04281,0.03857,0.03608,0.0828
104400.0,0.04281,0.03857,0.04002,0.0828
105300.0,0.04281,0.03857,0.04002,0.0828
106200.0,0.04281,0.03857,0.04002,0.0828
107100.0,0.04281,0.03857,0.04002,0.0828
108000.0,0.04281,0.03857,0.046439999999999995,0.0828
108900.0,0.04281,0.03857,0.046439999999999995,0.0828
109800.0,0.04281,0.03857,0.046439999999999995,0.0828
110700.0,0.04281,0.03857,0.046439999999999995,0.0828
111600.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
112500.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
113400.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
114300.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
115200.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
116100.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
117000.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
117900.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
118800.0,0.04281,0.05252999999999999,0.05733,0.0828
119700.0,0.04281,0.05252999999999999,0.05733,0.0828
120600.0,0.04281,0.05252999999999999,0.05733,0.0828
121500.0,0.04281,0.05252999999999999,0.05733,0.0828
122400.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
123300.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
124200.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
125100.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
126000.0,0.04281,0.05252999999999999,0.05093,0.0828
126900.0,0.04281,0.05252999999999999,0.05093,0.0828
127800.0,0.04281,0.05252999999999999,0.05093,0.0828
128700.0,0.04281,0.05252999999999999,0.05093,0.0828
129600.0,0.04281,0.05252999999999999,0.05002,0.0828
130500.0,0.04281,0.05252999999999999,0.05002,0.0828
131400.0,0.04281,0.05252999999999999,0.05002,0.0828
132300.0,0.04281,0.05252999999999999,0.05002,0.0828
133200.0,0.04281,0.05252999999999999,0.04959,0.0828
134100.0,0.04281,0.05252999999999999,0.04959,0.0828
135000.0,0.04281,0.05252999999999999,0.04959,0.0828
135900.0,0.04281,0.05252999999999999,0.04959,0.0828
136800.0,0.04281,0.05252999999999999,0.04998,0.0828
137700.0,0.04281,0.05252999999999999,0.04998,0.0828
138600.0,0.04281,0.05252999999999999,0.04998,0.0828
139500.0,0.04281,0.05252999999999999,0.04998,0.0828
140400.0,0.04281,0.05252999999999999,0.04998,0.0828
141300.0,0.04281,0.05252999999999999,0.04998,0.0828
142200.0,0.04281,0.05252999999999999,0.04998,0.0828
143100.0,0.04281,0.05252999999999999,0.04998,0.0828
144000.0,0.04281,0.05252999999999999,0.05031,0.0828
144900.0,0.04281,0.05252999999999999,0.05031,0.0828
145800.0,0.04281,0.05252999999999999,0.05031,0.0828
146700.0,0.04281,0.05252999999999999,0.05031,0.0828
147600.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
148500.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
149400.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
150300.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
151200.0,0.04281,0.05252999999999999,0.05761,0.0828
152100.0,0.04281,0.05252999999999999,0.05761,0.0828
153000.0,0.04281,0.05252999999999999,0.05761,0.0828
153900.0,0.04281,0.05252999999999999,0.05761,0.0828
154800.0,0.04281,0.05252999999999999,0.04998,0.0828
155700.0,0.04281,0.05252999999999999,0.04998,0.0828
156600.0,0.04281,0.05252999999999999,0.04998,0.0828
157500.0,0.04281,0.05252999999999999,0.04998,0.0828
158400.0,0.04281,0.05252999999999999,0.04596,0.0828
159300.0,0.04281,0.05252999999999999,0.04596,0.0828
160200.0,0.04281,0.05252999999999999,0.04596,0.0828
161100.0,0.04281,0.05252999999999999,0.04596,0.0828
162000.0,0.04281,0.05252999999999999,0.0416,0.0828
162900.0,0.04281,0.05252999999999999,0.0416,0.0828
163800.0,0.04281,0.05252999999999999,0.0416,0.0828
164700.0,0.04281,0.05252999999999999,0.0416,0.0828
165600.0,0.04281,0.05252999999999999,0.04396,0.0828
166500.0,0.04281,0.03857,0.04396,0.0828
167400.0,0.04281,0.03857,0.04396,0.0828
168300.0,0.04281,0.03857,0.04396,0.0828
169200.0,0.04281,0.03857,0.04151,0.0828
170100.0,0.04281,0.03857,0.04151,0.0828
171000.0,0.04281,0.03857,0.04151,0.0828
171900.0,0.04281,0.03857,0.04151,0.0828
172800.0,0.04281,0.03857,0.03729,0.0828
173700.0,0.04281,0.03857,0.03729,0.0828
174600.0,0.04281,0.03857,0.03729,0.0828
175500.0,0.04281,0.03857,0.03729,0.0828
176400.0,0.04281,0.03857,0.032799999999999996,0.0828
177300.0,0.04281,0.03857,0.032799999999999996,0.0828
178200.0,0.04281,0.03857,0.032799999999999996,0.0828
179100.0,0.04281,0.03857,0.032799999999999996,0.0828
180000.0,0.04281,0.03857,0.02971,0.0828
180900.0,0.04281,0.03857,0.02971,0.0828
181800.0,0.04281,0.03857,0.02971,0.0828
182700.0,0.04281,0.03857,0.02971,0.0828
183600.0,0.04281,0.03857,0.031,0.0828
184500.0,0.04281,0.03857,0.031,0.0828
185400.0,0.04281,0.03857,0.031,0.0828
186300.0,0.04281,0.03857,0.031,0.0828
187200.0,0.04281,0.03857,0.03608,0.0828
188100.0,0.04281,0.03857,0.03608,0.0828
189000.0,0.04281,0.03857,0.03608,0.0828
189900.0,0.04281,0.03857,0.03608,0.0828
190800.0,0.04281,0.03857,0.04002,0.0828
191700.0,0.04281,0.03857,0.04002,0.0828
192600.0,0.04281,0.03857,0.04002,0.0828
193500.0,0.04281,0.03857,0.04002,0.0828
194400.0,0.04281,0.03857,0.046439999999999995,0.0828
195300.0,0.04281,0.03857,0.046439999999999995,0.0828
196200.0,0.04281,0.03857,0.046439999999999995,0.0828
197100.0,0.04281,0.03857,0.046439999999999995,0.0828
198000.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
198900.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
199800.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
200700.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
201600.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
202500.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
203400.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
204300.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
205200.0,0.04281,0.05252999999999999,0.05733,0.0828
206100.0,0.04281,0.05252999999999999,0.05733,0.0828
207000.0,0.04281,0.05252999999999999,0.05733,0.0828
207900.0,0.04281,0.05252999999999999,0.05733,0.0828
208800.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
209700.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
210600.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
211500.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
212400.0,0.04281,0.05252999999999999,0.05093,0.0828
213300.0,0.04281,0.05252999999999999,0.05093,0.0828
214200.0,0.04281,0.05252999999999999,0.05093,0.0828
215100.0,0.04281,0.05252999999999999,0.05093,0.0828
216000.0,0.04281,0.05252999999999999,0.05002,0.0828
216900.0,0.04281,0.05252999999999999,0.05002,0.0828
217800.0,0.04281,0.05252999999999999,0.05002,0.0828
218700.0,0.04281,0.05252999999999999,0.05002,0.0828
219600.0,0.04281,0.05252999999999999,0.04959,0.0828
220500.0,0.04281,0.05252999999999999,0.04959,0.0828
221400.0,0.04281,0.05252999999999999,0.04959,0.0828
222300.0,0.04281,0.05252999999999999,0.04959,0.0828
223200.0,0.04281,0.05252999999999999,0.04998,0.0828
224100.0,0.04281,0.05252999999999999,0.04998,0.0828
225000.0,0.04281,0.05252999999999999,0.04998,0.0828
225900.0,0.04281,0.05252999999999999,0.04998,0.0828
226800.0,0.04281,0.05252999999999999,0.04998,0.0828
227700.0,0.04281,0.05252999999999999,0.04998,0.0828
228600.0,0.04281,0.05252999999999999,0.04998,0.0828
229500.0,0.04281,0.05252999999999999,0.04998,0.0828
230400.0,0.04281,0.05252999999999999,0.05031,0.0828
231300.0,0.04281,0.05252999999999999,0.05031,0.0828
232200.0,0.04281,0.05252999999999999,0.05031,0.0828
233100.0,0.04281,0.05252999999999999,0.05031,0.0828
234000.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
234900.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
235800.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
236700.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
237600.0,0.04281,0.05252999999999999,0.05761,0.0828
238500.0,0.04281,0.05252999999999999,0.05761,0.0828
239400.0,0.04281,0.05252999999999999,0.05761,0.0828
240300.0,0.04281,0.05252999999999999,0.05761,0.0828
241200.0,0.04281,0.05252999999999999,0.04998,0.0828
242100.0,0.04281,0.05252999999999999,0.04998,0.0828
243000.0,0.04281,0.05252999999999999,0.04998,0.0828
243900.0,0.04281,0.05252999999999999,0.04998,0.0828
244800.0,0.04281,0.05252999999999999,0.04596,0.0828
245700.0,0.04281,0.05252999999999999,0.04596,0.0828
246600.0,0.04281,0.05252999999999999,0.04596,0.0828
247500.0,0.04281,0.05252999999999999,0.04596,0.0828
248400.0,0.04281,0.05252999999999999,0.0416,0.0828
249300.0,0.04281,0.05252999999999999,0.0416,0.0828
250200.0,0.04281,0.05252999999999999,0.0416,0.0828
251100.0,0.04281,0.05252999999999999,0.0416,0.0828
252000.0,0.04281,0.05252999999999999,0.04396,0.0828
252900.0,0.04281,0.03857,0.04396,0.0828
253800.0,0.04281,0.03857,0.04396,0.0828
254700.0,0.04281,0.03857,0.04396,0.0828
255600.0,0.04281,0.03857,0.04151,0.0828
256500.0,0.04281,0.03857,0.04151,0.0828
257400.0,0.04281,0.03857,0.04151,0.0828
258300.0,0.04281,0.03857,0.04151,0.0828
259200.0,0.04281,0.03857,0.03729,0.0828
260100.0,0.04281,0.03857,0.03729,0.0828
261000.0,0.04281,0.03857,0.03729,0.0828
261900.0,0.04281,0.03857,0.03729,0.0828
262800.0,0.04281,0.03857,0.032799999999999996,0.0828
263700.0,0.04281,0.03857,0.032799999999999996,0.0828
264600.0,0.04281,0.03857,0.032799999999999996,0.0828
265500.0,0.04281,0.03857,0.032799999999999996,0.0828
266400.0,0.04281,0.03857,0.02971,0.0828
267300.0,0.04281,0.03857,0.02971,0.0828
268200.0,0.04281,0.03857,0.02971,0.0828
269100.0,0.04281,0.03857,0.02971,0.0828
270000.0,0.04281,0.03857,0.031,0.0828
270900.0,0.04281,0.03857,0.031,0.0828
271800.0,0.04281,0.03857,0.031,0.0828
272700.0,0.04281,0.03857,0.031,0.0828
273600.0,0.04281,0.03857,0.03608,0.0828
274500.0,0.04281,0.03857,0.03608,0.0828
275400.0,0.04281,0.03857,0.03608,0.0828
276300.0,0.04281,0.03857,0.03608,0.0828
277200.0,0.04281,0.03857,0.04002,0.0828
278100.0,0.04281,0.03857,0.04002,0.0828
279000.0,0.04281,0.03857,0.04002,0.0828
279900.0,0.04281,0.03857,0.04002,0.0828
280800.0,0.04281,0.03857,0.046439999999999995,0.0828
281700.0,0.04281,0.03857,0.046439999999999995,0.0828
282600.0,0.04281,0.03857,0.046439999999999995,0.0828
283500.0,0.04281,0.03857,0.046439999999999995,0.0828
284400.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
285300.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
286200.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
287100.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
288000.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
288900.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
289800.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
290700.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
291600.0,0.04281,0.05252999999999999,0.05733,0.0828
292500.0,0.04281,0.05252999999999999,0.05733,0.0828
293400.0,0.04281,0.05252999999999999,0.05733,0.0828
294300.0,0.04281,0.05252999999999999,0.05733,0.0828
295200.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
296100.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
297000.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
297900.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
298800.0,0.04281,0.05252999999999999,0.05093,0.0828
299700.0,0.04281,0.05252999999999999,0.05093,0.0828
300600.0,0.04281,0.05252999999999999,0.05093,0.0828
301500.0,0.04281,0.05252999999999999,0.05093,0.0828
302400.0,0.04281,0.05252999999999999,0.05002,0.0828
303300.0,0.04281,0.05252999999999999,0.05002,0.0828
304200.0,0.04281,0.05252999999999999,0.05002,0.0828
305100.0,0.04281,0.05252999999999999,0.05002,0.0828
306000.0,0.04281,0.05252999999999999,0.04959,0.0828
306900.0,0.04281,0.05252999999999999,0.04959,0.0828
307800.0,0.04281,0.05252999999999999,0.04959,0.0828
308700.0,0.04281,0.05252999999999999,0.04959,0.0828
309600.0,0.04281,0.05252999999999999,0.04998,0.0828
310500.0,0.04281,0.05252999999999999,0.04998,0.0828
311400.0,0.04281,0.05252999999999999,0.04998,0.0828
312300.0,0.04281,0.05252999999999999,0.04998,0.0828
313200.0,0.04281,0.05252999999999999,0.04998,0.0828
314100.0,0.04281,0.05252999999999999,0.04998,0.0828
315000.0,0.04281,0.05252999999999999,0.04998,0.0828
315900.0,0.04281,0.05252999999999999,0.04998,0.0828
316800.0,0.04281,0.05252999999999999,0.05031,0.0828
317700.0,0.04281,0.05252999999999999,0.05031,0.0828
318600.0,0.04281,0.05252999999999999,0.05031,0.0828
319500.0,0.04281,0.05252999999999999,0.05031,0.0828
320400.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
321300.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
322200.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
323100.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
324000.0,0.04281,0.05252999999999999,0.05761,0.0828
324900.0,0.04281,0.05252999999999999,0.05761,0.0828
325800.0,0.04281,0.05252999999999999,0.05761,0.0828
326700.0,0.04281,0.05252999999999999,0.05761,0.0828
327600.0,0.04281,0.05252999999999999,0.04998,0.0828
328500.0,0.04281,0.05252999999999999,0.04998,0.0828
329400.0,0.04281,0.05252999999999999,0.04998,0.0828
330300.0,0.04281,0.05252999999999999,0.04998,0.0828
331200.0,0.04281,0.05252999999999999,0.04596,0.0828
332100.0,0.04281,0.05252999999999999,0.04596,0.0828
333000.0,0.04281,0.05252999999999999,0.04596,0.0828
333900.0,0.04281,0.05252999999999999,0.04596,0.0828
334800.0,0.04281,0.05252999999999999,0.0416,0.0828
335700.0,0.04281,0.05252999999999999,0.0416,0.0828
336600.0,0.04281,0.05252999999999999,0.0416,0.0828
337500.0,0.04281,0.05252999999999999,0.0416,0.0828
338400.0,0.04281,0.05252999999999999,0.04396,0.0828
339300.0,0.04281,0.03857,0.04396,0.0828
340200.0,0.04281,0.03857,0.04396,0.0828
341100.0,0.04281,0.03857,0.04396,0.0828
342000.0,0.04281,0.03857,0.04151,0.0828
342900.0,0.04281,0.03857,0.04151,0.0828
343800.0,0.04281,0.03857,0.04151,0.0828
344700.0,0.04281,0.03857,0.04151,0.0828
345600.0,0.04281,0.03857,0.03729,0.0828
346500.0,0.04281,0.03857,0.03729,0.0828
347400.0,0.04281,0.03857,0.03729,0.0828
348300.0,0.04281,0.03857,0.03729,0.0828
349200.0,0.04281,0.03857,0.032799999999999996,0.0828
350100.0,0.04281,0.03857,0.032799999999999996,0.0828
351000.0,0.04281,0.03857,0.032799999999999996,0.0828
351900.0,0.04281,0.03857,0.032799999999999996,0.0828
352800.0,0.04281,0.03857,0.02971,0.0828
353700.0,0.04281,0.03857,0.02971,0.0828
354600.0,0.04281,0.03857,0.02971,0.0828
355500.0,0.04281,0.03857,0.02971,0.0828
356400.0,0.04281,0.03857,0.031,0.0828
357300.0,0.04281,0.03857,0.031,0.0828
358200.0,0.04281,0.03857,0.031,0.0828
359100.0,0.04281,0.03857,0.031,0.0828
360000.0,0.04281,0.03857,0.03608,0.0828
360900.0,0.04281,0.03857,0.03608,0.0828
361800.0,0.04281,0.03857,0.03608,0.0828
362700.0,0.04281,0.03857,0.03608,0.0828
363600.0,0.04281,0.03857,0.04002,0.0828
364500.0,0.04281,0.03857,0.04002,0.0828
365400.0,0.04281,0.03857,0.04002,0.0828
366300.0,0.04281,0.03857,0.04002,0.0828
367200.0,0.04281,0.03857,0.046439999999999995,0.0828
368100.0,0.04281,0.03857,0.046439999999999995,0.0828
369000.0,0.04281,0.03857,0.046439999999999995,0.0828
369900.0,0.04281,0.03857,0.046439999999999995,0.0828
370800.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
371700.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
372600.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
373500.0,0.04281,0.05252999999999999,0.055189999999999996,0.0828
374400.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
375300.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
376200.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
377100.0,0.04281,0.05252999999999999,0.054909999999999994,0.0828
378000.0,0.04281,0.05252999999999999,0.05733,0.0828
378900.0,0.04281,0.05252999999999999,0.05733,0.0828
379800.0,0.04281,0.05252999999999999,0.05733,0.0828
380700.0,0.04281,0.05252999999999999,0.05733,0.0828
381600.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
382500.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
383400.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
384300.0,0.04281,0.05252999999999999,0.055659999999999994,0.0828
385200.0,0.04281,0.05252999999999999,0.05093,0.0828
386100.0,0.04281,0.05252999999999999,0.05093,0.0828
387000.0,0.04281,0.05252999999999999,0.05093,0.0828
387900.0,0.04281,0.05252999999999999,0.05093,0.0828
388800.0,0.04281,0.05252999999999999,0.05002,0.0828
389700.0,0.04281,0.05252999999999999,0.05002,0.0828
390600.0,0.04281,0.05252999999999999,0.05002,0.0828
391500.0,0.04281,0.05252999999999999,0.05002,0.0828
392400.0,0.04281,0.05252999999999999,0.04959,0.0828
393300.0,0.04281,0.05252999999999999,0.04959,0.0828
394200.0,0.04281,0.05252999999999999,0.04959,0.0828
395100.0,0.04281,0.05252999999999999,0.04959,0.0828
396000.0,0.04281,0.05252999999999999,0.04998,0.0828
396900.0,0.04281,0.05252999999999999,0.04998,0.0828
397800.0,0.04281,0.05252999999999999,0.04998,0.0828
398700.0,0.04281,0.05252999999999999,0.04998,0.0828
399600.0,0.04281,0.05252999999999999,0.04998,0.0828
400500.0,0.04281,0.05252999999999999,0.04998,0.0828
401400.0,0.04281,0.05252999999999999,0.04998,0.0828
402300.0,0.04281,0.05252999999999999,0.04998,0.0828
403200.0,0.04281,0.05252999999999999,0.05031,0.0828
404100.0,0.04281,0.05252999999999999,0.05031,0.0828
405000.0,0.04281,0.05252999999999999,0.05031,0.0828
405900.0,0.04281,0.05252999999999999,0.05031,0.0828
406800.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
407700.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
408600.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
409500.0,0.04281,0.05252999999999999,0.054079999999999996,0.0828
410400.0,0.04281,0.05252999999999999,0.05761,0.0828
411300.0,0.04281,0.05252999999999999,0.05761,0.0828
412200.0,0.04281,0.05252999999999999,0.05761,0.0828
413100.0,0.04281,0.05252999999999999,0.05761,0.0828
414000.0,0.04281,0.05252999999999999,0.04998,0.0828
414900.0,0.04281,0.05252999999999999,0.04998,0.0828
415800.0,0.04281,0.05252999999999999,0.04998,0.0828
416700.0,0.04281,0.05252999999999999,0.04998,0.0828
417600.0,0.04281,0.05252999999999999,0.04596,0.0828
418500.0,0.04281,0.05252999999999999,0.04596,0.0828
419400.0,0.04281,0.05252999999999999,0.04596,0.0828
420300.0,0.04281,0.05252999999999999,0.04596,0.0828
421200.0,0.04281,0.05252999999999999,0.0416,0.0828
422100.0,0.04281,0.05252999999999999,0.0416,0.0828
423000.0,0.04281,0.05252999999999999,0.0416,0.0828
423900.0,0.04281,0.05252999999999999,0.0416,0.0828
424800.0,0.04281,0.05252999999999999,0.04396,0.0828
425700.0,0.04281,0.03857,0.04396,0.0828
426600.0,0.04281,0.03857,0.04396,0.0828
427500.0,0.04281,0.03857,0.04396,0.0828
428400.0,0.04281,0.03857,0.04151,0.0828
429300.0,0.04281,0.03857,0.04151,0.0828
430200.0,0.04281,0.03857,0.04151,0.0828
431100.0,0.04281,0.03857,0.04151,0.0828
432000.0,0.04281,0.03857,0.03729,0.0828
432900.0,0.04281,0.03857,0.03729,0.0828
433800.0,0.04281,0.03857,0.03729,0.0828
434700.0,0.04281,0.03857,0.03729,0.0828
435600.0,0.04281,0.03857,0.032799999999999996,0.0828
436500.0,0.04281,0.03857,0.032799999999999996,0.0828
437400.0,0.04281,0.03857,0.032799999999999996,0.0828
