time,LowerSetp,UpperSetp
378900.0,294.15,297.15
379800.0,294.15,297.15
380700.0,294.15,297.15
381600.0,294.15,297.15
382500.0,294.15,297.15
383400.0,294.15,297.15
384300.0,294.15,297.15
385200.0,294.15,297.15
386100.0,294.15,297.15
387000.0,294.15,297.15
387900.0,294.15,297.15
388800.0,294.15,297.15
389700.0,294.15,297.15
390600.0,294.15,297.15
391500.0,294.15,297.15
392400.0,294.15,297.15
393300.0,294.15,297.15
394200.0,294.15,297.15
395100.0,294.15,297.15
396000.0,294.15,297.15
396900.0,294.15,297.15
397800.0,294.15,297.15
398700.0,294.15,297.15
399600.0,294.15,297.15
400500.0,294.15,297.15
401400.0,294.15,297.15
402300.0,294.15,297.15
403200.0,294.15,297.15
404100.0,294.15,297.15
405000.0,294.15,297.15
405900.0,294.15,297.15
406800.0,294.15,297.15
407700.0,294.15,297.15
408600.0,294.15,297.15
409500.0,294.15,297.15
410400.0,294.15,297.15
411300.0,288.15,303.15
412200.0,288.15,303.15
413100.0,288.15,303.15
414000.0,288.15,303.15
414900.0,288.15,303.15
415800.0,288.15,303.15
416700.0,288.15,303.15
417600.0,288.15,303.15
418500.0,288.15,303.15
419400.0,288.15,303.15
420300.0,288.15,303.15
421200.0,288.15,303.15
422100.0,288.15,303.15
423000.0,288.15,303.15
423900.0,288.15,303.15
424800.0,288.15,303.15
425700.0,288.15,303.15
426600.0,288.15,303.15
427500.0,288.15,303.15
428400.0,288.15,303.15
429300.0,288.15,303.15
430200.0,288.15,303.15
431100.0,288.15,303.15
432000.0,288.15,303.15
432900.0,288.15,303.15
433800.0,288.15,303.15
434700.0,288.15,303.15
435600.0,288.15,303.15
436500.0,288.15,303.15
437400.0,288.15,303.15
438300.0,288.15,303.15
439200.0,288.15,303.15
440100.0,288.15,303.15
441000.0,288.15,303.15
441900.0,288.15,303.15
442800.0,288.15,303.15
443700.0,288.15,303.15
444600.0,288.15,303.15
445500.0,288.15,303.15
446400.0,288.15,303.15
447300.0,288.15,303.15
448200.0,288.15,303.15
449100.0,288.15,303.15
450000.0,288.15,303.15
450900.0,288.15,303.15
451800.0,288.15,303.15
452700.0,288.15,303.15
453600.0,288.15,303.15
454500.0,288.15,303.15
455400.0,288.15,303.15
456300.0,288.15,303.15
457200.0,288.15,303.15
458100.0,288.15,303.15
459000.0,288.15,303.15
459900.0,288.15,303.15
460800.0,294.15,297.15
461700.0,294.15,297.15
462600.0,294.15,297.15
463500.0,294.15,297.15
464400.0,294.15,297.15
465300.0,294.15,297.15
466200.0,294.15,297.15
467100.0,294.15,297.15
468000.0,294.15,297.15
468900.0,294.15,297.15
469800.0,294.15,297.15
470700.0,294.15,297.15
471600.0,294.15,297.15
472500.0,294.15,297.15
473400.0,294.15,297.15
474300.0,294.15,297.15
475200.0,294.15,297.15
476100.0,294.15,297.15
477000.0,294.15,297.15
477900.0,294.15,297.15
478800.0,294.15,297.15
479700.0,294.15,297.15
480600.0,294.15,297.15
481500.0,294.15,297.15
482400.0,294.15,297.15
483300.0,294.15,297.15
484200.0,294.15,297.15
485100.0,294.15,297.15
486000.0,294.15,297.15
486900.0,294.15,297.15
487800.0,294.15,297.15
488700.0,294.15,297.15
489600.0,294.15,297.15
490500.0,294.15,297.15
491400.0,294.15,297.15
492300.0,294.15,297.15
493200.0,294.15,297.15
494100.0,294.15,297.15
495000.0,294.15,297.15
495900.0,294.15,297.15
496800.0,294.15,297.15
497700.0,288.15,303.15
498600.0,288.15,303.15
499500.0,288.15,303.15
500400.0,288.15,303.15
501300.0,288.15,303.15
502200.0,288.15,303.15
503100.0,288.15,303.15
504000.0,288.15,303.15
504900.0,288.15,303.15
505800.0,288.15,303.15
506700.0,288.15,303.15
507600.0,288.15,303.15
508500.0,288.15,303.15
509400.0,288.15,303.15
510300.0,288.15,303.15
511200.0,288.15,303.15
512100.0,288.15,303.15
513000.0,288.15,303.15
513900.0,288.15,303.15
514800.0,288.15,303.15
515700.0,288.15,303.15
516600.0,288.15,303.15
517500.0,288.15,303.15
518400.0,288.15,303.15
519300.0,288.15,303.15
520200.0,288.15,303.15
521100.0,288.15,303.15
522000.0,288.15,303.15
522900.0,288.15,303.15
523800.0,288.15,303.15
524700.0,288.15,303.15
525600.0,288.15,303.15
526500.0,288.15,303.15
527400.0,288.15,303.15
528300.0,288.15,303.15
529200.0,288.15,303.15
530100.0,288.15,303.15
531000.0,288.15,303.15
531900.0,288.15,303.15
532800.0,288.15,303.15
533700.0,288.15,303.15
534600.0,288.15,303.15
535500.0,288.15,303.15
536400.0,288.15,303.15
537300.0,288.15,303.15
538200.0,288.15,303.15
539100.0,288.15,303.15
540000.0,288.15,303.15
540900.0,288.15,303.15
541800.0,288.15,303.15
542700.0,288.15,303.15
543600.0,288.15,303.15
544500.0,288.15,303.15
545400.0,288.15,303.15
546300.0,288.15,303.15
547200.0,294.15,297.15
548100.0,294.15,297.15
549000.0,294.15,297.15
549900.0,294.15,297.15
550800.0,294.15,297.15
551700.0,294.15,297.15
552600.0,294.15,297.15
553500.0,294.15,297.15
554400.0,294.15,297.15
555300.0,294.15,297.15
556200.0,294.15,297.15
557100.0,294.15,297.15
558000.0,294.15,297.15
558900.0,294.15,297.15
559800.0,294.15,297.15
560700.0,294.15,297.15
561600.0,294.15,297.15
562500.0,294.15,297.15
563400.0,294.15,297.15
564300.0,294.15,297.15
565200.0,294.15,297.15
566100.0,294.15,297.15
567000.0,294.15,297.15
567900.0,294.15,297.15
568800.0,294.15,297.15
569700.0,294.15,297.15
570600.0,294.15,297.15
571500.0,294.15,297.15
572400.0,294.15,297.15
573300.0,294.15,297.15
574200.0,294.15,297.15
575100.0,294.15,297.15
576000.0,294.15,297.15
576900.0,294.15,297.15
577800.0,294.15,297.15
578700.0,294.15,297.15
579600.0,294.15,297.15
580500.0,294.15,297.15
581400.0,294.15,297.15
582300.0,294.15,297.15
583200.0,294.15,297.15
584100.0,288.15,303.15
585000.0,288.15,303.15
585900.0,288.15,303.15
586800.0,288.15,303.15
587700.0,288.15,303.15
588600.0,288.15,303.15
589500.0,288.15,303.15
590400.0,288.15,303.15
591300.0,288.15,303.15
592200.0,288.15,303.15
593100.0,288.15,303.15
594000.0,288.15,303.15
594900.0,288.15,303.15
595800.0,288.15,303.15
596700.0,288.15,303.15
597600.0,288.15,303.15
598500.0,288.15,303.15
599400.0,288.15,303.15
600300.0,288.15,303.15
601200.0,288.15,303.15
602100.0,288.15,303.15
603000.0,288.15,303.15
603900.0,288.15,303.15
604800.0,288.15,303.15
605700.0,288.15,303.15
606600.0,288.15,303.15
607500.0,288.15,303.15
608400.0,288.15,303.15
609300.0,288.15,303.15
610200.0,288.15,303.15
611100.0,288.15,303.15
612000.0,288.15,303.15
612900.0,288.15,303.15
613800.0,288.15,303.15
614700.0,288.15,303.15
615600.0,288.15,303.15
616500.0,288.15,303.15
617400.0,288.15,303.15
618300.0,288.15,303.15
619200.0,288.15,303.15
620100.0,288.15,303.15
621000.0,288.15,303.15
621900.0,288.15,303.15
622800.0,288.15,303.15
623700.0,288.15,303.15
624600.0,288.15,303.15
625500.0,288.15,303.15
626400.0,288.15,303.15
627300.0,288.15,303.15
628200.0,288.15,303.15
629100.0,288.15,303.15
630000.0,288.15,303.15
630900.0,288.15,303.15
631800.0,288.15,303.15
632700.0,288.15,303.15
633600.0,294.15,297.15
634500.0,294.15,297.15
635400.0,294.15,297.15
636300.0,294.15,297.15
637200.0,294.15,297.15
638100.0,294.15,297.15
639000.0,294.15,297.15
639900.0,294.15,297.15
640800.0,294.15,297.15
641700.0,294.15,297.15
642600.0,294.15,297.15
643500.0,294.15,297.15
644400.0,294.15,297.15
645300.0,294.15,297.15
646200.0,294.15,297.15
647100.0,294.15,297.15
648000.0,294.15,297.15
648900.0,294.15,297.15
649800.0,294.15,297.15
650700.0,294.15,297.15
651600.0,294.15,297.15
652500.0,294.15,297.15
653400.0,294.15,297.15
654300.0,294.15,297.15
655200.0,294.15,297.15
656100.0,294.15,297.15
657000.0,294.15,297.15
657900.0,294.15,297.15
658800.0,294.15,297.15
659700.0,294.15,297.15
660600.0,294.15,297.15
661500.0,294.15,297.15
662400.0,294.15,297.15
663300.0,294.15,297.15
664200.0,294.15,297.15
665100.0,294.15,297.15
666000.0,294.15,297.15
666900.0,294.15,297.15
667800.0,294.15,297.15
668700.0,294.15,297.15
669600.0,294.15,297.15
670500.0,288.15,303.15
671400.0,288.15,303.15
672300.0,288.15,303.15
673200.0,288.15,303.15
674100.0,288.15,303.15
675000.0,288.15,303.15
675900.0,288.15,303.15
676800.0,288.15,303.15
677700.0,288.15,303.15
678600.0,288.15,303.15
679500.0,288.15,303.15
680400.0,288.15,303.15
681300.0,288.15,303.15
682200.0,288.15,303.15
683100.0,288.15,303.15
684000.0,288.15,303.15
684900.0,288.15,303.15
685800.0,288.15,303.15
686700.0,288.15,303.15
687600.0,288.15,303.15
688500.0,288.15,303.15
689400.0,288.15,303.15
690300.0,288.15,303.15
691200.0,288.15,303.15
692100.0,288.15,303.15
693000.0,288.15,303.15
693900.0,288.15,303.15
694800.0,288.15,303.15
695700.0,288.15,303.15
696600.0,288.15,303.15
697500.0,288.15,303.15
698400.0,288.15,303.15
699300.0,288.15,303.15
700200.0,288.15,303.15
701100.0,288.15,303.15
702000.0,288.15,303.15
702900.0,288.15,303.15
703800.0,288.15,303.15
704700.0,288.15,303.15
705600.0,288.15,303.15
706500.0,288.15,303.15
707400.0,288.15,303.15
708300.0,288.15,303.15
709200.0,288.15,303.15
710100.0,288.15,303.15
711000.0,288.15,303.15
711900.0,288.15,303.15
712800.0,288.15,303.15
713700.0,288.15,303.15
714600.0,288.15,303.15
715500.0,288.15,303.15
716400.0,288.15,303.15
717300.0,288.15,303.15
718200.0,288.15,303.15
719100.0,288.15,303.15
720000.0,294.15,297.15
720900.0,294.15,297.15
721800.0,294.15,297.15
722700.0,294.15,297.15
723600.0,294.15,297.15
724500.0,294.15,297.15
725400.0,294.15,297.15
726300.0,294.15,297.15
727200.0,294.15,297.15
728100.0,294.15,297.15
729000.0,294.15,297.15
729900.0,294.15,297.15
730800.0,294.15,297.15
731700.0,294.15,297.15
732600.0,294.15,297.15
733500.0,294.15,297.15
734400.0,294.15,297.15
735300.0,294.15,297.15
736200.0,294.15,297.15
737100.0,294.15,297.15
738000.0,294.15,297.15
738900.0,294.15,297.15
739800.0,294.15,297.15
740700.0,294.15,297.15
741600.0,294.15,297.15
742500.0,294.15,297.15
743400.0,294.15,297.15
744300.0,294.15,297.15
745200.0,294.15,297.15
746100.0,294.15,297.15
747000.0,294.15,297.15
747900.0,294.15,297.15
748800.0,294.15,297.15
749700.0,294.15,297.15
750600.0,294.15,297.15
751500.0,294.15,297.15
752400.0,294.15,297.15
753300.0,294.15,297.15
754200.0,294.15,297.15
755100.0,294.15,297.15
756000.0,294.15,297.15
756900.0,288.15,303.15
757800.0,288.15,303.15
758700.0,288.15,303.15
759600.0,288.15,303.15
760500.0,288.15,303.15
761400.0,288.15,303.15
762300.0,288.15,303.15
763200.0,288.15,303.15
764100.0,288.15,303.15
765000.0,288.15,303.15
765900.0,288.15,303.15
766800.0,288.15,303.15
767700.0,288.15,303.15
768600.0,288.15,303.15
769500.0,288.15,303.15
770400.0,288.15,303.15
771300.0,288.15,303.15
772200.0,288.15,303.15
773100.0,288.15,303.15
774000.0,288.15,303.15
774900.0,288.15,303.15
775800.0,288.15,303.15
776700.0,288.15,303.15
777600.0,288.15,303.15
778500.0,288.15,303.15
779400.0,288.15,303.15
780300.0,288.15,303.15
781200.0,288.15,303.15
782100.0,288.15,303.15
783000.0,288.15,303.15
783900.0,288.15,303.15
784800.0,288.15,303.15
785700.0,288.15,303.15
786600.0,288.15,303.15
787500.0,288.15,303.15
788400.0,288.15,303.15
789300.0,288.15,303.15
790200.0,288.15,303.15
791100.0,288.15,303.15
792000.0,288.15,303.15
792900.0,288.15,303.15
793800.0,288.15,303.15
794700.0,288.15,303.15
795600.0,288.15,303.15
796500.0,288.15,303.15
797400.0,288.15,303.15
798300.0,288.15,303.15
799200.0,288.15,303.15
800100.0,288.15,303.15
801000.0,288.15,303.15
801900.0,288.15,303.15
802800.0,288.15,303.15
803700.0,288.15,303.15
804600.0,288.15,303.15
805500.0,288.15,303.15
806400.0,294.15,297.15
807300.0,294.15,297.15
808200.0,294.15,297.15
809100.0,294.15,297.15
810000.0,294.15,297.15
810900.0,294.15,297.15
811800.0,294.15,297.15
812700.0,294.15,297.15
813600.0,294.15,297.15
814500.0,294.15,297.15
815400.0,294.15,297.15
816300.0,294.15,297.15
817200.0,294.15,297.15
818100.0,294.15,297.15
819000.0,294.15,297.15
819900.0,294.15,297.15
820800.0,294.15,297.15
821700.0,294.15,297.15
822600.0,294.15,297.15
823500.0,294.15,297.15
824400.0,294.15,297.15
825300.0,294.15,297.15
826200.0,294.15,297.15
827100.0,294.15,297.15
828000.0,294.15,297.15
828900.0,294.15,297.15
829800.0,294.15,297.15
830700.0,294.15,297.15
831600.0,294.15,297.15
832500.0,294.15,297.15
833400.0,294.15,297.15
834300.0,294.15,297.15
835200.0,294.15,297.15
836100.0,294.15,297.15
837000.0,294.15,297.15
837900.0,294.15,297.15
838800.0,294.15,297.15
839700.0,294.15,297.15
840600.0,294.15,297.15
841500.0,294.15,297.15
842400.0,294.15,297.15
843300.0,288.15,303.15
844200.0,288.15,303.15
845100.0,288.15,303.15
846000.0,288.15,303.15
846900.0,288.15,303.15
847800.0,288.15,303.15
848700.0,288.15,303.15
849600.0,288.15,303.15
850500.0,288.15,303.15
851400.0,288.15,303.15
852300.0,288.15,303.15
853200.0,288.15,303.15
854100.0,288.15,303.15
855000.0,288.15,303.15
855900.0,288.15,303.15
856800.0,288.15,303.15
857700.0,288.15,303.15
858600.0,288.15,303.15
859500.0,288.15,303.15
860400.0,288.15,303.15
861300.0,288.15,303.15
862200.0,288.15,303.15
863100.0,288.15,303.15
864000.0,288.15,303.15
864900.0,288.15,303.15
865800.0,288.15,303.15
866700.0,288.15,303.15
867600.0,288.15,303.15
868500.0,288.15,303.15
869400.0,288.15,303.15
870300.0,288.15,303.15
871200.0,288.15,303.15
872100.0,288.15,303.15
873000.0,288.15,303.15
873900.0,288.15,303.15
874800.0,288.15,303.15
875700.0,288.15,303.15
876600.0,288.15,303.15
877500.0,288.15,303.15
878400.0,288.15,303.15
879300.0,288.15,303.15
880200.0,288.15,303.15
881100.0,288.15,303.15
882000.0,288.15,303.15
882900.0,288.15,303.15
883800.0,288.15,303.15
884700.0,288.15,303.15
885600.0,288.15,303.15
886500.0,288.15,303.15
887400.0,288.15,303.15
888300.0,288.15,303.15
889200.0,288.15,303.15
890100.0,288.15,303.15
891000.0,288.15,303.15
891900.0,288.15,303.15
892800.0,294.15,297.15
893700.0,294.15,297.15
894600.0,294.15,297.15
895500.0,294.15,297.15
896400.0,294.15,297.15
897300.0,294.15,297.15
898200.0,294.15,297.15
899100.0,294.15,297.15
900000.0,294.15,297.15
900900.0,294.15,297.15
901800.0,294.15,297.15
902700.0,294.15,297.15
903600.0,294.15,297.15
904500.0,294.15,297.15
905400.0,294.15,297.15
906300.0,294.15,297.15
907200.0,294.15,297.15
908100.0,294.15,297.15
909000.0,294.15,297.15
909900.0,294.15,297.15
910800.0,294.15,297.15
911700.0,294.15,297.15
912600.0,294.15,297.15
913500.0,294.15,297.15
914400.0,294.15,297.15
915300.0,294.15,297.15
916200.0,294.15,297.15
917100.0,294.15,297.15
918000.0,294.15,297.15
918900.0,294.15,297.15
919800.0,294.15,297.15
920700.0,294.15,297.15
921600.0,294.15,297.15
922500.0,294.15,297.15
923400.0,294.15,297.15
924300.0,294.15,297.15
925200.0,294.15,297.15
926100.0,294.15,297.15
927000.0,294.15,297.15
927900.0,294.15,297.15
928800.0,294.15,297.15
929700.0,288.15,303.15
930600.0,288.15,303.15
931500.0,288.15,303.15
932400.0,288.15,303.15
933300.0,288.15,303.15
934200.0,288.15,303.15
935100.0,288.15,303.15
936000.0,288.15,303.15
936900.0,288.15,303.15
937800.0,288.15,303.15
938700.0,288.15,303.15
939600.0,288.15,303.15
940500.0,288.15,303.15
941400.0,288.15,303.15
942300.0,288.15,303.15
943200.0,288.15,303.15
944100.0,288.15,303.15
945000.0,288.15,303.15
945900.0,288.15,303.15
946800.0,288.15,303.15
947700.0,288.15,303.15
948600.0,288.15,303.15
949500.0,288.15,303.15
950400.0,288.15,303.15
951300.0,288.15,303.15
952200.0,288.15,303.15
953100.0,288.15,303.15
954000.0,288.15,303.15
954900.0,288.15,303.15
955800.0,288.15,303.15
956700.0,288.15,303.15
957600.0,288.15,303.15
958500.0,288.15,303.15
959400.0,288.15,303.15
960300.0,288.15,303.15
961200.0,288.15,303.15
962100.0,288.15,303.15
963000.0,288.15,303.15
963900.0,288.15,303.15
964800.0,288.15,303.15
965700.0,288.15,303.15
