# time: time of price [s],
# PriceElectricPowerDynamic: Price of electricity in dynamic scenario [$/kWh],
time,PriceElectricPowerDynamic
340200,0.0206325
341100,0.0206325
342000,0.0206325
342900,0.0206325
343800,0.0206325
344700,0.0206325
345600,0.0206325
346500,0.0206325
347400,0.0206325
348300,0.0206325
349200,0.0206325
350100,0.0206325
351000,0.0206325
351900,0.0206325
352800,0.0206325
353700,0.0206325
354600,0.0206325
355500,0.0206325
356400,0.0206325
357300,0.0206325
358200,0.0206325
359100,0.0206325
360000,0.08076
360900,0.08076
361800,0.08076
362700,0.08076
363600,0.08076
364500,0.08076
365400,0.08076
366300,0.08076
367200,0.08076
368100,0.08076
369000,0.08076
369900,0.08076
370800,0.08076
371700,0.08076
372600,0.08076
373500,0.08076
374400,0.08076
375300,0.08076
376200,0.08076
377100,0.08076
378000,0.08076
378900,0.08076
379800,0.08076
380700,0.08076
381600,0.08076
382500,0.0206325
383400,0.0206325
384300,0.0206325
385200,0.0206325
386100,0.0206325
387000,0.0206325
387900,0.0206325
388800,0.0206325
389700,0.0206325
390600,0.0206325
391500,0.0206325
392400,0.0206325
393300,0.0206325
394200,0.0206325
395100,0.0206325
396000,0.0206325
396900,0.0206325
397800,0.0206325
398700,0.0206325
399600,0.0206325
400500,0.0206325
401400,0.0206325
402300,0.0206325
403200,0.0206325
404100,0.0206325
405000,0.0206325
405900,0.0206325
406800,0.0206325
407700,0.0206325
408600,0.0206325
409500,0.0206325
410400,0.0206325
411300,0.0206325
412200,0.0206325
413100,0.0206325
414000,0.0206325
414900,0.0206325
415800,0.0206325
416700,0.0206325
417600,0.0206325
418500,0.0206325
419400,0.0206325
420300,0.0206325
421200,0.0206325
422100,0.0206325
423000,0.0206325
423900,0.0206325
424800,0.0206325
425700,0.0206325
426600,0.0206325
427500,0.0206325
428400,0.0206325
429300,0.0206325
430200,0.0206325
431100,0.0206325
432000,0.0206325
432900,0.0206325
433800,0.0206325
434700,0.0206325
435600,0.0206325
436500,0.0206325
437400,0.0206325
438300,0.0206325
439200,0.0206325
440100,0.0206325
441000,0.0206325
441900,0.0206325
442800,0.0206325
443700,0.0206325
444600,0.0206325
445500,0.0206325
446400,0.08076
447300,0.08076
448200,0.08076
449100,0.08076
450000,0.08076
450900,0.08076
451800,0.08076
452700,0.08076
453600,0.08076
454500,0.08076
455400,0.08076
456300,0.08076
457200,0.08076
458100,0.08076
459000,0.08076
459900,0.08076
460800,0.08076
461700,0.08076
462600,0.08076
463500,0.08076
464400,0.08076
465300,0.08076
466200,0.08076
467100,0.08076
468000,0.08076
468900,0.0206325
469800,0.0206325
470700,0.0206325
471600,0.0206325
472500,0.0206325
473400,0.0206325
474300,0.0206325
475200,0.0206325
476100,0.0206325
477000,0.0206325
477900,0.0206325
478800,0.0206325
479700,0.0206325
480600,0.0206325
481500,0.0206325
482400,0.0206325
483300,0.0206325
484200,0.0206325
485100,0.0206325
486000,0.0206325
486900,0.0206325
487800,0.0206325
488700,0.0206325
489600,0.0206325
490500,0.0206325
491400,0.0206325
492300,0.0206325
493200,0.0206325
494100,0.0206325
495000,0.0206325
495900,0.0206325
496800,0.0206325
497700,0.0206325
498600,0.0206325
499500,0.0206325
500400,0.0206325
501300,0.0206325
502200,0.0206325
503100,0.0206325
504000,0.0206325
504900,0.0206325
505800,0.0206325
506700,0.0206325
507600,0.0206325
508500,0.0206325
509400,0.0206325
510300,0.0206325
511200,0.0206325
512100,0.0206325
513000,0.0206325
513900,0.0206325
514800,0.0206325
515700,0.0206325
516600,0.0206325
517500,0.0206325
518400,0.0206325
519300,0.0206325
520200,0.0206325
521100,0.0206325
522000,0.0206325
522900,0.0206325
523800,0.0206325
524700,0.0206325
525600,0.0206325
526500,0.0206325
527400,0.0206325
528300,0.0206325
529200,0.0206325
530100,0.0206325
531000,0.0206325
531900,0.0206325
532800,0.08076
533700,0.08076
534600,0.08076
535500,0.08076
536400,0.08076
537300,0.08076
538200,0.08076
539100,0.08076
540000,0.08076
540900,0.08076
541800,0.08076
542700,0.08076
543600,0.08076
544500,0.08076
545400,0.08076
546300,0.08076
547200,0.08076
548100,0.08076
549000,0.08076
549900,0.08076
550800,0.08076
551700,0.08076
552600,0.08076
553500,0.08076
554400,0.08076
555300,0.0206325
556200,0.0206325
557100,0.0206325
558000,0.0206325
558900,0.0206325
559800,0.0206325
560700,0.0206325
561600,0.0206325
562500,0.0206325
563400,0.0206325
564300,0.0206325
565200,0.0206325
566100,0.0206325
567000,0.0206325
567900,0.0206325
568800,0.0206325
569700,0.0206325
570600,0.0206325
571500,0.0206325
572400,0.0206325
573300,0.0206325
574200,0.0206325
575100,0.0206325
576000,0.0206325
576900,0.0206325
577800,0.0206325
578700,0.0206325
579600,0.0206325
580500,0.0206325
581400,0.0206325
582300,0.0206325
583200,0.0206325
584100,0.0206325
585000,0.0206325
585900,0.0206325
586800,0.0206325
587700,0.0206325
588600,0.0206325
589500,0.0206325
590400,0.0206325
591300,0.0206325
592200,0.0206325
593100,0.0206325
594000,0.0206325
594900,0.0206325
595800,0.0206325
596700,0.0206325
597600,0.0206325
598500,0.0206325
599400,0.0206325
600300,0.0206325
601200,0.0206325
602100,0.0206325
603000,0.0206325
603900,0.0206325
604800,0.0206325
605700,0.0206325
606600,0.0206325
607500,0.0206325
608400,0.0206325
609300,0.0206325
610200,0.0206325
611100,0.0206325
612000,0.0206325
612900,0.0206325
613800,0.0206325
614700,0.0206325
615600,0.0206325
616500,0.0206325
617400,0.0206325
618300,0.0206325
619200,0.08076
620100,0.08076
621000,0.08076
621900,0.08076
622800,0.08076
623700,0.08076
624600,0.08076
625500,0.08076
626400,0.08076
627300,0.08076
628200,0.08076
629100,0.08076
630000,0.08076
630900,0.08076
631800,0.08076
632700,0.08076
633600,0.08076
634500,0.08076
635400,0.08076
636300,0.08076
637200,0.08076
638100,0.08076
639000,0.08076
639900,0.08076
640800,0.08076
641700,0.0206325
642600,0.0206325
643500,0.0206325
644400,0.0206325
645300,0.0206325
646200,0.0206325
647100,0.0206325
648000,0.0206325
648900,0.0206325
649800,0.0206325
650700,0.0206325
651600,0.0206325
652500,0.0206325
653400,0.0206325
654300,0.0206325
655200,0.0206325
656100,0.0206325
657000,0.0206325
657900,0.0206325
658800,0.0206325
659700,0.0206325
660600,0.0206325
661500,0.0206325
662400,0.0206325
663300,0.0206325
664200,0.0206325
665100,0.0206325
666000,0.0206325
666900,0.0206325
667800,0.0206325
668700,0.0206325
669600,0.0206325
670500,0.0206325
671400,0.0206325
672300,0.0206325
673200,0.0206325
674100,0.0206325
675000,0.0206325
675900,0.0206325
676800,0.0206325
677700,0.0206325
678600,0.0206325
679500,0.0206325
680400,0.0206325
681300,0.0206325
682200,0.0206325
683100,0.0206325
684000,0.0206325
684900,0.0206325
685800,0.0206325
686700,0.0206325
687600,0.0206325
688500,0.0206325
689400,0.0206325
690300,0.0206325
691200,0.0206325
692100,0.0206325
693000,0.0206325
693900,0.0206325
694800,0.0206325
695700,0.0206325
696600,0.0206325
697500,0.0206325
698400,0.0206325
699300,0.0206325
700200,0.0206325
701100,0.0206325
702000,0.0206325
702900,0.0206325
703800,0.0206325
704700,0.0206325
705600,0.08076
706500,0.08076
707400,0.08076
708300,0.08076
709200,0.08076
710100,0.08076
711000,0.08076
711900,0.08076
712800,0.08076
713700,0.08076
714600,0.08076
715500,0.08076
716400,0.08076
717300,0.08076
718200,0.08076
719100,0.08076
720000,0.08076
720900,0.08076
721800,0.08076
722700,0.08076
723600,0.08076
724500,0.08076
725400,0.08076
726300,0.08076
727200,0.08076
728100,0.0206325
729000,0.0206325
729900,0.0206325
730800,0.0206325
731700,0.0206325
732600,0.0206325
733500,0.0206325
734400,0.0206325
735300,0.0206325
736200,0.0206325
737100,0.0206325
738000,0.0206325
738900,0.0206325
739800,0.0206325
740700,0.0206325
741600,0.0206325
742500,0.0206325
743400,0.0206325
744300,0.0206325
745200,0.0206325
746100,0.0206325
747000,0.0206325
747900,0.0206325
748800,0.0206325
749700,0.0206325
750600,0.0206325
751500,0.0206325
752400,0.0206325
753300,0.0206325
754200,0.0206325
755100,0.0206325
756000,0.0206325
756900,0.0206325
757800,0.0206325
758700,0.0206325
759600,0.0206325
760500,0.0206325
761400,0.0206325
762300,0.0206325
763200,0.0206325
764100,0.0206325
765000,0.0206325
765900,0.0206325
766800,0.0206325
767700,0.0206325
768600,0.0206325
769500,0.0206325
770400,0.0206325
771300,0.0206325
772200,0.0206325
773100,0.0206325
774000,0.0206325
774900,0.0206325
775800,0.0206325
776700,0.0206325
777600,0.0206325
778500,0.0206325
779400,0.0206325
780300,0.0206325
781200,0.0206325
782100,0.0206325
783000,0.0206325
783900,0.0206325
784800,0.0206325
785700,0.0206325
786600,0.0206325
787500,0.0206325
788400,0.0206325
789300,0.0206325
790200,0.0206325
791100,0.0206325
792000,0.08076
792900,0.08076
793800,0.08076
794700,0.08076
795600,0.08076
796500,0.08076
797400,0.08076
798300,0.08076
799200,0.08076
800100,0.08076
801000,0.08076
801900,0.08076
802800,0.08076
803700,0.08076
804600,0.08076
805500,0.08076
806400,0.08076
807300,0.08076
808200,0.08076
809100,0.08076
810000,0.08076
810900,0.08076
811800,0.08076
812700,0.08076
813600,0.08076
814500,0.0206325
815400,0.0206325
816300,0.0206325
817200,0.0206325
818100,0.0206325
819000,0.0206325
819900,0.0206325
820800,0.0206325
821700,0.0206325
822600,0.0206325
823500,0.0206325
824400,0.0206325
825300,0.0206325
826200,0.0206325
827100,0.0206325
828000,0.0206325
828900,0.0206325
829800,0.0206325
830700,0.0206325
831600,0.0206325
832500,0.0206325
833400,0.0206325
834300,0.0206325
835200,0.0206325
836100,0.0206325
837000,0.0206325
837900,0.0206325
838800,0.0206325
839700,0.0206325
840600,0.0206325
841500,0.0206325
842400,0.0206325
843300,0.0206325
844200,0.0206325
845100,0.0206325
846000,0.0206325
846900,0.0206325
847800,0.0206325
848700,0.0206325
849600,0.0206325
850500,0.0206325
851400,0.0206325
852300,0.0206325
853200,0.0206325
854100,0.0206325
855000,0.0206325
855900,0.0206325
856800,0.0206325
857700,0.0206325
858600,0.0206325
859500,0.0206325
860400,0.0206325
861300,0.0206325
862200,0.0206325
863100,0.0206325
864000,0.0206325
864900,0.0206325
865800,0.0206325
866700,0.0206325
867600,0.0206325
868500,0.0206325
869400,0.0206325
870300,0.0206325
871200,0.0206325
872100,0.0206325
873000,0.0206325
873900,0.0206325
874800,0.0206325
875700,0.0206325
876600,0.0206325
877500,0.0206325
878400,0.08076
879300,0.08076
880200,0.08076
881100,0.08076
882000,0.08076
882900,0.08076
883800,0.08076
884700,0.08076
885600,0.08076
886500,0.08076
887400,0.08076
888300,0.08076
889200,0.08076
890100,0.08076
891000,0.08076
891900,0.08076
892800,0.08076
893700,0.08076
894600,0.08076
895500,0.08076
896400,0.08076
897300,0.08076
898200,0.08076
899100,0.08076
900000,0.08076
900900,0.0206325
901800,0.0206325
902700,0.0206325
903600,0.0206325
904500,0.0206325
905400,0.0206325
906300,0.0206325
907200,0.0206325
908100,0.0206325
909000,0.0206325
909900,0.0206325
910800,0.0206325
911700,0.0206325
912600,0.0206325
913500,0.0206325
914400,0.0206325
915300,0.0206325
916200,0.0206325
917100,0.0206325
918000,0.0206325
918900,0.0206325
919800,0.0206325
920700,0.0206325
921600,0.0206325
922500,0.0206325
923400,0.0206325
924300,0.0206325
925200,0.0206325
926100,0.0206325
927000,0.0206325
927900,0.0206325
928800,0.0206325
929700,0.0206325
930600,0.0206325
931500,0.0206325
932400,0.0206325
933300,0.0206325
934200,0.0206325
935100,0.0206325
936000,0.0206325
936900,0.0206325
937800,0.0206325
938700,0.0206325
939600,0.0206325
940500,0.0206325
941400,0.0206325
942300,0.0206325
943200,0.0206325
944100,0.0206325
945000,0.0206325
945900,0.0206325
946800,0.0206325
947700,0.0206325
948600,0.0206325
949500,0.0206325
950400,0.0206325
951300,0.0206325
952200,0.0206325
953100,0.0206325
954000,0.0206325
954900,0.0206325
955800,0.0206325
956700,0.0206325
957600,0.0206325
958500,0.0206325
959400,0.0206325
960300,0.0206325
961200,0.0206325
962100,0.0206325
963000,0.0206325
963900,0.0206325
964800,0.08076
965700,0.08076
966600,0.08076
967500,0.08076
968400,0.08076
969300,0.08076
970200,0.08076
971100,0.08076
972000,0.08076
972900,0.08076
973800,0.08076
974700,0.08076
975600,0.08076
976500,0.08076
977400,0.08076
978300,0.08076
979200,0.08076
980100,0.08076
981000,0.08076
981900,0.08076
982800,0.08076
983700,0.08076
984600,0.08076
985500,0.08076
986400,0.08076
987300,0.0206325
988200,0.0206325
989100,0.0206325
990000,0.0206325
990900,0.0206325
991800,0.0206325
992700,0.0206325
993600,0.0206325
994500,0.0206325
995400,0.0206325
996300,0.0206325
997200,0.0206325
998100,0.0206325
999000,0.0206325
999900,0.0206325
1000800,0.0206325
1001700,0.0206325
1002600,0.0206325
1003500,0.0206325
1004400,0.0206325
1005300,0.0206325
1006200,0.0206325
1007100,0.0206325
1008000,0.0206325
1008900,0.0206325
1009800,0.0206325
1010700,0.0206325
1011600,0.0206325
1012500,0.0206325
1013400,0.0206325
1014300,0.0206325
1015200,0.0206325
1016100,0.0206325
1017000,0.0206325
1017900,0.0206325
1018800,0.0206325
1019700,0.0206325
1020600,0.0206325
1021500,0.0206325
1022400,0.0206325
1023300,0.0206325
1024200,0.0206325
1025100,0.0206325
1026000,0.0206325
1026900,0.0206325
1027800,0.0206325
1028700,0.0206325
1029600,0.0206325
1030500,0.0206325
1031400,0.0206325
1032300,0.0206325
1033200,0.0206325
1034100,0.0206325
1035000,0.0206325
1035900,0.0206325
1036800,0.0206325
1037700,0.0206325
1038600,0.0206325
1039500,0.0206325
1040400,0.0206325
1041300,0.0206325
1042200,0.0206325
1043100,0.0206325
1044000,0.0206325
1044900,0.0206325
1045800,0.0206325
1046700,0.0206325
1047600,0.0206325
1048500,0.0206325
1049400,0.0206325
1050300,0.0206325
1051200,0.08076
1052100,0.08076
1053000,0.08076
1053900,0.08076
1054800,0.08076
1055700,0.08076
1056600,0.08076
1057500,0.08076
1058400,0.08076
1059300,0.08076
1060200,0.08076
1061100,0.08076
1062000,0.08076
1062900,0.08076
1063800,0.08076
1064700,0.08076
1065600,0.08076
1066500,0.08076
1067400,0.08076
1068300,0.08076
1069200,0.08076
1070100,0.08076
1071000,0.08076
1071900,0.08076
1072800,0.08076
1073700,0.0206325
1074600,0.0206325
1075500,0.0206325
1076400,0.0206325
1077300,0.0206325
1078200,0.0206325
1079100,0.0206325
1080000,0.0206325
1080900,0.0206325
1081800,0.0206325
1082700,0.0206325
1083600,0.0206325
1084500,0.0206325
1085400,0.0206325
1086300,0.0206325
1087200,0.0206325
1088100,0.0206325
1089000,0.0206325
1089900,0.0206325
1090800,0.0206325
1091700,0.0206325
1092600,0.0206325
1093500,0.0206325
1094400,0.0206325
1095300,0.0206325
1096200,0.0206325
1097100,0.0206325
1098000,0.0206325
1098900,0.0206325
1099800,0.0206325
1100700,0.0206325
1101600,0.0206325
1102500,0.0206325
1103400,0.0206325
1104300,0.0206325
1105200,0.0206325
1106100,0.0206325
1107000,0.0206325
1107900,0.0206325
1108800,0.0206325
1109700,0.0206325
1110600,0.0206325
1111500,0.0206325
1112400,0.0206325
1113300,0.0206325
1114200,0.0206325
1115100,0.0206325
1116000,0.0206325
1116900,0.0206325
1117800,0.0206325
1118700,0.0206325
1119600,0.0206325
1120500,0.0206325
1121400,0.0206325
1122300,0.0206325
1123200,0.0206325
1124100,0.0206325
1125000,0.0206325
1125900,0.0206325
1126800,0.0206325
1127700,0.0206325
1128600,0.0206325
1129500,0.0206325
1130400,0.0206325
1131300,0.0206325
1132200,0.0206325
1133100,0.0206325
1134000,0.0206325
1134900,0.0206325
1135800,0.0206325
1136700,0.0206325
1137600,0.08076
1138500,0.08076
1139400,0.08076
1140300,0.08076
1141200,0.08076
1142100,0.08076
1143000,0.08076
1143900,0.08076
1144800,0.08076
1145700,0.08076
1146600,0.08076
1147500,0.08076
1148400,0.08076
1149300,0.08076
1150200,0.08076
1151100,0.08076
1152000,0.08076
1152900,0.08076
1153800,0.08076
1154700,0.08076
1155600,0.08076
1156500,0.08076
1157400,0.08076
1158300,0.08076
1159200,0.08076
1160100,0.0206325
1161000,0.0206325
1161900,0.0206325
1162800,0.0206325
1163700,0.0206325
1164600,0.0206325
1165500,0.0206325
1166400,0.0206325
1167300,0.0206325
1168200,0.0206325
1169100,0.0206325
1170000,0.0206325
1170900,0.0206325
1171800,0.0206325
1172700,0.0206325
1173600,0.0206325
1174500,0.0206325
1175400,0.0206325
1176300,0.0206325
1177200,0.0206325
1178100,0.0206325
1179000,0.0206325
1179900,0.0206325
1180800,0.0206325
1181700,0.0206325
1182600,0.0206325
1183500,0.0206325
1184400,0.0206325
1185300,0.0206325
1186200,0.0206325
1187100,0.0206325
1188000,0.0206325
1188900,0.0206325
1189800,0.0206325
1190700,0.0206325
1191600,0.0206325
1192500,0.0206325
1193400,0.0206325
1194300,0.0206325
1195200,0.0206325
1196100,0.0206325
1197000,0.0206325
1197900,0.0206325
1198800,0.0206325
1199700,0.0206325
1200600,0.0206325
1201500,0.0206325
1202400,0.0206325
1203300,0.0206325
1204200,0.0206325
1205100,0.0206325
1206000,0.0206325
1206900,0.0206325
1207800,0.0206325
1208700,0.0206325
1209600,0.0206325
1210500,0.0206325
1211400,0.0206325
1212300,0.0206325
1213200,0.0206325
1214100,0.0206325
1215000,0.0206325
1215900,0.0206325
1216800,0.0206325
1217700,0.0206325
1218600,0.0206325
1219500,0.0206325
1220400,0.0206325
1221300,0.0206325
1222200,0.0206325
1223100,0.0206325
1224000,0.08076
1224900,0.08076
1225800,0.08076
1226700,0.08076
1227600,0.08076
1228500,0.08076
1229400,0.08076
1230300,0.08076
1231200,0.08076
1232100,0.08076
1233000,0.08076
1233900,0.08076
1234800,0.08076
1235700,0.08076
1236600,0.08076
1237500,0.08076
1238400,0.08076
1239300,0.08076
1240200,0.08076
1241100,0.08076
1242000,0.08076
1242900,0.08076
1243800,0.08076
1244700,0.08076
1245600,0.08076
1246500,0.0206325
1247400,0.0206325
1248300,0.0206325
1249200,0.0206325
1250100,0.0206325
1251000,0.0206325
1251900,0.0206325
1252800,0.0206325
1253700,0.0206325
1254600,0.0206325
1255500,0.0206325
1256400,0.0206325
1257300,0.0206325
1258200,0.0206325
1259100,0.0206325
1260000,0.0206325
1260900,0.0206325
1261800,0.0206325
1262700,0.0206325
1263600,0.0206325
1264500,0.0206325
1265400,0.0206325
1266300,0.0206325
1267200,0.0206325
1268100,0.0206325
1269000,0.0206325
1269900,0.0206325
1270800,0.0206325
1271700,0.0206325
1272600,0.0206325
1273500,0.0206325
1274400,0.0206325
1275300,0.0206325
1276200,0.0206325
1277100,0.0206325
1278000,0.0206325
1278900,0.0206325
1279800,0.0206325
1280700,0.0206325
1281600,0.0206325
1282500,0.0206325
1283400,0.0206325
1284300,0.0206325
1285200,0.0206325
1286100,0.0206325
1287000,0.0206325
1287900,0.0206325
1288800,0.0206325
1289700,0.0206325
1290600,0.0206325
1291500,0.0206325
1292400,0.0206325
1293300,0.0206325
1294200,0.0206325
1295100,0.0206325
1296000,0.0206325
1296900,0.0206325
1297800,0.0206325
1298700,0.0206325
1299600,0.0206325
1300500,0.0206325
1301400,0.0206325
1302300,0.0206325
1303200,0.0206325
1304100,0.0206325
1305000,0.0206325
1305900,0.0206325
1306800,0.0206325
1307700,0.0206325
1308600,0.0206325
1309500,0.0206325
1310400,0.08076
1311300,0.08076
1312200,0.08076
1313100,0.08076
1314000,0.08076
1314900,0.08076
1315800,0.08076
1316700,0.08076
1317600,0.08076
1318500,0.08076
1319400,0.08076
1320300,0.08076
1321200,0.08076
1322100,0.08076
1323000,0.08076
1323900,0.08076
1324800,0.08076
1325700,0.08076
1326600,0.08076
1327500,0.08076
1328400,0.08076
1329300,0.08076
1330200,0.08076
1331100,0.08076
1332000,0.08076
1332900,0.0206325
1333800,0.0206325
1334700,0.0206325
1335600,0.0206325
1336500,0.0206325
1337400,0.0206325
1338300,0.0206325
1339200,0.0206325
1340100,0.0206325
1341000,0.0206325
1341900,0.0206325
1342800,0.0206325
1343700,0.0206325
1344600,0.0206325
1345500,0.0206325
1346400,0.0206325
1347300,0.0206325
1348200,0.0206325
1349100,0.0206325
1350000,0.0206325
1350900,0.0206325
1351800,0.0206325
1352700,0.0206325
1353600,0.0206325
1354500,0.0206325
1355400,0.0206325
1356300,0.0206325
1357200,0.0206325
1358100,0.0206325
1359000,0.0206325
1359900,0.0206325
1360800,0.0206325
1361700,0.0206325
1362600,0.0206325
1363500,0.0206325
1364400,0.0206325
1365300,0.0206325
1366200,0.0206325
1367100,0.0206325
1368000,0.0206325
1368900,0.0206325
1369800,0.0206325
1370700,0.0206325
1371600,0.0206325
1372500,0.0206325
1373400,0.0206325
1374300,0.0206325
1375200,0.0206325
1376100,0.0206325
1377000,0.0206325
1377900,0.0206325
1378800,0.0206325
1379700,0.0206325
1380600,0.0206325
1381500,0.0206325
1382400,0.0206325
1383300,0.0206325
