time,EPlus96_reaHeaLoaBotCor_y,EPlus96_reaHeaLoaBotEas_y,EPlus96_reaHeaLoaBotNor_y,EPlus96_reaHeaLoaBotSou_y,EPlus96_reaHeaLoaBotWes_y,EPlus96_reaHeaLoaMidCor_y,EPlus96_reaHeaLoaMidEas_y,EPlus96_reaHeaLoaMidNor_y,EPlus96_reaHeaLoaMidSou_y,EPlus96_reaHeaLoaMidWes_y,EPlus96_reaHeaLoaTopCor_y,EPlus96_reaHeaLoaTopEas_y,EPlus96_reaHeaLoaTopNor_y,EPlus96_reaHeaLoaTopSou_y,EPlus96_reaHeaLoaTopWes_y,EPlus96_reaLatCooLoaBotCor_y,EPlus96_reaLatCooLoaBotEas_y,EPlus96_reaLatCooLoaBotNor_y,EPlus96_reaLatCooLoaBotSou_y,EPlus96_reaLatCooLoaBotWes_y,EPlus96_reaLatCooLoaMidCor_y,EPlus96_reaLatCooLoaMidEas_y,EPlus96_reaLatCooLoaMidNor_y,EPlus96_reaLatCooLoaMidSou_y,EPlus96_reaLatCooLoaMidWes_y,EPlus96_reaLatCooLoaTopCor_y,EPlus96_reaLatCooLoaTopEas_y,EPlus96_reaLatCooLoaTopNor_y,EPlus96_reaLatCooLoaTopSou_y,EPlus96_reaLatCooLoaTopWes_y,EPlus96_reaOccSch_y,EPlus96_reaPeoCouBotCor_y,EPlus96_reaPeoCouBotEas_y,EPlus96_reaPeoCouBotNor_y,EPlus96_reaPeoCouBotSou_y,EPlus96_reaPeoCouBotWes_y,EPlus96_reaPeoCouMidCor_y,EPlus96_reaPeoCouMidEas_y,EPlus96_reaPeoCouMidNor_y,EPlus96_reaPeoCouMidSou_y,EPlus96_reaPeoCouMidWes_y,EPlus96_reaPeoCouTopCor_y,EPlus96_reaPeoCouTopEas_y,EPlus96_reaPeoCouTopNor_y,EPlus96_reaPeoCouTopSou_y,EPlus96_reaPeoCouTopWes_y,EPlus96_reaRelHum_y,EPlus96_reaSenCooLoaBotCor_y,EPlus96_reaSenCooLoaBotEas_y,EPlus96_reaSenCooLoaBotNor_y,EPlus96_reaSenCooLoaBotSou_y,EPlus96_reaSenCooLoaBotWes_y,EPlus96_reaSenCooLoaMidCor_y,EPlus96_reaSenCooLoaMidEas_y,EPlus96_reaSenCooLoaMidNor_y,EPlus96_reaSenCooLoaMidSou_y,EPlus96_reaSenCooLoaMidWes_y,EPlus96_reaSenCooLoaTopCor_y,EPlus96_reaSenCooLoaTopEas_y,EPlus96_reaSenCooLoaTopNor_y,EPlus96_reaSenCooLoaTopSou_y,EPlus96_reaSenCooLoaTopWes_y,EPlus96_reaTDryBul_y,EPlus96_reaTWetBul_y,EPlus96_oveTZonBotCor_activate,EPlus96_oveTZonBotCor_u,EPlus96_oveTZonBotEas_activate,EPlus96_oveTZonBotEas_u,EPlus96_oveTZonBotNor_activate,EPlus96_oveTZonBotNor_u,EPlus96_oveTZonBotSou_activate,EPlus96_oveTZonBotSou_u,EPlus96_oveTZonBotWes_activate,EPlus96_oveTZonBotWes_u,EPlus96_oveTZonMidCor_activate,EPlus96_oveTZonMidCor_u,EPlus96_oveTZonMidEas_activate,EPlus96_oveTZonMidEas_u,EPlus96_oveTZonMidNor_activate,EPlus96_oveTZonMidNor_u,EPlus96_oveTZonMidSou_activate,EPlus96_oveTZonMidSou_u,EPlus96_oveTZonMidWes_activate,EPlus96_oveTZonMidWes_u,EPlus96_oveTZonTopCor_activate,EPlus96_oveTZonTopCor_u,EPlus96_oveTZonTopEas_activate,EPlus96_oveTZonTopEas_u,EPlus96_oveTZonTopNor_activate,EPlus96_oveTZonTopNor_u,EPlus96_oveTZonTopSou_activate,EPlus96_oveTZonTopSou_u,EPlus96_oveTZonTopWes_activate,EPlus96_oveTZonTopWes_u
17114940.0,18028.460954084934,1642.2702974702115,2793.9016401799527,2558.9940262444798,1425.4188032626553,18249.317880555347,1679.7913076888435,2820.0022074264853,2613.0169865620046,1474.6526965619923,12221.333431768755,1257.1825348837592,2139.8242438346715,1952.266549328473,1068.7578574939907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816256250000001,-18028.460954084934,-1642.2702974702115,-2793.9016401799527,-2558.9940262444798,-1425.4188032626553,-18249.317880555347,-1679.7913076888435,-2820.0022074264853,-2613.0169865620046,-1474.6526965619923,-12221.333431768755,-1257.1825348837592,-2139.8242438346715,-1952.266549328473,-1068.7578574939907,24.954099999999983,296.5858347478858,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17114970.0,17957.17421734729,1636.8316123262193,2785.003563855593,2550.5763761373164,1420.5505567659347,18177.974233159097,1674.3551720633113,2811.1630211302327,2604.6384716414977,1469.8502834124956,12153.608144054073,1251.948752705437,2131.31716621705,1944.2021511648636,1064.123918092133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816824565972222,-17957.17421734729,-1636.8316123262193,-2785.003563855593,-2550.5763761373164,-1420.5505567659347,-18177.974233159097,-1674.3551720633113,-2811.1630211302327,-2604.6384716414977,-1469.8502834124956,-12153.608144054073,-1251.948752705437,-2131.31716621705,-1944.2021511648636,-1064.123918092133,24.953167261904753,296.5856834870347,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115000.0,17957.17421734729,1636.8316123262193,2785.003563855593,2550.5763761373164,1420.5505567659347,18177.974233159097,1674.3551720633113,2811.1630211302327,2604.6384716414977,1469.8502834124956,12153.608144054073,1251.948752705437,2131.31716621705,1944.2021511648636,1064.123918092133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817361111111112,-17957.17421734729,-1636.8316123262193,-2785.003563855593,-2550.5763761373164,-1420.5505567659347,-18177.974233159097,-1674.3551720633113,-2811.1630211302327,-2604.6384716414977,-1469.8502834124956,-12153.608144054073,-1251.948752705437,-2131.31716621705,-1944.2021511648636,-1064.123918092133,24.952380952380963,296.58563178064907,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115030.0,17886.189349365828,1631.422396772352,2776.149819785067,2542.2026496317194,1415.707704706263,18106.93217560771,1668.947561170091,2802.3674312986914,2596.3024730779143,1465.074039661762,12086.224761299789,1246.7471683316544,2122.858701428806,1936.1854946940803,1059.5198967016331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817866406250001,-17886.189349365828,-1631.422396772352,-2776.149819785067,-2542.2026496317194,-1415.707704706263,-18106.93217560771,-1668.947561170091,-2802.3674312986914,-2596.3024730779143,-1465.074039661762,-12086.224761299789,-1246.7471683316544,-2122.858701428806,-1936.1854946940803,-1059.5198967016331,24.95173749999998,296.58567687637844,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115060.0,17886.189349365828,1631.422396772352,2776.149819785067,2542.2026496317194,1415.707704706263,18106.93217560771,1668.947561170091,2802.3674312986914,2596.3024730779143,1465.074039661762,12086.224761299789,1246.7471683316544,2122.858701428806,1936.1854946940803,1059.5198967016331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818340972222223,-17886.189349365828,-1631.422396772352,-2776.149819785067,-2542.2026496317194,-1415.707704706263,-18106.93217560771,-1668.947561170091,-2802.3674312986914,-2596.3024730779143,-1465.074039661762,-12086.224761299789,-1246.7471683316544,-2122.858701428806,-1936.1854946940803,-1059.5198967016331,24.951233333333334,296.58581602055204,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115090.0,17815.389297563583,1626.0333524339221,2767.3257269450332,2533.858501056733,1410.8820492040613,18036.074411746114,1663.5591825090014,2793.6008358033505,2587.994725635828,1460.3158182957486,12019.072417095711,1241.5688427228015,2114.434875187646,1928.202898699652,1054.9380133212471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818785329861112,-17815.389297563583,-1626.0333524339221,-2767.3257269450332,-2533.858501056733,-1410.8820492040613,-18036.074411746114,-1663.5591825090014,-2793.6008358033505,-2587.994725635828,-1460.3158182957486,-12019.072417095711,-1241.5688427228015,-2114.434875187646,-1928.202898699652,-1054.9380133212471,24.950864880952395,296.58604645824374,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115120.0,17815.389297563583,1626.0333524339221,2767.3257269450332,2533.858501056733,1410.8820492040613,18036.074411746114,1663.5591825090014,2793.6008358033505,2587.994725635828,1460.3158182957486,12019.072417095711,1241.5688427228015,2114.434875187646,1928.202898699652,1054.9380133212471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819199999999999,-17815.389297563583,-1626.0333524339221,-2767.3257269450332,-2533.858501056733,-1410.8820492040613,-18036.074411746114,-1663.5591825090014,-2793.6008358033505,-2587.994725635828,-1460.3158182957486,-12019.072417095711,-1241.5688427228015,-2114.434875187646,-1928.202898699652,-1054.9380133212471,24.95062857142858,296.5863654333357,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115150.0,17744.71856982616,1620.6602986149446,2758.5246837482555,2525.537480744053,1406.069869394967,17965.345337191888,1658.1858519158923,2784.8566700921074,2579.708820687134,1455.5719340145442,11952.099088389485,1236.4097858757232,2106.0394883156987,1920.2482803978419,1050.3748061019505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819585503472223,-17744.71856982616,-1620.6602986149446,-2758.5246837482555,-2525.537480744053,-1406.069869394967,-17965.345337191888,-1658.1858519158923,-2784.8566700921074,-2579.708820687134,-1455.5719340145442,-11952.099088389485,-1236.4097858757232,-2106.0394883156987,-1920.2482803978419,-1050.3748061019505,24.950520833333314,296.58677018858054,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115180.0,17744.71856982616,1620.6602986149446,2758.5246837482555,2525.537480744053,1406.069869394967,17965.345337191888,1658.1858519158923,2784.8566700921074,2579.708820687134,1455.5719340145442,11952.099088389485,1236.4097858757232,2106.0394883156987,1920.2482803978419,1050.3748061019505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819942361111112,-17744.71856982616,-1620.6602986149446,-2758.5246837482555,-2525.537480744053,-1406.069869394967,-17965.345337191888,-1658.1858519158923,-2784.8566700921074,-2579.708820687134,-1455.5719340145442,-11952.099088389485,-1236.4097858757232,-2106.0394883156987,-1920.2482803978419,-1050.3748061019505,24.950538095238073,296.58725796566256,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115210.0,17675.263061845675,1615.3926346191001,2749.8959410836105,2517.3797287447815,1401.3575084473414,17895.83357053937,1652.91836604305,2776.2826003581504,2571.5846662613185,1450.9242567873007,11886.346303086553,1231.3571450591335,2097.815093112338,1912.4566514348262,1045.9084630545112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820271093750001,-17675.263061845675,-1615.3926346191001,-2749.8959410836105,-2517.3797287447815,-1401.3575084473414,-17895.83357053937,-1652.91836604305,-2776.2826003581504,-2571.5846662613185,-1450.9242567873007,-11886.346303086553,-1231.3571450591335,-2097.815093112338,-1912.4566514348262,-1045.9084630545112,24.95067678571428,296.5878260052573,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115240.0,17675.263061845675,1615.3926346191001,2749.8959410836105,2517.3797287447815,1401.3575084473414,17895.83357053937,1652.91836604305,2776.2826003581504,2571.5846662613185,1450.9242567873007,11886.346303086553,1231.3571450591335,2097.815093112338,1912.4566514348262,1045.9084630545112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820572222222223,-17675.263061845675,-1615.3926346191001,-2749.8959410836105,-2517.3797287447815,-1401.3575084473414,-17895.83357053937,-1652.91836604305,-2776.2826003581504,-2571.5846662613185,-1450.9242567873007,-11886.346303086553,-1231.3571450591335,-2097.815093112338,-1912.4566514348262,-1045.9084630545112,24.950933333333353,296.58847154708985,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115270.0,17606.2862164767,1610.1684204611956,2741.3361834765237,2509.288264281364,1396.6856466199388,17826.800684514514,1647.6939693555105,2767.776540547653,2563.5256705239517,1446.3162929190512,11821.10850917903,1226.3505852209273,2089.663128878019,1904.7347396680561,1041.4849597022621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820846267361111,-17606.2862164767,-1610.1684204611956,-2741.3361834765237,-2509.288264281364,-1396.6856466199388,-17826.800684514514,-1647.6939693555105,-2767.776540547653,-2563.5256705239517,-1446.3162929190512,-11821.10850917903,-1226.3505852209273,-2089.663128878019,-1904.7347396680561,-1041.4849597022621,24.95130416666666,296.5891918299923,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115300.0,17606.2862164767,1610.1684204611956,2741.3361834765237,2509.288264281364,1396.6856466199388,17826.800684514514,1647.6939693555105,2767.776540547653,2563.5256705239517,1446.3162929190512,11821.10850917903,1226.3505852209273,2089.663128878019,1904.7347396680561,1041.4849597022621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882109375,-17606.2862164767,-1610.1684204611956,-2741.3361834765237,-2509.288264281364,-1396.6856466199388,-17826.800684514514,-1647.6939693555105,-2767.776540547653,-2563.5256705239517,-1446.3162929190512,-11821.10850917903,-1226.3505852209273,-2089.663128878019,-1904.7347396680561,-1041.4849597022621,24.951785714285734,296.5899840919594,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115330.0,17537.445239913126,1604.9607991964876,2732.8004367555914,2501.2209111317425,1392.028179810004,17757.90306160081,1642.485269387209,2759.2939217572493,2555.4895871579793,1441.7233282583038,11756.054066415294,1221.3636440331757,2081.540320688953,1897.0414927754318,1037.080586917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821315190972223,-17537.445239913126,-1604.9607991964876,-2732.8004367555914,-2501.2209111317425,-1392.028179810004,-17757.90306160081,-1642.485269387209,-2759.2939217572493,-2555.4895871579793,-1441.7233282583038,-11756.054066415294,-1221.3636440331757,-2081.540320688953,-1897.0414927754318,-1037.080586917058,24.952374404761883,296.5908455702032,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115360.0,17537.445239913126,1604.9607991964876,2732.8004367555914,2501.2209111317425,1392.028179810004,17757.90306160081,1642.485269387209,2759.2939217572493,2555.4895871579793,1441.7233282583038,11756.054066415294,1221.3636440331757,2081.540320688953,1897.0414927754318,1037.080586917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821511111111111,-17537.445239913126,-1604.9607991964876,-2732.8004367555914,-2501.2209111317425,-1392.028179810004,-17757.90306160081,-1642.485269387209,-2759.2939217572493,-2555.4895871579793,-1441.7233282583038,-11756.054066415294,-1221.3636440331757,-2081.540320688953,-1897.0414927754318,-1037.080586917058,24.953066666666643,296.5917735012065,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115390.0,17468.88722402742,1599.7812649559346,2724.3069901119015,2493.195481498071,1387.3951089990733,17689.288069406757,1637.3038329427072,2750.8530555497855,2547.494343943741,1437.1554460141633,11691.315935368359,1216.4068564995105,2073.4634108024256,1889.3932603463982,1032.704516754282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821682031250001,-17468.88722402742,-1599.7812649559346,-2724.3069901119015,-2493.195481498071,-1387.3951089990733,-17689.288069406757,-1637.3038329427072,-2750.8530555497855,-2547.494343943741,-1437.1554460141633,-11691.315935368359,-1216.4068564995105,-2073.4634108024256,-1889.3932603463982,-1032.704516754282,24.953858928571435,296.5927651207746,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115420.0,17468.88722402742,1599.7812649559346,2724.3069901119015,2493.195481498071,1387.3951089990733,17689.288069406757,1637.3038329427072,2750.8530555497855,2547.494343943741,1437.1554460141633,11691.315935368359,1216.4068564995105,2073.4634108024256,1889.3932603463982,1032.704516754282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821828472222223,-17468.88722402742,-1599.7812649559346,-2724.3069901119015,-2493.195481498071,-1387.3951089990733,-17689.288069406757,-1637.3038329427072,-2750.8530555497855,-2547.494343943741,-1437.1554460141633,-11691.315935368359,-1216.4068564995105,-2073.4634108024256,-1889.3932603463982,-1032.704516754282,24.954747619047623,296.5938176640859,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115450.0,17400.4987907217,1594.6206889716268,2715.8414267456683,2485.197883163557,1382.7783480439757,17620.842111556092,1632.1405249933086,2742.439587881505,2539.525902543435,1432.6046057030762,11626.788526044635,1211.471611658846,2065.41888856484,1881.7768267028587,1028.3492178678134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821950954861112,-17400.4987907217,-1594.6206889716268,-2715.8414267456683,-2485.197883163557,-1382.7783480439757,-17620.842111556092,-1632.1405249933086,-2742.439587881505,-2539.525902543435,-1432.6046057030762,-11626.788526044635,-1211.471611658846,-2065.41888856484,-1881.7768267028587,-1028.3492178678134,24.955729166666686,296.59492836574225,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115480.0,17400.4987907217,1594.6206889716268,2715.8414267456683,2485.197883163557,1382.7783480439757,17620.842111556092,1632.1405249933086,2742.439587881505,2539.525902543435,1432.6046057030762,11626.788526044635,1211.471611658846,2065.41888856484,1881.7768267028587,1028.3492178678134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882205,-17400.4987907217,-1594.6206889716268,-2715.8414267456683,-2485.197883163557,-1382.7783480439757,-17620.842111556092,-1632.1405249933086,-2742.439587881505,-2539.525902543435,-1432.6046057030762,-11626.788526044635,-1211.471611658846,-2065.41888856484,-1881.7768267028587,-1028.3492178678134,24.956799999999987,296.596094459816,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115510.0,17332.22648788232,1589.4749473504053,2707.3972318403466,2477.2217462273475,1378.1742050411267,17552.51164252375,1626.9912065562894,2734.0470252877567,2531.5779082905574,1428.0671406899273,11562.422942097008,1206.5540854416395,2057.400773549838,1874.1863304202489,1024.0113461682558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822126128472222,-17332.22648788232,-1589.4749473504053,-2707.3972318403466,-2477.2217462273475,-1378.1742050411267,-17552.51164252375,-1626.9912065562894,-2734.0470252877567,-2531.5779082905574,-1428.0671406899273,-11562.422942097008,-1206.5540854416395,-2057.400773549838,-1874.1863304202489,-1024.0113461682558,24.957956547619062,296.59731317989787,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115540.0,17332.22648788232,1589.4749473504053,2707.3972318403466,2477.2217462273475,1378.1742050411267,17552.51164252375,1626.9912065562894,2734.0470252877567,2531.5779082905574,1428.0671406899273,11562.422942097008,1206.5540854416395,2057.400773549838,1874.1863304202489,1024.0113461682558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822179861111111,-17332.22648788232,-1589.4749473504053,-2707.3972318403466,-2477.2217462273475,-1378.1742050411267,-17552.51164252375,-1626.9912065562894,-2734.0470252877567,-2531.5779082905574,-1428.0671406899273,-11562.422942097008,-1206.5540854416395,-2057.400773549838,-1874.1863304202489,-1024.0113461682558,24.95919523809522,296.59858175914195,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
17115570.0,17265.05349057715,1584.4263813123616,2699.112202193224,2469.396386609158,1373.6626544068713,17485.282216643507,1621.9398255118504,2725.8119818812193,2523.7799731862906,1423.6186540476629,11499.164794399228,1201.7350363967998,2049.541294812523,1866.7471769629847,1019.7632258537997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882221171875,-17265.05349057715,-1584.4263813123616,-2699.112202193224,-2469.396386609158,-1373.6626544068713,-17485.282216643507,-1621.9398255118504,-2725.8119818812193,-2523.7799731862906,-1423.6186540476629,-11499.164794399228,-1201.7350363967998,-2049.541294812523,-1866.7471769629847,-1019.7632258537997,24.960512499999993,296.59989743031065,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15,0.0,301.15
