# time: time of price [s],
# PriceElectricPowerConstant: Price of electricity in constant scenario [$/kWh],
time,PriceElectricPowerConstant
196200,0.094
197100,0.094
198000,0.094
198900,0.094
199800,0.094
200700,0.094
201600,0.094
202500,0.094
203400,0.094
204300,0.094
205200,0.094
206100,0.094
207000,0.094
207900,0.094
208800,0.094
209700,0.094
210600,0.094
211500,0.094
212400,0.094
213300,0.094
214200,0.094
215100,0.094
216000,0.094
216900,0.094
217800,0.094
218700,0.094
219600,0.094
220500,0.094
221400,0.094
222300,0.094
223200,0.094
224100,0.094
225000,0.094
225900,0.094
226800,0.094
227700,0.094
228600,0.094
229500,0.094
230400,0.094
231300,0.094
232200,0.094
233100,0.094
234000,0.094
234900,0.094
235800,0.094
236700,0.094
237600,0.094
238500,0.094
239400,0.094
240300,0.094
241200,0.094
242100,0.094
243000,0.094
243900,0.094
244800,0.094
245700,0.094
246600,0.094
247500,0.094
248400,0.094
249300,0.094
250200,0.094
251100,0.094
252000,0.094
252900,0.094
253800,0.094
254700,0.094
255600,0.094
256500,0.094
257400,0.094
258300,0.094
259200,0.094
260100,0.094
261000,0.094
261900,0.094
262800,0.094
263700,0.094
264600,0.094
265500,0.094
266400,0.094
267300,0.094
268200,0.094
269100,0.094
270000,0.094
270900,0.094
271800,0.094
272700,0.094
273600,0.094
274500,0.094
275400,0.094
276300,0.094
277200,0.094
278100,0.094
279000,0.094
279900,0.094
280800,0.094
281700,0.094
282600,0.094
283500,0.094
284400,0.094
285300,0.094
286200,0.094
287100,0.094
288000,0.094
288900,0.094
289800,0.094
290700,0.094
291600,0.094
292500,0.094
293400,0.094
294300,0.094
295200,0.094
296100,0.094
297000,0.094
297900,0.094
298800,0.094
299700,0.094
300600,0.094
301500,0.094
302400,0.094
303300,0.094
304200,0.094
305100,0.094
306000,0.094
306900,0.094
307800,0.094
308700,0.094
309600,0.094
310500,0.094
311400,0.094
312300,0.094
313200,0.094
314100,0.094
315000,0.094
315900,0.094
316800,0.094
317700,0.094
318600,0.094
319500,0.094
320400,0.094
321300,0.094
322200,0.094
323100,0.094
324000,0.094
324900,0.094
325800,0.094
326700,0.094
327600,0.094
328500,0.094
329400,0.094
330300,0.094
331200,0.094
332100,0.094
333000,0.094
333900,0.094
334800,0.094
335700,0.094
336600,0.094
337500,0.094
338400,0.094
339300,0.094
340200,0.094
341100,0.094
342000,0.094
342900,0.094
343800,0.094
344700,0.094
345600,0.094
346500,0.094
347400,0.094
348300,0.094
349200,0.094
350100,0.094
351000,0.094
351900,0.094
352800,0.094
353700,0.094
354600,0.094
355500,0.094
356400,0.094
357300,0.094
358200,0.094
359100,0.094
360000,0.094
360900,0.094
361800,0.094
362700,0.094
363600,0.094
364500,0.094
365400,0.094
366300,0.094
367200,0.094
368100,0.094
369000,0.094
369900,0.094
370800,0.094
371700,0.094
372600,0.094
373500,0.094
374400,0.094
375300,0.094
376200,0.094
377100,0.094
378000,0.094
378900,0.094
379800,0.094
380700,0.094
381600,0.094
382500,0.094
383400,0.094
384300,0.094
385200,0.094
386100,0.094
387000,0.094
387900,0.094
388800,0.094
389700,0.094
390600,0.094
391500,0.094
392400,0.094
393300,0.094
394200,0.094
395100,0.094
396000,0.094
396900,0.094
397800,0.094
398700,0.094
399600,0.094
400500,0.094
401400,0.094
402300,0.094
403200,0.094
404100,0.094
405000,0.094
405900,0.094
406800,0.094
407700,0.094
408600,0.094
409500,0.094
410400,0.094
411300,0.094
412200,0.094
413100,0.094
414000,0.094
414900,0.094
415800,0.094
416700,0.094
417600,0.094
418500,0.094
419400,0.094
420300,0.094
421200,0.094
422100,0.094
423000,0.094
423900,0.094
424800,0.094
425700,0.094
426600,0.094
427500,0.094
428400,0.094
429300,0.094
430200,0.094
431100,0.094
432000,0.094
432900,0.094
433800,0.094
434700,0.094
435600,0.094
436500,0.094
437400,0.094
438300,0.094
439200,0.094
440100,0.094
441000,0.094
441900,0.094
442800,0.094
443700,0.094
444600,0.094
445500,0.094
446400,0.094
447300,0.094
448200,0.094
449100,0.094
450000,0.094
450900,0.094
451800,0.094
452700,0.094
453600,0.094
454500,0.094
455400,0.094
456300,0.094
457200,0.094
458100,0.094
459000,0.094
459900,0.094
460800,0.094
461700,0.094
462600,0.094
463500,0.094
464400,0.094
465300,0.094
466200,0.094
467100,0.094
468000,0.094
468900,0.094
469800,0.094
470700,0.094
471600,0.094
472500,0.094
473400,0.094
474300,0.094
475200,0.094
476100,0.094
477000,0.094
477900,0.094
478800,0.094
479700,0.094
480600,0.094
481500,0.094
482400,0.094
483300,0.094
484200,0.094
485100,0.094
486000,0.094
486900,0.094
487800,0.094
488700,0.094
489600,0.094
490500,0.094
491400,0.094
492300,0.094
493200,0.094
494100,0.094
495000,0.094
495900,0.094
496800,0.094
497700,0.094
498600,0.094
499500,0.094
500400,0.094
501300,0.094
502200,0.094
503100,0.094
504000,0.094
504900,0.094
505800,0.094
506700,0.094
507600,0.094
508500,0.094
509400,0.094
510300,0.094
511200,0.094
512100,0.094
513000,0.094
513900,0.094
514800,0.094
515700,0.094
516600,0.094
517500,0.094
518400,0.094
519300,0.094
520200,0.094
521100,0.094
522000,0.094
522900,0.094
523800,0.094
524700,0.094
525600,0.094
526500,0.094
527400,0.094
528300,0.094
529200,0.094
530100,0.094
531000,0.094
531900,0.094
532800,0.094
533700,0.094
534600,0.094
535500,0.094
536400,0.094
537300,0.094
538200,0.094
539100,0.094
540000,0.094
540900,0.094
541800,0.094
542700,0.094
543600,0.094
544500,0.094
545400,0.094
546300,0.094
547200,0.094
548100,0.094
549000,0.094
549900,0.094
550800,0.094
551700,0.094
552600,0.094
553500,0.094
554400,0.094
555300,0.094
556200,0.094
557100,0.094
558000,0.094
558900,0.094
559800,0.094
560700,0.094
561600,0.094
562500,0.094
563400,0.094
564300,0.094
565200,0.094
566100,0.094
567000,0.094
567900,0.094
568800,0.094
569700,0.094
570600,0.094
571500,0.094
572400,0.094
573300,0.094
574200,0.094
575100,0.094
576000,0.094
576900,0.094
577800,0.094
578700,0.094
579600,0.094
580500,0.094
581400,0.094
582300,0.094
583200,0.094
584100,0.094
585000,0.094
585900,0.094
586800,0.094
587700,0.094
588600,0.094
589500,0.094
590400,0.094
591300,0.094
592200,0.094
593100,0.094
594000,0.094
594900,0.094
595800,0.094
596700,0.094
597600,0.094
598500,0.094
599400,0.094
600300,0.094
601200,0.094
602100,0.094
603000,0.094
603900,0.094
604800,0.094
605700,0.094
606600,0.094
607500,0.094
608400,0.094
609300,0.094
610200,0.094
611100,0.094
612000,0.094
612900,0.094
613800,0.094
614700,0.094
615600,0.094
616500,0.094
617400,0.094
618300,0.094
619200,0.094
620100,0.094
621000,0.094
621900,0.094
622800,0.094
623700,0.094
624600,0.094
625500,0.094
626400,0.094
627300,0.094
628200,0.094
629100,0.094
630000,0.094
630900,0.094
631800,0.094
632700,0.094
633600,0.094
634500,0.094
635400,0.094
636300,0.094
637200,0.094
638100,0.094
639000,0.094
639900,0.094
640800,0.094
641700,0.094
642600,0.094
643500,0.094
644400,0.094
645300,0.094
646200,0.094
647100,0.094
648000,0.094
648900,0.094
649800,0.094
650700,0.094
651600,0.094
652500,0.094
653400,0.094
654300,0.094
655200,0.094
656100,0.094
657000,0.094
657900,0.094
658800,0.094
659700,0.094
660600,0.094
661500,0.094
662400,0.094
663300,0.094
664200,0.094
665100,0.094
666000,0.094
666900,0.094
667800,0.094
668700,0.094
669600,0.094
670500,0.094
671400,0.094
672300,0.094
673200,0.094
674100,0.094
675000,0.094
675900,0.094
676800,0.094
677700,0.094
678600,0.094
679500,0.094
680400,0.094
681300,0.094
682200,0.094
683100,0.094
684000,0.094
684900,0.094
685800,0.094
686700,0.094
687600,0.094
688500,0.094
689400,0.094
690300,0.094
691200,0.094
692100,0.094
693000,0.094
693900,0.094
694800,0.094
695700,0.094
696600,0.094
697500,0.094
698400,0.094
699300,0.094
700200,0.094
701100,0.094
702000,0.094
702900,0.094
703800,0.094
704700,0.094
705600,0.094
706500,0.094
707400,0.094
708300,0.094
709200,0.094
710100,0.094
711000,0.094
711900,0.094
712800,0.094
713700,0.094
714600,0.094
715500,0.094
716400,0.094
717300,0.094
718200,0.094
719100,0.094
720000,0.094
720900,0.094
721800,0.094
722700,0.094
723600,0.094
724500,0.094
725400,0.094
726300,0.094
727200,0.094
728100,0.094
729000,0.094
729900,0.094
730800,0.094
731700,0.094
732600,0.094
733500,0.094
734400,0.094
735300,0.094
736200,0.094
737100,0.094
738000,0.094
738900,0.094
739800,0.094
740700,0.094
741600,0.094
742500,0.094
743400,0.094
744300,0.094
745200,0.094
746100,0.094
747000,0.094
747900,0.094
748800,0.094
749700,0.094
750600,0.094
751500,0.094
752400,0.094
753300,0.094
754200,0.094
755100,0.094
756000,0.094
756900,0.094
757800,0.094
758700,0.094
759600,0.094
760500,0.094
761400,0.094
762300,0.094
763200,0.094
764100,0.094
765000,0.094
765900,0.094
766800,0.094
767700,0.094
768600,0.094
769500,0.094
770400,0.094
771300,0.094
772200,0.094
773100,0.094
774000,0.094
774900,0.094
775800,0.094
776700,0.094
777600,0.094
778500,0.094
779400,0.094
780300,0.094
781200,0.094
782100,0.094
783000,0.094
783900,0.094
784800,0.094
785700,0.094
786600,0.094
787500,0.094
788400,0.094
789300,0.094
790200,0.094
791100,0.094
792000,0.094
792900,0.094
793800,0.094
794700,0.094
795600,0.094
796500,0.094
797400,0.094
798300,0.094
799200,0.094
800100,0.094
801000,0.094
801900,0.094
802800,0.094
803700,0.094
804600,0.094
805500,0.094
806400,0.094
807300,0.094
808200,0.094
809100,0.094
810000,0.094
810900,0.094
811800,0.094
812700,0.094
813600,0.094
814500,0.094
815400,0.094
816300,0.094
817200,0.094
818100,0.094
819000,0.094
819900,0.094
820800,0.094
821700,0.094
822600,0.094
823500,0.094
824400,0.094
825300,0.094
826200,0.094
827100,0.094
828000,0.094
828900,0.094
829800,0.094
830700,0.094
831600,0.094
832500,0.094
833400,0.094
834300,0.094
835200,0.094
836100,0.094
837000,0.094
837900,0.094
838800,0.094
839700,0.094
840600,0.094
841500,0.094
842400,0.094
843300,0.094
844200,0.094
845100,0.094
846000,0.094
846900,0.094
847800,0.094
848700,0.094
849600,0.094
850500,0.094
851400,0.094
852300,0.094
853200,0.094
854100,0.094
855000,0.094
855900,0.094
856800,0.094
857700,0.094
858600,0.094
859500,0.094
860400,0.094
861300,0.094
862200,0.094
863100,0.094
864000,0.094
864900,0.094
865800,0.094
866700,0.094
867600,0.094
868500,0.094
869400,0.094
870300,0.094
871200,0.094
872100,0.094
873000,0.094
873900,0.094
874800,0.094
875700,0.094
876600,0.094
877500,0.094
878400,0.094
879300,0.094
880200,0.094
881100,0.094
882000,0.094
882900,0.094
883800,0.094
884700,0.094
885600,0.094
886500,0.094
887400,0.094
888300,0.094
889200,0.094
890100,0.094
891000,0.094
891900,0.094
892800,0.094
893700,0.094
894600,0.094
895500,0.094
896400,0.094
897300,0.094
898200,0.094
899100,0.094
900000,0.094
900900,0.094
901800,0.094
902700,0.094
903600,0.094
904500,0.094
905400,0.094
906300,0.094
907200,0.094
908100,0.094
909000,0.094
909900,0.094
910800,0.094
911700,0.094
912600,0.094
913500,0.094
914400,0.094
915300,0.094
916200,0.094
917100,0.094
918000,0.094
918900,0.094
919800,0.094
920700,0.094
921600,0.094
922500,0.094
923400,0.094
924300,0.094
925200,0.094
926100,0.094
927000,0.094
927900,0.094
928800,0.094
929700,0.094
930600,0.094
931500,0.094
932400,0.094
933300,0.094
934200,0.094
935100,0.094
936000,0.094
936900,0.094
937800,0.094
938700,0.094
939600,0.094
940500,0.094
941400,0.094
942300,0.094
943200,0.094
944100,0.094
945000,0.094
945900,0.094
946800,0.094
947700,0.094
948600,0.094
949500,0.094
950400,0.094
951300,0.094
952200,0.094
953100,0.094
954000,0.094
954900,0.094
955800,0.094
956700,0.094
957600,0.094
958500,0.094
959400,0.094
960300,0.094
961200,0.094
962100,0.094
963000,0.094
963900,0.094
964800,0.094
965700,0.094
966600,0.094
967500,0.094
968400,0.094
969300,0.094
970200,0.094
971100,0.094
972000,0.094
972900,0.094
973800,0.094
974700,0.094
975600,0.094
976500,0.094
977400,0.094
978300,0.094
979200,0.094
980100,0.094
981000,0.094
981900,0.094
982800,0.094
983700,0.094
984600,0.094
985500,0.094
986400,0.094
987300,0.094
988200,0.094
989100,0.094
990000,0.094
990900,0.094
991800,0.094
992700,0.094
993600,0.094
994500,0.094
995400,0.094
996300,0.094
997200,0.094
998100,0.094
999000,0.094
999900,0.094
1000800,0.094
1001700,0.094
1002600,0.094
1003500,0.094
1004400,0.094
1005300,0.094
1006200,0.094
1007100,0.094
1008000,0.094
1008900,0.094
1009800,0.094
1010700,0.094
1011600,0.094
1012500,0.094
1013400,0.094
1014300,0.094
1015200,0.094
1016100,0.094
1017000,0.094
1017900,0.094
1018800,0.094
1019700,0.094
1020600,0.094
1021500,0.094
1022400,0.094
1023300,0.094
1024200,0.094
1025100,0.094
1026000,0.094
1026900,0.094
1027800,0.094
1028700,0.094
1029600,0.094
1030500,0.094
1031400,0.094
1032300,0.094
1033200,0.094
1034100,0.094
1035000,0.094
1035900,0.094
1036800,0.094
1037700,0.094
1038600,0.094
1039500,0.094
1040400,0.094
1041300,0.094
1042200,0.094
1043100,0.094
1044000,0.094
1044900,0.094
1045800,0.094
1046700,0.094
1047600,0.094
1048500,0.094
1049400,0.094
1050300,0.094
1051200,0.094
1052100,0.094
1053000,0.094
1053900,0.094
1054800,0.094
1055700,0.094
1056600,0.094
1057500,0.094
1058400,0.094
1059300,0.094
1060200,0.094
1061100,0.094
1062000,0.094
1062900,0.094
1063800,0.094
1064700,0.094
1065600,0.094
1066500,0.094
1067400,0.094
1068300,0.094
1069200,0.094
1070100,0.094
1071000,0.094
1071900,0.094
1072800,0.094
1073700,0.094
1074600,0.094
1075500,0.094
1076400,0.094
1077300,0.094
1078200,0.094
1079100,0.094
1080000,0.094
1080900,0.094
1081800,0.094
1082700,0.094
1083600,0.094
1084500,0.094
1085400,0.094
1086300,0.094
1087200,0.094
1088100,0.094
1089000,0.094
1089900,0.094
1090800,0.094
1091700,0.094
1092600,0.094
1093500,0.094
1094400,0.094
1095300,0.094
1096200,0.094
1097100,0.094
1098000,0.094
1098900,0.094
1099800,0.094
1100700,0.094
1101600,0.094
1102500,0.094
1103400,0.094
1104300,0.094
1105200,0.094
1106100,0.094
1107000,0.094
1107900,0.094
1108800,0.094
1109700,0.094
1110600,0.094
1111500,0.094
1112400,0.094
1113300,0.094
1114200,0.094
1115100,0.094
1116000,0.094
1116900,0.094
1117800,0.094
1118700,0.094
1119600,0.094
1120500,0.094
1121400,0.094
1122300,0.094
1123200,0.094
1124100,0.094
1125000,0.094
1125900,0.094
1126800,0.094
1127700,0.094
1128600,0.094
1129500,0.094
1130400,0.094
1131300,0.094
1132200,0.094
1133100,0.094
1134000,0.094
1134900,0.094
1135800,0.094
1136700,0.094
1137600,0.094
1138500,0.094
1139400,0.094
1140300,0.094
1141200,0.094
1142100,0.094
1143000,0.094
1143900,0.094
1144800,0.094
1145700,0.094
1146600,0.094
1147500,0.094
1148400,0.094
1149300,0.094
1150200,0.094
1151100,0.094
1152000,0.094
1152900,0.094
1153800,0.094
1154700,0.094
1155600,0.094
1156500,0.094
1157400,0.094
1158300,0.094
1159200,0.094
1160100,0.094
1161000,0.094
1161900,0.094
1162800,0.094
1163700,0.094
1164600,0.094
1165500,0.094
1166400,0.094
1167300,0.094
1168200,0.094
1169100,0.094
1170000,0.094
1170900,0.094
1171800,0.094
1172700,0.094
1173600,0.094
1174500,0.094
1175400,0.094
1176300,0.094
1177200,0.094
1178100,0.094
1179000,0.094
1179900,0.094
1180800,0.094
1181700,0.094
1182600,0.094
1183500,0.094
1184400,0.094
1185300,0.094
1186200,0.094
1187100,0.094
1188000,0.094
1188900,0.094
1189800,0.094
1190700,0.094
1191600,0.094
1192500,0.094
1193400,0.094
1194300,0.094
1195200,0.094
1196100,0.094
1197000,0.094
1197900,0.094
1198800,0.094
1199700,0.094
1200600,0.094
1201500,0.094
1202400,0.094
1203300,0.094
1204200,0.094
1205100,0.094
1206000,0.094
1206900,0.094
1207800,0.094
1208700,0.094
1209600,0.094
1210500,0.094
1211400,0.094
1212300,0.094
1213200,0.094
1214100,0.094
1215000,0.094
1215900,0.094
1216800,0.094
1217700,0.094
1218600,0.094
1219500,0.094
1220400,0.094
1221300,0.094
1222200,0.094
1223100,0.094
1224000,0.094
1224900,0.094
1225800,0.094
1226700,0.094
1227600,0.094
1228500,0.094
1229400,0.094
1230300,0.094
1231200,0.094
1232100,0.094
1233000,0.094
1233900,0.094
1234800,0.094
1235700,0.094
1236600,0.094
1237500,0.094
1238400,0.094
1239300,0.094
1240200,0.094
1241100,0.094
1242000,0.094
1242900,0.094
1243800,0.094
1244700,0.094
1245600,0.094
1246500,0.094
1247400,0.094
1248300,0.094
1249200,0.094
1250100,0.094
1251000,0.094
1251900,0.094
1252800,0.094
1253700,0.094
1254600,0.094
1255500,0.094
1256400,0.094
1257300,0.094
1258200,0.094
1259100,0.094
1260000,0.094
1260900,0.094
1261800,0.094
1262700,0.094
1263600,0.094
1264500,0.094
1265400,0.094
1266300,0.094
1267200,0.094
1268100,0.094
1269000,0.094
1269900,0.094
1270800,0.094
1271700,0.094
1272600,0.094
1273500,0.094
1274400,0.094
1275300,0.094
1276200,0.094
1277100,0.094
1278000,0.094
1278900,0.094
1279800,0.094
1280700,0.094
1281600,0.094
1282500,0.094
1283400,0.094
1284300,0.094
1285200,0.094
1286100,0.094
1287000,0.094
1287900,0.094
1288800,0.094
1289700,0.094
1290600,0.094
1291500,0.094
1292400,0.094
1293300,0.094
1294200,0.094
1295100,0.094
1296000,0.094
1296900,0.094
1297800,0.094
1298700,0.094
1299600,0.094
1300500,0.094
1301400,0.094
1302300,0.094
1303200,0.094
1304100,0.094
1305000,0.094
1305900,0.094
1306800,0.094
1307700,0.094
1308600,0.094
1309500,0.094
1310400,0.094
1311300,0.094
1312200,0.094
1313100,0.094
1314000,0.094
1314900,0.094
1315800,0.094
1316700,0.094
1317600,0.094
1318500,0.094
1319400,0.094
1320300,0.094
1321200,0.094
1322100,0.094
1323000,0.094
1323900,0.094
1324800,0.094
1325700,0.094
1326600,0.094
1327500,0.094
1328400,0.094
1329300,0.094
1330200,0.094
1331100,0.094
1332000,0.094
1332900,0.094
1333800,0.094
1334700,0.094
1335600,0.094
1336500,0.094
1337400,0.094
1338300,0.094
1339200,0.094
1340100,0.094
1341000,0.094
1341900,0.094
1342800,0.094
1343700,0.094
1344600,0.094
1345500,0.094
1346400,0.094
1347300,0.094
1348200,0.094
1349100,0.094
1350000,0.094
1350900,0.094
1351800,0.094
1352700,0.094
1353600,0.094
1354500,0.094
1355400,0.094
1356300,0.094
1357200,0.094
1358100,0.094
1359000,0.094
1359900,0.094
1360800,0.094
1361700,0.094
1362600,0.094
1363500,0.094
1364400,0.094
1365300,0.094
1366200,0.094
1367100,0.094
1368000,0.094
1368900,0.094
1369800,0.094
1370700,0.094
1371600,0.094
1372500,0.094
1373400,0.094
1374300,0.094
1375200,0.094
1376100,0.094
1377000,0.094
1377900,0.094
1378800,0.094
1379700,0.094
1380600,0.094
1381500,0.094
1382400,0.094
1383300,0.094
1384200,0.094
1385100,0.094
1386000,0.094
1386900,0.094
1387800,0.094
1388700,0.094
1389600,0.094
1390500,0.094
1391400,0.094
1392300,0.094
1393200,0.094
1394100,0.094
1395000,0.094
1395900,0.094
1396800,0.094
1397700,0.094
1398600,0.094
1399500,0.094
1400400,0.094
1401300,0.094
1402200,0.094
1403100,0.094
1404000,0.094
1404900,0.094
1405800,0.094
1406700,0.094
1407600,0.094
1408500,0.094
1409400,0.094
1410300,0.094
1411200,0.094
1412100,0.094
1413000,0.094
1413900,0.094
1414800,0.094
1415700,0.094
1416600,0.094
1417500,0.094
1418400,0.094
1419300,0.094
1420200,0.094
1421100,0.094
1422000,0.094
1422900,0.094
1423800,0.094
1424700,0.094
1425600,0.094
1426500,0.094
1427400,0.094
1428300,0.094
1429200,0.094
1430100,0.094
1431000,0.094
1431900,0.094
1432800,0.094
1433700,0.094
1434600,0.094
1435500,0.094
1436400,0.094
1437300,0.094
1438200,0.094
1439100,0.094
1440000,0.094
1440900,0.094
1441800,0.094
1442700,0.094
1443600,0.094
1444500,0.094
1445400,0.094
1446300,0.094
1447200,0.094
1448100,0.094
1449000,0.094
1449900,0.094
1450800,0.094
1451700,0.094
1452600,0.094
1453500,0.094
1454400,0.094
1455300,0.094
1456200,0.094
1457100,0.094
1458000,0.094
1458900,0.094
1459800,0.094
1460700,0.094
1461600,0.094
1462500,0.094
1463400,0.094
1464300,0.094
1465200,0.094
1466100,0.094
1467000,0.094
1467900,0.094
1468800,0.094
1469700,0.094
1470600,0.094
1471500,0.094
1472400,0.094
1473300,0.094
1474200,0.094
1475100,0.094
1476000,0.094
1476900,0.094
1477800,0.094
1478700,0.094
1479600,0.094
1480500,0.094
1481400,0.094
1482300,0.094
1483200,0.094
1484100,0.094
1485000,0.094
1485900,0.094
1486800,0.094
1487700,0.094
1488600,0.094
1489500,0.094
1490400,0.094
1491300,0.094
1492200,0.094
1493100,0.094
1494000,0.094
1494900,0.094
1495800,0.094
1496700,0.094
1497600,0.094
1498500,0.094
1499400,0.094
1500300,0.094
1501200,0.094
1502100,0.094
1503000,0.094
1503900,0.094
1504800,0.094
1505700,0.094
1506600,0.094
1507500,0.094
1508400,0.094
1509300,0.094
1510200,0.094
1511100,0.094
1512000,0.094
1512900,0.094
1513800,0.094
1514700,0.094
1515600,0.094
1516500,0.094
1517400,0.094
1518300,0.094
1519200,0.094
1520100,0.094
1521000,0.094
1521900,0.094
1522800,0.094
1523700,0.094
1524600,0.094
1525500,0.094
1526400,0.094
1527300,0.094
1528200,0.094
1529100,0.094
1530000,0.094
1530900,0.094
1531800,0.094
1532700,0.094
1533600,0.094
1534500,0.094
1535400,0.094
1536300,0.094
1537200,0.094
1538100,0.094
1539000,0.094
1539900,0.094
1540800,0.094
1541700,0.094
1542600,0.094
1543500,0.094
1544400,0.094
1545300,0.094
1546200,0.094
1547100,0.094
1548000,0.094
1548900,0.094
1549800,0.094
1550700,0.094
1551600,0.094
1552500,0.094
1553400,0.094
1554300,0.094
1555200,0.094
1556100,0.094
1557000,0.094
1557900,0.094
1558800,0.094
1559700,0.094
1560600,0.094
1561500,0.094
1562400,0.094
1563300,0.094
1564200,0.094
1565100,0.094
1566000,0.094
1566900,0.094
1567800,0.094
1568700,0.094
1569600,0.094
1570500,0.094
1571400,0.094
1572300,0.094
1573200,0.094
1574100,0.094
1575000,0.094
1575900,0.094
1576800,0.094
1577700,0.094
1578600,0.094
1579500,0.094
1580400,0.094
1581300,0.094
1582200,0.094
1583100,0.094
1584000,0.094
1584900,0.094
1585800,0.094
1586700,0.094
1587600,0.094
1588500,0.094
1589400,0.094
1590300,0.094
1591200,0.094
1592100,0.094
1593000,0.094
1593900,0.094
1594800,0.094
1595700,0.094
1596600,0.094
1597500,0.094
1598400,0.094
1599300,0.094
1600200,0.094
1601100,0.094
1602000,0.094
1602900,0.094
1603800,0.094
1604700,0.094
1605600,0.094
1606500,0.094
1607400,0.094
1608300,0.094
1609200,0.094
1610100,0.094
1611000,0.094
1611900,0.094
1612800,0.094
1613700,0.094
1614600,0.094
1615500,0.094
1616400,0.094
1617300,0.094
1618200,0.094
1619100,0.094
1620000,0.094
1620900,0.094
1621800,0.094
1622700,0.094
1623600,0.094
1624500,0.094
1625400,0.094
1626300,0.094
1627200,0.094
1628100,0.094
1629000,0.094
1629900,0.094
1630800,0.094
1631700,0.094
1632600,0.094
1633500,0.094
1634400,0.094
1635300,0.094
1636200,0.094
1637100,0.094
1638000,0.094
1638900,0.094
1639800,0.094
1640700,0.094
1641600,0.094
1642500,0.094
1643400,0.094
1644300,0.094
1645200,0.094
1646100,0.094
1647000,0.094
1647900,0.094
1648800,0.094
1649700,0.094
1650600,0.094
1651500,0.094
1652400,0.094
1653300,0.094
1654200,0.094
1655100,0.094
1656000,0.094
1656900,0.094
1657800,0.094
1658700,0.094
1659600,0.094
1660500,0.094
1661400,0.094
1662300,0.094
1663200,0.094
1664100,0.094
1665000,0.094
1665900,0.094
1666800,0.094
1667700,0.094
1668600,0.094
1669500,0.094
1670400,0.094
1671300,0.094
1672200,0.094
1673100,0.094
1674000,0.094
1674900,0.094
1675800,0.094
1676700,0.094
1677600,0.094
1678500,0.094
1679400,0.094
1680300,0.094
1681200,0.094
1682100,0.094
1683000,0.094
1683900,0.094
1684800,0.094
1685700,0.094
