# time: time of price [s],
# PriceElectricPowerConstant: Price of electricity in constant scenario [$/kWh],
time,PriceElectricPowerConstant
184500,0.1457
185400,0.1457
186300,0.1457
187200,0.1457
188100,0.1457
189000,0.1457
189900,0.1457
190800,0.1457
191700,0.1457
192600,0.1457
193500,0.1457
194400,0.1457
195300,0.1457
196200,0.1457
197100,0.1457
198000,0.1457
198900,0.1457
199800,0.1457
200700,0.1457
201600,0.1457
202500,0.1457
203400,0.1457
204300,0.1457
205200,0.1457
206100,0.1457
207000,0.1457
207900,0.1457
208800,0.1457
209700,0.1457
210600,0.1457
211500,0.1457
212400,0.1457
213300,0.1457
214200,0.1457
215100,0.1457
216000,0.1457
216900,0.1457
217800,0.1457
218700,0.1457
219600,0.1457
220500,0.1457
221400,0.1457
222300,0.1457
223200,0.1457
224100,0.1457
225000,0.1457
225900,0.1457
226800,0.1457
227700,0.1457
228600,0.1457
229500,0.1457
230400,0.1457
231300,0.1457
232200,0.1457
233100,0.1457
234000,0.1457
234900,0.1457
235800,0.1457
236700,0.1457
237600,0.1457
238500,0.1457
239400,0.1457
240300,0.1457
241200,0.1457
242100,0.1457
243000,0.1457
243900,0.1457
244800,0.1457
245700,0.1457
246600,0.1457
247500,0.1457
248400,0.1457
249300,0.1457
250200,0.1457
251100,0.1457
252000,0.1457
252900,0.1457
253800,0.1457
254700,0.1457
255600,0.1457
256500,0.1457
257400,0.1457
258300,0.1457
259200,0.1457
260100,0.1457
261000,0.1457
261900,0.1457
262800,0.1457
263700,0.1457
264600,0.1457
265500,0.1457
266400,0.1457
267300,0.1457
268200,0.1457
269100,0.1457
270000,0.1457
270900,0.1457
271800,0.1457
272700,0.1457
273600,0.1457
274500,0.1457
275400,0.1457
276300,0.1457
277200,0.1457
278100,0.1457
279000,0.1457
279900,0.1457
280800,0.1457
281700,0.1457
282600,0.1457
283500,0.1457
284400,0.1457
285300,0.1457
286200,0.1457
287100,0.1457
288000,0.1457
288900,0.1457
289800,0.1457
290700,0.1457
291600,0.1457
292500,0.1457
293400,0.1457
294300,0.1457
295200,0.1457
296100,0.1457
297000,0.1457
297900,0.1457
298800,0.1457
299700,0.1457
300600,0.1457
301500,0.1457
302400,0.1457
303300,0.1457
304200,0.1457
305100,0.1457
306000,0.1457
306900,0.1457
307800,0.1457
308700,0.1457
309600,0.1457
310500,0.1457
311400,0.1457
312300,0.1457
313200,0.1457
314100,0.1457
315000,0.1457
315900,0.1457
316800,0.1457
317700,0.1457
318600,0.1457
319500,0.1457
320400,0.1457
321300,0.1457
322200,0.1457
323100,0.1457
324000,0.1457
324900,0.1457
325800,0.1457
326700,0.1457
327600,0.1457
328500,0.1457
329400,0.1457
330300,0.1457
331200,0.1457
332100,0.1457
333000,0.1457
333900,0.1457
334800,0.1457
335700,0.1457
336600,0.1457
337500,0.1457
338400,0.1457
339300,0.1457
340200,0.1457
341100,0.1457
342000,0.1457
342900,0.1457
343800,0.1457
344700,0.1457
345600,0.1457
346500,0.1457
347400,0.1457
348300,0.1457
349200,0.1457
350100,0.1457
351000,0.1457
351900,0.1457
352800,0.1457
353700,0.1457
354600,0.1457
355500,0.1457
356400,0.1457
357300,0.1457
358200,0.1457
359100,0.1457
360000,0.1457
360900,0.1457
361800,0.1457
362700,0.1457
363600,0.1457
364500,0.1457
365400,0.1457
366300,0.1457
367200,0.1457
368100,0.1457
369000,0.1457
369900,0.1457
370800,0.1457
371700,0.1457
372600,0.1457
373500,0.1457
374400,0.1457
375300,0.1457
376200,0.1457
377100,0.1457
378000,0.1457
378900,0.1457
379800,0.1457
380700,0.1457
381600,0.1457
382500,0.1457
383400,0.1457
384300,0.1457
385200,0.1457
386100,0.1457
387000,0.1457
387900,0.1457
388800,0.1457
389700,0.1457
390600,0.1457
391500,0.1457
392400,0.1457
393300,0.1457
394200,0.1457
395100,0.1457
396000,0.1457
396900,0.1457
397800,0.1457
398700,0.1457
399600,0.1457
400500,0.1457
401400,0.1457
402300,0.1457
403200,0.1457
404100,0.1457
405000,0.1457
405900,0.1457
406800,0.1457
407700,0.1457
408600,0.1457
409500,0.1457
410400,0.1457
411300,0.1457
412200,0.1457
413100,0.1457
414000,0.1457
414900,0.1457
415800,0.1457
416700,0.1457
417600,0.1457
418500,0.1457
419400,0.1457
420300,0.1457
421200,0.1457
422100,0.1457
423000,0.1457
423900,0.1457
424800,0.1457
425700,0.1457
426600,0.1457
427500,0.1457
428400,0.1457
429300,0.1457
430200,0.1457
431100,0.1457
432000,0.1457
432900,0.1457
433800,0.1457
434700,0.1457
435600,0.1457
436500,0.1457
437400,0.1457
438300,0.1457
439200,0.1457
440100,0.1457
441000,0.1457
441900,0.1457
442800,0.1457
443700,0.1457
444600,0.1457
445500,0.1457
446400,0.1457
447300,0.1457
448200,0.1457
449100,0.1457
450000,0.1457
450900,0.1457
451800,0.1457
452700,0.1457
453600,0.1457
454500,0.1457
455400,0.1457
456300,0.1457
457200,0.1457
458100,0.1457
459000,0.1457
459900,0.1457
460800,0.1457
461700,0.1457
462600,0.1457
463500,0.1457
464400,0.1457
465300,0.1457
466200,0.1457
467100,0.1457
468000,0.1457
468900,0.1457
469800,0.1457
470700,0.1457
471600,0.1457
472500,0.1457
473400,0.1457
474300,0.1457
475200,0.1457
476100,0.1457
477000,0.1457
477900,0.1457
478800,0.1457
479700,0.1457
480600,0.1457
481500,0.1457
482400,0.1457
483300,0.1457
484200,0.1457
485100,0.1457
486000,0.1457
486900,0.1457
487800,0.1457
488700,0.1457
489600,0.1457
490500,0.1457
491400,0.1457
492300,0.1457
493200,0.1457
494100,0.1457
495000,0.1457
495900,0.1457
496800,0.1457
497700,0.1457
498600,0.1457
499500,0.1457
500400,0.1457
501300,0.1457
502200,0.1457
503100,0.1457
504000,0.1457
504900,0.1457
505800,0.1457
506700,0.1457
507600,0.1457
508500,0.1457
509400,0.1457
510300,0.1457
511200,0.1457
512100,0.1457
513000,0.1457
513900,0.1457
514800,0.1457
515700,0.1457
516600,0.1457
517500,0.1457
518400,0.1457
519300,0.1457
520200,0.1457
521100,0.1457
522000,0.1457
522900,0.1457
523800,0.1457
524700,0.1457
525600,0.1457
526500,0.1457
527400,0.1457
528300,0.1457
529200,0.1457
530100,0.1457
531000,0.1457
531900,0.1457
532800,0.1457
533700,0.1457
534600,0.1457
535500,0.1457
536400,0.1457
537300,0.1457
538200,0.1457
539100,0.1457
540000,0.1457
540900,0.1457
541800,0.1457
542700,0.1457
543600,0.1457
544500,0.1457
545400,0.1457
546300,0.1457
547200,0.1457
548100,0.1457
549000,0.1457
549900,0.1457
550800,0.1457
551700,0.1457
552600,0.1457
553500,0.1457
554400,0.1457
555300,0.1457
556200,0.1457
557100,0.1457
558000,0.1457
558900,0.1457
559800,0.1457
560700,0.1457
561600,0.1457
562500,0.1457
563400,0.1457
564300,0.1457
565200,0.1457
566100,0.1457
567000,0.1457
567900,0.1457
568800,0.1457
569700,0.1457
570600,0.1457
571500,0.1457
572400,0.1457
573300,0.1457
574200,0.1457
575100,0.1457
576000,0.1457
576900,0.1457
577800,0.1457
578700,0.1457
579600,0.1457
580500,0.1457
581400,0.1457
582300,0.1457
583200,0.1457
584100,0.1457
585000,0.1457
585900,0.1457
586800,0.1457
587700,0.1457
588600,0.1457
589500,0.1457
590400,0.1457
591300,0.1457
592200,0.1457
593100,0.1457
594000,0.1457
594900,0.1457
595800,0.1457
596700,0.1457
597600,0.1457
598500,0.1457
599400,0.1457
600300,0.1457
601200,0.1457
602100,0.1457
603000,0.1457
603900,0.1457
604800,0.1457
605700,0.1457
606600,0.1457
607500,0.1457
608400,0.1457
609300,0.1457
610200,0.1457
611100,0.1457
612000,0.1457
612900,0.1457
613800,0.1457
614700,0.1457
615600,0.1457
616500,0.1457
617400,0.1457
618300,0.1457
619200,0.1457
620100,0.1457
621000,0.1457
621900,0.1457
622800,0.1457
623700,0.1457
624600,0.1457
625500,0.1457
626400,0.1457
627300,0.1457
628200,0.1457
629100,0.1457
630000,0.1457
630900,0.1457
631800,0.1457
632700,0.1457
633600,0.1457
634500,0.1457
635400,0.1457
636300,0.1457
637200,0.1457
638100,0.1457
639000,0.1457
639900,0.1457
640800,0.1457
641700,0.1457
642600,0.1457
643500,0.1457
644400,0.1457
645300,0.1457
646200,0.1457
647100,0.1457
648000,0.1457
648900,0.1457
649800,0.1457
650700,0.1457
651600,0.1457
652500,0.1457
653400,0.1457
654300,0.1457
655200,0.1457
656100,0.1457
657000,0.1457
657900,0.1457
658800,0.1457
659700,0.1457
660600,0.1457
661500,0.1457
662400,0.1457
663300,0.1457
664200,0.1457
665100,0.1457
666000,0.1457
666900,0.1457
667800,0.1457
668700,0.1457
669600,0.1457
670500,0.1457
671400,0.1457
672300,0.1457
673200,0.1457
674100,0.1457
675000,0.1457
675900,0.1457
676800,0.1457
677700,0.1457
678600,0.1457
679500,0.1457
680400,0.1457
681300,0.1457
682200,0.1457
683100,0.1457
684000,0.1457
684900,0.1457
685800,0.1457
686700,0.1457
687600,0.1457
688500,0.1457
689400,0.1457
690300,0.1457
691200,0.1457
692100,0.1457
693000,0.1457
693900,0.1457
694800,0.1457
695700,0.1457
696600,0.1457
697500,0.1457
698400,0.1457
699300,0.1457
700200,0.1457
701100,0.1457
702000,0.1457
702900,0.1457
703800,0.1457
704700,0.1457
705600,0.1457
706500,0.1457
707400,0.1457
708300,0.1457
709200,0.1457
710100,0.1457
711000,0.1457
711900,0.1457
712800,0.1457
713700,0.1457
714600,0.1457
715500,0.1457
716400,0.1457
717300,0.1457
718200,0.1457
719100,0.1457
720000,0.1457
720900,0.1457
721800,0.1457
722700,0.1457
723600,0.1457
724500,0.1457
725400,0.1457
726300,0.1457
727200,0.1457
728100,0.1457
729000,0.1457
729900,0.1457
730800,0.1457
731700,0.1457
732600,0.1457
733500,0.1457
734400,0.1457
735300,0.1457
736200,0.1457
737100,0.1457
738000,0.1457
738900,0.1457
739800,0.1457
740700,0.1457
741600,0.1457
742500,0.1457
743400,0.1457
744300,0.1457
745200,0.1457
746100,0.1457
747000,0.1457
747900,0.1457
748800,0.1457
749700,0.1457
750600,0.1457
751500,0.1457
752400,0.1457
753300,0.1457
754200,0.1457
755100,0.1457
756000,0.1457
756900,0.1457
757800,0.1457
758700,0.1457
759600,0.1457
760500,0.1457
761400,0.1457
762300,0.1457
763200,0.1457
764100,0.1457
765000,0.1457
765900,0.1457
766800,0.1457
767700,0.1457
768600,0.1457
769500,0.1457
770400,0.1457
771300,0.1457
772200,0.1457
773100,0.1457
774000,0.1457
774900,0.1457
775800,0.1457
776700,0.1457
777600,0.1457
778500,0.1457
779400,0.1457
780300,0.1457
781200,0.1457
782100,0.1457
783000,0.1457
783900,0.1457
784800,0.1457
785700,0.1457
786600,0.1457
787500,0.1457
788400,0.1457
789300,0.1457
790200,0.1457
791100,0.1457
792000,0.1457
792900,0.1457
793800,0.1457
794700,0.1457
795600,0.1457
796500,0.1457
797400,0.1457
798300,0.1457
799200,0.1457
800100,0.1457
801000,0.1457
801900,0.1457
802800,0.1457
803700,0.1457
804600,0.1457
805500,0.1457
806400,0.1457
807300,0.1457
808200,0.1457
809100,0.1457
810000,0.1457
810900,0.1457
811800,0.1457
812700,0.1457
813600,0.1457
814500,0.1457
815400,0.1457
816300,0.1457
817200,0.1457
818100,0.1457
819000,0.1457
819900,0.1457
820800,0.1457
821700,0.1457
822600,0.1457
823500,0.1457
824400,0.1457
825300,0.1457
826200,0.1457
827100,0.1457
828000,0.1457
828900,0.1457
829800,0.1457
830700,0.1457
831600,0.1457
832500,0.1457
833400,0.1457
834300,0.1457
835200,0.1457
836100,0.1457
837000,0.1457
837900,0.1457
838800,0.1457
839700,0.1457
840600,0.1457
841500,0.1457
842400,0.1457
843300,0.1457
844200,0.1457
845100,0.1457
846000,0.1457
846900,0.1457
847800,0.1457
848700,0.1457
849600,0.1457
850500,0.1457
851400,0.1457
852300,0.1457
853200,0.1457
854100,0.1457
855000,0.1457
855900,0.1457
856800,0.1457
857700,0.1457
858600,0.1457
859500,0.1457
860400,0.1457
861300,0.1457
862200,0.1457
863100,0.1457
864000,0.1457
864900,0.1457
865800,0.1457
866700,0.1457
867600,0.1457
868500,0.1457
869400,0.1457
870300,0.1457
871200,0.1457
872100,0.1457
873000,0.1457
873900,0.1457
874800,0.1457
875700,0.1457
876600,0.1457
877500,0.1457
878400,0.1457
879300,0.1457
880200,0.1457
881100,0.1457
882000,0.1457
882900,0.1457
883800,0.1457
884700,0.1457
885600,0.1457
886500,0.1457
887400,0.1457
888300,0.1457
889200,0.1457
890100,0.1457
891000,0.1457
891900,0.1457
892800,0.1457
893700,0.1457
894600,0.1457
895500,0.1457
896400,0.1457
897300,0.1457
898200,0.1457
899100,0.1457
900000,0.1457
900900,0.1457
901800,0.1457
902700,0.1457
903600,0.1457
904500,0.1457
905400,0.1457
906300,0.1457
907200,0.1457
908100,0.1457
909000,0.1457
909900,0.1457
910800,0.1457
911700,0.1457
912600,0.1457
913500,0.1457
914400,0.1457
915300,0.1457
916200,0.1457
917100,0.1457
918000,0.1457
918900,0.1457
919800,0.1457
920700,0.1457
921600,0.1457
922500,0.1457
923400,0.1457
924300,0.1457
925200,0.1457
926100,0.1457
927000,0.1457
927900,0.1457
928800,0.1457
929700,0.1457
930600,0.1457
931500,0.1457
932400,0.1457
933300,0.1457
934200,0.1457
935100,0.1457
936000,0.1457
936900,0.1457
937800,0.1457
938700,0.1457
939600,0.1457
940500,0.1457
941400,0.1457
942300,0.1457
943200,0.1457
944100,0.1457
945000,0.1457
945900,0.1457
946800,0.1457
947700,0.1457
948600,0.1457
949500,0.1457
950400,0.1457
951300,0.1457
952200,0.1457
953100,0.1457
954000,0.1457
954900,0.1457
955800,0.1457
956700,0.1457
957600,0.1457
958500,0.1457
959400,0.1457
960300,0.1457
961200,0.1457
962100,0.1457
963000,0.1457
963900,0.1457
964800,0.1457
965700,0.1457
966600,0.1457
967500,0.1457
968400,0.1457
969300,0.1457
970200,0.1457
971100,0.1457
972000,0.1457
972900,0.1457
973800,0.1457
974700,0.1457
975600,0.1457
976500,0.1457
977400,0.1457
978300,0.1457
979200,0.1457
980100,0.1457
981000,0.1457
981900,0.1457
982800,0.1457
983700,0.1457
984600,0.1457
985500,0.1457
986400,0.1457
987300,0.1457
988200,0.1457
989100,0.1457
990000,0.1457
990900,0.1457
991800,0.1457
992700,0.1457
993600,0.1457
994500,0.1457
995400,0.1457
996300,0.1457
997200,0.1457
998100,0.1457
999000,0.1457
999900,0.1457
1000800,0.1457
1001700,0.1457
1002600,0.1457
1003500,0.1457
1004400,0.1457
1005300,0.1457
1006200,0.1457
1007100,0.1457
1008000,0.1457
1008900,0.1457
1009800,0.1457
1010700,0.1457
1011600,0.1457
1012500,0.1457
1013400,0.1457
1014300,0.1457
1015200,0.1457
1016100,0.1457
1017000,0.1457
1017900,0.1457
1018800,0.1457
1019700,0.1457
1020600,0.1457
1021500,0.1457
1022400,0.1457
1023300,0.1457
1024200,0.1457
1025100,0.1457
1026000,0.1457
1026900,0.1457
1027800,0.1457
1028700,0.1457
1029600,0.1457
1030500,0.1457
1031400,0.1457
1032300,0.1457
1033200,0.1457
1034100,0.1457
1035000,0.1457
1035900,0.1457
1036800,0.1457
1037700,0.1457
1038600,0.1457
1039500,0.1457
1040400,0.1457
1041300,0.1457
1042200,0.1457
1043100,0.1457
1044000,0.1457
1044900,0.1457
1045800,0.1457
1046700,0.1457
1047600,0.1457
1048500,0.1457
1049400,0.1457
1050300,0.1457
1051200,0.1457
1052100,0.1457
1053000,0.1457
1053900,0.1457
1054800,0.1457
1055700,0.1457
1056600,0.1457
1057500,0.1457
1058400,0.1457
1059300,0.1457
1060200,0.1457
1061100,0.1457
1062000,0.1457
1062900,0.1457
1063800,0.1457
1064700,0.1457
1065600,0.1457
1066500,0.1457
1067400,0.1457
1068300,0.1457
1069200,0.1457
1070100,0.1457
1071000,0.1457
1071900,0.1457
1072800,0.1457
1073700,0.1457
1074600,0.1457
1075500,0.1457
1076400,0.1457
1077300,0.1457
1078200,0.1457
1079100,0.1457
1080000,0.1457
1080900,0.1457
1081800,0.1457
1082700,0.1457
1083600,0.1457
1084500,0.1457
1085400,0.1457
1086300,0.1457
1087200,0.1457
1088100,0.1457
1089000,0.1457
1089900,0.1457
1090800,0.1457
1091700,0.1457
1092600,0.1457
1093500,0.1457
1094400,0.1457
1095300,0.1457
1096200,0.1457
1097100,0.1457
1098000,0.1457
1098900,0.1457
1099800,0.1457
1100700,0.1457
1101600,0.1457
1102500,0.1457
1103400,0.1457
1104300,0.1457
1105200,0.1457
1106100,0.1457
1107000,0.1457
1107900,0.1457
1108800,0.1457
1109700,0.1457
1110600,0.1457
1111500,0.1457
1112400,0.1457
1113300,0.1457
1114200,0.1457
1115100,0.1457
1116000,0.1457
1116900,0.1457
1117800,0.1457
1118700,0.1457
1119600,0.1457
1120500,0.1457
1121400,0.1457
1122300,0.1457
1123200,0.1457
1124100,0.1457
1125000,0.1457
1125900,0.1457
1126800,0.1457
1127700,0.1457
1128600,0.1457
1129500,0.1457
1130400,0.1457
1131300,0.1457
1132200,0.1457
1133100,0.1457
1134000,0.1457
1134900,0.1457
1135800,0.1457
1136700,0.1457
1137600,0.1457
1138500,0.1457
1139400,0.1457
1140300,0.1457
1141200,0.1457
1142100,0.1457
1143000,0.1457
1143900,0.1457
1144800,0.1457
1145700,0.1457
1146600,0.1457
1147500,0.1457
1148400,0.1457
1149300,0.1457
1150200,0.1457
1151100,0.1457
1152000,0.1457
1152900,0.1457
1153800,0.1457
1154700,0.1457
1155600,0.1457
1156500,0.1457
1157400,0.1457
1158300,0.1457
1159200,0.1457
1160100,0.1457
1161000,0.1457
1161900,0.1457
1162800,0.1457
1163700,0.1457
1164600,0.1457
1165500,0.1457
1166400,0.1457
1167300,0.1457
1168200,0.1457
1169100,0.1457
1170000,0.1457
1170900,0.1457
1171800,0.1457
1172700,0.1457
1173600,0.1457
1174500,0.1457
1175400,0.1457
1176300,0.1457
1177200,0.1457
1178100,0.1457
1179000,0.1457
1179900,0.1457
1180800,0.1457
1181700,0.1457
1182600,0.1457
1183500,0.1457
1184400,0.1457
1185300,0.1457
1186200,0.1457
1187100,0.1457
1188000,0.1457
1188900,0.1457
1189800,0.1457
1190700,0.1457
1191600,0.1457
1192500,0.1457
1193400,0.1457
1194300,0.1457
1195200,0.1457
1196100,0.1457
1197000,0.1457
1197900,0.1457
1198800,0.1457
1199700,0.1457
1200600,0.1457
1201500,0.1457
1202400,0.1457
1203300,0.1457
1204200,0.1457
1205100,0.1457
1206000,0.1457
1206900,0.1457
1207800,0.1457
1208700,0.1457
1209600,0.1457
1210500,0.1457
1211400,0.1457
1212300,0.1457
1213200,0.1457
1214100,0.1457
1215000,0.1457
1215900,0.1457
1216800,0.1457
1217700,0.1457
1218600,0.1457
1219500,0.1457
1220400,0.1457
1221300,0.1457
1222200,0.1457
1223100,0.1457
1224000,0.1457
1224900,0.1457
1225800,0.1457
1226700,0.1457
1227600,0.1457
1228500,0.1457
1229400,0.1457
1230300,0.1457
1231200,0.1457
1232100,0.1457
1233000,0.1457
1233900,0.1457
1234800,0.1457
1235700,0.1457
1236600,0.1457
1237500,0.1457
1238400,0.1457
1239300,0.1457
1240200,0.1457
1241100,0.1457
1242000,0.1457
1242900,0.1457
1243800,0.1457
1244700,0.1457
1245600,0.1457
1246500,0.1457
1247400,0.1457
1248300,0.1457
1249200,0.1457
1250100,0.1457
1251000,0.1457
1251900,0.1457
1252800,0.1457
1253700,0.1457
1254600,0.1457
1255500,0.1457
1256400,0.1457
1257300,0.1457
1258200,0.1457
1259100,0.1457
1260000,0.1457
1260900,0.1457
1261800,0.1457
1262700,0.1457
1263600,0.1457
1264500,0.1457
1265400,0.1457
1266300,0.1457
1267200,0.1457
1268100,0.1457
1269000,0.1457
1269900,0.1457
1270800,0.1457
1271700,0.1457
1272600,0.1457
1273500,0.1457
1274400,0.1457
1275300,0.1457
1276200,0.1457
1277100,0.1457
1278000,0.1457
1278900,0.1457
1279800,0.1457
1280700,0.1457
1281600,0.1457
1282500,0.1457
1283400,0.1457
1284300,0.1457
1285200,0.1457
1286100,0.1457
1287000,0.1457
1287900,0.1457
1288800,0.1457
1289700,0.1457
1290600,0.1457
1291500,0.1457
1292400,0.1457
1293300,0.1457
1294200,0.1457
1295100,0.1457
1296000,0.1457
1296900,0.1457
1297800,0.1457
1298700,0.1457
1299600,0.1457
1300500,0.1457
1301400,0.1457
1302300,0.1457
1303200,0.1457
1304100,0.1457
1305000,0.1457
1305900,0.1457
1306800,0.1457
1307700,0.1457
1308600,0.1457
1309500,0.1457
1310400,0.1457
1311300,0.1457
1312200,0.1457
1313100,0.1457
1314000,0.1457
1314900,0.1457
1315800,0.1457
1316700,0.1457
1317600,0.1457
1318500,0.1457
1319400,0.1457
1320300,0.1457
1321200,0.1457
1322100,0.1457
1323000,0.1457
1323900,0.1457
1324800,0.1457
1325700,0.1457
1326600,0.1457
1327500,0.1457
1328400,0.1457
1329300,0.1457
1330200,0.1457
1331100,0.1457
1332000,0.1457
1332900,0.1457
1333800,0.1457
1334700,0.1457
1335600,0.1457
1336500,0.1457
1337400,0.1457
1338300,0.1457
1339200,0.1457
1340100,0.1457
1341000,0.1457
1341900,0.1457
1342800,0.1457
1343700,0.1457
1344600,0.1457
1345500,0.1457
1346400,0.1457
1347300,0.1457
1348200,0.1457
1349100,0.1457
1350000,0.1457
1350900,0.1457
1351800,0.1457
1352700,0.1457
1353600,0.1457
1354500,0.1457
1355400,0.1457
1356300,0.1457
1357200,0.1457
1358100,0.1457
1359000,0.1457
1359900,0.1457
1360800,0.1457
1361700,0.1457
1362600,0.1457
1363500,0.1457
1364400,0.1457
1365300,0.1457
1366200,0.1457
1367100,0.1457
1368000,0.1457
1368900,0.1457
1369800,0.1457
1370700,0.1457
1371600,0.1457
1372500,0.1457
1373400,0.1457
1374300,0.1457
1375200,0.1457
1376100,0.1457
1377000,0.1457
1377900,0.1457
1378800,0.1457
1379700,0.1457
1380600,0.1457
1381500,0.1457
1382400,0.1457
1383300,0.1457
1384200,0.1457
1385100,0.1457
1386000,0.1457
1386900,0.1457
1387800,0.1457
1388700,0.1457
1389600,0.1457
1390500,0.1457
1391400,0.1457
1392300,0.1457
1393200,0.1457
1394100,0.1457
1395000,0.1457
1395900,0.1457
1396800,0.1457
1397700,0.1457
1398600,0.1457
1399500,0.1457
1400400,0.1457
1401300,0.1457
1402200,0.1457
1403100,0.1457
1404000,0.1457
1404900,0.1457
1405800,0.1457
1406700,0.1457
1407600,0.1457
1408500,0.1457
1409400,0.1457
1410300,0.1457
1411200,0.1457
1412100,0.1457
1413000,0.1457
1413900,0.1457
1414800,0.1457
1415700,0.1457
1416600,0.1457
1417500,0.1457
1418400,0.1457
1419300,0.1457
1420200,0.1457
1421100,0.1457
1422000,0.1457
1422900,0.1457
1423800,0.1457
1424700,0.1457
1425600,0.1457
1426500,0.1457
1427400,0.1457
1428300,0.1457
1429200,0.1457
1430100,0.1457
1431000,0.1457
1431900,0.1457
1432800,0.1457
1433700,0.1457
1434600,0.1457
1435500,0.1457
1436400,0.1457
1437300,0.1457
1438200,0.1457
1439100,0.1457
1440000,0.1457
1440900,0.1457
1441800,0.1457
1442700,0.1457
1443600,0.1457
1444500,0.1457
1445400,0.1457
1446300,0.1457
1447200,0.1457
1448100,0.1457
1449000,0.1457
1449900,0.1457
1450800,0.1457
1451700,0.1457
1452600,0.1457
1453500,0.1457
1454400,0.1457
1455300,0.1457
1456200,0.1457
1457100,0.1457
1458000,0.1457
1458900,0.1457
1459800,0.1457
1460700,0.1457
1461600,0.1457
1462500,0.1457
1463400,0.1457
1464300,0.1457
1465200,0.1457
1466100,0.1457
1467000,0.1457
1467900,0.1457
1468800,0.1457
1469700,0.1457
1470600,0.1457
1471500,0.1457
1472400,0.1457
1473300,0.1457
1474200,0.1457
1475100,0.1457
1476000,0.1457
1476900,0.1457
1477800,0.1457
1478700,0.1457
1479600,0.1457
1480500,0.1457
1481400,0.1457
1482300,0.1457
1483200,0.1457
1484100,0.1457
1485000,0.1457
1485900,0.1457
1486800,0.1457
1487700,0.1457
1488600,0.1457
1489500,0.1457
1490400,0.1457
1491300,0.1457
1492200,0.1457
1493100,0.1457
1494000,0.1457
1494900,0.1457
1495800,0.1457
1496700,0.1457
1497600,0.1457
1498500,0.1457
