time,PriceElectricPowerDynamic
193500,0.0138
194400,0.0138
195300,0.0138
196200,0.0138
197100,0.0138
198000,0.0138
198900,0.0138
199800,0.0138
200700,0.0138
201600,0.1862
202500,0.1862
203400,0.1862
204300,0.1862
205200,0.1862
206100,0.1862
207000,0.1862
207900,0.1862
208800,0.1862
209700,0.1862
210600,0.1862
211500,0.1862
212400,0.1862
213300,0.1862
214200,0.1862
215100,0.1862
216000,0.1862
216900,0.1862
217800,0.1862
218700,0.1862
219600,0.1862
220500,0.1862
221400,0.1862
222300,0.1862
223200,0.1862
224100,0.1862
225000,0.1862
225900,0.1862
226800,0.1862
227700,0.1862
228600,0.1862
229500,0.1862
230400,0.1862
231300,0.1862
232200,0.1862
233100,0.1862
234000,0.1862
234900,0.1862
235800,0.1862
236700,0.1862
237600,0.1862
238500,0.1862
239400,0.1862
240300,0.1862
241200,0.1862
242100,0.1862
243000,0.1862
243900,0.1862
244800,0.1862
245700,0.1862
246600,0.1862
247500,0.1862
248400,0.1862
249300,0.1862
250200,0.1862
251100,0.1862
252000,0.0138
252900,0.0138
253800,0.0138
254700,0.0138
255600,0.0138
256500,0.0138
257400,0.0138
258300,0.0138
259200,0.0138
260100,0.0138
261000,0.0138
261900,0.0138
262800,0.0138
263700,0.0138
264600,0.0138
265500,0.0138
266400,0.0138
267300,0.0138
268200,0.0138
269100,0.0138
270000,0.0138
270900,0.0138
271800,0.0138
272700,0.0138
273600,0.0138
274500,0.0138
275400,0.0138
276300,0.0138
277200,0.0138
278100,0.0138
279000,0.0138
279900,0.0138
280800,0.0138
281700,0.0138
282600,0.0138
283500,0.0138
284400,0.0138
285300,0.0138
286200,0.0138
287100,0.0138
288000,0.1862
288900,0.1862
289800,0.1862
290700,0.1862
291600,0.1862
292500,0.1862
293400,0.1862
294300,0.1862
295200,0.1862
296100,0.1862
297000,0.1862
297900,0.1862
298800,0.1862
299700,0.1862
300600,0.1862
301500,0.1862
302400,0.1862
303300,0.1862
304200,0.1862
305100,0.1862
306000,0.1862
306900,0.1862
307800,0.1862
308700,0.1862
309600,0.1862
310500,0.1862
311400,0.1862
312300,0.1862
313200,0.1862
314100,0.1862
315000,0.1862
315900,0.1862
316800,0.1862
317700,0.1862
318600,0.1862
319500,0.1862
320400,0.1862
321300,0.1862
322200,0.1862
323100,0.1862
324000,0.1862
324900,0.1862
325800,0.1862
326700,0.1862
327600,0.1862
328500,0.1862
329400,0.1862
330300,0.1862
331200,0.1862
332100,0.1862
333000,0.1862
333900,0.1862
334800,0.1862
335700,0.1862
336600,0.1862
337500,0.1862
338400,0.0138
339300,0.0138
340200,0.0138
341100,0.0138
342000,0.0138
342900,0.0138
343800,0.0138
344700,0.0138
345600,0.0138
346500,0.0138
347400,0.0138
348300,0.0138
349200,0.0138
350100,0.0138
351000,0.0138
351900,0.0138
352800,0.0138
353700,0.0138
354600,0.0138
355500,0.0138
356400,0.0138
357300,0.0138
358200,0.0138
359100,0.0138
360000,0.0138
360900,0.0138
361800,0.0138
362700,0.0138
363600,0.0138
364500,0.0138
365400,0.0138
366300,0.0138
367200,0.0138
368100,0.0138
369000,0.0138
369900,0.0138
370800,0.0138
371700,0.0138
372600,0.0138
373500,0.0138
374400,0.1862
375300,0.1862
376200,0.1862
377100,0.1862
378000,0.1862
378900,0.1862
379800,0.1862
380700,0.1862
381600,0.1862
382500,0.1862
383400,0.1862
384300,0.1862
385200,0.1862
386100,0.1862
387000,0.1862
387900,0.1862
388800,0.1862
389700,0.1862
390600,0.1862
391500,0.1862
392400,0.1862
393300,0.1862
394200,0.1862
395100,0.1862
396000,0.1862
396900,0.1862
397800,0.1862
398700,0.1862
399600,0.1862
400500,0.1862
401400,0.1862
402300,0.1862
403200,0.1862
404100,0.1862
405000,0.1862
405900,0.1862
406800,0.1862
407700,0.1862
408600,0.1862
409500,0.1862
410400,0.1862
411300,0.1862
412200,0.1862
413100,0.1862
414000,0.1862
414900,0.1862
415800,0.1862
416700,0.1862
417600,0.1862
418500,0.1862
419400,0.1862
420300,0.1862
421200,0.1862
422100,0.1862
423000,0.1862
423900,0.1862
424800,0.0138
425700,0.0138
426600,0.0138
427500,0.0138
428400,0.0138
429300,0.0138
430200,0.0138
431100,0.0138
432000,0.0138
432900,0.0138
433800,0.0138
434700,0.0138
435600,0.0138
436500,0.0138
437400,0.0138
438300,0.0138
439200,0.0138
440100,0.0138
441000,0.0138
441900,0.0138
442800,0.0138
443700,0.0138
444600,0.0138
445500,0.0138
446400,0.0138
447300,0.0138
448200,0.0138
449100,0.0138
450000,0.0138
450900,0.0138
451800,0.0138
452700,0.0138
453600,0.0138
454500,0.0138
455400,0.0138
456300,0.0138
457200,0.0138
458100,0.0138
459000,0.0138
459900,0.0138
460800,0.0138
461700,0.0138
462600,0.0138
463500,0.0138
464400,0.0138
465300,0.0138
466200,0.0138
467100,0.0138
468000,0.0138
468900,0.0138
469800,0.0138
470700,0.0138
471600,0.0138
472500,0.0138
473400,0.0138
474300,0.0138
475200,0.0138
476100,0.0138
477000,0.0138
477900,0.0138
478800,0.0138
479700,0.0138
480600,0.0138
481500,0.0138
482400,0.0138
483300,0.0138
484200,0.0138
485100,0.0138
486000,0.0138
486900,0.0138
487800,0.0138
488700,0.0138
489600,0.0138
490500,0.0138
491400,0.0138
492300,0.0138
493200,0.0138
494100,0.0138
495000,0.0138
495900,0.0138
496800,0.0138
497700,0.0138
498600,0.0138
499500,0.0138
500400,0.0138
501300,0.0138
502200,0.0138
503100,0.0138
504000,0.0138
504900,0.0138
505800,0.0138
506700,0.0138
507600,0.0138
508500,0.0138
509400,0.0138
510300,0.0138
511200,0.0138
512100,0.0138
513000,0.0138
513900,0.0138
514800,0.0138
515700,0.0138
516600,0.0138
517500,0.0138
518400,0.0138
519300,0.0138
520200,0.0138
521100,0.0138
522000,0.0138
522900,0.0138
523800,0.0138
524700,0.0138
525600,0.0138
526500,0.0138
527400,0.0138
528300,0.0138
529200,0.0138
530100,0.0138
531000,0.0138
531900,0.0138
532800,0.0138
533700,0.0138
534600,0.0138
535500,0.0138
536400,0.0138
537300,0.0138
538200,0.0138
539100,0.0138
540000,0.0138
540900,0.0138
541800,0.0138
542700,0.0138
543600,0.0138
544500,0.0138
545400,0.0138
546300,0.0138
547200,0.0138
548100,0.0138
549000,0.0138
549900,0.0138
550800,0.0138
551700,0.0138
552600,0.0138
553500,0.0138
554400,0.0138
555300,0.0138
556200,0.0138
557100,0.0138
558000,0.0138
558900,0.0138
559800,0.0138
560700,0.0138
561600,0.0138
562500,0.0138
563400,0.0138
564300,0.0138
565200,0.0138
566100,0.0138
567000,0.0138
567900,0.0138
568800,0.0138
569700,0.0138
570600,0.0138
571500,0.0138
572400,0.0138
573300,0.0138
574200,0.0138
575100,0.0138
576000,0.0138
576900,0.0138
577800,0.0138
578700,0.0138
579600,0.0138
580500,0.0138
581400,0.0138
582300,0.0138
583200,0.0138
584100,0.0138
585000,0.0138
585900,0.0138
586800,0.0138
587700,0.0138
588600,0.0138
589500,0.0138
590400,0.0138
591300,0.0138
592200,0.0138
593100,0.0138
594000,0.0138
594900,0.0138
595800,0.0138
596700,0.0138
597600,0.0138
598500,0.0138
599400,0.0138
600300,0.0138
601200,0.0138
602100,0.0138
603000,0.0138
603900,0.0138
604800,0.0138
605700,0.0138
606600,0.0138
607500,0.0138
608400,0.0138
609300,0.0138
610200,0.0138
611100,0.0138
612000,0.0138
612900,0.0138
613800,0.0138
614700,0.0138
615600,0.0138
616500,0.0138
617400,0.0138
618300,0.0138
619200,0.0138
620100,0.0138
621000,0.0138
621900,0.0138
622800,0.0138
623700,0.0138
624600,0.0138
625500,0.0138
626400,0.0138
627300,0.0138
628200,0.0138
629100,0.0138
630000,0.0138
630900,0.0138
631800,0.0138
632700,0.0138
633600,0.1862
634500,0.1862
635400,0.1862
636300,0.1862
637200,0.1862
638100,0.1862
639000,0.1862
639900,0.1862
640800,0.1862
641700,0.1862
642600,0.1862
643500,0.1862
644400,0.1862
645300,0.1862
646200,0.1862
647100,0.1862
648000,0.1862
648900,0.1862
649800,0.1862
650700,0.1862
651600,0.1862
652500,0.1862
653400,0.1862
654300,0.1862
655200,0.1862
656100,0.1862
657000,0.1862
657900,0.1862
658800,0.1862
659700,0.1862
660600,0.1862
661500,0.1862
662400,0.1862
663300,0.1862
664200,0.1862
665100,0.1862
666000,0.1862
666900,0.1862
667800,0.1862
668700,0.1862
669600,0.1862
670500,0.1862
671400,0.1862
672300,0.1862
673200,0.1862
674100,0.1862
675000,0.1862
675900,0.1862
676800,0.1862
677700,0.1862
678600,0.1862
679500,0.1862
680400,0.1862
681300,0.1862
682200,0.1862
683100,0.1862
684000,0.0138
684900,0.0138
685800,0.0138
686700,0.0138
687600,0.0138
688500,0.0138
689400,0.0138
690300,0.0138
691200,0.0138
692100,0.0138
693000,0.0138
693900,0.0138
694800,0.0138
695700,0.0138
696600,0.0138
697500,0.0138
698400,0.0138
699300,0.0138
700200,0.0138
701100,0.0138
702000,0.0138
702900,0.0138
703800,0.0138
704700,0.0138
705600,0.0138
706500,0.0138
707400,0.0138
708300,0.0138
709200,0.0138
710100,0.0138
711000,0.0138
711900,0.0138
712800,0.0138
713700,0.0138
714600,0.0138
715500,0.0138
716400,0.0138
717300,0.0138
718200,0.0138
719100,0.0138
720000,0.1862
720900,0.1862
721800,0.1862
722700,0.1862
723600,0.1862
724500,0.1862
725400,0.1862
726300,0.1862
727200,0.1862
728100,0.1862
729000,0.1862
729900,0.1862
730800,0.1862
731700,0.1862
732600,0.1862
733500,0.1862
734400,0.1862
735300,0.1862
736200,0.1862
737100,0.1862
738000,0.1862
738900,0.1862
739800,0.1862
740700,0.1862
741600,0.1862
742500,0.1862
743400,0.1862
744300,0.1862
745200,0.1862
746100,0.1862
747000,0.1862
747900,0.1862
748800,0.1862
749700,0.1862
750600,0.1862
751500,0.1862
752400,0.1862
753300,0.1862
754200,0.1862
755100,0.1862
756000,0.1862
756900,0.1862
757800,0.1862
758700,0.1862
759600,0.1862
760500,0.1862
761400,0.1862
762300,0.1862
763200,0.1862
764100,0.1862
765000,0.1862
765900,0.1862
766800,0.1862
767700,0.1862
768600,0.1862
769500,0.1862
770400,0.0138
771300,0.0138
772200,0.0138
773100,0.0138
774000,0.0138
774900,0.0138
775800,0.0138
776700,0.0138
777600,0.0138
778500,0.0138
779400,0.0138
780300,0.0138
781200,0.0138
782100,0.0138
783000,0.0138
783900,0.0138
784800,0.0138
785700,0.0138
786600,0.0138
787500,0.0138
788400,0.0138
789300,0.0138
790200,0.0138
791100,0.0138
792000,0.0138
792900,0.0138
793800,0.0138
794700,0.0138
795600,0.0138
796500,0.0138
797400,0.0138
798300,0.0138
799200,0.0138
800100,0.0138
801000,0.0138
801900,0.0138
802800,0.0138
803700,0.0138
804600,0.0138
805500,0.0138
806400,0.1862
807300,0.1862
808200,0.1862
809100,0.1862
810000,0.1862
810900,0.1862
811800,0.1862
812700,0.1862
813600,0.1862
814500,0.1862
815400,0.1862
816300,0.1862
817200,0.1862
818100,0.1862
819000,0.1862
819900,0.1862
820800,0.1862
821700,0.1862
822600,0.1862
823500,0.1862
824400,0.1862
825300,0.1862
826200,0.1862
827100,0.1862
828000,0.1862
828900,0.1862
829800,0.1862
830700,0.1862
831600,0.1862
832500,0.1862
833400,0.1862
834300,0.1862
835200,0.1862
836100,0.1862
837000,0.1862
837900,0.1862
838800,0.1862
839700,0.1862
840600,0.1862
841500,0.1862
842400,0.1862
843300,0.1862
844200,0.1862
845100,0.1862
846000,0.1862
846900,0.1862
847800,0.1862
848700,0.1862
849600,0.1862
850500,0.1862
851400,0.1862
852300,0.1862
853200,0.1862
854100,0.1862
855000,0.1862
855900,0.1862
856800,0.0138
857700,0.0138
858600,0.0138
859500,0.0138
860400,0.0138
861300,0.0138
862200,0.0138
863100,0.0138
864000,0.0138
864900,0.0138
865800,0.0138
866700,0.0138
867600,0.0138
868500,0.0138
869400,0.0138
870300,0.0138
871200,0.0138
872100,0.0138
873000,0.0138
873900,0.0138
874800,0.0138
875700,0.0138
876600,0.0138
877500,0.0138
878400,0.0138
879300,0.0138
880200,0.0138
881100,0.0138
882000,0.0138
882900,0.0138
883800,0.0138
884700,0.0138
885600,0.0138
886500,0.0138
887400,0.0138
888300,0.0138
889200,0.0138
890100,0.0138
891000,0.0138
891900,0.0138
892800,0.1862
893700,0.1862
894600,0.1862
895500,0.1862
896400,0.1862
897300,0.1862
898200,0.1862
899100,0.1862
900000,0.1862
900900,0.1862
901800,0.1862
902700,0.1862
903600,0.1862
904500,0.1862
905400,0.1862
906300,0.1862
907200,0.1862
908100,0.1862
909000,0.1862
909900,0.1862
910800,0.1862
911700,0.1862
912600,0.1862
913500,0.1862
914400,0.1862
915300,0.1862
916200,0.1862
917100,0.1862
918000,0.1862
918900,0.1862
919800,0.1862
920700,0.1862
921600,0.1862
922500,0.1862
923400,0.1862
924300,0.1862
925200,0.1862
926100,0.1862
927000,0.1862
927900,0.1862
928800,0.1862
929700,0.1862
930600,0.1862
931500,0.1862
932400,0.1862
933300,0.1862
934200,0.1862
935100,0.1862
936000,0.1862
936900,0.1862
937800,0.1862
938700,0.1862
939600,0.1862
940500,0.1862
941400,0.1862
942300,0.1862
943200,0.0138
944100,0.0138
945000,0.0138
945900,0.0138
946800,0.0138
947700,0.0138
948600,0.0138
949500,0.0138
950400,0.0138
951300,0.0138
952200,0.0138
953100,0.0138
954000,0.0138
954900,0.0138
955800,0.0138
956700,0.0138
957600,0.0138
958500,0.0138
959400,0.0138
960300,0.0138
961200,0.0138
962100,0.0138
963000,0.0138
963900,0.0138
964800,0.0138
965700,0.0138
966600,0.0138
967500,0.0138
968400,0.0138
969300,0.0138
970200,0.0138
971100,0.0138
972000,0.0138
972900,0.0138
973800,0.0138
974700,0.0138
975600,0.0138
976500,0.0138
977400,0.0138
978300,0.0138
979200,0.1862
980100,0.1862
981000,0.1862
981900,0.1862
982800,0.1862
983700,0.1862
984600,0.1862
985500,0.1862
986400,0.1862
987300,0.1862
988200,0.1862
989100,0.1862
990000,0.1862
990900,0.1862
991800,0.1862
992700,0.1862
993600,0.1862
994500,0.1862
995400,0.1862
996300,0.1862
997200,0.1862
998100,0.1862
999000,0.1862
999900,0.1862
1000800,0.1862
1001700,0.1862
1002600,0.1862
1003500,0.1862
1004400,0.1862
1005300,0.1862
1006200,0.1862
1007100,0.1862
1008000,0.1862
1008900,0.1862
1009800,0.1862
1010700,0.1862
1011600,0.1862
1012500,0.1862
1013400,0.1862
1014300,0.1862
1015200,0.1862
1016100,0.1862
1017000,0.1862
1017900,0.1862
1018800,0.1862
1019700,0.1862
1020600,0.1862
1021500,0.1862
1022400,0.1862
1023300,0.1862
1024200,0.1862
1025100,0.1862
1026000,0.1862
1026900,0.1862
1027800,0.1862
1028700,0.1862
1029600,0.0138
1030500,0.0138
1031400,0.0138
1032300,0.0138
1033200,0.0138
1034100,0.0138
1035000,0.0138
1035900,0.0138
1036800,0.0138
1037700,0.0138
1038600,0.0138
1039500,0.0138
1040400,0.0138
1041300,0.0138
1042200,0.0138
1043100,0.0138
1044000,0.0138
1044900,0.0138
1045800,0.0138
1046700,0.0138
1047600,0.0138
1048500,0.0138
1049400,0.0138
1050300,0.0138
1051200,0.0138
1052100,0.0138
1053000,0.0138
1053900,0.0138
1054800,0.0138
1055700,0.0138
1056600,0.0138
1057500,0.0138
1058400,0.0138
1059300,0.0138
1060200,0.0138
1061100,0.0138
1062000,0.0138
1062900,0.0138
1063800,0.0138
1064700,0.0138
1065600,0.0138
1066500,0.0138
1067400,0.0138
1068300,0.0138
1069200,0.0138
1070100,0.0138
1071000,0.0138
1071900,0.0138
1072800,0.0138
1073700,0.0138
1074600,0.0138
1075500,0.0138
1076400,0.0138
1077300,0.0138
1078200,0.0138
1079100,0.0138
1080000,0.0138
1080900,0.0138
1081800,0.0138
1082700,0.0138
1083600,0.0138
1084500,0.0138
1085400,0.0138
1086300,0.0138
1087200,0.0138
1088100,0.0138
1089000,0.0138
1089900,0.0138
1090800,0.0138
1091700,0.0138
1092600,0.0138
1093500,0.0138
1094400,0.0138
1095300,0.0138
1096200,0.0138
1097100,0.0138
1098000,0.0138
1098900,0.0138
1099800,0.0138
1100700,0.0138
1101600,0.0138
1102500,0.0138
1103400,0.0138
1104300,0.0138
1105200,0.0138
1106100,0.0138
1107000,0.0138
1107900,0.0138
1108800,0.0138
1109700,0.0138
1110600,0.0138
1111500,0.0138
1112400,0.0138
1113300,0.0138
1114200,0.0138
1115100,0.0138
1116000,0.0138
1116900,0.0138
1117800,0.0138
1118700,0.0138
1119600,0.0138
1120500,0.0138
1121400,0.0138
1122300,0.0138
1123200,0.0138
1124100,0.0138
1125000,0.0138
1125900,0.0138
1126800,0.0138
1127700,0.0138
1128600,0.0138
1129500,0.0138
1130400,0.0138
1131300,0.0138
1132200,0.0138
1133100,0.0138
1134000,0.0138
1134900,0.0138
1135800,0.0138
1136700,0.0138
1137600,0.0138
1138500,0.0138
1139400,0.0138
1140300,0.0138
1141200,0.0138
1142100,0.0138
1143000,0.0138
1143900,0.0138
1144800,0.0138
1145700,0.0138
1146600,0.0138
1147500,0.0138
1148400,0.0138
1149300,0.0138
1150200,0.0138
1151100,0.0138
1152000,0.0138
1152900,0.0138
1153800,0.0138
1154700,0.0138
1155600,0.0138
1156500,0.0138
1157400,0.0138
1158300,0.0138
1159200,0.0138
1160100,0.0138
1161000,0.0138
1161900,0.0138
1162800,0.0138
1163700,0.0138
1164600,0.0138
1165500,0.0138
1166400,0.0138
1167300,0.0138
1168200,0.0138
1169100,0.0138
1170000,0.0138
1170900,0.0138
1171800,0.0138
1172700,0.0138
1173600,0.0138
1174500,0.0138
1175400,0.0138
1176300,0.0138
1177200,0.0138
1178100,0.0138
1179000,0.0138
1179900,0.0138
1180800,0.0138
1181700,0.0138
1182600,0.0138
1183500,0.0138
1184400,0.0138
1185300,0.0138
1186200,0.0138
1187100,0.0138
1188000,0.0138
1188900,0.0138
1189800,0.0138
1190700,0.0138
1191600,0.0138
1192500,0.0138
1193400,0.0138
1194300,0.0138
1195200,0.0138
1196100,0.0138
1197000,0.0138
1197900,0.0138
1198800,0.0138
1199700,0.0138
1200600,0.0138
1201500,0.0138
1202400,0.0138
1203300,0.0138
1204200,0.0138
1205100,0.0138
1206000,0.0138
1206900,0.0138
1207800,0.0138
1208700,0.0138
1209600,0.0138
1210500,0.0138
1211400,0.0138
1212300,0.0138
1213200,0.0138
1214100,0.0138
1215000,0.0138
1215900,0.0138
1216800,0.0138
1217700,0.0138
1218600,0.0138
1219500,0.0138
1220400,0.0138
1221300,0.0138
1222200,0.0138
1223100,0.0138
1224000,0.0138
1224900,0.0138
1225800,0.0138
1226700,0.0138
1227600,0.0138
1228500,0.0138
1229400,0.0138
1230300,0.0138
1231200,0.0138
1232100,0.0138
1233000,0.0138
1233900,0.0138
1234800,0.0138
1235700,0.0138
1236600,0.0138
1237500,0.0138
1238400,0.1862
1239300,0.1862
1240200,0.1862
1241100,0.1862
1242000,0.1862
1242900,0.1862
1243800,0.1862
1244700,0.1862
1245600,0.1862
1246500,0.1862
1247400,0.1862
1248300,0.1862
1249200,0.1862
1250100,0.1862
1251000,0.1862
1251900,0.1862
1252800,0.1862
1253700,0.1862
1254600,0.1862
1255500,0.1862
1256400,0.1862
1257300,0.1862
1258200,0.1862
1259100,0.1862
1260000,0.1862
1260900,0.1862
1261800,0.1862
1262700,0.1862
1263600,0.1862
1264500,0.1862
1265400,0.1862
1266300,0.1862
1267200,0.1862
1268100,0.1862
1269000,0.1862
1269900,0.1862
1270800,0.1862
1271700,0.1862
1272600,0.1862
1273500,0.1862
1274400,0.1862
1275300,0.1862
1276200,0.1862
1277100,0.1862
1278000,0.1862
1278900,0.1862
1279800,0.1862
1280700,0.1862
1281600,0.1862
1282500,0.1862
1283400,0.1862
1284300,0.1862
1285200,0.1862
1286100,0.1862
1287000,0.1862
1287900,0.1862
1288800,0.0138
1289700,0.0138
1290600,0.0138
1291500,0.0138
1292400,0.0138
1293300,0.0138
1294200,0.0138
1295100,0.0138
1296000,0.0138
1296900,0.0138
1297800,0.0138
1298700,0.0138
1299600,0.0138
1300500,0.0138
1301400,0.0138
1302300,0.0138
1303200,0.0138
1304100,0.0138
1305000,0.0138
1305900,0.0138
1306800,0.0138
1307700,0.0138
1308600,0.0138
1309500,0.0138
1310400,0.0138
1311300,0.0138
1312200,0.0138
1313100,0.0138
1314000,0.0138
1314900,0.0138
1315800,0.0138
1316700,0.0138
1317600,0.0138
1318500,0.0138
1319400,0.0138
1320300,0.0138
1321200,0.0138
1322100,0.0138
1323000,0.0138
1323900,0.0138
1324800,0.1862
1325700,0.1862
1326600,0.1862
1327500,0.1862
1328400,0.1862
1329300,0.1862
1330200,0.1862
1331100,0.1862
1332000,0.1862
1332900,0.1862
1333800,0.1862
1334700,0.1862
1335600,0.1862
1336500,0.1862
1337400,0.1862
1338300,0.1862
1339200,0.1862
1340100,0.1862
1341000,0.1862
1341900,0.1862
1342800,0.1862
1343700,0.1862
1344600,0.1862
1345500,0.1862
1346400,0.1862
1347300,0.1862
1348200,0.1862
1349100,0.1862
1350000,0.1862
1350900,0.1862
1351800,0.1862
1352700,0.1862
1353600,0.1862
1354500,0.1862
1355400,0.1862
1356300,0.1862
1357200,0.1862
1358100,0.1862
1359000,0.1862
1359900,0.1862
1360800,0.1862
1361700,0.1862
1362600,0.1862
1363500,0.1862
1364400,0.1862
1365300,0.1862
1366200,0.1862
1367100,0.1862
1368000,0.1862
1368900,0.1862
1369800,0.1862
1370700,0.1862
1371600,0.1862
1372500,0.1862
1373400,0.1862
1374300,0.1862
1375200,0.0138
1376100,0.0138
1377000,0.0138
1377900,0.0138
1378800,0.0138
1379700,0.0138
1380600,0.0138
1381500,0.0138
1382400,0.0138
1383300,0.0138
1384200,0.0138
1385100,0.0138
1386000,0.0138
1386900,0.0138
1387800,0.0138
1388700,0.0138
1389600,0.0138
1390500,0.0138
1391400,0.0138
1392300,0.0138
1393200,0.0138
1394100,0.0138
1395000,0.0138
1395900,0.0138
1396800,0.0138
1397700,0.0138
1398600,0.0138
1399500,0.0138
1400400,0.0138
1401300,0.0138
1402200,0.0138
1403100,0.0138
1404000,0.0138
1404900,0.0138
1405800,0.0138
1406700,0.0138
1407600,0.0138
1408500,0.0138
1409400,0.0138
1410300,0.0138
1411200,0.1862
1412100,0.1862
1413000,0.1862
1413900,0.1862
1414800,0.1862
1415700,0.1862
1416600,0.1862
1417500,0.1862
1418400,0.1862
1419300,0.1862
1420200,0.1862
1421100,0.1862
1422000,0.1862
1422900,0.1862
1423800,0.1862
1424700,0.1862
1425600,0.1862
1426500,0.1862
1427400,0.1862
1428300,0.1862
1429200,0.1862
1430100,0.1862
1431000,0.1862
1431900,0.1862
1432800,0.1862
1433700,0.1862
1434600,0.1862
1435500,0.1862
1436400,0.1862
1437300,0.1862
1438200,0.1862
1439100,0.1862
1440000,0.1862
1440900,0.1862
1441800,0.1862
1442700,0.1862
1443600,0.1862
1444500,0.1862
1445400,0.1862
1446300,0.1862
1447200,0.1862
1448100,0.1862
1449000,0.1862
1449900,0.1862
1450800,0.1862
1451700,0.1862
1452600,0.1862
1453500,0.1862
1454400,0.1862
1455300,0.1862
1456200,0.1862
1457100,0.1862
1458000,0.1862
1458900,0.1862
1459800,0.1862
1460700,0.1862
1461600,0.0138
1462500,0.0138
1463400,0.0138
1464300,0.0138
1465200,0.0138
1466100,0.0138
1467000,0.0138
1467900,0.0138
1468800,0.0138
1469700,0.0138
1470600,0.0138
1471500,0.0138
1472400,0.0138
1473300,0.0138
1474200,0.0138
1475100,0.0138
1476000,0.0138
1476900,0.0138
1477800,0.0138
1478700,0.0138
1479600,0.0138
1480500,0.0138
1481400,0.0138
1482300,0.0138
1483200,0.0138
1484100,0.0138
1485000,0.0138
1485900,0.0138
1486800,0.0138
1487700,0.0138
1488600,0.0138
1489500,0.0138
1490400,0.0138
1491300,0.0138
1492200,0.0138
1493100,0.0138
1494000,0.0138
1494900,0.0138
1495800,0.0138
1496700,0.0138
1497600,0.1862
1498500,0.1862
1499400,0.1862
1500300,0.1862
1501200,0.1862
1502100,0.1862
1503000,0.1862
1503900,0.1862
1504800,0.1862
1505700,0.1862
1506600,0.1862
