time,TRooAir,TSetRooHea,TSetRooCoo,PFan,PCoo,PHea,PPum
0.16623556355313507,22.697180537679515,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.17130929459663619,22.65695315660895,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.1763830256401373,22.610941982012662,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.18145675668363842,22.55978836949737,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.1913045767439227,22.44791050358151,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.201152396804207,22.322458121812588,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.2110002168644913,22.18652596298216,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.2208480369247756,22.04260740747577,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.22299403973986678,22.01038495102506,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.2238623778435966,21.997272807633408,22.0,23.0,5.231953892668184,0.0,77.13271339856544,0.0
0.22437202909389167,21.989562755987777,22.0,23.0,5.231953892668184,0.0,295.1947801436906,0.0
0.2247253133796553,21.98421670764901,22.0,23.0,5.231953892668184,0.0,446.3961473006886,0.0
0.2250785976654189,21.978873594628453,22.0,23.0,5.231953892668184,0.0,597.5144953568779,0.0
0.22543188195118252,21.973537138654763,22.0,23.0,5.231953892668184,0.0,748.444563299642,0.0
0.22578516623694614,21.96821078352457,22.0,23.0,5.231953892668184,0.0,899.0889508202765,0.0
0.22613845052270976,21.96289778831607,22.0,23.0,5.231953892668184,0.0,1049.355481969735,0.0
0.2261649431723618,21.962499999974966,22.0,23.0,5.231953892668184,0.0,1060.6060613140885,0.0
0.2261649431723618,21.962499999974966,22.0,23.0,5.231953892668184,0.0,1060.6060613140885,0.0
0.2262303542590853,21.961518551638733,22.0,23.0,5.231953892668184,0.0,1088.3641960762445,0.0
0.2262957653458088,21.960537722817207,22.0,23.0,5.231953892668184,0.0,1116.104809210296,0.0
0.22647462293828713,21.95785905813642,22.0,23.0,5.231953892668184,0.0,1191.865022404254,0.0
0.22665348053076545,21.955185011945332,22.0,23.0,5.231953892668184,0.0,1267.4946116471756,0.0
0.22683233812324377,21.952516302078095,22.0,23.0,5.231953892668184,0.0,1342.9732745589258,0.0
0.2270111957157221,21.94985344326534,22.0,23.0,5.231953892668184,0.0,1418.2864531014936,0.0
0.2273848455847868,21.944311973107688,22.0,23.0,5.231953892668184,0.0,1575.0149020047934,0.0
0.22819496665210853,21.932416410115934,22.0,23.0,5.231953892668184,0.0,1911.455067428129,0.0
0.2290050877194303,21.92070755585405,22.0,23.0,5.231953892668184,0.0,2242.6145819056296,0.0
0.22981520878675202,21.909219811022012,22.0,23.0,5.231953892668184,0.0,2567.5204963471233,0.0
0.23062532985407377,21.897987468051895,22.0,23.0,5.231953892668184,0.0,2885.2029237847973,0.0
0.23143545092139553,21.887043805940095,22.0,23.0,5.231953892668184,0.0,3194.7206400781115,0.0
0.23224557198871726,21.876420737274657,22.0,23.0,5.231953892668184,0.0,3495.1710669794024,0.0
0.23305569305603901,21.866148631896976,22.0,23.0,5.231953892668184,0.0,3785.6952594794543,0.0
0.23386581412336074,21.856256211034577,22.0,23.0,5.231953892668184,0.0,4065.480900032177,0.0
0.2346759351906825,21.846770468225372,22.0,23.0,5.231953892668184,0.0,4333.76453503997,0.0
0.23548605625800426,21.83771660376823,22.0,23.0,5.231953892668184,0.0,4589.833428777371,0.0
0.23629617732532598,21.829117968301148,22.0,23.0,5.231953892668184,0.0,4833.0271591594565,0.0
0.23710629839264774,21.82099601407026,22.0,23.0,5.231953892668184,0.0,5062.73899599263,0.0
0.2383560459538901,21.809440996531805,22.0,23.0,5.231953892668184,0.0,5389.547572837839,0.0
0.23960579351513242,21.79912405160917,22.0,23.0,5.231953892668184,0.0,5681.33995448814,0.0
0.24085554107637477,21.790103722101378,22.0,23.0,5.231953892668184,0.0,5936.460385011531,0.0
0.24210528863761713,21.78242298120108,22.0,23.0,5.231953892668184,0.0,6153.693460979559,0.0
0.2443093362391103,21.7721993943062,22.0,23.0,5.231953892668184,0.0,6442.845413562052,0.0
0.24651338384060345,21.76626995789678,22.0,23.0,5.231953892668184,0.0,6610.5466453435465,0.0
0.24871743144209663,21.764601383517288,22.0,23.0,5.231953892668184,0.0,6657.738647995895,0.0
0.25,21.765549664661364,22.0,23.0,5.231953892668184,0.0,6630.918575234145,0.0
0.25,21.765549664661364,22.0,23.0,5.231953892668184,0.0,6630.918575234145,0.0
0.25017505626528164,21.765798296215337,22.0,23.0,5.231953892668184,0.0,6623.886571687442,0.0
0.25035011253056333,21.766071866859647,22.0,23.0,5.231953892668184,0.0,6616.149220131187,0.0
0.2507709134938758,21.766824698918185,22.0,23.0,5.231953892668184,0.0,6594.85700029375,0.0
0.25119171445718835,21.76770331801322,22.0,23.0,5.231953892668184,0.0,6570.007167302913,0.0
0.2516125154205009,21.768716579911427,22.0,23.0,5.231953892668184,0.0,6541.349255030353,0.0
0.2520333163838134,21.76986600438198,22.0,23.0,5.231953892668184,0.0,6508.840280105577,0.0
0.2524541173471259,21.771150585840303,22.0,23.0,5.231953892668184,0.0,6472.508683304563,0.0
0.2532798108940213,21.774055395527398,22.0,23.0,5.231953892668184,0.0,6390.352449730155,0.0
0.2541055044409167,21.77745564523468,22.0,23.0,5.231953892668184,0.0,6294.183771140322,0.0
0.25493119798781205,21.781331835996184,22.0,23.0,5.231953892668184,0.0,6184.554133441259,0.0
0.25575689153470743,21.785662153016006,22.0,23.0,5.231953892668184,0.0,6062.08052075944,0.0
0.2580167206638835,21.799641518802844,22.0,23.0,5.231953892668184,0.0,5666.704518707454,0.0
0.25940823973090144,21.809637336526805,22.0,23.0,5.231953892668184,0.0,5383.994522474201,0.0
0.26079975879791933,21.820537723935615,22.0,23.0,5.231953892668184,0.0,5075.700737174517,0.0
0.2621912778649373,21.832208838922952,22.0,23.0,5.231953892668184,0.0,4745.608596118528,0.0
0.26494546231223304,21.857040256725554,22.0,23.0,5.231953892668184,0.0,4043.305870388367,0.0
0.2667339193788527,21.873980798912555,22.0,23.0,5.231953892668184,0.0,3564.1794246954087,0.0
0.2685223764454724,21.891211660314298,22.0,23.0,5.231953892668184,0.0,3076.8419305047128,0.0
0.27031083351209206,21.90843942052834,22.0,23.0,5.231953892668184,0.0,2589.5921466732457,0.0
0.27209929057871174,21.9253820522689,22.0,23.0,5.231953892668184,0.0,2110.4066024957256,0.0
0.2750039129191821,21.951614034870772,22.0,23.0,5.231953892668184,0.0,1368.4919430488662,0.0
0.2779085352596525,21.97536898776775,22.0,23.0,5.231953892668184,0.0,696.6346893969244,0.0
0.27956993088834586,21.987500000025022,22.0,23.0,5.231953892668184,0.0,353.5353528276473,0.0
0.27956993088834586,21.987500000025022,22.0,23.0,5.231953892668184,0.0,353.5353528276473,0.0
0.279672586734653,21.988206492532186,22.0,23.0,5.231953892668184,0.0,333.5537465644471,0.0
0.2797752425809601,21.988906904589214,22.0,23.0,5.231953892668184,0.0,313.74411262828346,0.0
0.27999499018677804,21.990387538798984,22.0,23.0,5.231953892668184,0.0,271.86758952367853,0.0
0.280214737792596,21.991843116075643,22.0,23.0,5.231953892668184,0.0,230.69974735556048,0.0
0.280434485398414,21.99327136076903,22.0,23.0,5.231953892668184,0.0,190.30494794665773,0.0
0.2808358421467458,21.995806191911413,22.0,23.0,5.231953892668184,0.0,118.61275402064378,0.0
0.2812283182426235,21.998191795980688,22.0,23.0,5.231953892668184,0.0,51.141123778525255,0.0
0.2816207943385013,22.000484082585103,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.28201327043437907,22.002682774640107,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.28240574653025685,22.004788136678428,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.28279822262613463,22.00680069024338,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.28319069872201236,22.00872106630959,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.28387356917257656,22.011845181512058,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.2850737545957146,22.016678897196073,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.2875219172043591,22.024029872654296,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.2899700798130036,22.028118794455565,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.2924182424216481,22.029094170185886,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.2968067641552425,22.023536131639048,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.3011952858888369,22.009218212636313,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.30241007813557763,22.00380364293312,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.303134884583837,22.000289194929678,22.0,23.0,5.231953892668184,0.0,0.0,0.0
0.303573221663599,21.998063336646965,22.0,23.0,5.231953892668184,0.0,54.77431705554464,0.0
0.304011558743361,21.99576413933704,22.0,23.0,5.231953892668184,0.0,119.80211976045975,0.0
0.304449895823123,21.993394299488273,22.0,23.0,5.231953892668184,0.0,186.82789326097313,0.0
0.30488823290288497,21.99095682154865,22.0,23.0,5.231953892668184,0.0,255.7666632705003,0.0
0.30532656998264696,21.988454804481478,22.0,23.0,5.231953892668184,0.0,326.5307823420414,0.0
0.3061285417814367,21.983724159353756,22.0,23.0,5.231953892668184,0.0,460.3268061564082,0.0
0.30693051358022644,21.978808776543815,22.0,23.0,5.231953892668184,0.0,599.3477341143252,0.0
0.3077324853790162,21.973726821053503,22.0,23.0,5.231953892668184,0.0,743.0798085877799,0.0
0.3091532464954448,21.96437687814091,22.0,23.0,5.231953892668184,0.0,1007.5226384388872,0.0
0.3094316156565128,21.962499999974966,22.0,23.0,5.231953892668184,0.0,1060.6060613140885,0.0
0.3094316156565128,21.962499999974966,22.0,23.0,5.231953892668184,0.0,1060.6060613140885,0.0
0.30953359061086005,21.961807361939407,22.0,23.0,5.231953892668184,0.0,1080.1958239359708,0.0
0.3096355655652073,21.961113092314747,22.0,23.0,5.231953892668184,0.0,1099.8317325122043,0.0
0.3098924474623261,21.959357566974234,22.0,23.0,5.231953892668184,0.0,1149.482954264101,0.0
0.31014932935944484,21.957593611023867,22.0,23.0,5.231953892668184,0.0,1199.3726175067864,0.0
0.3104062112565636,21.955821037497856,22.0,23.0,5.231953892668184,0.0,1249.506010161656,0.0
0.3106630931536823,21.95404021308434,22.0,23.0,5.231953892668184,0.0,1299.8727612509788,0.0
0.31118634419852564,21.95039050822095,22.0,23.0,5.231953892668184,0.0,1403.0967371852948,0.0
0.31204949178631397,21.944318321635933,22.0,23.0,5.231953892668184,0.0,1574.8353476705822,0.0
0.3129126393741023,21.938199427163624,22.0,23.0,5.231953892668184,0.0,1747.894989311631,0.0
0.3142559838867725,21.928631801162624,22.0,23.0,5.231953892668184,0.0,2018.4945125722631,0.0
0.31559932839944277,21.91908696320695,22.0,23.0,5.231953892668184,0.0,2288.44952545998,0.0
0.316942672912113,21.909661008923308,22.0,23.0,5.231953892668184,0.0,2555.0421718660323,0.0
0.3182860174247832,21.900440747125174,22.0,23.0,5.231953892668184,0.0,2815.817253025386,0.0
0.31962936193745345,21.891504498284178,22.0,23.0,5.231953892668184,0.0,3068.5596444879016,0.0
0.32097270645012366,21.882925349780976,22.0,23.0,5.231953892668184,0.0,3311.202228416843,0.0
0.323156339859406,21.86991497971013,22.0,23.0,5.231953892668184,0.0,3679.1722910265894,0.0
0.3253399732686884,21.858291517572354,22.0,23.0,5.231953892668184,0.0,4007.916674721295,0.0
0.32752360667797076,21.848278252605326,22.0,23.0,5.231953892668184,0.0,4291.120128334225,0.0
0.3297072400872531,21.840047661744336,22.0,23.0,5.231953892668184,0.0,4523.904516321811,0.0
0.33322848811872613,21.8308153956483,22.0,23.0,5.231953892668184,0.0,4785.019112977343,0.0
0.33674973615019915,21.826740253846765,22.0,23.0,5.231953892668184,0.0,4900.2756487783645,0.0
0.33920543114123425,21.82690514756996,22.0,23.0,5.231953892668184,0.0,4895.611987920329,0.0
0.34166112613226934,21.829403663927337,22.0,23.0,5.231953892668184,0.0,4824.946878822786,0.0
0.34411682112330444,21.834043208473304,22.0,23.0,5.231953892668184,0.0,4693.72743711868,0.0
0.34657251611433953,21.840575612666385,22.0,23.0,5.231953892668184,0.0,4508.97257105175,0.0
0.34902821110537463,21.84870711485945,22.0,23.0,5.231953892668184,0.0,4278.990690843812,0.0
0.3514839060964097,21.858109232633865,22.0,23.0,5.231953892668184,0.0,4013.0722083351357,0.0
0.3539396010874448,21.868430433446974,22.0,23.0,5.231953892668184,0.0,3721.1594580653723,0.0
0.35639529607848,21.879308128257264,22.0,23.0,5.231953892668184,0.0,3413.5074836329277,0.0
0.36021221329787906,21.896480063315494,22.0,23.0,5.231953892668184,0.0,2927.8365930971486,0.0
0.3640291305172782,21.9128446444048,22.0,23.0,5.231953892668184,0.0,2464.9999562278927,0.0
0.36784604773667734,21.92725873650454,22.0,23.0,5.231953892668184,0.0,2057.328664518031,0.0
0.3716629649560765,21.93880888344347,22.0,23.0,5.231953892668184,0.0,1730.6578420028368,0.0
0.37547988217547557,21.946864089328642,22.0,23.0,5.231953892668184,0.0,1502.8338371697223,0.0
0.3792967993948747,21.951097697309024,22.0,23.0,5.231953892668184,0.0,1383.0954296437737,0.0
0.38311371661427385,21.951485578715335,22.0,23.0,5.231953892668184,0.0,1372.1250464349664,0.0
0.386930633833673,21.948284349412575,22.0,23.0,5.231953892668184,0.0,1462.6648650989016,0.0
0.3907475510530721,21.941991802272355,22.0,23.0,5.231953892668184,0.0,1640.635895327333,0.0
0.3945644682724712,21.933292772103755,22.0,23.0,5.231953892668184,0.0,1886.6690718129917,0.0
0.39838138549187035,21.92299522181736,22.0,23.0,5.231953892668184,0.0,2177.912918296907,0.0
0.4021983027112695,21.911962114998914,22.0,23.0,5.231953892668184,0.0,2489.9603838690896,0.0
0.4060152199306686,21.90104451173852,22.0,23.0,5.231953892668184,0.0,2798.741082142901,0.0
0.4098321371500677,21.891020674301046,22.0,23.0,5.231953892668184,0.0,3082.243555121924,0.0
0.41364905436946686,21.882545088430163,22.0,23.0,5.231953892668184,0.0,3321.9570949044783,0.0
0.417465971588866,21.876110295920284,22.0,23.0,5.231953892668184,0.0,3503.951226497006,0.0
0.4212828888082651,21.872023323541157,22.0,23.0,5.231953892668184,0.0,3619.5423644925304,0.0
0.42509980602766423,21.87039733033515,22.0,23.0,5.231953892668184,0.0,3665.530051127021,0.0
0.42891672324706337,21.871157957981552,22.0,23.0,5.231953892668184,0.0,3644.01735001671,0.0
0.4347214739861084,21.87631265133706,22.0,23.0,5.231953892668184,0.0,3498.2280429922603,0.0
0.4388329463701556,21.882183543232088,22.0,23.0,5.231953892668184,0.0,3332.1826156581133,0.0
0.44294441875420276,21.889166189854507,22.0,23.0,5.231953892668184,0.0,3134.6936202765787,0.0
0.44705589113824995,21.896577667992176,22.0,23.0,5.231953892668184,0.0,2925.0760567869424,0.0
0.45116736352229714,21.903757236364754,22.0,23.0,5.231953892668184,0.0,2722.0175573604893,0.0
0.45527883590634427,21.910115173184067,22.0,23.0,5.231953892668184,0.0,2542.1971220667833,0.0
0.45939030829039146,21.91517632436654,22.0,23.0,5.231953892668184,0.0,2399.0534522594353,0.0
0.4680654638178947,21.920285018809068,22.0,23.0,5.231953892668184,0.0,2254.56512459202,0.0
0.47326455249770144,21.9195629348319,22.0,23.0,5.231953892668184,0.0,2274.9877017239937,0.0
0.4784636411775081,21.91640311195613,22.0,23.0,5.231953892668184,0.0,2364.356429523634,0.0
0.48366272985731484,21.911453264065756,22.0,23.0,5.231953892668184,0.0,2504.35212743317,0.0
0.4888618185371216,21.905524975162677,22.0,23.0,5.231953892668184,0.0,2672.0209044899298,0.0
0.49406090721692825,21.899482365141864,22.0,23.0,5.231953892668184,0.0,2842.92300608869,0.0
0.499259995896735,21.89412244168966,22.0,23.0,5.231953892668184,0.0,2994.5168006964777,0.0
0.5044590845765416,21.89007046540189,22.0,23.0,5.231953892668184,0.0,3109.118150249549,0.0
0.5096581732563483,21.887711478426922,22.0,23.0,5.231953892668184,0.0,3175.836973784012,0.0
0.5148572619361551,21.88716522708654,22.0,23.0,5.231953892668184,0.0,3191.286506643282,0.0
0.5200563506159618,21.888300157498463,22.0,23.0,5.231953892668184,0.0,3159.1874646899287,0.0
0.5252554392957685,21.89077767243856,22.0,23.0,5.231953892668184,0.0,3089.116335071034,0.0
0.5295699308883459,21.89351123709855,22.0,23.0,5.231953892668184,0.0,3011.8033951925045,0.0
0.5295699308883459,21.89351123709855,22.0,23.0,5.231953892668184,0.0,3011.8033951925045,0.0
0.5298673629537403,21.893725011768538,22.0,23.0,5.231953892668184,0.0,3005.757242910036,0.0
0.5301647950191346,21.893950642117147,22.0,23.0,5.231953892668184,0.0,2999.3757785049265,0.0
0.5310258728971876,21.894668065846645,22.0,23.0,5.231953892668184,0.0,2979.0850063575203,0.0
0.5318869507752406,21.895468296382546,22.0,23.0,5.231953892668184,0.0,2956.4522235239456,0.0
