# time: time of price [s]
# PriceGasPower: Price of gas power [$/kWh]
time,PriceGasPower
122400,0.002878
123300,0.002878
124200,0.002878
125100,0.002878
126000,0.002878
126900,0.002878
127800,0.002878
128700,0.002878
129600,0.002878
130500,0.002878
131400,0.002878
132300,0.002878
133200,0.002878
134100,0.002878
135000,0.002878
135900,0.002878
136800,0.002878
137700,0.002878
138600,0.002878
139500,0.002878
140400,0.002878
141300,0.002878
142200,0.002878
143100,0.002878
144000,0.002878
144900,0.002878
145800,0.002878
146700,0.002878
147600,0.002878
148500,0.002878
149400,0.002878
150300,0.002878
151200,0.002878
152100,0.002878
153000,0.002878
153900,0.002878
154800,0.002878
155700,0.002878
156600,0.002878
157500,0.002878
158400,0.002878
159300,0.002878
160200,0.002878
161100,0.002878
162000,0.002878
162900,0.002878
163800,0.002878
164700,0.002878
165600,0.002878
166500,0.002878
167400,0.002878
168300,0.002878
169200,0.002878
170100,0.002878
171000,0.002878
171900,0.002878
172800,0.002878
173700,0.002878
174600,0.002878
175500,0.002878
176400,0.002878
177300,0.002878
178200,0.002878
179100,0.002878
180000,0.002878
180900,0.002878
181800,0.002878
182700,0.002878
183600,0.002878
184500,0.002878
185400,0.002878
186300,0.002878
187200,0.002878
188100,0.002878
189000,0.002878
189900,0.002878
190800,0.002878
191700,0.002878
192600,0.002878
193500,0.002878
194400,0.002878
195300,0.002878
196200,0.002878
197100,0.002878
198000,0.002878
198900,0.002878
199800,0.002878
200700,0.002878
201600,0.002878
202500,0.002878
203400,0.002878
204300,0.002878
205200,0.002878
206100,0.002878
207000,0.002878
207900,0.002878
208800,0.002878
209700,0.002878
210600,0.002878
211500,0.002878
212400,0.002878
213300,0.002878
214200,0.002878
215100,0.002878
216000,0.002878
216900,0.002878
217800,0.002878
218700,0.002878
219600,0.002878
220500,0.002878
221400,0.002878
222300,0.002878
223200,0.002878
224100,0.002878
225000,0.002878
225900,0.002878
226800,0.002878
227700,0.002878
228600,0.002878
229500,0.002878
230400,0.002878
231300,0.002878
232200,0.002878
233100,0.002878
234000,0.002878
234900,0.002878
235800,0.002878
236700,0.002878
237600,0.002878
238500,0.002878
239400,0.002878
240300,0.002878
241200,0.002878
242100,0.002878
243000,0.002878
243900,0.002878
244800,0.002878
245700,0.002878
246600,0.002878
247500,0.002878
248400,0.002878
249300,0.002878
250200,0.002878
251100,0.002878
252000,0.002878
252900,0.002878
253800,0.002878
254700,0.002878
255600,0.002878
256500,0.002878
257400,0.002878
258300,0.002878
259200,0.002878
260100,0.002878
261000,0.002878
261900,0.002878
262800,0.002878
263700,0.002878
264600,0.002878
265500,0.002878
266400,0.002878
267300,0.002878
268200,0.002878
269100,0.002878
270000,0.002878
270900,0.002878
271800,0.002878
272700,0.002878
273600,0.002878
274500,0.002878
275400,0.002878
276300,0.002878
277200,0.002878
278100,0.002878
279000,0.002878
279900,0.002878
280800,0.002878
281700,0.002878
282600,0.002878
283500,0.002878
284400,0.002878
285300,0.002878
286200,0.002878
287100,0.002878
288000,0.002878
288900,0.002878
289800,0.002878
290700,0.002878
291600,0.002878
292500,0.002878
293400,0.002878
294300,0.002878
295200,0.002878
296100,0.002878
297000,0.002878
297900,0.002878
298800,0.002878
299700,0.002878
300600,0.002878
301500,0.002878
302400,0.002878
303300,0.002878
304200,0.002878
305100,0.002878
306000,0.002878
306900,0.002878
307800,0.002878
308700,0.002878
309600,0.002878
310500,0.002878
311400,0.002878
312300,0.002878
313200,0.002878
314100,0.002878
315000,0.002878
315900,0.002878
316800,0.002878
317700,0.002878
318600,0.002878
319500,0.002878
320400,0.002878
321300,0.002878
322200,0.002878
323100,0.002878
324000,0.002878
324900,0.002878
325800,0.002878
326700,0.002878
327600,0.002878
328500,0.002878
329400,0.002878
330300,0.002878
331200,0.002878
332100,0.002878
333000,0.002878
333900,0.002878
334800,0.002878
335700,0.002878
336600,0.002878
337500,0.002878
338400,0.002878
339300,0.002878
340200,0.002878
341100,0.002878
342000,0.002878
342900,0.002878
343800,0.002878
344700,0.002878
345600,0.002878
346500,0.002878
347400,0.002878
348300,0.002878
349200,0.002878
350100,0.002878
351000,0.002878
351900,0.002878
352800,0.002878
353700,0.002878
354600,0.002878
355500,0.002878
356400,0.002878
357300,0.002878
358200,0.002878
359100,0.002878
360000,0.002878
360900,0.002878
361800,0.002878
362700,0.002878
363600,0.002878
364500,0.002878
365400,0.002878
366300,0.002878
367200,0.002878
368100,0.002878
369000,0.002878
369900,0.002878
370800,0.002878
371700,0.002878
372600,0.002878
373500,0.002878
374400,0.002878
375300,0.002878
376200,0.002878
377100,0.002878
378000,0.002878
378900,0.002878
379800,0.002878
380700,0.002878
381600,0.002878
382500,0.002878
383400,0.002878
384300,0.002878
385200,0.002878
386100,0.002878
387000,0.002878
387900,0.002878
388800,0.002878
389700,0.002878
390600,0.002878
391500,0.002878
392400,0.002878
393300,0.002878
394200,0.002878
395100,0.002878
396000,0.002878
396900,0.002878
397800,0.002878
398700,0.002878
399600,0.002878
400500,0.002878
401400,0.002878
402300,0.002878
403200,0.002878
404100,0.002878
405000,0.002878
405900,0.002878
406800,0.002878
407700,0.002878
408600,0.002878
409500,0.002878
410400,0.002878
411300,0.002878
412200,0.002878
413100,0.002878
414000,0.002878
414900,0.002878
415800,0.002878
416700,0.002878
417600,0.002878
418500,0.002878
419400,0.002878
420300,0.002878
421200,0.002878
422100,0.002878
423000,0.002878
423900,0.002878
424800,0.002878
425700,0.002878
426600,0.002878
427500,0.002878
428400,0.002878
429300,0.002878
430200,0.002878
431100,0.002878
432000,0.002878
432900,0.002878
433800,0.002878
434700,0.002878
435600,0.002878
436500,0.002878
437400,0.002878
438300,0.002878
439200,0.002878
440100,0.002878
441000,0.002878
441900,0.002878
442800,0.002878
443700,0.002878
444600,0.002878
445500,0.002878
446400,0.002878
447300,0.002878
448200,0.002878
449100,0.002878
450000,0.002878
450900,0.002878
451800,0.002878
452700,0.002878
453600,0.002878
454500,0.002878
455400,0.002878
456300,0.002878
457200,0.002878
458100,0.002878
459000,0.002878
459900,0.002878
460800,0.002878
461700,0.002878
462600,0.002878
463500,0.002878
464400,0.002878
465300,0.002878
466200,0.002878
467100,0.002878
468000,0.002878
468900,0.002878
469800,0.002878
470700,0.002878
471600,0.002878
472500,0.002878
473400,0.002878
474300,0.002878
475200,0.002878
476100,0.002878
477000,0.002878
477900,0.002878
478800,0.002878
479700,0.002878
480600,0.002878
481500,0.002878
482400,0.002878
483300,0.002878
484200,0.002878
485100,0.002878
486000,0.002878
486900,0.002878
487800,0.002878
488700,0.002878
489600,0.002878
490500,0.002878
491400,0.002878
492300,0.002878
493200,0.002878
494100,0.002878
495000,0.002878
495900,0.002878
496800,0.002878
497700,0.002878
498600,0.002878
499500,0.002878
500400,0.002878
501300,0.002878
502200,0.002878
503100,0.002878
504000,0.002878
504900,0.002878
505800,0.002878
506700,0.002878
507600,0.002878
508500,0.002878
509400,0.002878
510300,0.002878
511200,0.002878
512100,0.002878
513000,0.002878
513900,0.002878
514800,0.002878
515700,0.002878
516600,0.002878
517500,0.002878
518400,0.002878
519300,0.002878
520200,0.002878
521100,0.002878
522000,0.002878
522900,0.002878
523800,0.002878
524700,0.002878
525600,0.002878
526500,0.002878
527400,0.002878
528300,0.002878
529200,0.002878
530100,0.002878
531000,0.002878
531900,0.002878
532800,0.002878
533700,0.002878
534600,0.002878
535500,0.002878
536400,0.002878
537300,0.002878
538200,0.002878
539100,0.002878
540000,0.002878
540900,0.002878
541800,0.002878
542700,0.002878
543600,0.002878
544500,0.002878
545400,0.002878
546300,0.002878
547200,0.002878
548100,0.002878
549000,0.002878
549900,0.002878
550800,0.002878
551700,0.002878
552600,0.002878
553500,0.002878
554400,0.002878
555300,0.002878
556200,0.002878
557100,0.002878
558000,0.002878
558900,0.002878
559800,0.002878
560700,0.002878
561600,0.002878
562500,0.002878
563400,0.002878
564300,0.002878
565200,0.002878
566100,0.002878
567000,0.002878
567900,0.002878
568800,0.002878
569700,0.002878
570600,0.002878
571500,0.002878
572400,0.002878
573300,0.002878
574200,0.002878
575100,0.002878
576000,0.002878
576900,0.002878
577800,0.002878
578700,0.002878
579600,0.002878
580500,0.002878
581400,0.002878
582300,0.002878
583200,0.002878
584100,0.002878
585000,0.002878
585900,0.002878
586800,0.002878
587700,0.002878
588600,0.002878
589500,0.002878
590400,0.002878
591300,0.002878
592200,0.002878
593100,0.002878
594000,0.002878
594900,0.002878
595800,0.002878
596700,0.002878
597600,0.002878
598500,0.002878
599400,0.002878
600300,0.002878
601200,0.002878
602100,0.002878
603000,0.002878
603900,0.002878
604800,0.002878
605700,0.002878
606600,0.002878
607500,0.002878
608400,0.002878
609300,0.002878
610200,0.002878
611100,0.002878
612000,0.002878
612900,0.002878
613800,0.002878
614700,0.002878
615600,0.002878
616500,0.002878
617400,0.002878
618300,0.002878
619200,0.002878
620100,0.002878
621000,0.002878
621900,0.002878
622800,0.002878
623700,0.002878
624600,0.002878
625500,0.002878
626400,0.002878
627300,0.002878
628200,0.002878
629100,0.002878
630000,0.002878
630900,0.002878
631800,0.002878
632700,0.002878
633600,0.002878
634500,0.002878
635400,0.002878
636300,0.002878
637200,0.002878
638100,0.002878
639000,0.002878
639900,0.002878
640800,0.002878
641700,0.002878
642600,0.002878
643500,0.002878
644400,0.002878
645300,0.002878
646200,0.002878
647100,0.002878
648000,0.002878
648900,0.002878
649800,0.002878
650700,0.002878
651600,0.002878
652500,0.002878
653400,0.002878
654300,0.002878
655200,0.002878
656100,0.002878
657000,0.002878
657900,0.002878
658800,0.002878
659700,0.002878
660600,0.002878
661500,0.002878
662400,0.002878
663300,0.002878
664200,0.002878
665100,0.002878
666000,0.002878
666900,0.002878
667800,0.002878
668700,0.002878
669600,0.002878
670500,0.002878
671400,0.002878
672300,0.002878
673200,0.002878
674100,0.002878
675000,0.002878
675900,0.002878
676800,0.002878
677700,0.002878
678600,0.002878
679500,0.002878
680400,0.002878
681300,0.002878
682200,0.002878
683100,0.002878
684000,0.002878
684900,0.002878
685800,0.002878
686700,0.002878
687600,0.002878
688500,0.002878
689400,0.002878
690300,0.002878
691200,0.002878
692100,0.002878
693000,0.002878
693900,0.002878
694800,0.002878
695700,0.002878
696600,0.002878
697500,0.002878
698400,0.002878
699300,0.002878
700200,0.002878
701100,0.002878
702000,0.002878
702900,0.002878
703800,0.002878
704700,0.002878
705600,0.002878
706500,0.002878
707400,0.002878
708300,0.002878
709200,0.002878
710100,0.002878
711000,0.002878
711900,0.002878
712800,0.002878
713700,0.002878
714600,0.002878
715500,0.002878
716400,0.002878
717300,0.002878
718200,0.002878
719100,0.002878
720000,0.002878
720900,0.002878
721800,0.002878
722700,0.002878
723600,0.002878
724500,0.002878
725400,0.002878
726300,0.002878
727200,0.002878
728100,0.002878
729000,0.002878
729900,0.002878
730800,0.002878
731700,0.002878
732600,0.002878
733500,0.002878
734400,0.002878
735300,0.002878
736200,0.002878
737100,0.002878
738000,0.002878
738900,0.002878
739800,0.002878
740700,0.002878
741600,0.002878
742500,0.002878
743400,0.002878
744300,0.002878
745200,0.002878
746100,0.002878
747000,0.002878
747900,0.002878
748800,0.002878
749700,0.002878
750600,0.002878
751500,0.002878
752400,0.002878
753300,0.002878
754200,0.002878
755100,0.002878
756000,0.002878
756900,0.002878
757800,0.002878
758700,0.002878
759600,0.002878
760500,0.002878
761400,0.002878
762300,0.002878
763200,0.002878
764100,0.002878
765000,0.002878
765900,0.002878
766800,0.002878
767700,0.002878
768600,0.002878
769500,0.002878
770400,0.002878
771300,0.002878
772200,0.002878
773100,0.002878
774000,0.002878
774900,0.002878
775800,0.002878
776700,0.002878
777600,0.002878
778500,0.002878
779400,0.002878
780300,0.002878
781200,0.002878
782100,0.002878
783000,0.002878
783900,0.002878
784800,0.002878
785700,0.002878
786600,0.002878
787500,0.002878
788400,0.002878
789300,0.002878
790200,0.002878
791100,0.002878
792000,0.002878
792900,0.002878
793800,0.002878
794700,0.002878
795600,0.002878
796500,0.002878
797400,0.002878
798300,0.002878
799200,0.002878
800100,0.002878
801000,0.002878
801900,0.002878
802800,0.002878
803700,0.002878
804600,0.002878
805500,0.002878
806400,0.002878
807300,0.002878
808200,0.002878
809100,0.002878
810000,0.002878
810900,0.002878
811800,0.002878
812700,0.002878
813600,0.002878
814500,0.002878
815400,0.002878
816300,0.002878
817200,0.002878
818100,0.002878
819000,0.002878
819900,0.002878
820800,0.002878
821700,0.002878
822600,0.002878
823500,0.002878
824400,0.002878
825300,0.002878
826200,0.002878
827100,0.002878
828000,0.002878
828900,0.002878
829800,0.002878
830700,0.002878
831600,0.002878
832500,0.002878
833400,0.002878
834300,0.002878
835200,0.002878
836100,0.002878
837000,0.002878
837900,0.002878
838800,0.002878
839700,0.002878
840600,0.002878
841500,0.002878
842400,0.002878
843300,0.002878
844200,0.002878
845100,0.002878
846000,0.002878
846900,0.002878
847800,0.002878
848700,0.002878
849600,0.002878
850500,0.002878
851400,0.002878
852300,0.002878
853200,0.002878
854100,0.002878
855000,0.002878
855900,0.002878
856800,0.002878
857700,0.002878
858600,0.002878
859500,0.002878
860400,0.002878
861300,0.002878
862200,0.002878
863100,0.002878
864000,0.002878
864900,0.002878
865800,0.002878
866700,0.002878
867600,0.002878
868500,0.002878
869400,0.002878
870300,0.002878
871200,0.002878
872100,0.002878
873000,0.002878
873900,0.002878
874800,0.002878
875700,0.002878
876600,0.002878
877500,0.002878
878400,0.002878
879300,0.002878
880200,0.002878
881100,0.002878
882000,0.002878
882900,0.002878
883800,0.002878
884700,0.002878
885600,0.002878
886500,0.002878
887400,0.002878
888300,0.002878
889200,0.002878
890100,0.002878
891000,0.002878
891900,0.002878
892800,0.002878
893700,0.002878
894600,0.002878
895500,0.002878
896400,0.002878
897300,0.002878
898200,0.002878
899100,0.002878
900000,0.002878
900900,0.002878
901800,0.002878
902700,0.002878
903600,0.002878
904500,0.002878
905400,0.002878
906300,0.002878
907200,0.002878
908100,0.002878
909000,0.002878
909900,0.002878
910800,0.002878
911700,0.002878
912600,0.002878
913500,0.002878
914400,0.002878
915300,0.002878
916200,0.002878
917100,0.002878
918000,0.002878
918900,0.002878
919800,0.002878
920700,0.002878
921600,0.002878
922500,0.002878
923400,0.002878
924300,0.002878
925200,0.002878
926100,0.002878
927000,0.002878
927900,0.002878
928800,0.002878
929700,0.002878
930600,0.002878
931500,0.002878
932400,0.002878
933300,0.002878
934200,0.002878
935100,0.002878
936000,0.002878
936900,0.002878
937800,0.002878
938700,0.002878
939600,0.002878
940500,0.002878
941400,0.002878
942300,0.002878
943200,0.002878
944100,0.002878
945000,0.002878
945900,0.002878
946800,0.002878
947700,0.002878
948600,0.002878
949500,0.002878
950400,0.002878
951300,0.002878
952200,0.002878
953100,0.002878
954000,0.002878
954900,0.002878
955800,0.002878
956700,0.002878
957600,0.002878
958500,0.002878
959400,0.002878
960300,0.002878
961200,0.002878
962100,0.002878
963000,0.002878
963900,0.002878
964800,0.002878
965700,0.002878
966600,0.002878
967500,0.002878
968400,0.002878
969300,0.002878
970200,0.002878
971100,0.002878
972000,0.002878
972900,0.002878
973800,0.002878
974700,0.002878
975600,0.002878
976500,0.002878
977400,0.002878
978300,0.002878
979200,0.002878
980100,0.002878
981000,0.002878
981900,0.002878
982800,0.002878
983700,0.002878
984600,0.002878
985500,0.002878
986400,0.002878
987300,0.002878
988200,0.002878
989100,0.002878
990000,0.002878
990900,0.002878
991800,0.002878
992700,0.002878
993600,0.002878
994500,0.002878
995400,0.002878
996300,0.002878
997200,0.002878
998100,0.002878
999000,0.002878
999900,0.002878
1000800,0.002878
1001700,0.002878
1002600,0.002878
1003500,0.002878
1004400,0.002878
1005300,0.002878
1006200,0.002878
1007100,0.002878
1008000,0.002878
1008900,0.002878
1009800,0.002878
1010700,0.002878
1011600,0.002878
1012500,0.002878
1013400,0.002878
1014300,0.002878
1015200,0.002878
1016100,0.002878
1017000,0.002878
1017900,0.002878
1018800,0.002878
1019700,0.002878
1020600,0.002878
1021500,0.002878
1022400,0.002878
1023300,0.002878
1024200,0.002878
1025100,0.002878
1026000,0.002878
1026900,0.002878
1027800,0.002878
1028700,0.002878
1029600,0.002878
1030500,0.002878
1031400,0.002878
1032300,0.002878
1033200,0.002878
1034100,0.002878
1035000,0.002878
1035900,0.002878
1036800,0.002878
1037700,0.002878
1038600,0.002878
1039500,0.002878
1040400,0.002878
1041300,0.002878
1042200,0.002878
1043100,0.002878
1044000,0.002878
1044900,0.002878
1045800,0.002878
1046700,0.002878
1047600,0.002878
1048500,0.002878
1049400,0.002878
1050300,0.002878
1051200,0.002878
1052100,0.002878
1053000,0.002878
1053900,0.002878
1054800,0.002878
1055700,0.002878
1056600,0.002878
1057500,0.002878
1058400,0.002878
1059300,0.002878
1060200,0.002878
1061100,0.002878
1062000,0.002878
1062900,0.002878
1063800,0.002878
1064700,0.002878
1065600,0.002878
1066500,0.002878
1067400,0.002878
1068300,0.002878
1069200,0.002878
1070100,0.002878
1071000,0.002878
1071900,0.002878
1072800,0.002878
1073700,0.002878
1074600,0.002878
1075500,0.002878
1076400,0.002878
1077300,0.002878
1078200,0.002878
1079100,0.002878
1080000,0.002878
1080900,0.002878
1081800,0.002878
1082700,0.002878
1083600,0.002878
1084500,0.002878
1085400,0.002878
1086300,0.002878
1087200,0.002878
1088100,0.002878
1089000,0.002878
1089900,0.002878
1090800,0.002878
1091700,0.002878
1092600,0.002878
1093500,0.002878
1094400,0.002878
1095300,0.002878
1096200,0.002878
1097100,0.002878
1098000,0.002878
1098900,0.002878
1099800,0.002878
1100700,0.002878
1101600,0.002878
1102500,0.002878
1103400,0.002878
1104300,0.002878
1105200,0.002878
1106100,0.002878
1107000,0.002878
1107900,0.002878
1108800,0.002878
1109700,0.002878
1110600,0.002878
1111500,0.002878
1112400,0.002878
1113300,0.002878
1114200,0.002878
1115100,0.002878
1116000,0.002878
1116900,0.002878
1117800,0.002878
1118700,0.002878
1119600,0.002878
1120500,0.002878
1121400,0.002878
1122300,0.002878
1123200,0.002878
1124100,0.002878
1125000,0.002878
1125900,0.002878
1126800,0.002878
1127700,0.002878
1128600,0.002878
1129500,0.002878
1130400,0.002878
1131300,0.002878
1132200,0.002878
1133100,0.002878
1134000,0.002878
1134900,0.002878
1135800,0.002878
1136700,0.002878
1137600,0.002878
1138500,0.002878
1139400,0.002878
1140300,0.002878
1141200,0.002878
1142100,0.002878
1143000,0.002878
1143900,0.002878
1144800,0.002878
1145700,0.002878
1146600,0.002878
1147500,0.002878
1148400,0.002878
1149300,0.002878
1150200,0.002878
1151100,0.002878
1152000,0.002878
1152900,0.002878
1153800,0.002878
1154700,0.002878
1155600,0.002878
1156500,0.002878
1157400,0.002878
1158300,0.002878
1159200,0.002878
1160100,0.002878
1161000,0.002878
1161900,0.002878
1162800,0.002878
1163700,0.002878
1164600,0.002878
1165500,0.002878
1166400,0.002878
1167300,0.002878
1168200,0.002878
1169100,0.002878
1170000,0.002878
1170900,0.002878
1171800,0.002878
1172700,0.002878
1173600,0.002878
1174500,0.002878
1175400,0.002878
1176300,0.002878
1177200,0.002878
1178100,0.002878
1179000,0.002878
1179900,0.002878
1180800,0.002878
1181700,0.002878
1182600,0.002878
1183500,0.002878
1184400,0.002878
1185300,0.002878
1186200,0.002878
1187100,0.002878
1188000,0.002878
1188900,0.002878
1189800,0.002878
1190700,0.002878
1191600,0.002878
1192500,0.002878
1193400,0.002878
1194300,0.002878
1195200,0.002878
1196100,0.002878
1197000,0.002878
1197900,0.002878
1198800,0.002878
1199700,0.002878
1200600,0.002878
1201500,0.002878
1202400,0.002878
1203300,0.002878
1204200,0.002878
1205100,0.002878
1206000,0.002878
1206900,0.002878
1207800,0.002878
1208700,0.002878
1209600,0.002878
1210500,0.002878
1211400,0.002878
1212300,0.002878
1213200,0.002878
1214100,0.002878
1215000,0.002878
1215900,0.002878
1216800,0.002878
1217700,0.002878
1218600,0.002878
1219500,0.002878
1220400,0.002878
1221300,0.002878
1222200,0.002878
1223100,0.002878
1224000,0.002878
1224900,0.002878
1225800,0.002878
1226700,0.002878
1227600,0.002878
1228500,0.002878
1229400,0.002878
1230300,0.002878
1231200,0.002878
1232100,0.002878
1233000,0.002878
1233900,0.002878
1234800,0.002878
1235700,0.002878
1236600,0.002878
1237500,0.002878
1238400,0.002878
1239300,0.002878
1240200,0.002878
1241100,0.002878
1242000,0.002878
1242900,0.002878
1243800,0.002878
1244700,0.002878
1245600,0.002878
1246500,0.002878
1247400,0.002878
1248300,0.002878
1249200,0.002878
1250100,0.002878
1251000,0.002878
1251900,0.002878
1252800,0.002878
1253700,0.002878
1254600,0.002878
1255500,0.002878
1256400,0.002878
1257300,0.002878
1258200,0.002878
1259100,0.002878
1260000,0.002878
1260900,0.002878
1261800,0.002878
1262700,0.002878
1263600,0.002878
1264500,0.002878
1265400,0.002878
1266300,0.002878
1267200,0.002878
1268100,0.002878
1269000,0.002878
1269900,0.002878
1270800,0.002878
1271700,0.002878
1272600,0.002878
1273500,0.002878
1274400,0.002878
1275300,0.002878
1276200,0.002878
1277100,0.002878
1278000,0.002878
1278900,0.002878
1279800,0.002878
1280700,0.002878
1281600,0.002878
1282500,0.002878
1283400,0.002878
1284300,0.002878
1285200,0.002878
1286100,0.002878
1287000,0.002878
1287900,0.002878
1288800,0.002878
1289700,0.002878
1290600,0.002878
1291500,0.002878
1292400,0.002878
1293300,0.002878
1294200,0.002878
1295100,0.002878
1296000,0.002878
1296900,0.002878
1297800,0.002878
1298700,0.002878
1299600,0.002878
1300500,0.002878
1301400,0.002878
1302300,0.002878
1303200,0.002878
1304100,0.002878
1305000,0.002878
1305900,0.002878
1306800,0.002878
1307700,0.002878
1308600,0.002878
1309500,0.002878
1310400,0.002878
1311300,0.002878
1312200,0.002878
1313100,0.002878
1314000,0.002878
1314900,0.002878
1315800,0.002878
1316700,0.002878
1317600,0.002878
1318500,0.002878
1319400,0.002878
1320300,0.002878
1321200,0.002878
1322100,0.002878
1323000,0.002878
1323900,0.002878
1324800,0.002878
1325700,0.002878
1326600,0.002878
1327500,0.002878
1328400,0.002878
1329300,0.002878
1330200,0.002878
1331100,0.002878
1332000,0.002878
1332900,0.002878
1333800,0.002878
1334700,0.002878
1335600,0.002878
1336500,0.002878
1337400,0.002878
1338300,0.002878
1339200,0.002878
1340100,0.002878
1341000,0.002878
1341900,0.002878
1342800,0.002878
1343700,0.002878
1344600,0.002878
1345500,0.002878
1346400,0.002878
1347300,0.002878
1348200,0.002878
1349100,0.002878
1350000,0.002878
1350900,0.002878
1351800,0.002878
1352700,0.002878
1353600,0.002878
1354500,0.002878
1355400,0.002878
1356300,0.002878
1357200,0.002878
1358100,0.002878
1359000,0.002878
1359900,0.002878
1360800,0.002878
1361700,0.002878
1362600,0.002878
1363500,0.002878
1364400,0.002878
1365300,0.002878
1366200,0.002878
1367100,0.002878
1368000,0.002878
1368900,0.002878
1369800,0.002878
1370700,0.002878
1371600,0.002878
1372500,0.002878
1373400,0.002878
1374300,0.002878
1375200,0.002878
1376100,0.002878
1377000,0.002878
1377900,0.002878
1378800,0.002878
1379700,0.002878
1380600,0.002878
1381500,0.002878
1382400,0.002878
1383300,0.002878
1384200,0.002878
1385100,0.002878
1386000,0.002878
1386900,0.002878
1387800,0.002878
1388700,0.002878
1389600,0.002878
1390500,0.002878
1391400,0.002878
1392300,0.002878
1393200,0.002878
1394100,0.002878
1395000,0.002878
1395900,0.002878
1396800,0.002878
1397700,0.002878
1398600,0.002878
1399500,0.002878
1400400,0.002878
1401300,0.002878
1402200,0.002878
1403100,0.002878
1404000,0.002878
1404900,0.002878
1405800,0.002878
1406700,0.002878
1407600,0.002878
1408500,0.002878
1409400,0.002878
1410300,0.002878
1411200,0.002878
1412100,0.002878
1413000,0.002878
1413900,0.002878
1414800,0.002878
1415700,0.002878
1416600,0.002878
1417500,0.002878
1418400,0.002878
1419300,0.002878
1420200,0.002878
1421100,0.002878
1422000,0.002878
1422900,0.002878
1423800,0.002878
1424700,0.002878
1425600,0.002878
1426500,0.002878
1427400,0.002878
1428300,0.002878
1429200,0.002878
1430100,0.002878
1431000,0.002878
1431900,0.002878
1432800,0.002878
1433700,0.002878
1434600,0.002878
1435500,0.002878
1436400,0.002878
1437300,0.002878
1438200,0.002878
1439100,0.002878
1440000,0.002878
1440900,0.002878
1441800,0.002878
1442700,0.002878
1443600,0.002878
1444500,0.002878
1445400,0.002878
1446300,0.002878
1447200,0.002878
1448100,0.002878
1449000,0.002878
1449900,0.002878
1450800,0.002878
1451700,0.002878
1452600,0.002878
1453500,0.002878
1454400,0.002878
1455300,0.002878
1456200,0.002878
1457100,0.002878
1458000,0.002878
1458900,0.002878
1459800,0.002878
1460700,0.002878
1461600,0.002878
1462500,0.002878
1463400,0.002878
1464300,0.002878
1465200,0.002878
1466100,0.002878
1467000,0.002878
1467900,0.002878
1468800,0.002878
1469700,0.002878
1470600,0.002878
1471500,0.002878
1472400,0.002878
1473300,0.002878
1474200,0.002878
1475100,0.002878
1476000,0.002878
1476900,0.002878
1477800,0.002878
1478700,0.002878
1479600,0.002878
1480500,0.002878
1481400,0.002878
1482300,0.002878
1483200,0.002878
1484100,0.002878
1485000,0.002878
1485900,0.002878
1486800,0.002878
1487700,0.002878
1488600,0.002878
1489500,0.002878
1490400,0.002878
1491300,0.002878
1492200,0.002878
1493100,0.002878
1494000,0.002878
1494900,0.002878
1495800,0.002878
1496700,0.002878
1497600,0.002878
1498500,0.002878
1499400,0.002878
1500300,0.002878
1501200,0.002878
