time,PriceElectricPowerConstant
517500,0.05461
518400,0.05461
519300,0.05461
520200,0.05461
521100,0.05461
522000,0.05461
522900,0.05461
523800,0.05461
524700,0.05461
525600,0.05461
526500,0.05461
527400,0.05461
528300,0.05461
529200,0.05461
530100,0.05461
531000,0.05461
531900,0.05461
532800,0.05461
533700,0.05461
534600,0.05461
535500,0.05461
536400,0.05461
537300,0.05461
538200,0.05461
539100,0.05461
540000,0.05461
540900,0.05461
541800,0.05461
542700,0.05461
543600,0.05461
544500,0.05461
545400,0.05461
546300,0.05461
547200,0.05461
548100,0.05461
549000,0.05461
549900,0.05461
550800,0.05461
551700,0.05461
552600,0.05461
553500,0.05461
554400,0.05461
555300,0.05461
556200,0.05461
557100,0.05461
558000,0.05461
558900,0.05461
559800,0.05461
560700,0.05461
561600,0.05461
562500,0.05461
563400,0.05461
564300,0.05461
565200,0.05461
566100,0.05461
567000,0.05461
567900,0.05461
568800,0.05461
569700,0.05461
570600,0.05461
571500,0.05461
572400,0.05461
573300,0.05461
574200,0.05461
575100,0.05461
576000,0.05461
576900,0.05461
577800,0.05461
578700,0.05461
579600,0.05461
580500,0.05461
581400,0.05461
582300,0.05461
583200,0.05461
584100,0.05461
585000,0.05461
585900,0.05461
586800,0.05461
587700,0.05461
588600,0.05461
589500,0.05461
590400,0.05461
591300,0.05461
592200,0.05461
593100,0.05461
594000,0.05461
594900,0.05461
595800,0.05461
596700,0.05461
597600,0.05461
598500,0.05461
599400,0.05461
600300,0.05461
601200,0.05461
602100,0.05461
603000,0.05461
603900,0.05461
604800,0.05461
605700,0.05461
606600,0.05461
607500,0.05461
608400,0.05461
609300,0.05461
610200,0.05461
611100,0.05461
612000,0.05461
612900,0.05461
613800,0.05461
614700,0.05461
615600,0.05461
616500,0.05461
617400,0.05461
618300,0.05461
619200,0.05461
620100,0.05461
621000,0.05461
621900,0.05461
622800,0.05461
623700,0.05461
624600,0.05461
625500,0.05461
626400,0.05461
627300,0.05461
628200,0.05461
629100,0.05461
630000,0.05461
630900,0.05461
631800,0.05461
632700,0.05461
633600,0.05461
634500,0.05461
635400,0.05461
636300,0.05461
637200,0.05461
638100,0.05461
639000,0.05461
639900,0.05461
640800,0.05461
641700,0.05461
642600,0.05461
643500,0.05461
644400,0.05461
645300,0.05461
646200,0.05461
647100,0.05461
648000,0.05461
648900,0.05461
649800,0.05461
650700,0.05461
651600,0.05461
652500,0.05461
653400,0.05461
654300,0.05461
655200,0.05461
656100,0.05461
657000,0.05461
657900,0.05461
658800,0.05461
659700,0.05461
660600,0.05461
661500,0.05461
662400,0.05461
663300,0.05461
664200,0.05461
665100,0.05461
666000,0.05461
666900,0.05461
667800,0.05461
668700,0.05461
669600,0.05461
670500,0.05461
671400,0.05461
672300,0.05461
673200,0.05461
674100,0.05461
675000,0.05461
675900,0.05461
676800,0.05461
677700,0.05461
678600,0.05461
679500,0.05461
680400,0.05461
681300,0.05461
682200,0.05461
683100,0.05461
684000,0.05461
684900,0.05461
685800,0.05461
686700,0.05461
687600,0.05461
688500,0.05461
689400,0.05461
690300,0.05461
691200,0.05461
692100,0.05461
693000,0.05461
693900,0.05461
694800,0.05461
695700,0.05461
696600,0.05461
697500,0.05461
698400,0.05461
699300,0.05461
700200,0.05461
701100,0.05461
702000,0.05461
702900,0.05461
703800,0.05461
704700,0.05461
705600,0.05461
706500,0.05461
707400,0.05461
708300,0.05461
709200,0.05461
710100,0.05461
711000,0.05461
711900,0.05461
712800,0.05461
713700,0.05461
714600,0.05461
715500,0.05461
716400,0.05461
717300,0.05461
718200,0.05461
719100,0.05461
720000,0.05461
720900,0.05461
721800,0.05461
722700,0.05461
723600,0.05461
724500,0.05461
725400,0.05461
726300,0.05461
727200,0.05461
728100,0.05461
729000,0.05461
729900,0.05461
730800,0.05461
731700,0.05461
732600,0.05461
733500,0.05461
734400,0.05461
735300,0.05461
736200,0.05461
737100,0.05461
738000,0.05461
738900,0.05461
739800,0.05461
740700,0.05461
741600,0.05461
742500,0.05461
743400,0.05461
744300,0.05461
745200,0.05461
746100,0.05461
747000,0.05461
747900,0.05461
748800,0.05461
749700,0.05461
750600,0.05461
751500,0.05461
752400,0.05461
753300,0.05461
754200,0.05461
755100,0.05461
756000,0.05461
756900,0.05461
757800,0.05461
758700,0.05461
759600,0.05461
760500,0.05461
761400,0.05461
762300,0.05461
763200,0.05461
764100,0.05461
765000,0.05461
765900,0.05461
766800,0.05461
767700,0.05461
768600,0.05461
769500,0.05461
770400,0.05461
771300,0.05461
772200,0.05461
773100,0.05461
774000,0.05461
774900,0.05461
775800,0.05461
776700,0.05461
777600,0.05461
778500,0.05461
779400,0.05461
780300,0.05461
781200,0.05461
782100,0.05461
783000,0.05461
783900,0.05461
784800,0.05461
785700,0.05461
786600,0.05461
787500,0.05461
788400,0.05461
789300,0.05461
790200,0.05461
791100,0.05461
792000,0.05461
792900,0.05461
793800,0.05461
794700,0.05461
795600,0.05461
796500,0.05461
797400,0.05461
798300,0.05461
799200,0.05461
800100,0.05461
801000,0.05461
801900,0.05461
802800,0.05461
803700,0.05461
804600,0.05461
805500,0.05461
806400,0.05461
807300,0.05461
808200,0.05461
809100,0.05461
810000,0.05461
810900,0.05461
811800,0.05461
812700,0.05461
813600,0.05461
814500,0.05461
815400,0.05461
816300,0.05461
817200,0.05461
818100,0.05461
819000,0.05461
819900,0.05461
820800,0.05461
821700,0.05461
822600,0.05461
823500,0.05461
824400,0.05461
825300,0.05461
826200,0.05461
827100,0.05461
828000,0.05461
828900,0.05461
829800,0.05461
830700,0.05461
831600,0.05461
832500,0.05461
833400,0.05461
834300,0.05461
835200,0.05461
836100,0.05461
837000,0.05461
837900,0.05461
838800,0.05461
839700,0.05461
840600,0.05461
841500,0.05461
842400,0.05461
843300,0.05461
844200,0.05461
845100,0.05461
846000,0.05461
846900,0.05461
847800,0.05461
848700,0.05461
849600,0.05461
850500,0.05461
851400,0.05461
852300,0.05461
853200,0.05461
854100,0.05461
855000,0.05461
855900,0.05461
856800,0.05461
857700,0.05461
858600,0.05461
859500,0.05461
860400,0.05461
861300,0.05461
862200,0.05461
863100,0.05461
864000,0.05461
864900,0.05461
865800,0.05461
866700,0.05461
867600,0.05461
868500,0.05461
869400,0.05461
870300,0.05461
871200,0.05461
872100,0.05461
873000,0.05461
873900,0.05461
874800,0.05461
875700,0.05461
876600,0.05461
877500,0.05461
878400,0.05461
879300,0.05461
880200,0.05461
881100,0.05461
882000,0.05461
882900,0.05461
883800,0.05461
884700,0.05461
885600,0.05461
886500,0.05461
887400,0.05461
888300,0.05461
889200,0.05461
890100,0.05461
891000,0.05461
891900,0.05461
892800,0.05461
893700,0.05461
894600,0.05461
895500,0.05461
896400,0.05461
897300,0.05461
898200,0.05461
899100,0.05461
900000,0.05461
900900,0.05461
901800,0.05461
902700,0.05461
903600,0.05461
904500,0.05461
905400,0.05461
906300,0.05461
907200,0.05461
908100,0.05461
909000,0.05461
909900,0.05461
910800,0.05461
911700,0.05461
912600,0.05461
913500,0.05461
914400,0.05461
915300,0.05461
916200,0.05461
917100,0.05461
918000,0.05461
918900,0.05461
919800,0.05461
920700,0.05461
921600,0.05461
922500,0.05461
923400,0.05461
924300,0.05461
925200,0.05461
926100,0.05461
927000,0.05461
927900,0.05461
928800,0.05461
929700,0.05461
930600,0.05461
931500,0.05461
932400,0.05461
933300,0.05461
934200,0.05461
935100,0.05461
936000,0.05461
936900,0.05461
937800,0.05461
938700,0.05461
939600,0.05461
940500,0.05461
941400,0.05461
942300,0.05461
943200,0.05461
944100,0.05461
945000,0.05461
945900,0.05461
946800,0.05461
947700,0.05461
948600,0.05461
949500,0.05461
950400,0.05461
951300,0.05461
952200,0.05461
953100,0.05461
954000,0.05461
954900,0.05461
955800,0.05461
956700,0.05461
957600,0.05461
958500,0.05461
959400,0.05461
960300,0.05461
961200,0.05461
962100,0.05461
963000,0.05461
963900,0.05461
964800,0.05461
965700,0.05461
966600,0.05461
967500,0.05461
968400,0.05461
969300,0.05461
970200,0.05461
971100,0.05461
972000,0.05461
972900,0.05461
973800,0.05461
974700,0.05461
975600,0.05461
976500,0.05461
977400,0.05461
978300,0.05461
979200,0.05461
980100,0.05461
981000,0.05461
981900,0.05461
982800,0.05461
983700,0.05461
984600,0.05461
985500,0.05461
986400,0.05461
987300,0.05461
988200,0.05461
989100,0.05461
990000,0.05461
990900,0.05461
991800,0.05461
992700,0.05461
993600,0.05461
994500,0.05461
995400,0.05461
996300,0.05461
997200,0.05461
998100,0.05461
999000,0.05461
999900,0.05461
1000800,0.05461
1001700,0.05461
1002600,0.05461
1003500,0.05461
1004400,0.05461
1005300,0.05461
1006200,0.05461
1007100,0.05461
1008000,0.05461
1008900,0.05461
1009800,0.05461
1010700,0.05461
1011600,0.05461
1012500,0.05461
1013400,0.05461
1014300,0.05461
1015200,0.05461
1016100,0.05461
1017000,0.05461
1017900,0.05461
1018800,0.05461
1019700,0.05461
1020600,0.05461
1021500,0.05461
1022400,0.05461
1023300,0.05461
1024200,0.05461
1025100,0.05461
1026000,0.05461
1026900,0.05461
1027800,0.05461
1028700,0.05461
1029600,0.05461
1030500,0.05461
1031400,0.05461
1032300,0.05461
1033200,0.05461
1034100,0.05461
1035000,0.05461
1035900,0.05461
1036800,0.05461
1037700,0.05461
1038600,0.05461
1039500,0.05461
1040400,0.05461
1041300,0.05461
1042200,0.05461
1043100,0.05461
1044000,0.05461
1044900,0.05461
1045800,0.05461
1046700,0.05461
1047600,0.05461
1048500,0.05461
1049400,0.05461
1050300,0.05461
1051200,0.05461
1052100,0.05461
1053000,0.05461
1053900,0.05461
1054800,0.05461
1055700,0.05461
1056600,0.05461
1057500,0.05461
1058400,0.05461
1059300,0.05461
1060200,0.05461
1061100,0.05461
1062000,0.05461
1062900,0.05461
1063800,0.05461
1064700,0.05461
1065600,0.05461
1066500,0.05461
1067400,0.05461
1068300,0.05461
1069200,0.05461
1070100,0.05461
1071000,0.05461
1071900,0.05461
1072800,0.05461
1073700,0.05461
1074600,0.05461
1075500,0.05461
1076400,0.05461
1077300,0.05461
1078200,0.05461
1079100,0.05461
1080000,0.05461
1080900,0.05461
1081800,0.05461
1082700,0.05461
1083600,0.05461
1084500,0.05461
1085400,0.05461
1086300,0.05461
1087200,0.05461
1088100,0.05461
1089000,0.05461
1089900,0.05461
1090800,0.05461
1091700,0.05461
1092600,0.05461
1093500,0.05461
1094400,0.05461
1095300,0.05461
1096200,0.05461
1097100,0.05461
1098000,0.05461
1098900,0.05461
1099800,0.05461
1100700,0.05461
1101600,0.05461
1102500,0.05461
1103400,0.05461
1104300,0.05461
1105200,0.05461
1106100,0.05461
1107000,0.05461
1107900,0.05461
1108800,0.05461
1109700,0.05461
1110600,0.05461
1111500,0.05461
1112400,0.05461
1113300,0.05461
1114200,0.05461
1115100,0.05461
1116000,0.05461
1116900,0.05461
1117800,0.05461
1118700,0.05461
1119600,0.05461
1120500,0.05461
1121400,0.05461
1122300,0.05461
1123200,0.05461
1124100,0.05461
1125000,0.05461
1125900,0.05461
1126800,0.05461
1127700,0.05461
1128600,0.05461
1129500,0.05461
1130400,0.05461
1131300,0.05461
1132200,0.05461
1133100,0.05461
1134000,0.05461
1134900,0.05461
1135800,0.05461
1136700,0.05461
1137600,0.05461
1138500,0.05461
1139400,0.05461
1140300,0.05461
1141200,0.05461
1142100,0.05461
1143000,0.05461
1143900,0.05461
1144800,0.05461
1145700,0.05461
1146600,0.05461
1147500,0.05461
1148400,0.05461
1149300,0.05461
1150200,0.05461
1151100,0.05461
1152000,0.05461
1152900,0.05461
1153800,0.05461
1154700,0.05461
1155600,0.05461
1156500,0.05461
1157400,0.05461
1158300,0.05461
1159200,0.05461
1160100,0.05461
1161000,0.05461
1161900,0.05461
1162800,0.05461
1163700,0.05461
1164600,0.05461
1165500,0.05461
1166400,0.05461
1167300,0.05461
1168200,0.05461
1169100,0.05461
1170000,0.05461
1170900,0.05461
1171800,0.05461
1172700,0.05461
1173600,0.05461
1174500,0.05461
1175400,0.05461
1176300,0.05461
1177200,0.05461
1178100,0.05461
1179000,0.05461
1179900,0.05461
1180800,0.05461
1181700,0.05461
1182600,0.05461
1183500,0.05461
1184400,0.05461
1185300,0.05461
1186200,0.05461
1187100,0.05461
1188000,0.05461
1188900,0.05461
1189800,0.05461
1190700,0.05461
1191600,0.05461
1192500,0.05461
1193400,0.05461
1194300,0.05461
1195200,0.05461
1196100,0.05461
1197000,0.05461
1197900,0.05461
1198800,0.05461
1199700,0.05461
1200600,0.05461
1201500,0.05461
1202400,0.05461
1203300,0.05461
1204200,0.05461
1205100,0.05461
1206000,0.05461
1206900,0.05461
1207800,0.05461
1208700,0.05461
1209600,0.05461
1210500,0.05461
1211400,0.05461
1212300,0.05461
1213200,0.05461
1214100,0.05461
1215000,0.05461
1215900,0.05461
1216800,0.05461
1217700,0.05461
1218600,0.05461
1219500,0.05461
1220400,0.05461
1221300,0.05461
1222200,0.05461
1223100,0.05461
1224000,0.05461
1224900,0.05461
1225800,0.05461
1226700,0.05461
1227600,0.05461
1228500,0.05461
1229400,0.05461
1230300,0.05461
1231200,0.05461
1232100,0.05461
1233000,0.05461
1233900,0.05461
1234800,0.05461
1235700,0.05461
1236600,0.05461
1237500,0.05461
1238400,0.05461
1239300,0.05461
1240200,0.05461
1241100,0.05461
1242000,0.05461
1242900,0.05461
1243800,0.05461
1244700,0.05461
1245600,0.05461
1246500,0.05461
1247400,0.05461
1248300,0.05461
1249200,0.05461
1250100,0.05461
1251000,0.05461
1251900,0.05461
1252800,0.05461
1253700,0.05461
1254600,0.05461
1255500,0.05461
1256400,0.05461
1257300,0.05461
1258200,0.05461
1259100,0.05461
1260000,0.05461
1260900,0.05461
1261800,0.05461
1262700,0.05461
1263600,0.05461
1264500,0.05461
1265400,0.05461
1266300,0.05461
1267200,0.05461
1268100,0.05461
1269000,0.05461
1269900,0.05461
1270800,0.05461
1271700,0.05461
1272600,0.05461
1273500,0.05461
1274400,0.05461
1275300,0.05461
1276200,0.05461
1277100,0.05461
1278000,0.05461
1278900,0.05461
1279800,0.05461
1280700,0.05461
1281600,0.05461
1282500,0.05461
1283400,0.05461
1284300,0.05461
1285200,0.05461
1286100,0.05461
1287000,0.05461
1287900,0.05461
1288800,0.05461
1289700,0.05461
1290600,0.05461
1291500,0.05461
1292400,0.05461
1293300,0.05461
1294200,0.05461
1295100,0.05461
1296000,0.05461
1296900,0.05461
1297800,0.05461
1298700,0.05461
1299600,0.05461
1300500,0.05461
1301400,0.05461
1302300,0.05461
1303200,0.05461
1304100,0.05461
1305000,0.05461
1305900,0.05461
1306800,0.05461
1307700,0.05461
1308600,0.05461
1309500,0.05461
1310400,0.05461
1311300,0.05461
1312200,0.05461
1313100,0.05461
1314000,0.05461
1314900,0.05461
1315800,0.05461
1316700,0.05461
1317600,0.05461
1318500,0.05461
1319400,0.05461
1320300,0.05461
1321200,0.05461
1322100,0.05461
1323000,0.05461
1323900,0.05461
1324800,0.05461
1325700,0.05461
1326600,0.05461
1327500,0.05461
1328400,0.05461
1329300,0.05461
1330200,0.05461
1331100,0.05461
1332000,0.05461
1332900,0.05461
1333800,0.05461
1334700,0.05461
1335600,0.05461
1336500,0.05461
1337400,0.05461
1338300,0.05461
1339200,0.05461
1340100,0.05461
1341000,0.05461
1341900,0.05461
1342800,0.05461
1343700,0.05461
1344600,0.05461
1345500,0.05461
1346400,0.05461
1347300,0.05461
1348200,0.05461
1349100,0.05461
1350000,0.05461
1350900,0.05461
1351800,0.05461
1352700,0.05461
1353600,0.05461
1354500,0.05461
1355400,0.05461
1356300,0.05461
1357200,0.05461
1358100,0.05461
1359000,0.05461
1359900,0.05461
1360800,0.05461
1361700,0.05461
1362600,0.05461
1363500,0.05461
1364400,0.05461
1365300,0.05461
1366200,0.05461
1367100,0.05461
1368000,0.05461
1368900,0.05461
1369800,0.05461
1370700,0.05461
1371600,0.05461
1372500,0.05461
1373400,0.05461
1374300,0.05461
1375200,0.05461
1376100,0.05461
1377000,0.05461
1377900,0.05461
1378800,0.05461
1379700,0.05461
1380600,0.05461
1381500,0.05461
1382400,0.05461
1383300,0.05461
1384200,0.05461
1385100,0.05461
1386000,0.05461
1386900,0.05461
1387800,0.05461
1388700,0.05461
1389600,0.05461
1390500,0.05461
1391400,0.05461
1392300,0.05461
1393200,0.05461
1394100,0.05461
1395000,0.05461
1395900,0.05461
1396800,0.05461
1397700,0.05461
1398600,0.05461
1399500,0.05461
1400400,0.05461
1401300,0.05461
1402200,0.05461
1403100,0.05461
1404000,0.05461
1404900,0.05461
1405800,0.05461
1406700,0.05461
1407600,0.05461
1408500,0.05461
1409400,0.05461
1410300,0.05461
1411200,0.05461
1412100,0.05461
1413000,0.05461
1413900,0.05461
1414800,0.05461
1415700,0.05461
1416600,0.05461
1417500,0.05461
1418400,0.05461
1419300,0.05461
1420200,0.05461
1421100,0.05461
1422000,0.05461
1422900,0.05461
1423800,0.05461
1424700,0.05461
1425600,0.05461
1426500,0.05461
1427400,0.05461
1428300,0.05461
1429200,0.05461
1430100,0.05461
1431000,0.05461
1431900,0.05461
1432800,0.05461
1433700,0.05461
1434600,0.05461
1435500,0.05461
1436400,0.05461
1437300,0.05461
1438200,0.05461
1439100,0.05461
1440000,0.05461
1440900,0.05461
1441800,0.05461
1442700,0.05461
1443600,0.05461
1444500,0.05461
1445400,0.05461
1446300,0.05461
1447200,0.05461
1448100,0.05461
1449000,0.05461
1449900,0.05461
1450800,0.05461
1451700,0.05461
1452600,0.05461
1453500,0.05461
1454400,0.05461
1455300,0.05461
1456200,0.05461
1457100,0.05461
1458000,0.05461
1458900,0.05461
1459800,0.05461
1460700,0.05461
1461600,0.05461
1462500,0.05461
1463400,0.05461
1464300,0.05461
1465200,0.05461
1466100,0.05461
1467000,0.05461
1467900,0.05461
1468800,0.05461
1469700,0.05461
1470600,0.05461
1471500,0.05461
1472400,0.05461
1473300,0.05461
1474200,0.05461
1475100,0.05461
1476000,0.05461
1476900,0.05461
1477800,0.05461
1478700,0.05461
1479600,0.05461
1480500,0.05461
1481400,0.05461
1482300,0.05461
1483200,0.05461
1484100,0.05461
1485000,0.05461
1485900,0.05461
1486800,0.05461
1487700,0.05461
1488600,0.05461
1489500,0.05461
1490400,0.05461
1491300,0.05461
1492200,0.05461
1493100,0.05461
1494000,0.05461
1494900,0.05461
1495800,0.05461
1496700,0.05461
1497600,0.05461
1498500,0.05461
1499400,0.05461
1500300,0.05461
1501200,0.05461
1502100,0.05461
1503000,0.05461
1503900,0.05461
1504800,0.05461
1505700,0.05461
1506600,0.05461
1507500,0.05461
