time,HDifHor,HDirNor,HGloHor,HHorIR,TBlaSky,TDewPoi,TDryBul,TWetBul,ceiHei,cloTim,nOpa,nTot,pAtm,relHum,solAlt,solDec,solHouAng,solTim,solZen,winDir,winSpe,lat,lon
9000.0,0.0,0.0,0.0,339.5,274.5929248391921,279.511875,279.7333333333333,279.586508160072,247.0,9000.0,1.0,1.0,102057.1408461195,0.98,-0.9730733743185138,-0.4027527643996826,-2.688772302813858,6226.726794502698,2.54386970111341,4.468042885105484,3.0,0.8865731548063075,0.07606319413116489
9900.0,0.0,0.0,0.0,339.75,274.4708251760684,279.444296875,279.625,279.5154037272533,247.0,9900.0,1.0,1.0,102065.9431234173,0.985,-0.9422104932052506,-0.4027393526372655,-2.623342841599194,7126.446470522324,2.513006820000147,4.653484118129881,3.0,0.8865731548063075,0.07606319413116489
10800.0,0.0,0.0,0.0,340.0,274.3752155635126,279.35,279.55,279.4771860950254,247.0,10800.0,1.0,1.0,102064.0,0.99,-0.9090796362277952,-0.4027259272719727,-2.557913378304729,8026.166175141298,2.479875963022692,4.71238898038469,3.0,0.8865731548063075,0.07606319413116489
11700.0,0.0,0.0,0.0,339.109375,273.9958193657122,279.131953125,279.553125,279.4038818721675,247.0,11700.0,0.984375,0.984375,102053.119289193,0.97953125,-0.8740597112734632,-0.4027124883044665,-2.492483912928407,8925.885908387832,2.44485603806836,4.668755749084831,3.0,0.8865731548063075,0.07606319413116489
12600.0,0.0,0.0,0.0,336.875,273.299821767339,278.783125,279.625,279.2551052908493,247.0,12600.0,0.95,0.95,102041.4422541744,0.9495833333333332,-0.8374813268552934,-0.4026990357354095,-2.427054445468179,9825.60567029014,2.40827765365019,4.625122517784973,3.0,0.8865731548063075,0.07606319413116489
13500.0,0.0,0.0,0.0,334.703125,272.6767116983777,278.442734375,279.709375,279.098684780339,247.0,13500.0,0.915625,0.915625,102028.7940920687,0.91734375,-0.799630620223418,-0.4026855695654652,-2.361624975921993,10725.32546087643,2.370426947018315,4.581489286485115,3.0,0.8865731548063075,0.07606319413116489
14400.0,0.0,0.0,0.0,334.0,272.4054378036139,278.25,279.75,279.0084787149487,247.0,14400.0,0.9,0.9,102015.0,0.9,-0.7607546000790721,-0.4026720897952974,-2.296195504287799,11625.0452801749,2.331550926873969,4.537856055185257,3.0,0.8865731548063075,0.07606319413116489
15300.0,0.0,0.0,0.0,334.5,272.3916315977328,278.190859375,279.75,278.9854435742978,252.9435096153846,15300.0,0.9,0.9,102000.2709919391,0.8969374999999999,-0.7210668692598903,-0.4026585964255708,-2.230766030563544,12524.76512821375,2.291863196054787,4.494222823885399,3.0,0.8865731548063075,0.07606319413116489
16200.0,0.0,0.0,0.0,335.0,272.3816522490954,278.148125,279.75,278.9720895478055,266.1826923076923,16200.0,0.9,0.9,101985.2313031796,0.8951666666666667,-0.6807531031153369,-0.4026450894569507,-2.16533655474718,13424.48500502118,2.251549429910233,4.450589592585541,3.0,0.8865731548063075,0.07606319413116489
17100.0,0.0,0.0,0.0,335.5,272.3718892812197,278.106328125,279.75,278.9581024176787,279.8305288461539,17100.0,0.9,0.9,101970.3259628303,0.8933125,-0.6399759902939564,-0.4026315688901031,-2.099907076836655,14324.20491062538,2.210772317088853,4.406956361285682,3.0,0.8865731548063075,0.07606319413116489
18000.0,0.0,0.0,0.0,336.0,272.3587281024,278.05,279.75,278.9331444180938,287.0,18000.0,0.9,0.9,101956.0,0.89,-0.5988795381443368,-0.4026180347256945,-2.03447759682992,15223.92484505455,2.169675864939233,4.363323129985824,3.0,0.8865731548063075,0.07606319413116489
18900.0,0.0,0.0,0.0,336.5,272.3403751357295,277.971484375,279.75,278.8940528034382,281.4867669459254,18900.0,0.9,0.9,101942.6802262931,0.8848125,-0.5575927501222666,-0.4026044869643922,-1.969048114724926,16123.64480833685,2.128389076917163,4.336052360423412,3.0,0.8865731548063075,0.07606319413116489
19800.0,0.0,0.0,0.0,337.0,272.3200029748055,277.884375,279.75,278.8502008999139,266.7467631378523,19800.0,0.9,0.9,101930.2852011494,0.8790000000000001,-0.5162327325109524,-0.4025909256068639,-1.903618630519622,17023.36480050048,2.087029059305849,4.334234309119251,3.0,0.8865731548063075,0.07606319413116489
20700.0,0.0,0.0,0.0,337.5,272.3014483820573,277.805078125,279.75,278.8100627013036,250.383377760853,20700.0,0.9,0.9,101918.497575431,0.8736875000000001,-0.4749073061069047,-0.4025773506537784,-1.83818914421196,17923.08482157361,2.045703632901801,4.346960668248377,3.0,0.8865731548063075,0.07606319413116489
21600.0,0.0,0.0,0.0,338.0,272.2885553588069,277.75,279.75,278.7821541017619,240.0,21600.0,0.9,0.9,101907.0,0.87,-0.4337172000874108,-0.4025637621058046,-1.772759655799891,18822.80487158442,2.004513526882307,4.363323129985824,3.0,0.8865731548063075,0.07606319413116489
22500.0,0.0,0.0,0.0,336.1953125,272.2825188186956,277.72421875,279.75,278.7691074319334,237.592904290429,22500.0,0.9,0.9,101895.7378771552,0.86828125,-0.3927578987315077,-0.4025501599636125,-1.707330165281366,19722.52495056107,1.963554225526404,4.398775130416959,3.0,0.8865731548063075,0.07606319413116489
23400.0,0.0,0.0,0.0,331.1875,272.2812382168295,277.71875,279.75,278.7663022958102,239.8566556655666,23400.0,0.9,0.9,101885.9260057471,0.8679166666666668,-0.3521212018293041,-0.4025365442278724,-1.641900672654337,20622.24505853173,1.922917528624201,4.457861797802183,3.0,0.8865731548063075,0.07606319413116489
24300.0,0.0,0.0,0.0,325.0859375,272.2836164429868,277.72890625,279.75,278.7713881585786,246.4420792079208,24300.0,0.9,0.9,101879.1511314655,0.86859375,-0.3118965489903518,-0.4025229148992555,-1.576471177916756,21521.96519552456,1.882692875785248,4.513312362579087,3.0,0.8865731548063075,0.07606319413116489
25200.0,0.0,0.0,0.0,320.0,272.2885553588069,277.75,279.75,278.7820078203728,257.0,25200.0,0.9,0.9,101877.0,0.87,-0.2721721478371861,-0.4025092719784334,-1.511041681066576,22421.68536156773,1.842968474632083,4.537856055185257,3.0,0.8865731548063075,0.07606319413116489
26100.0,0.0,0.0,0.0,316.2057291666667,272.2944080550321,277.775,279.75,278.8009114602984,285.5419825819672,26100.0,0.9,0.9,101879.9102524631,0.8725,-0.2330359367115853,-0.4024956154660786,-1.445612182101748,23321.40555668939,1.803832263506482,4.510585285622845,3.15625,0.8865731548063075,0.07606319413116489
27000.0,0.0,0.0,0.0,312.5902777777778,272.3002598472146,277.8,279.75,278.8261075142056,331.6841757741348,27000.0,0.9,0.9,101885.7376847291,0.8758333333333334,-0.1945764041251252,-0.4024819453628641,-1.380182681020225,24221.12578091768,1.765372730920022,4.450589592585541,3.5,0.8865731548063075,0.07606319413116489
27900.0,0.0,0.0,0.0,309.1796875,272.3061107356081,277.825,279.75,278.8481430931269,373.484281079235,27900.0,0.9,0.9,101892.1962746305,0.87875,-0.1568832796792961,-0.4024682616694636,-1.314753177819962,25120.84603428076,1.727679606474193,4.390593899548235,3.84375,0.8865731548063075,0.07606319413116489
28800.0,0.0,0.0,0.0,306.0,272.3119607204657,277.85,279.75,278.8575910587853,389.0,28800.0,0.9,0.9,101897.0,0.88,-0.1200481044347999,-0.4024545643865514,-1.24932367249891,26020.56631680676,1.690844431229696,4.363323129985824,4.0,0.8865731548063075,0.07606319413116489
29700.0,0.0,0.0,0.0,303.5649038461539,272.3178098020408,277.875,279.75,278.8576062877748,383.28075455673,29700.0,0.9,0.9,101900.3952067669,0.88,-0.0841646826045392,-0.4024408535148024,-1.183894165055024,26920.28662852383,1.654961009399436,4.363323129985824,3.859375,0.8865731548063075,0.07606319413116489
30600.0,0.0,0.0,0.0,302.3952991452991,272.3236579805863,277.9,279.75,278.8576209893102,376.2725859217716,30600.0,0.9,0.9,101903.6729323308,0.88,-0.0493294109085662,-0.4024271290548922,-1.118464655486258,27820.00696946011,1.620125737703463,4.363323129985824,3.541666666666667,0.8865731548063075,0.07606319413116489
31500.0,2.80875,5.235576923076922,3.385416666666667,302.5280448717949,272.3295052563553,277.925,279.75,278.8576319387373,368.3781243259275,31500.0,0.9,0.9,101906.1141917293,0.88,-0.0156414769651755,-0.4024133910074971,-1.053035143790565,28719.72733964372,1.586437803760072,4.363323129985824,3.203125,0.8865731548063075,0.07606319413116489
32400.0,9.240000000000002,16.96153846153846,11.19444444444444,304.0,272.3353516296007,277.95,279.75,278.8576359116575,360.0,32400.0,0.9,0.9,101907.0,0.88,0.0167970862018187,-0.402399639373294,-0.9876056299659008,29619.4477391028,1.553999240593078,4.363323129985824,3.0,0.8865731548063075,0.07606319413116489
33300.0,16.30125000000001,29.20673076923076,19.90625,308.1373197115385,272.3518449355824,277.975,279.7609375,278.8646544537648,351.5541400800571,33300.0,0.9,0.9,101906.1134868421,0.87953125,0.0478815058774575,-0.4023858741529605,-0.922176114010219,30519.16816786546,1.522914820917439,4.363323129985824,2.9375,0.8865731548063075,0.07606319413116489
34200.0,21.0,36.0,26.0,314.6290064102564,272.3835493158679,278.0,279.7875,278.8843823202602,342.9634524941873,34200.0,0.9,0.9,101903.9342105263,0.87875,0.0775045541497325,-0.4023720953471746,-0.8567465959214752,31418.88862595984,1.493291772645164,4.363323129985824,2.916666666666667,0.8865731548063075,0.07606319413116489
35100.0,23.46660714285714,37.35576923076923,29.59375,321.0561899038461,272.4213386423532,278.025,279.8203125,278.9148487229514,333.8910386612238,35100.0,0.9,0.9,101900.7878289474,0.8785937500000001,0.1055570303341067,-0.4023583029566151,-0.7913170756976247,32318.60911341404,1.46523929646079,4.363323129985824,2.9375,0.8865731548063075,0.07606319413116489
36000.0,25.72428571428571,37.2051282051282,32.80555555555556,325.0,272.4560860034196,278.05,279.85,278.9541234976227,324.0,36000.0,0.9,0.9,101897.0,0.88,0.1319284589320893,-0.4023444969819617,-0.7258875533366227,33218.32963025618,1.438867867862807,4.363323129985824,3.0,0.8865731548063075,0.07606319413116489
36900.0,27.61982142857143,35.45192307692308,35.11458333333333,326.873046875,272.4928439100052,278.103125,279.875,279.0054573015653,303.5621548694779,36900.0,0.9,0.9,101892.8173491379,0.8835937500000001,0.15650801650154,-0.4023306774238943,-0.660458028836425,34118.05017651437,1.414288310293357,4.390593899548235,3.1875,0.8865731548063075,0.07606319413116489
37800.0,29.0,32.0,36.0,328.6822916666667,272.5398214173044,278.2,279.9,279.0686511608015,271.3283969210174,37800.0,0.9,0.9,101888.2629310345,0.88875,0.1791856934356217,-0.4023168442830938,-0.5950285021949885,35017.77075221672,1.391610633359275,4.450589592585541,3.5,0.8865731548063075,0.07606319413116489
38700.0,30.05460164835165,27.16071428571428,36.0,330.400390625,272.5926260764807,278.321875,279.925,279.136604872836,239.6804405120482,38700.0,0.9,0.9,101883.3270474138,0.89453125,0.1998536858261677,-0.4023029975602413,-0.529598973410269,35917.49135739131,1.370942640968729,4.510585285622845,3.8125,0.8865731548063075,0.07606319413116489
39600.0,31.07417582417582,21.76190476190476,36.0,332.0,272.6468725017588,278.45,279.95,279.2022220951378,221.0,39600.0,0.9,0.9,101878.0,0.9,0.2184079983852514,-0.4022891372560192,-0.4641694424802228,36817.21199206627,1.352388328409645,4.537856055185257,4.0,0.8865731548063075,0.07606319413116489
40500.0,32.05666208791209,16.48214285714285,36.0,333.548828125,272.7155911866387,278.575,279.990625,279.2777471774293,213.2879050925926,40500.0,0.9,0.9,101872.1885775862,0.904765625,0.2347502223798492,-0.40227526337111,-0.3987399094028077,37716.93265626967,1.336046104415047,4.537856055185257,3.890625,0.8865731548063075,0.07606319413116489
41400.0,33.0,12.0,36.0,335.0989583333333,272.8025606764325,278.7,280.05,279.3704246084013,206.2538580246914,41400.0,0.9,0.9,101865.6120689655,0.909375,0.2487894338896561,-0.4022613759061969,-0.3333103741759806,38616.65335002961,1.32200689290524,4.537856055185257,3.541666666666667,0.8865731548063075,0.07606319413116489
42300.0,33.90762362637363,8.142857142857142,36.0,336.599609375,272.8895201242208,278.825,280.109375,279.4655950168711,199.8428819444445,42300.0,0.9,0.9,101857.9795258621,0.914296875,0.2604441392787162,-0.4022474748619641,-0.2678808367976986,39516.37407337418,1.31035218751618,4.537856055185257,3.171875,0.8865731548063075,0.07606319413116489
43200.0,34.74725274725274,4.571428571428572,36.0,338.0,272.9582008828177,278.95,280.15,279.548506058723,194.0,43200.0,0.9,0.9,101849.0,0.92,0.2696441789793838,-0.4022335602390961,-0.2024512972659196,40416.09482633145,1.301152147815513,4.537856055185257,3.0,0.8865731548063075,0.07606319413116489
44100.0,35.4632554945055,1.714285714285714,36.0,339.28125,273.2781091238078,279.075,280.175,279.6244972851578,188.5868055555555,44100.0,0.915625,0.915625,101838.0390625,0.926796875,0.2763324901878248,-0.402219632038278,-0.1370217555786016,41315.81560892952,1.294463836607072,4.537856055185257,3.15625,0.8865731548063075,0.07606319413116489
45000.0,36.0,0.0,36.0,340.4166666666667,273.9591461984165,279.2,280.2,279.7064285821579,183.3086419753086,45000.0,0.95,0.95,101825.4375,0.934375,0.280466626341082,-0.4022056902601959,-0.0715922117337038,42215.53642119643,1.290329700453815,4.537856055185257,3.5,0.8865731548063075,0.07606319413116489
45900.0,35.81493506493506,0.0,35.54464285714285,341.34375,274.6994614657386,279.325,280.225,279.790740117919,177.8761574074074,45900.0,0.984375,0.984375,101812.3671875,0.942265625,0.2820199380295008,-0.4021917349055362,-0.0061626657291836,43115.25726316029,1.288776388765396,4.537856055185257,3.84375,0.8865731548063075,0.07606319413116489
46800.0,34.57792207792208,0.0,34.28571428571428,342.0,275.0856379052659,279.45,280.25,279.8738811858212,172.0,46800.0,1.0,1.0,101800.0,0.95,0.2809823367938822,-0.4021777659749861,0.0592668824369998,44014.97813484915,1.289813990001014,4.537856055185257,4.0,0.8865731548063075,0.07606319413116489
47700.0,32.55194805194805,0.0,32.38392857142857,342.5,275.1419394435972,279.5859375,280.275,279.9552633117999,165.5745192307692,47700.0,1.0,1.0,101788.6328125,0.9575,0.277360589002664,-0.4021637834692334,0.1246964327668868,44914.69903629107,1.293435737792233,4.552854978444583,3.84375,0.8865731548063075,0.07606319413116489
48600.0,30.0,0.0,30.0,343.0,275.2018666455771,279.7375,280.3,280.0366597916643,158.8098290598291,48600.0,1.0,1.0,101778.0625,0.965,0.2711781190875944,-0.4021497873889666,0.1901259852625182,45814.41996751411,1.299618207707302,4.592397594310079,3.5,0.8865731548063075,0.07606319413116489
49500.0,27.09715909090909,0.953125,27.32114955357143,343.5,275.2632246089968,279.8953125,280.325,280.1180699126418,151.8902243589744,49500.0,1.0,1.0,101768.7109375,0.9725,0.2624743360525224,-0.4021357777348747,0.2555555399259339,46714.14092854632,1.308321990742374,4.648302671913023,3.15625,0.8865731548063075,0.07606319413116489
50400.0,23.98636363636364,2.125,24.51116071428572,344.0,275.3238256525565,280.05,280.35,280.1994925056754,145.0,50400.0,1.0,1.0,101761.0,0.98,0.251303530088127,-0.4021217545076476,0.3209850967591744,47613.86191941577,1.31949279670677,4.71238898038469,3.0,0.8865731548063075,0.07606319413116489
51300.0,20.88238636363636,3.234374999999999,21.69559151785714,344.5,275.4040852356719,280.2,280.3961538461538,280.2955237478511,137.6584466180371,51300.0,1.0,1.0,101758.0,0.986640625,0.2377334133831617,-0.4021077177079755,0.3864146557642794,48513.5829401505,1.333062913411735,4.790110673637562,3.15625,0.8865731548063075,0.07606319413116489
52200.0,18.0,4.0,19.0,345.0,275.5145495971586,280.35,280.4730769230769,280.4117384668647,129.6532935455349,52200.0,1.0,1.0,101761.5,0.991875,0.2218433979326102,-0.4020936673365496,0.4518442169432882,49413.30399077856,1.348952928862286,4.883285802975801,3.5,0.8865731548063075,0.07606319413116489
53100.0,15.325,4.375,16.423828125,345.5,275.6395237926337,280.5,280.5634615384615,280.5344805377478,121.5714937002653,53100.0,1.0,1.0,101770.0,0.996171875,0.2037227119229572,-0.4020796033940612,0.5172737802982401,50313.02507132797,1.367073614871939,4.978278983618201,3.84375,0.8865731548063075,0.07606319413116489
54000.0,12.73333333333333,4.5,13.890625,346.0,275.7581146613961,280.65,280.65,280.65,114.0,54000.0,1.0,1.0,101782.0,1.0,0.1834684553297967,-0.402065525881203,0.5827033458311738,51212.74618182679,1.3873278714651,5.061454830783556,4.0,0.8865731548063075,0.07606319413116489
54900.0,10.275,4.375,11.412109375,346.0758928571428,275.8747247777591,280.796875,280.7445462740384,280.7445462740384,110.9727960312297,54900.0,1.0,1.0,101796.6458333333,1.0,0.1611836862257252,-0.4020514347986677,0.648132913544128,52112.46732230304,1.409612640569171,5.118178031473372,3.84375,0.8865731548063075,0.07606319413116489
55800.0,8.0,4.0,9.0,345.5357142857143,276.0102005680013,280.925,280.8566105769231,280.8566105769231,116.5481457384515,55800.0,1.0,1.0,101812.8888888889,1.0,0.1369756143427401,-0.402037330147149,0.7135624834391407,53012.18849278475,1.433820712452156,5.154539057556586,3.5,0.8865731548063075,0.07606319413116489
56700.0,6.0,3.09375,6.7578125,344.7276785714286,276.1430827185874,281.015625,280.9653695913461,280.9653695913461,131.3494225764476,56700.0,1.0,1.0,101828.9375,1.0,0.1109539603318421,-0.402023211927341,0.7789920555182502,53911.90969329995,1.459842366463054,5.187991201553144,3.15625,0.8865731548063075,0.07606319413116489
57600.0,4.333333333333333,1.75,4.8125,344.0,276.2441031316958,281.05,281.05,281.05,156.0,57600.0,1.0,1.0,101843.0,1.0,0.0832295203960233,-0.4020090801399387,0.8444216297834942,54811.63092387666,1.487566806398873,5.235987755982989,3.0,0.8865731548063075,0.07606319413116489
58500.0,3.0,0.5312500000000004,3.210937500000002,343.3433441558441,276.1479038120791,280.8982954545454,280.98779296875,280.9436438374697,190.4025120666959,58500.0,1.0,1.0,101854.6953125,0.9942578125,0.053912958516143,-0.4019949347856375,0.9098512062369104,55711.35218454288,1.516883368278753,5.360342465187585,3.15625,0.8865731548063075,0.07606319413116489
59400.0,2.0,0.0,2.0,342.487012987013,275.8420420389687,280.5454545454545,280.76015625,280.6623887565358,230.7903466432646,59400.0,1.0,1.0,101865.5486111111,0.9871875,0.0231138336657481,-0.4019807758651336,0.9752807848805356,56611.07347532665,1.547682493129148,5.550147021341968,3.5,0.8865731548063075,0.07606319413116489
60300.0,1.21875,0.0,1.125,341.3871753246754,275.4956440442408,280.1448863636363,280.50244140625,280.3437531858261,272.2830078982009,60300.0,1.0,1.0,101876.6276041667,0.9790234375,-0.0090601420985894,-0.4019666033791237,1.040710365716407,57510.79479625596,1.579856468893486,5.713771638716437,3.84375,0.8865731548063075,0.07606319413116489
61200.0,0.5833333333333335,0.0,0.5,340.0,275.2772059088292,279.85,280.35,280.1241108551021,310.0,61200.0,1.0,1.0,101889.0,0.97,-0.0425036268327416,-0.4019524173283053,1.106139948746561,58410.51614735883,1.613299953627638,5.759586531581287,4.0,0.8865731548063075,0.07606319413116489
62100.0,0.15625,0.0,0.1250000000000002,335.4253246753247,275.2276620886665,279.6980823863636,280.33564453125,280.0381295312536,343.8831665466145,62100.0,1.0,1.0,101903.6546875,0.9605078125,-0.0771139701638667,-0.4019382177133765,1.171569533973034,59310.23752866325,1.647910296958763,5.715953300281429,3.796875,0.8865731548063075,0.07606319413116489
63000.0,0.0,0.0,0.0,327.012987012987,275.2316384591563,279.5857954545454,280.36640625,279.9943912100086,376.23611854291,63000.0,1.0,1.0,101919.7041666667,0.9507291666666668,-0.11279135202406,-0.4019240045350358,1.236999121397862,60209.95894019723,1.683587678818957,5.672320068981571,3.375,0.8865731548063075,0.07606319413116489
63900.0,0.0,0.0,0.0,318.0941558441559,275.2233539839214,279.4556107954545,280.38896484375,279.9394750525991,405.7210112677506,63900.0,1.0,1.0,101935.4015625,0.9405859375,-0.1494387574567018,-0.4019097777939828,1.30242871102308,61109.68038198874,1.720235084251598,5.628686837681713,3.015625,0.8865731548063075,0.07606319413116489
64800.0,0.0,0.0,0.0,312.0,275.1370038519484,279.25,280.35,279.8205702414865,431.0,64800.0,1.0,1.0,101949.0,0.93,-0.186961804355388,-0.4018955374909173,1.367858302850726,62009.4018540658,1.757758131150285,5.585053606381854,3.0,0.8865731548063075,0.07606319413116489
65700.0,0.0,0.0,0.0,308.8918866459628,274.5841482954712,278.974609375,280.2406850961538,279.6261431427214,446.8643385718645,65700.0,0.98203125,0.98203125,101960.84140625,0.918515625,-0.2252684377820537,-0.4018812836265399,1.433287896882832,62909.12335645637,1.79606476457695,5.541420375081996,3.25,0.8865731548063075,0.07606319413116489
66600.0,0.0,0.0,0.0,306.6164596273292,273.8640282082175,278.678125,280.1043269230769,279.3983863411968,452.0748143627301,66600.0,0.95625,0.95625,101972.5270833333,0.9060416666666667,-0.2642685003665599,-0.401867016201552,1.498717493121436,63808.84488918845,1.835064827161456,5.497787143782138,3.5,0.8865731548063075,0.07606319413116489
67500.0,0.0,0.0,0.0,305.032802795031,273.1163036569606,278.367578125,279.9658052884615,279.165320199985,451.2478829722307,67500.0,0.92734375,0.92734375,101984.19921875,0.893046875,-0.3038731834438535,-0.4018527352166554,1.564147091568569,64708.56645229002,1.87466951023875,5.45415391248228,3.75,0.8865731548063075,0.07606319413116489
68400.0,0.0,0.0,0.0,304.0,272.4560860034196,278.05,279.85,278.9545678022766,449.0,68400.0,0.9,0.9,101996.0,0.88,-0.3439943581559595,-0.4018384406725525,1.629576692226268,65608.28804578903,1.914790684950856,5.410520681182422,4.0,0.8865731548063075,0.07606319413116489
69300.0,0.0,0.0,0.0,304.1334918478261,271.8673184323571,277.686328125,279.7826923076923,278.7671013919854,438.466078556381,69300.0,0.87265625,0.87265625,102007.9302734375,0.8637890625,-0.3845437797562385,-0.4018241325699468,1.695006295096567,66508.00966971347,1.955340106551135,5.402339450313698,4.25,0.8865731548063075,0.07606319413116489
70200.0,0.0,0.0,0.0,305.4103260869565,271.3137612409343,277.2822916666667,279.75,278.5846409215347,417.1624163802343,70200.0,0.84375,0.84375,102019.9015625,0.8438541666666667,-0.4254321517458668,-0.4018098109095419,1.7604359001815,67407.73132409132,1.996228478540763,5.446881707265637,4.5,0.8865731548063075,0.07606319413116489
71100.0,0.0,0.0,0.0,306.7319972826087,270.8439217732628,276.912109375,279.7173076923077,278.4062656060328,396.2775460139705,71100.0,0.81796875,0.81796875,102031.9220703125,0.8244921875,-0.4665680291374028,-0.4017954756920422,1.825865507483098,68307.4530089505,2.037364355932299,5.516876682475826,4.75,0.8865731548063075,0.07606319413116489
72000.0,0.0,0.0,0.0,307.0,270.4881193972584,276.65,279.65,278.2321705066485,387.0,72000.0,0.8,0.8,102044.0,0.81,-0.5078565319513757,-0.4017811269181529,1.891295117003396,69207.174724319,2.078652858746272,5.585053606381854,5.0,0.8865731548063075,0.07606319413116489
72900.0,0.0,0.0,0.0,303.1530330882353,270.1753729771378,276.4988636363636,279.4524475524476,278.0531400924574,415.7448217463241,72900.0,0.79296875,0.79296875,102057.1552734375,0.8109765625,-0.5491978309261887,-0.4017667645885798,1.956724728744429,70106.89647022479,2.119994157721085,5.664138838112848,4.984375,0.8865731548063075,0.07606319413116489
73800.0,0.0,0.0,0.0,295.4497549019608,269.8550627761269,276.3969696969697,279.1360139860139,277.870484451,478.6472309805513,73800.0,0.7937500000000001,0.7937500000000001,102071.5546875,0.8265625,-0.5904853574228173,-0.4017523887040291,2.022154342708224,71006.61824669577,2.161281684217714,5.766858736797931,4.625,0.8865731548063075,0.07606319413116489
74700.0,0.0,0.0,0.0,287.7715992647059,269.5859547041509,276.3215909090909,278.8265734265734,277.7035877330011,541.4760247245028,74700.0,0.7976562500000001,0.7976562500000001,102085.9267578125,0.8438671875,-0.6316036790250048,-0.4017379992652079,2.087583958896821,71906.34005375994,2.202400005819901,5.865942532874692,4.203125,0.8865731548063075,0.07606319413116489
75600.0,0.0,0.0,0.0,284.0,269.427343875824,276.25,278.65,277.5795597922316,570.0,75600.0,0.8,0.8,102099.0,0.85,-0.6724259724090582,-0.4017235962728238,2.153013577312245,72806.0618914452,2.243222299203955,5.934119456780721,4.0,0.8865731548063075,0.07606319413116489
76500.0,0.0,0.0,0.0,286.8455882352941,269.3849794886461,276.1746590909091,278.6244318181818,277.521103572131,563.4005691329093,76500.0,0.8,0.8,102110.0384615385,0.8453013392857143,-0.7128110179097753,-0.4017091797275851,2.21844319795653,73705.78375977952,2.283607344704672,5.900849117914579,4.0,0.8865731548063075,0.07606319413116489
