time,PriceGasPower
254700,12.599
255600,12.599
256500,12.599
257400,12.599
258300,12.599
259200,12.599
260100,12.599
261000,12.599
261900,12.599
262800,12.599
263700,12.599
264600,12.599
265500,12.599
266400,12.599
267300,12.599
268200,12.599
269100,12.599
270000,12.599
270900,12.599
271800,12.599
272700,12.599
273600,12.599
274500,12.599
275400,12.599
276300,12.599
277200,12.599
278100,12.599
279000,12.599
279900,12.599
280800,12.599
281700,12.599
282600,12.599
283500,12.599
284400,12.599
285300,12.599
286200,12.599
287100,12.599
288000,12.599
288900,12.599
289800,12.599
290700,12.599
291600,12.599
292500,12.599
293400,12.599
294300,12.599
295200,12.599
296100,12.599
297000,12.599
297900,12.599
298800,12.599
299700,12.599
300600,12.599
301500,12.599
302400,12.599
303300,12.599
304200,12.599
305100,12.599
306000,12.599
306900,12.599
307800,12.599
308700,12.599
309600,12.599
310500,12.599
311400,12.599
312300,12.599
313200,12.599
314100,12.599
315000,12.599
315900,12.599
316800,12.599
317700,12.599
318600,12.599
319500,12.599
320400,12.599
321300,12.599
322200,12.599
323100,12.599
324000,12.599
324900,12.599
325800,12.599
326700,12.599
327600,12.599
328500,12.599
329400,12.599
330300,12.599
331200,12.599
332100,12.599
333000,12.599
333900,12.599
334800,12.599
335700,12.599
336600,12.599
337500,12.599
338400,12.599
339300,12.599
340200,12.599
341100,12.599
342000,12.599
342900,12.599
343800,12.599
344700,12.599
345600,12.599
346500,12.599
347400,12.599
348300,12.599
349200,12.599
350100,12.599
351000,12.599
351900,12.599
352800,12.599
353700,12.599
354600,12.599
355500,12.599
356400,12.599
357300,12.599
358200,12.599
359100,12.599
360000,12.599
360900,12.599
361800,12.599
362700,12.599
363600,12.599
364500,12.599
365400,12.599
366300,12.599
367200,12.599
368100,12.599
369000,12.599
369900,12.599
370800,12.599
371700,12.599
372600,12.599
373500,12.599
374400,12.599
375300,12.599
376200,12.599
377100,12.599
378000,12.599
378900,12.599
379800,12.599
380700,12.599
381600,12.599
382500,12.599
383400,12.599
384300,12.599
385200,12.599
386100,12.599
387000,12.599
387900,12.599
388800,12.599
389700,12.599
390600,12.599
391500,12.599
392400,12.599
393300,12.599
394200,12.599
395100,12.599
396000,12.599
396900,12.599
397800,12.599
398700,12.599
399600,12.599
400500,12.599
401400,12.599
402300,12.599
403200,12.599
404100,12.599
405000,12.599
405900,12.599
406800,12.599
407700,12.599
408600,12.599
409500,12.599
410400,12.599
411300,12.599
412200,12.599
413100,12.599
414000,12.599
414900,12.599
415800,12.599
416700,12.599
417600,12.599
418500,12.599
419400,12.599
420300,12.599
421200,12.599
422100,12.599
423000,12.599
423900,12.599
424800,12.599
425700,12.599
426600,12.599
427500,12.599
428400,12.599
429300,12.599
430200,12.599
431100,12.599
432000,12.599
432900,12.599
433800,12.599
434700,12.599
435600,12.599
436500,12.599
437400,12.599
438300,12.599
439200,12.599
440100,12.599
441000,12.599
441900,12.599
442800,12.599
443700,12.599
444600,12.599
445500,12.599
446400,12.599
447300,12.599
448200,12.599
449100,12.599
450000,12.599
450900,12.599
451800,12.599
452700,12.599
453600,12.599
454500,12.599
455400,12.599
456300,12.599
457200,12.599
458100,12.599
459000,12.599
459900,12.599
460800,12.599
461700,12.599
462600,12.599
463500,12.599
464400,12.599
465300,12.599
466200,12.599
467100,12.599
468000,12.599
468900,12.599
469800,12.599
470700,12.599
471600,12.599
472500,12.599
473400,12.599
474300,12.599
475200,12.599
476100,12.599
477000,12.599
477900,12.599
478800,12.599
479700,12.599
480600,12.599
481500,12.599
482400,12.599
483300,12.599
484200,12.599
485100,12.599
486000,12.599
486900,12.599
487800,12.599
488700,12.599
489600,12.599
490500,12.599
491400,12.599
492300,12.599
493200,12.599
494100,12.599
495000,12.599
495900,12.599
496800,12.599
497700,12.599
498600,12.599
499500,12.599
500400,12.599
501300,12.599
502200,12.599
503100,12.599
504000,12.599
504900,12.599
505800,12.599
506700,12.599
507600,12.599
508500,12.599
509400,12.599
510300,12.599
511200,12.599
512100,12.599
513000,12.599
513900,12.599
514800,12.599
515700,12.599
516600,12.599
517500,12.599
518400,12.599
519300,12.599
520200,12.599
521100,12.599
522000,12.599
522900,12.599
523800,12.599
524700,12.599
525600,12.599
526500,12.599
527400,12.599
528300,12.599
529200,12.599
530100,12.599
531000,12.599
531900,12.599
532800,12.599
533700,12.599
534600,12.599
535500,12.599
536400,12.599
537300,12.599
538200,12.599
539100,12.599
540000,12.599
540900,12.599
541800,12.599
542700,12.599
543600,12.599
544500,12.599
545400,12.599
546300,12.599
547200,12.599
548100,12.599
549000,12.599
549900,12.599
550800,12.599
551700,12.599
552600,12.599
553500,12.599
554400,12.599
555300,12.599
556200,12.599
557100,12.599
558000,12.599
558900,12.599
559800,12.599
560700,12.599
561600,12.599
562500,12.599
563400,12.599
564300,12.599
565200,12.599
566100,12.599
567000,12.599
567900,12.599
568800,12.599
569700,12.599
570600,12.599
571500,12.599
572400,12.599
573300,12.599
574200,12.599
575100,12.599
576000,12.599
576900,12.599
577800,12.599
578700,12.599
579600,12.599
580500,12.599
581400,12.599
582300,12.599
583200,12.599
584100,12.599
585000,12.599
585900,12.599
586800,12.599
587700,12.599
588600,12.599
589500,12.599
590400,12.599
591300,12.599
592200,12.599
593100,12.599
594000,12.599
594900,12.599
595800,12.599
596700,12.599
597600,12.599
598500,12.599
599400,12.599
600300,12.599
601200,12.599
602100,12.599
603000,12.599
603900,12.599
604800,12.599
605700,12.599
606600,12.599
607500,12.599
608400,12.599
609300,12.599
610200,12.599
611100,12.599
612000,12.599
612900,12.599
613800,12.599
614700,12.599
615600,12.599
616500,12.599
617400,12.599
618300,12.599
619200,12.599
620100,12.599
621000,12.599
621900,12.599
622800,12.599
623700,12.599
624600,12.599
625500,12.599
626400,12.599
627300,12.599
628200,12.599
629100,12.599
630000,12.599
630900,12.599
631800,12.599
632700,12.599
633600,12.599
634500,12.599
635400,12.599
636300,12.599
637200,12.599
638100,12.599
639000,12.599
639900,12.599
640800,12.599
641700,12.599
642600,12.599
643500,12.599
644400,12.599
645300,12.599
646200,12.599
647100,12.599
648000,12.599
648900,12.599
649800,12.599
650700,12.599
651600,12.599
652500,12.599
653400,12.599
654300,12.599
655200,12.599
656100,12.599
657000,12.599
657900,12.599
658800,12.599
659700,12.599
660600,12.599
661500,12.599
662400,12.599
663300,12.599
664200,12.599
665100,12.599
666000,12.599
666900,12.599
667800,12.599
668700,12.599
669600,12.599
670500,12.599
671400,12.599
672300,12.599
673200,12.599
674100,12.599
675000,12.599
675900,12.599
676800,12.599
677700,12.599
678600,12.599
679500,12.599
680400,12.599
681300,12.599
682200,12.599
683100,12.599
684000,12.599
684900,12.599
685800,12.599
686700,12.599
687600,12.599
688500,12.599
689400,12.599
690300,12.599
691200,12.599
692100,12.599
693000,12.599
693900,12.599
694800,12.599
695700,12.599
696600,12.599
697500,12.599
698400,12.599
699300,12.599
700200,12.599
701100,12.599
702000,12.599
702900,12.599
703800,12.599
704700,12.599
705600,12.599
706500,12.599
707400,12.599
708300,12.599
709200,12.599
710100,12.599
711000,12.599
711900,12.599
712800,12.599
713700,12.599
714600,12.599
715500,12.599
716400,12.599
717300,12.599
718200,12.599
719100,12.599
720000,12.599
720900,12.599
721800,12.599
722700,12.599
723600,12.599
724500,12.599
725400,12.599
726300,12.599
727200,12.599
728100,12.599
729000,12.599
729900,12.599
730800,12.599
731700,12.599
732600,12.599
733500,12.599
734400,12.599
735300,12.599
736200,12.599
737100,12.599
738000,12.599
738900,12.599
739800,12.599
740700,12.599
741600,12.599
742500,12.599
743400,12.599
744300,12.599
745200,12.599
746100,12.599
747000,12.599
747900,12.599
748800,12.599
749700,12.599
750600,12.599
751500,12.599
752400,12.599
753300,12.599
754200,12.599
755100,12.599
756000,12.599
756900,12.599
757800,12.599
758700,12.599
759600,12.599
760500,12.599
761400,12.599
762300,12.599
763200,12.599
764100,12.599
765000,12.599
765900,12.599
766800,12.599
767700,12.599
768600,12.599
769500,12.599
770400,12.599
771300,12.599
772200,12.599
773100,12.599
774000,12.599
774900,12.599
775800,12.599
776700,12.599
777600,12.599
778500,12.599
779400,12.599
780300,12.599
781200,12.599
782100,12.599
783000,12.599
783900,12.599
784800,12.599
785700,12.599
786600,12.599
787500,12.599
788400,12.599
789300,12.599
790200,12.599
791100,12.599
792000,12.599
792900,12.599
793800,12.599
794700,12.599
795600,12.599
796500,12.599
797400,12.599
798300,12.599
799200,12.599
800100,12.599
801000,12.599
801900,12.599
802800,12.599
803700,12.599
804600,12.599
805500,12.599
806400,12.599
807300,12.599
808200,12.599
809100,12.599
810000,12.599
810900,12.599
811800,12.599
812700,12.599
813600,12.599
814500,12.599
815400,12.599
816300,12.599
817200,12.599
818100,12.599
819000,12.599
819900,12.599
820800,12.599
821700,12.599
822600,12.599
823500,12.599
824400,12.599
825300,12.599
826200,12.599
827100,12.599
828000,12.599
828900,12.599
829800,12.599
830700,12.599
831600,12.599
832500,12.599
833400,12.599
834300,12.599
835200,12.599
836100,12.599
837000,12.599
837900,12.599
838800,12.599
839700,12.599
840600,12.599
841500,12.599
842400,12.599
843300,12.599
844200,12.599
845100,12.599
846000,12.599
846900,12.599
847800,12.599
848700,12.599
849600,12.599
850500,12.599
851400,12.599
852300,12.599
853200,12.599
854100,12.599
855000,12.599
855900,12.599
856800,12.599
857700,12.599
858600,12.599
859500,12.599
860400,12.599
861300,12.599
862200,12.599
863100,12.599
864000,12.599
864900,12.599
865800,12.599
866700,12.599
867600,12.599
868500,12.599
869400,12.599
870300,12.599
871200,12.599
872100,12.599
873000,12.599
873900,12.599
874800,12.599
875700,12.599
876600,12.599
877500,12.599
878400,12.599
879300,12.599
880200,12.599
881100,12.599
882000,12.599
882900,12.599
883800,12.599
884700,12.599
885600,12.599
886500,12.599
887400,12.599
888300,12.599
889200,12.599
890100,12.599
891000,12.599
891900,12.599
892800,12.599
893700,12.599
894600,12.599
895500,12.599
896400,12.599
897300,12.599
898200,12.599
899100,12.599
900000,12.599
900900,12.599
901800,12.599
902700,12.599
903600,12.599
904500,12.599
905400,12.599
906300,12.599
907200,12.599
908100,12.599
909000,12.599
909900,12.599
910800,12.599
911700,12.599
912600,12.599
913500,12.599
914400,12.599
915300,12.599
916200,12.599
917100,12.599
918000,12.599
918900,12.599
919800,12.599
920700,12.599
921600,12.599
922500,12.599
923400,12.599
924300,12.599
925200,12.599
926100,12.599
927000,12.599
927900,12.599
928800,12.599
929700,12.599
930600,12.599
931500,12.599
932400,12.599
933300,12.599
934200,12.599
935100,12.599
936000,12.599
936900,12.599
937800,12.599
938700,12.599
939600,12.599
940500,12.599
941400,12.599
942300,12.599
943200,12.599
944100,12.599
945000,12.599
945900,12.599
946800,12.599
947700,12.599
948600,12.599
949500,12.599
950400,12.599
951300,12.599
952200,12.599
953100,12.599
954000,12.599
954900,12.599
955800,12.599
956700,12.599
957600,12.599
958500,12.599
959400,12.599
960300,12.599
961200,12.599
962100,12.599
963000,12.599
963900,12.599
964800,12.599
965700,12.599
966600,12.599
967500,12.599
968400,12.599
969300,12.599
970200,12.599
971100,12.599
972000,12.599
972900,12.599
973800,12.599
974700,12.599
975600,12.599
976500,12.599
977400,12.599
978300,12.599
979200,12.599
980100,12.599
981000,12.599
981900,12.599
982800,12.599
983700,12.599
984600,12.599
985500,12.599
986400,12.599
987300,12.599
988200,12.599
989100,12.599
990000,12.599
990900,12.599
991800,12.599
992700,12.599
993600,12.599
994500,12.599
995400,12.599
996300,12.599
997200,12.599
998100,12.599
999000,12.599
999900,12.599
1000800,12.599
1001700,12.599
1002600,12.599
1003500,12.599
1004400,12.599
1005300,12.599
1006200,12.599
1007100,12.599
1008000,12.599
1008900,12.599
1009800,12.599
1010700,12.599
1011600,12.599
1012500,12.599
1013400,12.599
1014300,12.599
1015200,12.599
1016100,12.599
1017000,12.599
1017900,12.599
1018800,12.599
1019700,12.599
1020600,12.599
1021500,12.599
1022400,12.599
1023300,12.599
1024200,12.599
1025100,12.599
1026000,12.599
1026900,12.599
1027800,12.599
1028700,12.599
1029600,12.599
1030500,12.599
1031400,12.599
1032300,12.599
1033200,12.599
1034100,12.599
1035000,12.599
1035900,12.599
1036800,12.599
1037700,12.599
1038600,12.599
1039500,12.599
1040400,12.599
1041300,12.599
1042200,12.599
1043100,12.599
1044000,12.599
1044900,12.599
1045800,12.599
1046700,12.599
1047600,12.599
1048500,12.599
1049400,12.599
1050300,12.599
1051200,12.599
1052100,12.599
1053000,12.599
1053900,12.599
1054800,12.599
1055700,12.599
1056600,12.599
1057500,12.599
1058400,12.599
1059300,12.599
1060200,12.599
1061100,12.599
1062000,12.599
1062900,12.599
1063800,12.599
1064700,12.599
1065600,12.599
1066500,12.599
1067400,12.599
1068300,12.599
1069200,12.599
1070100,12.599
1071000,12.599
1071900,12.599
1072800,12.599
1073700,12.599
1074600,12.599
1075500,12.599
1076400,12.599
1077300,12.599
1078200,12.599
1079100,12.599
1080000,12.599
1080900,12.599
1081800,12.599
1082700,12.599
1083600,12.599
1084500,12.599
1085400,12.599
1086300,12.599
1087200,12.599
1088100,12.599
1089000,12.599
1089900,12.599
1090800,12.599
1091700,12.599
1092600,12.599
1093500,12.599
1094400,12.599
1095300,12.599
1096200,12.599
1097100,12.599
1098000,12.599
1098900,12.599
1099800,12.599
1100700,12.599
1101600,12.599
1102500,12.599
1103400,12.599
1104300,12.599
1105200,12.599
1106100,12.599
1107000,12.599
1107900,12.599
1108800,12.599
1109700,12.599
1110600,12.599
1111500,12.599
1112400,12.599
1113300,12.599
1114200,12.599
1115100,12.599
1116000,12.599
1116900,12.599
1117800,12.599
1118700,12.599
1119600,12.599
1120500,12.599
1121400,12.599
1122300,12.599
1123200,12.599
1124100,12.599
1125000,12.599
1125900,12.599
1126800,12.599
1127700,12.599
1128600,12.599
1129500,12.599
1130400,12.599
1131300,12.599
1132200,12.599
1133100,12.599
1134000,12.599
1134900,12.599
1135800,12.599
1136700,12.599
1137600,12.599
1138500,12.599
1139400,12.599
1140300,12.599
1141200,12.599
1142100,12.599
1143000,12.599
1143900,12.599
1144800,12.599
1145700,12.599
1146600,12.599
1147500,12.599
1148400,12.599
1149300,12.599
1150200,12.599
1151100,12.599
1152000,12.599
1152900,12.599
1153800,12.599
1154700,12.599
1155600,12.599
1156500,12.599
1157400,12.599
1158300,12.599
1159200,12.599
1160100,12.599
1161000,12.599
1161900,12.599
1162800,12.599
1163700,12.599
1164600,12.599
1165500,12.599
1166400,12.599
1167300,12.599
1168200,12.599
1169100,12.599
1170000,12.599
1170900,12.599
1171800,12.599
1172700,12.599
1173600,12.599
1174500,12.599
1175400,12.599
1176300,12.599
1177200,12.599
1178100,12.599
1179000,12.599
1179900,12.599
1180800,12.599
1181700,12.599
1182600,12.599
1183500,12.599
1184400,12.599
1185300,12.599
1186200,12.599
1187100,12.599
1188000,12.599
1188900,12.599
1189800,12.599
1190700,12.599
1191600,12.599
1192500,12.599
1193400,12.599
1194300,12.599
1195200,12.599
1196100,12.599
1197000,12.599
1197900,12.599
1198800,12.599
1199700,12.599
1200600,12.599
1201500,12.599
1202400,12.599
1203300,12.599
1204200,12.599
1205100,12.599
1206000,12.599
1206900,12.599
1207800,12.599
1208700,12.599
1209600,12.599
1210500,12.599
1211400,12.599
1212300,12.599
1213200,12.599
1214100,12.599
1215000,12.599
1215900,12.599
1216800,12.599
1217700,12.599
1218600,12.599
1219500,12.599
1220400,12.599
1221300,12.599
1222200,12.599
1223100,12.599
1224000,12.599
1224900,12.599
1225800,12.599
1226700,12.599
1227600,12.599
1228500,12.599
1229400,12.599
1230300,12.599
1231200,12.599
1232100,12.599
1233000,12.599
1233900,12.599
1234800,12.599
1235700,12.599
1236600,12.599
1237500,12.599
1238400,12.599
1239300,12.599
1240200,12.599
1241100,12.599
1242000,12.599
1242900,12.599
1243800,12.599
1244700,12.599
1245600,12.599
1246500,12.599
1247400,12.599
1248300,12.599
1249200,12.599
1250100,12.599
1251000,12.599
1251900,12.599
1252800,12.599
1253700,12.599
1254600,12.599
1255500,12.599
1256400,12.599
1257300,12.599
1258200,12.599
1259100,12.599
1260000,12.599
1260900,12.599
1261800,12.599
1262700,12.599
1263600,12.599
1264500,12.599
1265400,12.599
1266300,12.599
1267200,12.599
1268100,12.599
1269000,12.599
1269900,12.599
1270800,12.599
1271700,12.599
1272600,12.599
1273500,12.599
1274400,12.599
1275300,12.599
1276200,12.599
1277100,12.599
1278000,12.599
1278900,12.599
1279800,12.599
1280700,12.599
1281600,12.599
1282500,12.599
1283400,12.599
1284300,12.599
1285200,12.599
1286100,12.599
1287000,12.599
1287900,12.599
1288800,12.599
1289700,12.599
1290600,12.599
1291500,12.599
1292400,12.599
1293300,12.599
1294200,12.599
1295100,12.599
1296000,12.599
1296900,12.599
1297800,12.599
1298700,12.599
1299600,12.599
1300500,12.599
1301400,12.599
1302300,12.599
1303200,12.599
1304100,12.599
1305000,12.599
1305900,12.599
1306800,12.599
1307700,12.599
1308600,12.599
1309500,12.599
1310400,12.599
1311300,12.599
1312200,12.599
1313100,12.599
1314000,12.599
1314900,12.599
1315800,12.599
1316700,12.599
1317600,12.599
1318500,12.599
1319400,12.599
1320300,12.599
1321200,12.599
1322100,12.599
1323000,12.599
1323900,12.599
1324800,12.599
1325700,12.599
1326600,12.599
1327500,12.599
1328400,12.599
1329300,12.599
1330200,12.599
1331100,12.599
1332000,12.599
1332900,12.599
1333800,12.599
1334700,12.599
1335600,12.599
1336500,12.599
1337400,12.599
1338300,12.599
1339200,12.599
1340100,12.599
1341000,12.599
1341900,12.599
1342800,12.599
1343700,12.599
1344600,12.599
1345500,12.599
1346400,12.599
1347300,12.599
1348200,12.599
1349100,12.599
1350000,12.599
1350900,12.599
1351800,12.599
1352700,12.599
1353600,12.599
1354500,12.599
1355400,12.599
1356300,12.599
1357200,12.599
1358100,12.599
1359000,12.599
1359900,12.599
1360800,12.599
1361700,12.599
1362600,12.599
1363500,12.599
1364400,12.599
1365300,12.599
1366200,12.599
1367100,12.599
1368000,12.599
1368900,12.599
1369800,12.599
1370700,12.599
1371600,12.599
1372500,12.599
1373400,12.599
1374300,12.599
1375200,12.599
1376100,12.599
1377000,12.599
1377900,12.599
1378800,12.599
1379700,12.599
1380600,12.599
1381500,12.599
1382400,12.599
1383300,12.599
1384200,12.599
1385100,12.599
1386000,12.599
1386900,12.599
1387800,12.599
1388700,12.599
1389600,12.599
1390500,12.599
1391400,12.599
1392300,12.599
1393200,12.599
1394100,12.599
1395000,12.599
1395900,12.599
1396800,12.599
1397700,12.599
1398600,12.599
1399500,12.599
1400400,12.599
1401300,12.599
1402200,12.599
1403100,12.599
1404000,12.599
1404900,12.599
1405800,12.599
1406700,12.599
1407600,12.599
1408500,12.599
1409400,12.599
1410300,12.599
1411200,12.599
1412100,12.599
1413000,12.599
1413900,12.599
1414800,12.599
1415700,12.599
1416600,12.599
1417500,12.599
1418400,12.599
1419300,12.599
1420200,12.599
1421100,12.599
1422000,12.599
1422900,12.599
1423800,12.599
1424700,12.599
1425600,12.599
1426500,12.599
1427400,12.599
1428300,12.599
1429200,12.599
1430100,12.599
1431000,12.599
1431900,12.599
1432800,12.599
1433700,12.599
1434600,12.599
1435500,12.599
1436400,12.599
1437300,12.599
1438200,12.599
1439100,12.599
1440000,12.599
1440900,12.599
1441800,12.599
1442700,12.599
1443600,12.599
1444500,12.599
1445400,12.599
1446300,12.599
1447200,12.599
1448100,12.599
1449000,12.599
1449900,12.599
1450800,12.599
1451700,12.599
1452600,12.599
1453500,12.599
1454400,12.599
1455300,12.599
1456200,12.599
1457100,12.599
1458000,12.599
1458900,12.599
1459800,12.599
1460700,12.599
1461600,12.599
1462500,12.599
1463400,12.599
1464300,12.599
1465200,12.599
1466100,12.599
1467000,12.599
1467900,12.599
1468800,12.599
1469700,12.599
1470600,12.599
1471500,12.599
1472400,12.599
1473300,12.599
1474200,12.599
1475100,12.599
1476000,12.599
1476900,12.599
1477800,12.599
1478700,12.599
1479600,12.599
1480500,12.599
1481400,12.599
1482300,12.599
1483200,12.599
1484100,12.599
1485000,12.599
1485900,12.599
1486800,12.599
1487700,12.599
1488600,12.599
1489500,12.599
1490400,12.599
1491300,12.599
1492200,12.599
1493100,12.599
1494000,12.599
1494900,12.599
1495800,12.599
1496700,12.599
1497600,12.599
1498500,12.599
1499400,12.599
1500300,12.599
1501200,12.599
1502100,12.599
1503000,12.599
1503900,12.599
1504800,12.599
1505700,12.599
1506600,12.599
1507500,12.599
1508400,12.599
1509300,12.599
1510200,12.599
1511100,12.599
1512000,12.599
1512900,12.599
1513800,12.599
1514700,12.599
1515600,12.599
1516500,12.599
1517400,12.599
1518300,12.599
1519200,12.599
1520100,12.599
1521000,12.599
1521900,12.599
1522800,12.599
1523700,12.599
1524600,12.599
1525500,12.599
1526400,12.599
1527300,12.599
1528200,12.599
1529100,12.599
1530000,12.599
1530900,12.599
1531800,12.599
1532700,12.599
1533600,12.599
1534500,12.599
1535400,12.599
1536300,12.599
1537200,12.599
1538100,12.599
1539000,12.599
1539900,12.599
1540800,12.599
1541700,12.599
1542600,12.599
1543500,12.599
1544400,12.599
1545300,12.599
1546200,12.599
1547100,12.599
1548000,12.599
1548900,12.599
1549800,12.599
1550700,12.599
1551600,12.599
1552500,12.599
1553400,12.599
1554300,12.599
1555200,12.599
1556100,12.599
1557000,12.599
1557900,12.599
1558800,12.599
1559700,12.599
1560600,12.599
1561500,12.599
1562400,12.599
1563300,12.599
1564200,12.599
1565100,12.599
1566000,12.599
1566900,12.599
1567800,12.599
1568700,12.599
1569600,12.599
1570500,12.599
1571400,12.599
1572300,12.599
1573200,12.599
1574100,12.599
1575000,12.599
1575900,12.599
1576800,12.599
1577700,12.599
1578600,12.599
1579500,12.599
1580400,12.599
1581300,12.599
1582200,12.599
1583100,12.599
1584000,12.599
1584900,12.599
1585800,12.599
1586700,12.599
1587600,12.599
1588500,12.599
1589400,12.599
1590300,12.599
1591200,12.599
1592100,12.599
1593000,12.599
1593900,12.599
1594800,12.599
1595700,12.599
1596600,12.599
1597500,12.599
1598400,12.599
1599300,12.599
1600200,12.599
1601100,12.599
1602000,12.599
1602900,12.599
1603800,12.599
1604700,12.599
1605600,12.599
1606500,12.599
1607400,12.599
1608300,12.599
1609200,12.599
1610100,12.599
1611000,12.599
1611900,12.599
1612800,12.599
1613700,12.599
1614600,12.599
1615500,12.599
1616400,12.599
1617300,12.599
1618200,12.599
1619100,12.599
1620000,12.599
1620900,12.599
1621800,12.599
1622700,12.599
1623600,12.599
1624500,12.599
1625400,12.599
1626300,12.599
1627200,12.599
1628100,12.599
1629000,12.599
1629900,12.599
1630800,12.599
1631700,12.599
1632600,12.599
1633500,12.599
1634400,12.599
1635300,12.599
1636200,12.599
1637100,12.599
1638000,12.599
1638900,12.599
1639800,12.599
1640700,12.599
1641600,12.599
1642500,12.599
1643400,12.599
1644300,12.599
1645200,12.599
1646100,12.599
1647000,12.599
1647900,12.599
1648800,12.599
1649700,12.599
1650600,12.599
1651500,12.599
1652400,12.599
1653300,12.599
1654200,12.599
1655100,12.599
1656000,12.599
1656900,12.599
1657800,12.599
1658700,12.599
1659600,12.599
1660500,12.599
1661400,12.599
1662300,12.599
1663200,12.599
1664100,12.599
1665000,12.599
1665900,12.599
1666800,12.599
1667700,12.599
1668600,12.599
1669500,12.599
1670400,12.599
1671300,12.599
1672200,12.599
1673100,12.599
1674000,12.599
1674900,12.599
1675800,12.599
1676700,12.599
1677600,12.599
1678500,12.599
1679400,12.599
1680300,12.599
1681200,12.599
1682100,12.599
1683000,12.599
1683900,12.599
1684800,12.599
1685700,12.599
1686600,12.599
1687500,12.599
1688400,12.599
1689300,12.599
1690200,12.599
1691100,12.599
1692000,12.599
1692900,12.599
1693800,12.599
1694700,12.599
1695600,12.599
1696500,12.599
