time,PriceElectricPowerHighlyDynamic
1771200,0.0129658
1774800,0.0115828
1778400,0.0101009
1782000,0.0091689
1785600,0.0087174
1789200,0.0146015
1792800,0.010143
1796400,0.0067189
1800000,0.0036309
1803600,0.000454
1807200,-0.0015609
1810800,-0.004469
1814400,-0.0053666
1818000,-0.0056654
1821600,-0.0061304
1825200,-0.0055586
1828800,-0.0027199
1832400,0.0009182
1836000,0.0068986
1839600,0.0108335
1843200,0.007185
1846800,0.0103757
1850400,0.0053895
1854000,0.0045662
1857600,0.0033956
1861200,0.0031169
1864800,0.0029245
1868400,0.0030822
1872000,0.0072366
1875600,0.0138215
1879200,0.011689
1882800,0.0110351
1886400,0.011666
1890000,0.0085066
1893600,0.0103569
1897200,0.0097723
1900800,0.0039749
1904400,0.0051775
1908000,0.0041414
1911600,0.0083755
1915200,0.0120591
1918800,0.0080268
1922400,0.003163
1926000,-0.001342
1929600,-0.0002195
1933200,0.0018824
1936800,0.002625
1940400,0.0067023
1944000,0.0021447
1947600,0.005062
1951200,0.0062958
1954800,0.0072911
1958400,0.0081793
1962000,0.023629
1965600,0.0262238
1969200,0.0240897
1972800,0.021972
1976400,0.0209925
1980000,0.0188971
1983600,0.0170994
1987200,0.0176826
1990800,0.0172074
1994400,0.0174294
1998000,0.0187471
2001600,0.0202129
2005200,0.0248274
2008800,0.0340224
2012400,0.0388238
2016000,0.0333697
2019600,0.0309509
2023200,0.0267909
2026800,0.0230203
2030400,0.0189064
2034000,0.0158657
2037600,0.0137692
2041200,0.003887
2044800,0.0004717
2048400,0.0029487
2052000,0.0012182
2055600,-0.0011684
2059200,-0.0031721
2062800,-0.0040744
2066400,-0.0053618
2070000,-0.0063919
2073600,-0.0041835
2077200,-0.0039073
2080800,-0.0036522
2084400,-0.0038865
2088000,-0.002868
2091600,-0.002
2095200,0.0086201
2098800,0.0061706
2102400,0.0043862
2106000,0.0093103
2109600,0.0042248
2113200,0.0031674
2116800,-0.0004309
2120400,-0.0023802
2124000,-0.0032947
2127600,-0.0035134
2131200,-0.0038473
2134800,-0.0025103
2138400,-0.0032778
2142000,-0.0042727
2145600,-0.0063358
2149200,-0.005898
2152800,-0.0079504
2156400,-0.0090519
2160000,-0.0073594
2163600,-0.007443
2167200,-0.0080886
2170800,-0.0082725
2174400,-0.0116379
2178000,-0.003889
2181600,0.000001
2185200,0.0021721
2188800,0.0024519
2192400,0.005
2196000,0.0056168
2199600,0.0074807
2203200,0.0046232
2206800,0.0049281
2210400,0.0097848
2214000,0.0130187
2217600,0.0142132
2221200,0.0185831
2224800,0.0140003
2228400,0.007464
2232000,0.0057735
2235600,0.0066557
2239200,0.0100652
2242800,0.0154755
2246400,0.0132449
2250000,0.0145978
2253600,0.0154619
2257200,0.0161477
2260800,0.0176393
2264400,0.019599
2268000,0.0232736
2271600,0.0238647
2275200,0.0255519
2278800,0.0318322
2282400,0.0289427
2286000,0.0278923
2289600,0.0233887
2293200,0.0214076
2296800,0.0204835
2300400,0.0203362
2304000,0.0214566
2307600,0.0300258
2311200,0.0364893
2314800,0.028309
2318400,0.0235952
2322000,0.0204319
2325600,0.0179698
2329200,0.0163185
2332800,0.0164015
2336400,0.0158386
2340000,0.0149543
2343600,0.0158558
2347200,0.0174018
2350800,0.0183835
2354400,0.0207985
2358000,0.0223917
2361600,0.0233436
2365200,0.0294281
2368800,0.026975
2372400,0.0251247
2376000,0.0209462
2379600,0.0190937
2383200,0.018371
2386800,0.0182389
2390400,0.0182768
2394000,0.023917
2397600,0.0275914
2401200,0.0187567
2404800,0.0155614
2408400,0.0141959
2412000,0.0161331
2415600,0.0164388
2419200,0.0174279
2422800,0.0184324
2426400,0.0190382
2430000,0.0216951
2433600,0.023012
2437200,0.0262813
2440800,0.0334694
2444400,0.0352443
2448000,0.033732
2451600,0.0369475
2455200,0.0332619
2458800,0.0317594
2462400,0.0295443
2466000,0.0287726
2469600,0.0258686
2473200,0.0246397
2476800,0.0245185
2480400,0.0306127
2484000,0.0365765
2487600,0.0262364
2491200,0.0207983
2494800,0.0144132
2498400,0.007531
2502000,0.0027277
2505600,-0.004
2509200,-0.0047311
2512800,-0.0071035
2516400,-0.0065455
2520000,-0.0053709
2523600,-0.0044452
2527200,0.0015963
2530800,0.0026385
2534400,0.0034618
2538000,0.0033721
2541600,-0.0010424
2545200,-0.0013683
2548800,-0.0025529
2552400,-0.0026845
2556000,-0.0026189
2559600,-0.0031331
2563200,-0.0016859
2566800,0.000844
2570400,-0.0003562
2574000,-0.006
2577600,-0.0060433
2581200,-0.0062873
2584800,-0.0066059
2588400,-0.0099998
2592000,-0.0148821
2595600,-0.0097164
2599200,-0.0100001
2602800,-0.0082345
2606400,-0.0064132
2610000,0.0008428
2613600,0.0088949
2617200,0.0177743
2620800,0.0168616
2624400,0.0206632
2628000,0.0204565
2631600,0.0207605
2635200,0.0191012
2638800,0.0188097
2642400,0.0198283
2646000,0.0200165
2649600,0.0197297
2653200,0.0216232
2656800,0.0222556
2660400,0.0174221
2664000,0.0119891
2667600,0.0002956
2671200,-0.0055068
2674800,-0.0066742
2678400,-0.0023739
2682000,-0.0062521
2685600,-0.0047025
2689200,-0.0043125
2692800,-0.0016013
2696400,0.0017526
2700000,0.0174234
2703600,0.0191997
2707200,0.0213587
2710800,0.0235056
2714400,0.0209034
2718000,0.0209612
2721600,0.0198717
2725200,0.0198822
2728800,0.0194748
2732400,0.0207334
2736000,0.0208366
2739600,0.0261719
2743200,0.0324246
2746800,0.0267957
2750400,0.0255184
2754000,0.0215613
2757600,0.0203679
2761200,0.0192838
2764800,0.0205866
2768400,0.020538
2772000,0.0204855
2775600,0.0207093
2779200,0.0224239
2782800,0.0265464
2786400,0.0407182
2790000,0.037235
2793600,0.0294419
2797200,0.0284275
2800800,0.0147432
2804400,0.0113055
2808000,0.0084513
2811600,0.0030207
2815200,0.0016605
2818800,0.0023426
2822400,0.0021596
2826000,0.0084995
2829600,0.0067489
2833200,0.0004638
2836800,-0.0018054
2840400,-0.0043001
2844000,-0.0042885
2847600,-0.0055802
2851200,-0.0088205
2854800,-0.0035435
2858400,-0.0026997
2862000,-0.0037693
2865600,0.000944
2869200,0.001798
2872800,0.0061643
2876400,0.011757
2880000,0.0181313
2883600,0.0230156
2887200,0.019021
2890800,0.017673
2894400,0.0171579
2898000,0.0169645
2901600,0.0168049
2905200,0.0170899
2908800,0.0176049
2912400,0.0202918
2916000,0.0281958
2919600,0.0222918
2923200,0.0213882
2926800,0.0195738
2930400,0.0186342
2934000,0.0175987
2937600,0.0176078
2941200,0.0166279
2944800,0.0172073
2948400,0.0163193
2952000,0.0162812
2955600,0.0162537
2959200,0.0170001
2962800,0.0180017
2966400,0.0184548
2970000,0.0173062
2973600,0.0127674
2977200,0.0083481
2980800,0.0083188
2984400,0.0110104
2988000,0.0107308
2991600,0.0168639
2995200,0.0178586
2998800,0.0218947
3002400,0.025133
3006000,0.0212765
3009600,0.0241267
3013200,0.0222696
3016800,0.020757
3020400,0.0193388
3024000,0.0179308
3027600,0.0166061
3031200,0.0144317
3034800,0.0114474
3038400,0.008
3042000,0.0097557
3045600,0.0114428
3049200,0.0084439
3052800,0.0103629
3056400,0.0121867
3060000,0.0128803
3063600,0.0129422
3067200,0.0131843
3070800,0.0143698
3074400,0.0156798
3078000,0.0156912
3081600,0.0162561
3085200,0.0182972
3088800,0.0143
3092400,0.0087848
3096000,0.006
3099600,0.0024329
3103200,-0.0035417
3106800,-0.0041827
3110400,0.014042
3114000,0.0161408
3117600,0.0171968
3121200,0.017236
3124800,0.0185115
3128400,0.0208418
3132000,0.0281126
3135600,0.0285955
3139200,0.0289505
3142800,0.0356093
3146400,0.0300949
3150000,0.0306448
3153600,0.029657
3157200,0.0274395
3160800,0.0240078
3164400,0.0227974
3168000,0.0225172
3171600,0.0301135
3175200,0.0359784
3178800,0.028726
3182400,0.0231684
3186000,0.0235326
3189600,0.0197635
3193200,0.0179749
3196800,0.0209756
3200400,0.0205435
3204000,0.0205793
3207600,0.021373
3211200,0.0234888
3214800,0.0249533
3218400,0.0323998
3222000,0.0314888
3225600,0.0288079
3229200,0.0359322
3232800,0.0327379
3236400,0.0316459
3240000,0.0278174
3243600,0.0253437
3247200,0.0242658
3250800,0.0228518
3254400,0.0221518
3258000,0.0234278
3261600,0.0221194
3265200,0.0153383
3268800,0.0041636
3272400,-0.0030939
3276000,-0.0059968
3279600,-0.0088015
3283200,-0.0016441
3286800,-0.0081389
3290400,-0.0074637
3294000,-0.00249
3297600,0.0000128
3301200,0.003524
3304800,0.0099842
3308400,0.0141623
3312000,0.0202308
3315600,0.0252689
3319200,0.022553
3322800,0.0188883
3326400,0.0178453
3330000,0.0172101
3333600,0.0143814
3337200,0.0133499
3340800,0.0132142
3344400,0.0141492
3348000,0.0077013
3351600,0.0014424
3355200,-0.0037386
3358800,-0.0073152
3362400,-0.0131618
3366000,-0.0092377
3369600,-0.0104122
3373200,-0.0086093
3376800,-0.004184
3380400,-0.0032487
3384000,0.0039086
3387600,0.0098826
3391200,0.0148689
3394800,0.0169999
3398400,0.0186181
3402000,0.022038
3405600,0.0194718
3409200,0.0187046
3412800,0.018321
3416400,0.0183133
3420000,0.0179264
3423600,0.0179962
3427200,0.0175427
3430800,0.0185114
3434400,0.0158903
3438000,0.0087801
3441600,-0.000532
3445200,-0.0017975
3448800,-0.0041573
3452400,-0.0061555
3456000,-0.0044167
3459600,-0.003457
3463200,-0.0031613
3466800,-0.0028983
3470400,0.0033857
3474000,0.0078592
3477600,0.015631
3481200,0.0170403
3484800,0.0195422
3488400,0.0225709
3492000,0.0233976
3495600,0.0221936
3499200,0.0211596
3502800,0.0208972
3506400,0.0200677
3510000,0.0201297
3513600,0.0197786
3517200,0.0216357
3520800,0.0246126
3524400,0.0210117
3528000,0.0176752
3531600,0.0161344
3535200,0.0088125
3538800,0.0081591
3542400,0.0172952
3546000,0.016963
3549600,0.0169927
3553200,0.0177094
3556800,0.0187414
3560400,0.0196585
3564000,0.0200446
3567600,0.020926
3571200,0.0237106
3574800,0.0286426
3578400,0.0270705
3582000,0.0254779
3585600,0.0242132
3589200,0.0244553
3592800,0.0234143
3596400,0.0236486
3600000,0.023705
3603600,0.026955
3607200,0.0394402
3610800,0.0314146
3614400,0.0270001
3618000,0.0247339
3621600,0.0213688
3625200,0.0185564
3628800,0.0186744
3632400,0.017929
3636000,0.0177171
3639600,0.0169999
3643200,0.0175516
3646800,0.0200052
3650400,0.0214762
3654000,0.0247839
3657600,0.0250743
3661200,0.0252481
3664800,0.0225563
3668400,0.0214602
3672000,0.0170769
3675600,0.0150598
3679200,0.0118195
3682800,0.0084778
3686400,0.0098293
3690000,0.0098147
3693600,0.0061331
3697200,0.001
3700800,0.0000281
3704400,0.001216
3708000,-0.0019719
3711600,-0.002272
3715200,-0.003481
3718800,-0.0033852
3722400,-0.002207
3726000,-0.0015226
3729600,0.0009495
3733200,0.0071943
3736800,0.0140761
3740400,0.0153581
3744000,0.0179477
3747600,0.0192988
3751200,0.0130201
3754800,0.0079435
3758400,0.0064719
3762000,0.0047806
3765600,0.0031179
3769200,0.0013576
3772800,-0.0006181
3776400,-0.0024959
3780000,-0.0030816
3783600,-0.0064107
3787200,-0.0082343
3790800,-0.0108794
3794400,-0.0158532
3798000,-0.0165388
3801600,-0.008
3805200,-0.0065063
3808800,-0.0075059
3812400,-0.0058387
3816000,-0.0041816
3819600,-0.0012739
3823200,0.0060423
3826800,0.0061007
3830400,0.0082277
3834000,0.0131775
3837600,0.0068266
3841200,0.0106465
3844800,0.013
3848400,0.0079677
3852000,0.006668
3855600,0.0008631
3859200,0.0001401
3862800,0.0012643
3866400,-0.00202
3870000,-0.0086253
3873600,-0.0110078
3877200,-0.01345
3880800,-0.0153397
3884400,-0.0131891
3888000,-0.0079485
3891600,-0.0070794
3895200,-0.0077702
3898800,-0.00645
3902400,-0.0060002
3906000,-0.00202
3909600,-0.0026928
3913200,-0.0034339
3916800,-0.0031427
3920400,0.0022773
3924000,0.0027221
3927600,0.0049999
3931200,0.0039795
3934800,0.0040002
3938400,0.0033257
3942000,0.003896
3945600,0.005871
3949200,0.0126081
3952800,0.0082459
3956400,-0.0009921
3960000,-0.009
3963600,-0.0141908
3967200,-0.0187827
3970800,-0.0201978
3974400,-0.0139722
3978000,-0.0050543
3981600,-0.0051229
3985200,-0.001565
3988800,0.0003343
3992400,0.0038351
3996000,0.0156061
3999600,0.0183578
4003200,0.0220703
4006800,0.026186
4010400,0.0260401
4014000,0.0277111
4017600,0.0277977
4021200,0.0266372
4024800,0.0260731
4028400,0.0252064
4032000,0.0226366
4035600,0.0226729
4039200,0.024642
4042800,0.0145491
4046400,0.0035317
4050000,0.000849
4053600,-0.0022806
4057200,-0.0092524
4060800,0.0058779
4064400,0.0014901
4068000,0.0014639
4071600,0.0051506
4075200,0.0121519
4078800,0.0147408
4082400,0.0172902
4086000,0.0187187
4089600,0.0203781
4093200,0.023324
4096800,0.0196202
4100400,0.0179114
4104000,0.0174568
4107600,0.0179582
4111200,0.0188565
4114800,0.0199463
4118400,0.0221307
4122000,0.0261492
4125600,0.0338284
4129200,0.0226087
4132800,0.0172888
4136400,0.0096742
4140000,0.0032448
4143600,-0.0015414
4147200,-0.0011069
4150800,-0.0007312
4154400,-0.0022359
4158000,-0.002727
4161600,0.0005809
4165200,0.0013214
4168800,0.0038423
4172400,0.0058035
4176000,0.0088586
4179600,0.0100232
4183200,0.0002006
4186800,-0.0001472
4190400,-0.0000549
4194000,-0.0002364
4197600,-0.0005082
4201200,-0.0003699
4204800,-0.0003841
4208400,-0.0001868
4212000,-0.0006941
4215600,-0.0004566
4219200,-0.0019649
4222800,-0.0024621
4226400,-0.0021485
4230000,-0.0050195
4233600,-0.0025944
4237200,-0.0004518
4240800,-0.0004
4244400,-0.0001277
4248000,0.000774
4251600,0.0040143
4255200,0.011553
4258800,0.0147102
4262400,0.0156188
4266000,0.0183552
4269600,0.0152892
4273200,0.0152734
4276800,0.0143709
4280400,0.0144743
4284000,0.0136555
4287600,0.0141065
4291200,0.0124783
4294800,0.0154358
4298400,0.0149403
4302000,0.0118674
4305600,0.0055422
4309200,0.0043077
4312800,0.0026855
4316400,0.0011425
4320000,0.0013251
4323600,0.0008107
4327200,-0.0002426
4330800,0.0010893
4334400,0.0029468
4338000,0.007
4341600,0.0129999
4345200,0.0143515
4348800,0.0152434
4352400,0.0178761
4356000,0.0177435
4359600,0.0187144
4363200,0.0203568
4366800,0.0188998
4370400,0.0179031
4374000,0.0172799
4377600,0.0171995
4381200,0.0184891
4384800,0.0200288
4388400,0.0171004
4392000,0.0150411
4395600,0.0143746
4399200,0.0126859
4402800,0.01033
4406400,0.0204454
4410000,0.0196692
4413600,0.0192532
4417200,0.019684
4420800,0.0204023
4424400,0.0223545
4428000,0.0267377
4431600,0.0279642
4435200,0.026985
4438800,0.0312523
4442400,0.0285024
4446000,0.0282102
4449600,0.0276267
4453200,0.0278072
4456800,0.0259583
4460400,0.0250126
4464000,0.0254581
4467600,0.0278526
4471200,0.0329228
4474800,0.0298263
4478400,0.0288651
4482000,0.0279041
4485600,0.0270007
4489200,0.0232814
4492800,0.0257564
4496400,0.0242245
4500000,0.0241254
4503600,0.0241933
4507200,0.0253965
4510800,0.0287561
4514400,0.0375422
4518000,0.0372848
4521600,0.0334414
4525200,0.0345737
4528800,0.0323619
4532400,0.0311009
4536000,0.0295587
4539600,0.0281329
4543200,0.0264528
4546800,0.0247938
4550400,0.0244933
4554000,0.026104
4557600,0.0311793
4561200,0.0261446
4564800,0.0252898
4568400,0.0225164
4572000,0.0222379
4575600,0.0190182
4579200,0.01903
4582800,0.0190976
4586400,0.0198615
4590000,0.0204882
4593600,0.0223527
4597200,0.025493
4600800,0.0322249
4604400,0.0315356
4608000,0.0308662
4611600,0.0314634
4615200,0.0306905
4618800,0.0284004
4622400,0.0267898
4626000,0.0256991
4629600,0.0241202
4633200,0.0230418
4636800,0.0215147
4640400,0.0229025
4644000,0.0261167
4647600,0.0225074
4651200,0.0214292
4654800,0.0195257
4658400,0.0198157
4662000,0.0169752
4665600,0.0197812
4669200,0.0199209
4672800,0.0201445
4676400,0.0206355
4680000,0.021741
4683600,0.0244776
4687200,0.0249934
4690800,0.0247468
4694400,0.0266049
4698000,0.0271672
4701600,0.0248103
4705200,0.0221897
4708800,0.0203085
4712400,0.0182665
4716000,0.0165232
4719600,0.0173
4723200,0.0174107
4726800,0.0187023
4730400,0.0257149
4734000,0.0237524
4737600,0.0235509
4741200,0.023156
4744800,0.0230675
4748400,0.0230047
4752000,0.0231443
4755600,0.0216372
4759200,0.0197851
4762800,0.019693
4766400,0.0185076
4770000,0.0204295
4773600,0.0222648
4777200,0.0232941
4780800,0.0257542
4784400,0.0275267
4788000,0.0230579
4791600,0.0199886
4795200,0.0182562
4798800,0.0179538
4802400,0.017875
4806000,0.0179635
4809600,0.0185933
4813200,0.0213922
4816800,0.0313909
4820400,0.0240934
4824000,0.0231022
4827600,0.0220826
4831200,0.0205973
4834800,0.0189487
4838400,0.019017
4842000,0.0185754
4845600,0.0183013
4849200,0.0186126
4852800,0.0194546
4856400,0.0227027
4860000,0.0325664
4863600,0.0293174
4867200,0.0248992
4870800,0.0243292
4874400,0.0203162
4878000,0.018516
4881600,0.0138508
4885200,0.0119793
4888800,0.0105912
4892400,0.00902
4896000,0.0092768
4899600,0.012241
4903200,0.0154528
4906800,0.0118324
4910400,0.0085544
4914000,0.0023081
4917600,0.0032383
4921200,-0.0017218
4924800,-0.00098
4928400,0.0022207
4932000,0.0038139
4935600,0.0046571
4939200,0.0077506
4942800,0.0143518
4946400,0.0237633
4950000,0.0217065
4953600,0.0226353
4957200,0.0226532
4960800,0.022439
4964400,0.021299
4968000,0.0188369
4971600,0.018996
4975200,0.018036
4978800,0.0181019
4982400,0.0171021
4986000,0.018186
4989600,0.0193584
4993200,0.0163745
4996800,0.013781
5000400,0.0124504
5004000,0.0149977
5007600,0.0108956
5011200,0.0117974
5014800,0.0107836
5018400,0.0113086
5022000,0.0127163
5025600,0.0153262
5029200,0.0187616
5032800,0.0218381
5036400,0.0209935
5040000,0.0210874
5043600,0.0238209
5047200,0.0248153
5050800,0.0234373
5054400,0.0212683
5058000,0.0202349
5061600,0.0187379
5065200,0.0179194
5068800,0.0173434
5072400,0.0168351
5076000,0.0172344
5079600,0.0144992
5083200,0.0098814
5086800,0.0025675
5090400,0.0014898
5094000,-0.0022481
5097600,-0.0008308
5101200,-0.0011636
5104800,0.0025978
