time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,PriceDistrictHeatingPower,PriceGasPower,PriceBiomassPower,PriceSolarThermalPower
51300.0,0.2,0.3,-0.16667106990588057,0.1,0.07,0.2,0.0
52200.0,0.2,0.3,-0.1826284287026162,0.1,0.07,0.2,0.0
53100.0,0.2,0.3,-0.19780374453002064,0.1,0.07,0.2,0.0
54000.0,0.2,0.3,-0.21213203435596423,0.1,0.07,0.2,0.0
54900.0,0.2,0.3,-0.22555194224369307,0.1,0.07,0.2,0.0
55800.0,0.2,0.3,-0.23800600208737047,0.1,0.07,0.2,0.0
56700.0,0.2,0.3,-0.24944088369076356,0.1,0.07,0.2,0.0
57600.0,0.2,0.3,-0.2598076211353315,0.1,0.07,0.2,0.0
58500.0,0.2,0.3,-0.2690618224598065,0.1,0.07,0.2,0.0
59400.0,0.2,0.3,-0.27716385975338603,0.1,0.07,0.2,0.0
60300.0,0.2,0.3,-0.28407903884853175,0.1,0.07,0.2,0.0
61200.0,0.2,0.3,-0.2897777478867204,0.1,0.07,0.2,0.0
62100.0,0.2,0.1,-0.29423558412096906,0.1,0.07,0.2,0.0
63000.0,0.2,0.1,-0.2974334584121431,0.1,0.07,0.2,0.0
63900.0,0.2,0.1,-0.29935767697158105,0.1,0.07,0.2,0.0
64800.0,0.2,0.1,-0.3,0.1,0.07,0.2,0.0
65700.0,0.2,0.1,-0.29935767697158105,0.1,0.07,0.2,0.0
66600.0,0.2,0.1,-0.29743345841214314,0.1,0.07,0.2,0.0
67500.0,0.2,0.1,-0.2942355841209691,0.1,0.07,0.2,0.0
68400.0,0.2,0.1,-0.2897777478867205,0.1,0.07,0.2,0.0
69300.0,0.2,0.1,-0.2840790388485317,0.1,0.07,0.2,0.0
70200.0,0.2,0.1,-0.277163859753386,0.1,0.07,0.2,0.0
71100.0,0.2,0.1,-0.26906182245980653,0.1,0.07,0.2,0.0
72000.0,0.2,0.1,-0.25980762113533157,0.1,0.07,0.2,0.0
72900.0,0.2,0.1,-0.2494408836907635,0.1,0.07,0.2,0.0
73800.0,0.2,0.1,-0.23800600208737055,0.1,0.07,0.2,0.0
74700.0,0.2,0.1,-0.22555194224369335,0.1,0.07,0.2,0.0
75600.0,0.2,0.1,-0.2121320343559643,0.1,0.07,0.2,0.0
76500.0,0.2,0.1,-0.1978037445300208,0.1,0.07,0.2,0.0
77400.0,0.2,0.1,-0.18262842870261625,0.1,0.07,0.2,0.0
78300.0,0.2,0.1,-0.16667106990588065,0.1,0.07,0.2,0.0
79200.0,0.2,0.1,-0.14999999999999988,0.1,0.07,0.2,0.0
80100.0,0.2,0.1,-0.13268660706570043,0.1,0.07,0.2,0.0
81000.0,0.2,0.1,-0.11480502970952686,0.1,0.07,0.2,0.0
81900.0,0.2,0.1,-0.09643183959094881,0.1,0.07,0.2,0.0
82800.0,0.2,0.1,-0.07764571353075647,0.1,0.07,0.2,0.0
83700.0,0.2,0.1,-0.05852709660483861,0.1,0.07,0.2,0.0
84600.0,0.2,0.1,-0.039157857666015504,0.1,0.07,0.2,0.0
85500.0,0.2,0.1,-0.0196209387690431,0.1,0.07,0.2,0.0
86400.0,0.2,0.1,1.9297471796119638e-16,0.1,0.07,0.2,0.0
87300.0,0.2,0.1,0.019620938769042955,0.1,0.07,0.2,0.0
88200.0,0.2,0.1,0.03915785766601535,0.1,0.07,0.2,0.0
89100.0,0.2,0.1,0.05852709660483847,0.1,0.07,0.2,0.0
90000.0,0.2,0.1,0.07764571353075632,0.1,0.07,0.2,0.0
90900.0,0.2,0.1,0.09643183959094842,0.1,0.07,0.2,0.0
91800.0,0.2,0.1,0.11480502970952673,0.1,0.07,0.2,0.0
92700.0,0.2,0.1,0.13268660706570004,0.1,0.07,0.2,0.0
93600.0,0.2,0.1,0.15,0.1,0.07,0.2,0.0
94500.0,0.2,0.1,0.16667106990588054,0.1,0.07,0.2,0.0
95400.0,0.2,0.1,0.18262842870261617,0.1,0.07,0.2,0.0
96300.0,0.2,0.1,0.19780374453002073,0.1,0.07,0.2,0.0
97200.0,0.2,0.1,0.21213203435596437,0.1,0.07,0.2,0.0
98100.0,0.2,0.1,0.22555194224369324,0.1,0.07,0.2,0.0
99000.0,0.2,0.1,0.2380060020873703,0.1,0.07,0.2,0.0
99900.0,0.2,0.1,0.24944088369076356,0.1,0.07,0.2,0.0
100800.0,0.2,0.1,0.2598076211353315,0.1,0.07,0.2,0.0
101700.0,0.2,0.1,0.2690618224598065,0.1,0.07,0.2,0.0
102600.0,0.2,0.1,0.2771638597533859,0.1,0.07,0.2,0.0
103500.0,0.2,0.1,0.28407903884853175,0.1,0.07,0.2,0.0
104400.0,0.2,0.1,0.2897777478867205,0.1,0.07,0.2,0.0
105300.0,0.2,0.1,0.29423558412096906,0.1,0.07,0.2,0.0
106200.0,0.2,0.1,0.2974334584121431,0.1,0.07,0.2,0.0
107100.0,0.2,0.1,0.29935767697158105,0.1,0.07,0.2,0.0
108000.0,0.2,0.1,0.3,0.1,0.07,0.2,0.0
108900.0,0.2,0.1,0.29935767697158105,0.1,0.07,0.2,0.0
109800.0,0.2,0.1,0.2974334584121432,0.1,0.07,0.2,0.0
110700.0,0.2,0.1,0.29423558412096906,0.1,0.07,0.2,0.0
111600.0,0.2,0.1,0.2897777478867205,0.1,0.07,0.2,0.0
112500.0,0.2,0.1,0.2840790388485317,0.1,0.07,0.2,0.0
113400.0,0.2,0.1,0.27716385975338603,0.1,0.07,0.2,0.0
114300.0,0.2,0.1,0.2690618224598064,0.1,0.07,0.2,0.0
115200.0,0.2,0.3,0.25980762113533173,0.1,0.07,0.2,0.0
116100.0,0.2,0.3,0.24944088369076367,0.1,0.07,0.2,0.0
117000.0,0.2,0.3,0.23800600208737058,0.1,0.07,0.2,0.0
117900.0,0.2,0.3,0.22555194224369318,0.1,0.07,0.2,0.0
118800.0,0.2,0.3,0.21213203435596414,0.1,0.07,0.2,0.0
119700.0,0.2,0.3,0.19780374453002084,0.1,0.07,0.2,0.0
120600.0,0.2,0.3,0.1826284287026159,0.1,0.07,0.2,0.0
121500.0,0.2,0.3,0.16667106990588068,0.1,0.07,0.2,0.0
122400.0,0.2,0.3,0.15000000000000038,0.1,0.07,0.2,0.0
123300.0,0.2,0.3,0.13268660706570068,0.1,0.07,0.2,0.0
124200.0,0.2,0.3,0.11480502970952715,0.1,0.07,0.2,0.0
125100.0,0.2,0.3,0.09643183959094859,0.1,0.07,0.2,0.0
126000.0,0.2,0.3,0.07764571353075624,0.1,0.07,0.2,0.0
126900.0,0.2,0.3,0.05852709660483839,0.1,0.07,0.2,0.0
127800.0,0.2,0.3,0.03915785766601528,0.1,0.07,0.2,0.0
128700.0,0.2,0.3,0.019620938769042605,0.1,0.07,0.2,0.0
129600.0,0.2,0.3,6.431252637433369e-16,0.1,0.07,0.2,0.0
130500.0,0.2,0.3,-0.019620938769042917,0.1,0.07,0.2,0.0
131400.0,0.2,0.3,-0.03915785766601505,0.1,0.07,0.2,0.0
132300.0,0.2,0.3,-0.05852709660483817,0.1,0.07,0.2,0.0
133200.0,0.2,0.3,-0.07764571353075604,0.1,0.07,0.2,0.0
134100.0,0.2,0.3,-0.09643183959094839,0.1,0.07,0.2,0.0
135000.0,0.2,0.3,-0.11480502970952694,0.1,0.07,0.2,0.0
135900.0,0.2,0.3,-0.1326866070657,0.1,0.07,0.2,0.0
136800.0,0.2,0.3,-0.14999999999999974,0.1,0.07,0.2,0.0
137700.0,0.2,0.3,-0.16667106990588051,0.1,0.07,0.2,0.0
138600.0,0.2,0.3,-0.1826284287026161,0.1,0.07,0.2,0.0
139500.0,0.2,0.3,-0.19780374453002067,0.1,0.07,0.2,0.0
140400.0,0.2,0.3,-0.21213203435596437,0.1,0.07,0.2,0.0
141300.0,0.2,0.3,-0.22555194224369338,0.1,0.07,0.2,0.0
142200.0,0.2,0.3,-0.23800600208737044,0.1,0.07,0.2,0.0
143100.0,0.2,0.3,-0.24944088369076353,0.1,0.07,0.2,0.0
144000.0,0.2,0.3,-0.2598076211353316,0.1,0.07,0.2,0.0
144900.0,0.2,0.3,-0.2690618224598066,0.1,0.07,0.2,0.0
145800.0,0.2,0.3,-0.2771638597533861,0.1,0.07,0.2,0.0
146700.0,0.2,0.3,-0.2840790388485315,0.1,0.07,0.2,0.0
147600.0,0.2,0.3,-0.28977774788672045,0.1,0.07,0.2,0.0
148500.0,0.2,0.1,-0.294235584120969,0.1,0.07,0.2,0.0
149400.0,0.2,0.1,-0.2974334584121431,0.1,0.07,0.2,0.0
150300.0,0.2,0.1,-0.29935767697158105,0.1,0.07,0.2,0.0
151200.0,0.2,0.1,-0.3,0.1,0.07,0.2,0.0
152100.0,0.2,0.1,-0.29935767697158105,0.1,0.07,0.2,0.0
153000.0,0.2,0.1,-0.2974334584121432,0.1,0.07,0.2,0.0
153900.0,0.2,0.1,-0.29423558412096906,0.1,0.07,0.2,0.0
154800.0,0.2,0.1,-0.2897777478867205,0.1,0.07,0.2,0.0
155700.0,0.2,0.1,-0.28407903884853175,0.1,0.07,0.2,0.0
156600.0,0.2,0.1,-0.27716385975338603,0.1,0.07,0.2,0.0
157500.0,0.2,0.1,-0.2690618224598064,0.1,0.07,0.2,0.0
158400.0,0.2,0.1,-0.25980762113533146,0.1,0.07,0.2,0.0
159300.0,0.2,0.1,-0.24944088369076367,0.1,0.07,0.2,0.0
160200.0,0.2,0.1,-0.2380060020873706,0.1,0.07,0.2,0.0
161100.0,0.2,0.1,-0.2255519422436932,0.1,0.07,0.2,0.0
162000.0,0.2,0.1,-0.21213203435596417,0.1,0.07,0.2,0.0
162900.0,0.2,0.1,-0.19780374453002048,0.1,0.07,0.2,0.0
163800.0,0.2,0.1,-0.18262842870261675,0.1,0.07,0.2,0.0
164700.0,0.2,0.1,-0.1666710699058807,0.1,0.07,0.2,0.0
165600.0,0.2,0.1,-0.15000000000000044,0.1,0.07,0.2,0.0
166500.0,0.2,0.1,-0.1326866070657007,0.1,0.07,0.2,0.0
167400.0,0.2,0.1,-0.11480502970952718,0.1,0.07,0.2,0.0
168300.0,0.2,0.1,-0.09643183959094914,0.1,0.07,0.2,0.0
169200.0,0.2,0.1,-0.07764571353075629,0.1,0.07,0.2,0.0
170100.0,0.2,0.1,-0.05852709660483842,0.1,0.07,0.2,0.0
171000.0,0.2,0.1,-0.03915785766601584,0.1,0.07,0.2,0.0
171900.0,0.2,0.1,-0.019620938769043177,0.1,0.07,0.2,0.0
172800.0,0.2,0.1,3.8594943592239276e-16,0.1,0.07,0.2,0.0
173700.0,0.2,0.1,0.019620938769042886,0.1,0.07,0.2,0.0
174600.0,0.2,0.1,0.039157857666015546,0.1,0.07,0.2,0.0
175500.0,0.2,0.1,0.05852709660483814,0.1,0.07,0.2,0.0
176400.0,0.2,0.1,0.077645713530756,0.1,0.07,0.2,0.0
177300.0,0.2,0.1,0.09643183959094885,0.1,0.07,0.2,0.0
178200.0,0.2,0.1,0.11480502970952691,0.1,0.07,0.2,0.0
179100.0,0.2,0.1,0.13268660706570046,0.1,0.07,0.2,0.0
180000.0,0.2,0.1,0.15000000000000016,0.1,0.07,0.2,0.0
180900.0,0.2,0.1,0.16667106990588004,0.1,0.07,0.2,0.0
181800.0,0.2,0.1,0.18262842870261609,0.1,0.07,0.2,0.0
182700.0,0.2,0.1,0.19780374453002064,0.1,0.07,0.2,0.0
183600.0,0.2,0.1,0.21213203435596398,0.1,0.07,0.2,0.0
184500.0,0.2,0.1,0.22555194224369302,0.1,0.07,0.2,0.0
185400.0,0.2,0.1,0.2380060020873701,0.1,0.07,0.2,0.0
186300.0,0.2,0.1,0.2494408836907635,0.1,0.07,0.2,0.0
187200.0,0.2,0.1,0.2598076211353316,0.1,0.07,0.2,0.0
188100.0,0.2,0.1,0.2690618224598063,0.1,0.07,0.2,0.0
189000.0,0.2,0.1,0.2771638597533859,0.1,0.07,0.2,0.0
189900.0,0.2,0.1,0.2840790388485318,0.1,0.07,0.2,0.0
190800.0,0.2,0.1,0.28977774788672045,0.1,0.07,0.2,0.0
191700.0,0.2,0.1,0.2942355841209691,0.1,0.07,0.2,0.0
192600.0,0.2,0.1,0.29743345841214314,0.1,0.07,0.2,0.0
193500.0,0.2,0.1,0.29935767697158105,0.1,0.07,0.2,0.0
194400.0,0.2,0.1,0.3,0.1,0.07,0.2,0.0
195300.0,0.2,0.1,0.29935767697158105,0.1,0.07,0.2,0.0
196200.0,0.2,0.1,0.2974334584121431,0.1,0.07,0.2,0.0
197100.0,0.2,0.1,0.29423558412096906,0.1,0.07,0.2,0.0
198000.0,0.2,0.1,0.28977774788672067,0.1,0.07,0.2,0.0
198900.0,0.2,0.1,0.28407903884853175,0.1,0.07,0.2,0.0
199800.0,0.2,0.1,0.27716385975338603,0.1,0.07,0.2,0.0
200700.0,0.2,0.1,0.2690618224598067,0.1,0.07,0.2,0.0
201600.0,0.2,0.3,0.2598076211353318,0.1,0.07,0.2,0.0
202500.0,0.2,0.3,0.249440883690764,0.1,0.07,0.2,0.0
203400.0,0.2,0.3,0.2380060020873706,0.1,0.07,0.2,0.0
204300.0,0.2,0.3,0.2255519422436932,0.1,0.07,0.2,0.0
205200.0,0.2,0.3,0.21213203435596456,0.1,0.07,0.2,0.0
206100.0,0.2,0.3,0.19780374453002092,0.1,0.07,0.2,0.0
207000.0,0.2,0.3,0.18262842870261592,0.1,0.07,0.2,0.0
207900.0,0.2,0.3,0.16667106990588074,0.1,0.07,0.2,0.0
208800.0,0.2,0.3,0.15,0.1,0.07,0.2,0.0
209700.0,0.2,0.3,0.1326866070657003,0.1,0.07,0.2,0.0
210600.0,0.2,0.3,0.11480502970952722,0.1,0.07,0.2,0.0
211500.0,0.2,0.3,0.09643183959094816,0.1,0.07,0.2,0.0
212400.0,0.2,0.3,0.07764571353075632,0.1,0.07,0.2,0.0
213300.0,0.2,0.3,0.058527096604838465,0.1,0.07,0.2,0.0
214200.0,0.2,0.3,0.03915785766601588,0.1,0.07,0.2,0.0
215100.0,0.2,0.3,0.019620938769043746,0.1,0.07,0.2,0.0
216000.0,0.2,0.3,1.83697019872103e-16,0.1,0.07,0.2,0.0
216900.0,0.2,0.3,-0.019620938769042848,0.1,0.07,0.2,0.0
217800.0,0.2,0.3,-0.03915785766601499,0.1,0.07,0.2,0.0
218700.0,0.2,0.3,-0.0585270966048381,0.1,0.07,0.2,0.0
219600.0,0.2,0.3,-0.07764571353075546,0.1,0.07,0.2,0.0
220500.0,0.2,0.3,-0.09643183959094831,0.1,0.07,0.2,0.0
221400.0,0.2,0.3,-0.11480502970952736,0.1,0.07,0.2,0.0
222300.0,0.2,0.3,-0.13268660706569946,0.1,0.07,0.2,0.0
223200.0,0.2,0.3,-0.1499999999999997,0.1,0.07,0.2,0.0
224100.0,0.2,0.3,-0.16667106990588088,0.1,0.07,0.2,0.0
225000.0,0.2,0.3,-0.18262842870261606,0.1,0.07,0.2,0.0
225900.0,0.2,0.3,-0.19780374453002023,0.1,0.07,0.2,0.0
226800.0,0.2,0.3,-0.2121320343559643,0.1,0.07,0.2,0.0
227700.0,0.2,0.3,-0.22555194224369296,0.1,0.07,0.2,0.0
228600.0,0.2,0.3,-0.23800600208737072,0.1,0.07,0.2,0.0
229500.0,0.2,0.3,-0.2494408836907635,0.1,0.07,0.2,0.0
230400.0,0.2,0.3,-0.2598076211353313,0.1,0.07,0.2,0.0
231300.0,0.2,0.3,-0.26906182245980653,0.1,0.07,0.2,0.0
232200.0,0.2,0.3,-0.27716385975338587,0.1,0.07,0.2,0.0
233100.0,0.2,0.3,-0.2840790388485318,0.1,0.07,0.2,0.0
234000.0,0.2,0.3,-0.28977774788672045,0.1,0.07,0.2,0.0
234900.0,0.2,0.1,-0.294235584120969,0.1,0.07,0.2,0.0
235800.0,0.2,0.1,-0.29743345841214314,0.1,0.07,0.2,0.0
236700.0,0.2,0.1,-0.2993576769715811,0.1,0.07,0.2,0.0
237600.0,0.2,0.1,-0.3,0.1,0.07,0.2,0.0
238500.0,0.2,0.1,-0.29935767697158105,0.1,0.07,0.2,0.0
239400.0,0.2,0.1,-0.2974334584121432,0.1,0.07,0.2,0.0
240300.0,0.2,0.1,-0.29423558412096934,0.1,0.07,0.2,0.0
241200.0,0.2,0.1,-0.2897777478867203,0.1,0.07,0.2,0.0
242100.0,0.2,0.1,-0.2840790388485319,0.1,0.07,0.2,0.0
243000.0,0.2,0.1,-0.27716385975338603,0.1,0.07,0.2,0.0
243900.0,0.2,0.1,-0.2690618224598067,0.1,0.07,0.2,0.0
244800.0,0.2,0.1,-0.259807621135332,0.1,0.07,0.2,0.0
245700.0,0.2,0.1,-0.24944088369076373,0.1,0.07,0.2,0.0
246600.0,0.2,0.1,-0.23800600208737097,0.1,0.07,0.2,0.0
247500.0,0.2,0.1,-0.22555194224369324,0.1,0.07,0.2,0.0
248400.0,0.2,0.1,-0.2121320343559646,0.1,0.07,0.2,0.0
249300.0,0.2,0.1,-0.19780374453002134,0.1,0.07,0.2,0.0
250200.0,0.2,0.1,-0.1826284287026164,0.1,0.07,0.2,0.0
251100.0,0.2,0.1,-0.16667106990588035,0.1,0.07,0.2,0.0
252000.0,0.2,0.1,-0.15000000000000002,0.1,0.07,0.2,0.0
252900.0,0.2,0.1,-0.13268660706569985,0.1,0.07,0.2,0.0
253800.0,0.2,0.1,-0.11480502970952676,0.1,0.07,0.2,0.0
254700.0,0.2,0.1,-0.09643183959094971,0.1,0.07,0.2,0.0
255600.0,0.2,0.1,-0.07764571353075583,0.1,0.07,0.2,0.0
256500.0,0.2,0.1,-0.05852709660483954,0.1,0.07,0.2,0.0
257400.0,0.2,0.1,-0.03915785766601485,0.1,0.07,0.2,0.0
258300.0,0.2,0.1,-0.01962093876904378,0.1,0.07,0.2,0.0
259200.0,0.2,0.1,-1.2862505274866738e-15,0.1,0.07,0.2,0.0
260100.0,0.2,0.1,0.019620938769042275,0.1,0.07,0.2,0.0
261000.0,0.2,0.1,0.039157857666015476,0.1,0.07,0.2,0.0
261900.0,0.2,0.1,0.05852709660483806,0.1,0.07,0.2,0.0
262800.0,0.2,0.1,0.0776457135307554,0.1,0.07,0.2,0.0
263700.0,0.2,0.1,0.09643183959094827,0.1,0.07,0.2,0.0
264600.0,0.2,0.1,0.11480502970952634,0.1,0.07,0.2,0.0
265500.0,0.2,0.1,0.1326866070657004,0.1,0.07,0.2,0.0
266400.0,0.2,0.1,0.14999999999999963,0.1,0.07,0.2,0.0
267300.0,0.2,0.1,0.16667106990588,0.1,0.07,0.2,0.0
268200.0,0.2,0.1,0.18262842870261603,0.1,0.07,0.2,0.0
269100.0,0.2,0.1,0.19780374453002023,0.1,0.07,0.2,0.0
270000.0,0.2,0.1,0.21213203435596426,0.1,0.07,0.2,0.0
270900.0,0.2,0.1,0.22555194224369293,0.1,0.07,0.2,0.0
271800.0,0.2,0.1,0.23800600208737005,0.1,0.07,0.2,0.0
272700.0,0.2,0.1,0.24944088369076345,0.1,0.07,0.2,0.0
273600.0,0.2,0.1,0.2598076211353313,0.1,0.07,0.2,0.0
274500.0,0.2,0.1,0.2690618224598065,0.1,0.07,0.2,0.0
275400.0,0.2,0.1,0.27716385975338587,0.1,0.07,0.2,0.0
276300.0,0.2,0.1,0.2840790388485314,0.1,0.07,0.2,0.0
277200.0,0.2,0.1,0.28977774788672045,0.1,0.07,0.2,0.0
278100.0,0.2,0.1,0.29423558412096923,0.1,0.07,0.2,0.0
279000.0,0.2,0.1,0.29743345841214314,0.1,0.07,0.2,0.0
279900.0,0.2,0.1,0.29935767697158105,0.1,0.07,0.2,0.0
280800.0,0.2,0.1,0.3,0.1,0.07,0.2,0.0
281700.0,0.2,0.1,0.29935767697158105,0.1,0.07,0.2,0.0
282600.0,0.2,0.1,0.297433458412143,0.1,0.07,0.2,0.0
283500.0,0.2,0.1,0.2942355841209691,0.1,0.07,0.2,0.0
284400.0,0.2,0.1,0.28977774788672056,0.1,0.07,0.2,0.0
285300.0,0.2,0.1,0.2840790388485316,0.1,0.07,0.2,0.0
286200.0,0.2,0.1,0.27716385975338603,0.1,0.07,0.2,0.0
287100.0,0.2,0.1,0.26906182245980625,0.1,0.07,0.2,0.0
288000.0,0.2,0.3,0.2598076211353315,0.1,0.07,0.2,0.0
288900.0,0.2,0.3,0.24944088369076434,0.1,0.07,0.2,0.0
289800.0,0.2,0.3,0.23800600208737033,0.1,0.07,0.2,0.0
290700.0,0.2,0.3,0.22555194224369257,0.1,0.07,0.2,0.0
291600.0,0.2,0.3,0.21213203435596387,0.1,0.07,0.2,0.0
292500.0,0.2,0.3,0.19780374453002134,0.1,0.07,0.2,0.0
293400.0,0.2,0.3,0.18262842870261725,0.1,0.07,0.2,0.0
294300.0,0.2,0.3,0.16667106990588124,0.1,0.07,0.2,0.0
295200.0,0.2,0.3,0.15000000000000005,0.1,0.07,0.2,0.0
296100.0,0.2,0.3,0.13268660706570082,0.1,0.07,0.2,0.0
297000.0,0.2,0.3,0.11480502970952777,0.1,0.07,0.2,0.0
297900.0,0.2,0.3,0.09643183959094874,0.1,0.07,0.2,0.0
298800.0,0.2,0.3,0.0776457135307569,0.1,0.07,0.2,0.0
299700.0,0.2,0.3,0.05852709660483853,0.1,0.07,0.2,0.0
300600.0,0.2,0.3,0.039157857666015955,0.1,0.07,0.2,0.0
301500.0,0.2,0.3,0.019620938769043816,0.1,0.07,0.2,0.0
302400.0,0.2,0.3,2.5717582782094415e-16,0.1,0.07,0.2,0.0
303300.0,0.2,0.3,-0.01962093876904224,0.1,0.07,0.2,0.0
304200.0,0.2,0.3,-0.039157857666015435,0.1,0.07,0.2,0.0
305100.0,0.2,0.3,-0.05852709660483803,0.1,0.07,0.2,0.0
306000.0,0.2,0.3,-0.07764571353075538,0.1,0.07,0.2,0.0
306900.0,0.2,0.3,-0.09643183959094824,0.1,0.07,0.2,0.0
307800.0,0.2,0.3,-0.1148050297095273,0.1,0.07,0.2,0.0
308700.0,0.2,0.3,-0.13268660706570037,0.1,0.07,0.2,0.0
309600.0,0.2,0.3,-0.1499999999999996,0.1,0.07,0.2,0.0
310500.0,0.2,0.3,-0.16667106990587996,0.1,0.07,0.2,0.0
311400.0,0.2,0.3,-0.18262842870261603,0.1,0.07,0.2,0.0
312300.0,0.2,0.3,-0.19780374453002098,0.1,0.07,0.2,0.0
313200.0,0.2,0.3,-0.21213203435596426,0.1,0.07,0.2,0.0
314100.0,0.2,0.3,-0.22555194224369293,0.1,0.07,0.2,0.0
315000.0,0.2,0.3,-0.23800600208737066,0.1,0.07,0.2,0.0
315900.0,0.2,0.3,-0.24944088369076345,0.1,0.07,0.2,0.0
316800.0,0.2,0.3,-0.2598076211353318,0.1,0.07,0.2,0.0
317700.0,0.2,0.3,-0.2690618224598065,0.1,0.07,0.2,0.0
318600.0,0.2,0.3,-0.27716385975338587,0.1,0.07,0.2,0.0
319500.0,0.2,0.3,-0.28407903884853175,0.1,0.07,0.2,0.0
320400.0,0.2,0.3,-0.2897777478867204,0.1,0.07,0.2,0.0
321300.0,0.2,0.1,-0.29423558412096923,0.1,0.07,0.2,0.0
322200.0,0.2,0.1,-0.2974334584121431,0.1,0.07,0.2,0.0
323100.0,0.2,0.1,-0.29935767697158094,0.1,0.07,0.2,0.0
