time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,PriceGasPower
882000,0.094,0.05871,0.06389,0.055
885600,0.094,0.06906,0.07117,0.055
889200,0.094,0.06906,0.08047,0.055
892800,0.094,0.06906,0.0797,0.055
896400,0.094,0.06906,0.07416,0.055
900000,0.094,0.06906,0.07434,0.055
903600,0.094,0.06906,0.07051,0.055
907200,0.094,0.06906,0.06816,0.055
910800,0.094,0.06906,0.06751,0.055
914400,0.094,0.1599,0.06659,0.055
918000,0.094,0.1599,0.06618,0.055
921600,0.094,0.1599,0.06813,0.055
925200,0.094,0.1599,0.0745,0.055
928800,0.094,0.1599,0.07446,0.055
932400,0.094,0.06906,0.0724,0.055
936000,0.094,0.06906,0.06992,0.055
939600,0.094,0.06906,0.06859,0.055
943200,0.094,0.05871,0.0691,0.055
946800,0.094,0.05871,0.06465,0.055
950400,0.094,0.05871,0.06556,0.055
954000,0.094,0.05871,0.06419,0.055
957600,0.094,0.05871,0.06342,0.055
961200,0.094,0.05871,0.06297,0.055
964800,0.094,0.05871,0.06218,0.055
968400,0.094,0.05871,0.06267,0.055
972000,0.094,0.06906,0.06298,0.055
975600,0.094,0.06906,0.06498,0.055
979200,0.094,0.06906,0.06891,0.055
982800,0.094,0.06906,0.06977,0.055
986400,0.094,0.06906,0.06809,0.055
990000,0.094,0.06906,0.0669,0.055
993600,0.094,0.06906,0.06582,0.055
997200,0.094,0.06906,0.0645,0.055
1000800,0.094,0.1599,0.06429,0.055
1004400,0.094,0.1599,0.06391,0.055
1008000,0.094,0.1599,0.06454,0.055
1011600,0.094,0.1599,0.06627,0.055
1015200,0.094,0.1599,0.06587,0.055
1018800,0.094,0.06906,0.06577,0.055
1022400,0.094,0.06906,0.06363,0.055
1026000,0.094,0.06906,0.06288,0.055
1029600,0.094,0.05871,0.06285,0.055
1033200,0.094,0.05871,0.06213,0.055
1036800,0.094,0.05871,0.06038,0.055
1040400,0.094,0.05871,0.05968,0.055
1044000,0.094,0.05871,0.05908,0.055
1047600,0.094,0.05871,0.05867,0.055
1051200,0.094,0.05871,0.05816,0.055
1054800,0.094,0.05871,0.05801,0.055
1058400,0.094,0.06906,0.05869,0.055
1062000,0.094,0.06906,0.05918,0.055
1065600,0.094,0.06906,0.06286,0.055
1069200,0.094,0.06906,0.06406,0.055
1072800,0.094,0.06906,0.06485,0.055
1076400,0.094,0.06906,0.06448,0.055
1080000,0.094,0.06906,0.06408,0.055
1083600,0.094,0.06906,0.06376,0.055
1087200,0.094,0.1599,0.06342,0.055
1090800,0.094,0.1599,0.06324,0.055
1094400,0.094,0.1599,0.06521,0.055
1098000,0.094,0.1599,0.07203,0.055
1101600,0.094,0.1599,0.07113,0.055
1105200,0.094,0.06906,0.07012,0.055
1108800,0.094,0.06906,0.06745,0.055
1112400,0.094,0.06906,0.06562,0.055
1116000,0.094,0.05871,0.06377,0.055
1119600,0.094,0.05871,0.06318,0.055
1123200,0.094,0.05871,0.06143,0.055
1126800,0.094,0.05871,0.06084,0.055
1130400,0.094,0.05871,0.06083,0.055
1134000,0.094,0.05871,0.06087,0.055
1137600,0.094,0.05871,0.06138,0.055
1141200,0.094,0.05871,0.06299,0.055
1144800,0.094,0.06906,0.07059,0.055
1148400,0.094,0.06906,0.07355,0.055
1152000,0.094,0.06906,0.07472,0.055
1155600,0.094,0.06906,0.071,0.055
1159200,0.094,0.06906,0.07031,0.055
1162800,0.094,0.06906,0.06831,0.055
1166400,0.094,0.06906,0.0666,0.055
1170000,0.094,0.06906,0.06622,0.055
1173600,0.094,0.1599,0.06535,0.055
1177200,0.094,0.1599,0.0651,0.055
1180800,0.094,0.1599,0.06704,0.055
1184400,0.094,0.1599,0.07477,0.055
1188000,0.094,0.1599,0.0748,0.055
1191600,0.094,0.06906,0.07468,0.055
1195200,0.094,0.06906,0.07249,0.055
1198800,0.094,0.06906,0.06896,0.055
1202400,0.094,0.05871,0.06631,0.055
1206000,0.094,0.05871,0.06373,0.055
1209600,0.094,0.05871,0.06038,0.055
1213200,0.094,0.05871,0.05571,0.055
1216800,0.094,0.05871,0.05401,0.055
1220400,0.094,0.05871,0.05629,0.055
1224000,0.094,0.05871,0.05519,0.055
1227600,0.094,0.05871,0.05762,0.055
1231200,0.094,0.06906,0.06494,0.055
1234800,0.094,0.06906,0.07864,0.055
1238400,0.094,0.06906,0.0715,0.055
1242000,0.094,0.06906,0.06665,0.055
1245600,0.094,0.06906,0.06997,0.055
1249200,0.094,0.06906,0.06759,0.055
1252800,0.094,0.06906,0.06609,0.055
1256400,0.094,0.06906,0.06502,0.055
1260000,0.094,0.1599,0.0644,0.055
1263600,0.094,0.1599,0.06382,0.055
1267200,0.094,0.1599,0.06523,0.055
1270800,0.094,0.1599,0.06997,0.055
1274400,0.094,0.1599,0.06708,0.055
1278000,0.094,0.06906,0.06545,0.055
1281600,0.094,0.06906,0.06291,0.055
1285200,0.094,0.06906,0.06172,0.055
1288800,0.094,0.05871,0.06115,0.055
1292400,0.094,0.05871,0.05674,0.055
1296000,0.094,0.05871,0.05824,0.055
1299600,0.094,0.05871,0.06031,0.055
1303200,0.094,0.05871,0.06046,0.055
1306800,0.094,0.05871,0.06155,0.055
1310400,0.094,0.05871,0.06144,0.055
1314000,0.094,0.05871,0.06349,0.055
1317600,0.094,0.06906,0.07273,0.055
1321200,0.094,0.06906,0.08439,0.055
1324800,0.094,0.06906,0.07857,0.055
1328400,0.094,0.06906,0.07415,0.055
1332000,0.094,0.06906,0.07252,0.055
1335600,0.094,0.06906,0.07046,0.055
1339200,0.094,0.06906,0.06792,0.055
1342800,0.094,0.06906,0.06763,0.055
1346400,0.094,0.1599,0.06737,0.055
1350000,0.094,0.1599,0.06727,0.055
1353600,0.094,0.1599,0.06777,0.055
1357200,0.094,0.1599,0.07835,0.055
1360800,0.094,0.1599,0.07842,0.055
1364400,0.094,0.06906,0.07615,0.055
1368000,0.094,0.06906,0.07292,0.055
1371600,0.094,0.06906,0.06965,0.055
1375200,0.094,0.05871,0.06711,0.055
1378800,0.094,0.05871,0.06608,0.055
1382400,0.094,0.05871,0.06479,0.055
1386000,0.094,0.05871,0.0631,0.055
1389600,0.094,0.05871,0.06254,0.055
1393200,0.094,0.05871,0.06241,0.055
1396800,0.094,0.05871,0.06306,0.055
1400400,0.094,0.05871,0.06429,0.055
1404000,0.094,0.06906,0.08035,0.055
1407600,0.094,0.06906,0.08716,0.055
1411200,0.094,0.06906,0.08093,0.055
1414800,0.094,0.06906,0.07862,0.055
1418400,0.094,0.06906,0.07872,0.055
1422000,0.094,0.06906,0.07601,0.055
1425600,0.094,0.06906,0.07311,0.055
1429200,0.094,0.06906,0.07155,0.055
1432800,0.094,0.1599,0.07056,0.055
1436400,0.094,0.1599,0.07035,0.055
1440000,0.094,0.1599,0.07212,0.055
1443600,0.094,0.1599,0.08077,0.055
1447200,0.094,0.1599,0.08026,0.055
1450800,0.094,0.06906,0.07614,0.055
1454400,0.094,0.06906,0.07351,0.055
1458000,0.094,0.06906,0.06982,0.055
1461600,0.094,0.05871,0.06816,0.055
1465200,0.094,0.05871,0.06619,0.055
1468800,0.094,0.05871,0.06359,0.055
1472400,0.094,0.05871,0.06172,0.055
1476000,0.094,0.05871,0.0617,0.055
1479600,0.094,0.05871,0.06183,0.055
1483200,0.094,0.05871,0.0619,0.055
1486800,0.094,0.05871,0.06202,0.055
1490400,0.094,0.06906,0.06751,0.055
1494000,0.094,0.06906,0.07234,0.055
1497600,0.094,0.06906,0.07166,0.055
1501200,0.094,0.06906,0.07164,0.055
1504800,0.094,0.06906,0.06971,0.055
1508400,0.094,0.06906,0.06915,0.055
1512000,0.094,0.06906,0.0675,0.055
1515600,0.094,0.06906,0.06567,0.055
1519200,0.094,0.1599,0.06516,0.055
1522800,0.094,0.1599,0.06524,0.055
1526400,0.094,0.1599,0.06556,0.055
1530000,0.094,0.1599,0.07105,0.055
1533600,0.094,0.1599,0.06964,0.055
1537200,0.094,0.06906,0.06756,0.055
1540800,0.094,0.06906,0.06639,0.055
1544400,0.094,0.06906,0.06521,0.055
1548000,0.094,0.05871,0.06381,0.055
1551600,0.094,0.05871,0.0629,0.055
1555200,0.094,0.05871,0.0608,0.055
1558800,0.094,0.05871,0.05979,0.055
1562400,0.094,0.05871,0.05894,0.055
1566000,0.094,0.05871,0.05822,0.055
1569600,0.094,0.05871,0.05701,0.055
1573200,0.094,0.05871,0.05467,0.055
1576800,0.094,0.06906,0.05176,0.055
1580400,0.094,0.06906,0.05888,0.055
1584000,0.094,0.06906,0.06243,0.055
1587600,0.094,0.06906,0.06529,0.055
1591200,0.094,0.06906,0.06949,0.055
1594800,0.094,0.06906,0.06754,0.055
1598400,0.094,0.06906,0.06693,0.055
1602000,0.094,0.06906,0.06562,0.055
1605600,0.094,0.1599,0.06499,0.055
1609200,0.094,0.1599,0.06491,0.055
1612800,0.094,0.1599,0.06566,0.055
1616400,0.094,0.1599,0.06891,0.055
1620000,0.094,0.1599,0.07056,0.055
1623600,0.094,0.06906,0.06774,0.055
1627200,0.094,0.06906,0.06664,0.055
1630800,0.094,0.06906,0.06515,0.055
1634400,0.094,0.05871,0.06359,0.055
1638000,0.094,0.05871,0.06239,0.055
1641600,0.094,0.05871,0.05816,0.055
1645200,0.094,0.05871,0.05777,0.055
1648800,0.094,0.05871,0.05786,0.055
1652400,0.094,0.05871,0.0578,0.055
1656000,0.094,0.05871,0.05791,0.055
1659600,0.094,0.05871,0.05851,0.055
1663200,0.094,0.06906,0.05943,0.055
1666800,0.094,0.06906,0.06079,0.055
1670400,0.094,0.06906,0.06267,0.055
1674000,0.094,0.06906,0.06351,0.055
1677600,0.094,0.06906,0.0642,0.055
1681200,0.094,0.06906,0.0648,0.055
1684800,0.094,0.06906,0.06447,0.055
1688400,0.094,0.06906,0.06414,0.055
1692000,0.094,0.1599,0.06348,0.055
1695600,0.094,0.1599,0.06297,0.055
1699200,0.094,0.1599,0.06439,0.055
1702800,0.094,0.1599,0.0669,0.055
1706400,0.094,0.1599,0.07079,0.055
1710000,0.094,0.06906,0.07351,0.055
1713600,0.094,0.06906,0.0712,0.055
1717200,0.094,0.06906,0.07344,0.055
1720800,0.094,0.05871,0.07208,0.055
1724400,0.094,0.05871,0.06547,0.055
1728000,0.094,0.05871,0.05747,0.055
1731600,0.094,0.05871,0.05393,0.055
1735200,0.094,0.05871,0.05451,0.055
1738800,0.094,0.05871,0.05465,0.055
1742400,0.094,0.05871,0.05854,0.055
1746000,0.094,0.05871,0.05822,0.055
1749600,0.094,0.06906,0.05936,0.055
1753200,0.094,0.06906,0.06847,0.055
1756800,0.094,0.06906,0.09871,0.055
1760400,0.094,0.06906,0.09697,0.055
1764000,0.094,0.06906,0.09743,0.055
1767600,0.094,0.06906,0.094,0.055
1771200,0.094,0.06906,0.08101,0.055
1774800,0.094,0.06906,0.08164,0.055
1778400,0.094,0.1599,0.07502,0.055
1782000,0.094,0.1599,0.07388,0.055
1785600,0.094,0.1599,0.0755,0.055
1789200,0.094,0.1599,0.08662,0.055
1792800,0.094,0.1599,0.09565,0.055
1796400,0.094,0.06906,0.09511,0.055
1800000,0.094,0.06906,0.092,0.055
1803600,0.094,0.06906,0.07973,0.055
1807200,0.094,0.05871,0.07477,0.055
1810800,0.094,0.05871,0.06595,0.055
1814400,0.094,0.05871,0.04797,0.055
1818000,0.094,0.05871,0.04894,0.055
1821600,0.094,0.05871,0.0461,0.055
1825200,0.094,0.05871,0.04918,0.055
1828800,0.094,0.05871,0.0478,0.055
1832400,0.094,0.05871,0.0546,0.055
1836000,0.094,0.06906,0.06416,0.055
1839600,0.094,0.06906,0.07116,0.055
1843200,0.094,0.06906,0.06568,0.055
1846800,0.094,0.06906,0.06539,0.055
1850400,0.094,0.06906,0.06425,0.055
1854000,0.094,0.06906,0.06374,0.055
1857600,0.094,0.06906,0.06412,0.055
1861200,0.094,0.06906,0.06291,0.055
1864800,0.094,0.1599,0.06296,0.055
1868400,0.094,0.1599,0.06308,0.055
1872000,0.094,0.1599,0.06234,0.055
1875600,0.094,0.1599,0.06471,0.055
1879200,0.094,0.1599,0.06833,0.055
1882800,0.094,0.06906,0.06487,0.055
1886400,0.094,0.06906,0.06371,0.055
1890000,0.094,0.06906,0.06213,0.055
1893600,0.094,0.05871,0.06095,0.055
1897200,0.094,0.05871,0.05747,0.055
1900800,0.094,0.05871,0.06323,0.055
1904400,0.094,0.05871,0.06312,0.055
1908000,0.094,0.05871,0.0622,0.055
1911600,0.094,0.05871,0.06283,0.055
1915200,0.094,0.05871,0.06299,0.055
1918800,0.094,0.05871,0.06353,0.055
1922400,0.094,0.06906,0.06667,0.055
1926000,0.094,0.06906,0.07155,0.055
1929600,0.094,0.06906,0.07061,0.055
1933200,0.094,0.06906,0.07014,0.055
1936800,0.094,0.06906,0.06543,0.055
1940400,0.094,0.06906,0.06509,0.055
1944000,0.094,0.06906,0.06428,0.055
1947600,0.094,0.06906,0.06378,0.055
1951200,0.094,0.1599,0.06342,0.055
1954800,0.094,0.1599,0.06311,0.055
1958400,0.094,0.1599,0.06384,0.055
1962000,0.094,0.1599,0.06498,0.055
1965600,0.094,0.1599,0.06504,0.055
1969200,0.094,0.06906,0.06455,0.055
1972800,0.094,0.06906,0.06365,0.055
1976400,0.094,0.06906,0.06381,0.055
1980000,0.094,0.05871,0.06205,0.055
1983600,0.094,0.05871,0.06111,0.055
1987200,0.094,0.05871,0.06028,0.055
1990800,0.094,0.05871,0.06007,0.055
1994400,0.094,0.05871,0.05963,0.055
1998000,0.094,0.05871,0.05953,0.055
2001600,0.094,0.05871,0.06047,0.055
2005200,0.094,0.05871,0.06158,0.055
2008800,0.094,0.06906,0.06474,0.055
2012400,0.094,0.06906,0.06766,0.055
2016000,0.094,0.06906,0.06801,0.055
2019600,0.094,0.06906,0.06706,0.055
2023200,0.094,0.06906,0.0659,0.055
2026800,0.094,0.06906,0.06432,0.055
2030400,0.094,0.06906,0.06317,0.055
2034000,0.094,0.06906,0.06273,0.055
2037600,0.094,0.1599,0.06185,0.055
2041200,0.094,0.1599,0.06156,0.055
2044800,0.094,0.1599,0.06117,0.055
2048400,0.094,0.1599,0.06473,0.055
2052000,0.094,0.1599,0.07035,0.055
2055600,0.094,0.06906,0.06847,0.055
2059200,0.094,0.06906,0.06652,0.055
2062800,0.094,0.06906,0.06377,0.055
2066400,0.094,0.05871,0.06301,0.055
2070000,0.094,0.05871,0.06118,0.055
2073600,0.094,0.05871,0.0613,0.055
2077200,0.094,0.05871,0.06142,0.055
2080800,0.094,0.05871,0.06159,0.055
2084400,0.094,0.05871,0.06178,0.055
2088000,0.094,0.05871,0.06198,0.055
2091600,0.094,0.05871,0.06322,0.055
2095200,0.094,0.06906,0.07425,0.055
2098800,0.094,0.06906,0.08144,0.055
2102400,0.094,0.06906,0.0789,0.055
2106000,0.094,0.06906,0.07685,0.055
2109600,0.094,0.06906,0.07773,0.055
2113200,0.094,0.06906,0.07466,0.055
2116800,0.094,0.06906,0.07181,0.055
2120400,0.094,0.06906,0.06886,0.055
2124000,0.094,0.1599,0.06787,0.055
2127600,0.094,0.1599,0.06782,0.055
2131200,0.094,0.1599,0.06845,0.055
2134800,0.094,0.1599,0.07886,0.055
2138400,0.094,0.1599,0.08142,0.055
2142000,0.094,0.06906,0.07939,0.055
2145600,0.094,0.06906,0.07844,0.055
2149200,0.094,0.06906,0.07549,0.055
2152800,0.094,0.05871,0.07169,0.055
2156400,0.094,0.05871,0.0675,0.055
2160000,0.094,0.05871,0.06721,0.055
2163600,0.094,0.05871,0.06618,0.055
2167200,0.094,0.05871,0.06596,0.055
2170800,0.094,0.05871,0.06649,0.055
2174400,0.094,0.05871,0.06638,0.055
2178000,0.094,0.05871,0.0665,0.055
2181600,0.094,0.06906,0.06706,0.055
2185200,0.094,0.06906,0.07142,0.055
2188800,0.094,0.06906,0.07185,0.055
2192400,0.094,0.06906,0.07148,0.055
2196000,0.094,0.06906,0.0687,0.055
2199600,0.094,0.06906,0.06655,0.055
2203200,0.094,0.06906,0.06554,0.055
2206800,0.094,0.06906,0.06451,0.055
2210400,0.094,0.1599,0.06411,0.055
2214000,0.094,0.1599,0.06409,0.055
2217600,0.094,0.1599,0.06443,0.055
2221200,0.094,0.1599,0.06713,0.055
2224800,0.094,0.1599,0.06969,0.055
2228400,0.094,0.06906,0.06788,0.055
2232000,0.094,0.06906,0.06675,0.055
2235600,0.094,0.06906,0.0655,0.055
2239200,0.094,0.05871,0.06459,0.055
2242800,0.094,0.05871,0.06354,0.055
2246400,0.094,0.05871,0.06065,0.055
2250000,0.094,0.05871,0.06059,0.055
2253600,0.094,0.05871,0.06014,0.055
2257200,0.094,0.05871,0.06098,0.055
2260800,0.094,0.05871,0.06076,0.055
2264400,0.094,0.05871,0.06155,0.055
2268000,0.094,0.06906,0.06215,0.055
2271600,0.094,0.06906,0.06353,0.055
2275200,0.094,0.06906,0.064,0.055
2278800,0.094,0.06906,0.06403,0.055
2282400,0.094,0.06906,0.06389,0.055
2286000,0.094,0.06906,0.06352,0.055
2289600,0.094,0.06906,0.06329,0.055
2293200,0.094,0.06906,0.06299,0.055
2296800,0.094,0.1599,0.06274,0.055
2300400,0.094,0.1599,0.0629,0.055
2304000,0.094,0.1599,0.06287,0.055
2307600,0.094,0.1599,0.06596,0.055
2311200,0.094,0.1599,0.0687,0.055
2314800,0.094,0.06906,0.06634,0.055
