time,LowerSetp,UpperSetp
257400,292.15,305.15
258300,292.15,305.15
259200,292.15,305.15
260100,292.15,305.15
261000,292.15,305.15
261900,292.15,305.15
262800,292.15,305.15
263700,292.15,305.15
264600,292.15,305.15
265500,292.15,305.15
266400,292.15,305.15
267300,292.15,305.15
268200,292.15,305.15
269100,292.15,305.15
270000,292.15,305.15
270900,292.15,305.15
271800,292.15,305.15
272700,292.15,305.15
273600,292.15,305.15
274500,292.15,305.15
275400,292.15,305.15
276300,292.15,305.15
277200,292.15,305.15
278100,292.15,305.15
279000,292.15,305.15
279900,292.15,305.15
280800,292.15,305.15
281700,292.15,305.15
282600,292.15,305.15
283500,292.15,305.15
284400,292.15,305.15
285300,292.15,305.15
286200,292.15,305.15
287100,292.15,305.15
288000,292.15,305.15
288900,292.15,305.15
289800,292.15,305.15
290700,292.15,305.15
291600,292.15,305.15
292500,292.15,305.15
293400,292.15,305.15
294300,292.15,305.15
295200,292.15,305.15
296100,289.15,305.15
297000,289.15,305.15
297900,289.15,305.15
298800,289.15,305.15
299700,289.15,305.15
300600,289.15,305.15
301500,289.15,305.15
302400,289.15,305.15
303300,289.15,305.15
304200,289.15,305.15
305100,289.15,305.15
306000,289.15,305.15
306900,289.15,305.15
307800,289.15,305.15
308700,289.15,305.15
309600,289.15,305.15
310500,289.15,305.15
311400,289.15,305.15
312300,289.15,305.15
313200,289.15,305.15
314100,289.15,305.15
315000,289.15,305.15
315900,289.15,305.15
316800,289.15,305.15
317700,289.15,305.15
318600,289.15,305.15
319500,289.15,305.15
320400,289.15,305.15
321300,289.15,305.15
322200,289.15,305.15
323100,289.15,305.15
324000,289.15,305.15
324900,292.15,305.15
325800,292.15,305.15
326700,292.15,305.15
327600,292.15,305.15
328500,292.15,305.15
329400,292.15,305.15
330300,292.15,305.15
331200,292.15,305.15
332100,292.15,305.15
333000,292.15,305.15
333900,292.15,305.15
334800,292.15,305.15
335700,292.15,305.15
336600,292.15,305.15
337500,292.15,305.15
338400,292.15,305.15
339300,292.15,305.15
340200,292.15,305.15
341100,292.15,305.15
342000,292.15,305.15
342900,292.15,305.15
343800,292.15,305.15
344700,292.15,305.15
345600,292.15,305.15
346500,292.15,305.15
347400,292.15,305.15
348300,292.15,305.15
349200,292.15,305.15
350100,292.15,305.15
351000,292.15,305.15
351900,292.15,305.15
352800,292.15,305.15
353700,292.15,305.15
354600,292.15,305.15
355500,292.15,305.15
356400,292.15,305.15
357300,292.15,305.15
358200,292.15,305.15
359100,292.15,305.15
360000,292.15,305.15
360900,292.15,305.15
361800,292.15,305.15
362700,292.15,305.15
363600,292.15,305.15
364500,292.15,305.15
365400,292.15,305.15
366300,292.15,305.15
367200,292.15,305.15
368100,292.15,305.15
369000,292.15,305.15
369900,292.15,305.15
370800,292.15,305.15
371700,292.15,305.15
372600,292.15,305.15
373500,292.15,305.15
374400,292.15,305.15
375300,292.15,305.15
376200,292.15,305.15
377100,292.15,305.15
378000,292.15,305.15
378900,292.15,305.15
379800,292.15,305.15
380700,292.15,305.15
381600,292.15,305.15
382500,289.15,305.15
383400,289.15,305.15
384300,289.15,305.15
385200,289.15,305.15
386100,289.15,305.15
387000,289.15,305.15
387900,289.15,305.15
388800,289.15,305.15
389700,289.15,305.15
390600,289.15,305.15
391500,289.15,305.15
392400,289.15,305.15
393300,289.15,305.15
394200,289.15,305.15
395100,289.15,305.15
396000,289.15,305.15
396900,289.15,305.15
397800,289.15,305.15
398700,289.15,305.15
399600,289.15,305.15
400500,289.15,305.15
401400,289.15,305.15
402300,289.15,305.15
403200,289.15,305.15
404100,289.15,305.15
405000,289.15,305.15
405900,289.15,305.15
406800,289.15,305.15
407700,289.15,305.15
408600,289.15,305.15
409500,289.15,305.15
410400,289.15,305.15
411300,292.15,305.15
412200,292.15,305.15
413100,292.15,305.15
414000,292.15,305.15
414900,292.15,305.15
415800,292.15,305.15
416700,292.15,305.15
417600,292.15,305.15
418500,292.15,305.15
419400,292.15,305.15
420300,292.15,305.15
421200,292.15,305.15
422100,292.15,305.15
423000,292.15,305.15
423900,292.15,305.15
424800,292.15,305.15
425700,292.15,305.15
426600,292.15,305.15
427500,292.15,305.15
428400,292.15,305.15
429300,292.15,305.15
430200,292.15,305.15
431100,292.15,305.15
432000,292.15,305.15
432900,292.15,305.15
433800,292.15,305.15
434700,292.15,305.15
435600,292.15,305.15
436500,292.15,305.15
437400,292.15,305.15
438300,292.15,305.15
439200,292.15,305.15
440100,292.15,305.15
441000,292.15,305.15
441900,292.15,305.15
442800,292.15,305.15
443700,292.15,305.15
444600,292.15,305.15
445500,292.15,305.15
446400,292.15,305.15
447300,292.15,305.15
448200,292.15,305.15
449100,292.15,305.15
450000,292.15,305.15
450900,292.15,305.15
451800,292.15,305.15
452700,292.15,305.15
453600,292.15,305.15
454500,292.15,305.15
455400,292.15,305.15
456300,292.15,305.15
457200,292.15,305.15
458100,292.15,305.15
459000,292.15,305.15
459900,292.15,305.15
460800,292.15,305.15
461700,292.15,305.15
462600,292.15,305.15
463500,292.15,305.15
464400,292.15,305.15
465300,292.15,305.15
466200,292.15,305.15
467100,292.15,305.15
468000,292.15,305.15
468900,292.15,305.15
469800,292.15,305.15
470700,292.15,305.15
471600,292.15,305.15
472500,292.15,305.15
473400,292.15,305.15
474300,292.15,305.15
475200,292.15,305.15
476100,292.15,305.15
477000,292.15,305.15
477900,292.15,305.15
478800,292.15,305.15
479700,292.15,305.15
480600,292.15,305.15
481500,292.15,305.15
482400,292.15,305.15
483300,292.15,305.15
484200,292.15,305.15
485100,292.15,305.15
486000,292.15,305.15
486900,292.15,305.15
487800,292.15,305.15
488700,292.15,305.15
489600,292.15,305.15
490500,292.15,305.15
491400,292.15,305.15
492300,292.15,305.15
493200,292.15,305.15
494100,292.15,305.15
495000,292.15,305.15
495900,292.15,305.15
496800,292.15,305.15
497700,292.15,305.15
498600,292.15,305.15
499500,292.15,305.15
500400,292.15,305.15
501300,292.15,305.15
502200,292.15,305.15
503100,292.15,305.15
504000,292.15,305.15
504900,292.15,305.15
505800,292.15,305.15
506700,292.15,305.15
507600,292.15,305.15
508500,292.15,305.15
509400,292.15,305.15
510300,292.15,305.15
511200,292.15,305.15
512100,292.15,305.15
513000,292.15,305.15
513900,292.15,305.15
514800,292.15,305.15
515700,292.15,305.15
516600,292.15,305.15
517500,292.15,305.15
518400,292.15,305.15
519300,292.15,305.15
520200,292.15,305.15
521100,292.15,305.15
522000,292.15,305.15
522900,292.15,305.15
523800,292.15,305.15
524700,292.15,305.15
525600,292.15,305.15
526500,292.15,305.15
527400,292.15,305.15
528300,292.15,305.15
529200,292.15,305.15
530100,292.15,305.15
531000,292.15,305.15
531900,292.15,305.15
532800,292.15,305.15
533700,292.15,305.15
534600,292.15,305.15
535500,292.15,305.15
536400,292.15,305.15
537300,292.15,305.15
538200,292.15,305.15
539100,292.15,305.15
540000,292.15,305.15
540900,292.15,305.15
541800,292.15,305.15
542700,292.15,305.15
543600,292.15,305.15
544500,292.15,305.15
545400,292.15,305.15
546300,292.15,305.15
547200,292.15,305.15
548100,292.15,305.15
549000,292.15,305.15
549900,292.15,305.15
550800,292.15,305.15
551700,292.15,305.15
552600,292.15,305.15
553500,292.15,305.15
554400,292.15,305.15
555300,292.15,305.15
556200,292.15,305.15
557100,292.15,305.15
558000,292.15,305.15
558900,292.15,305.15
559800,292.15,305.15
560700,292.15,305.15
561600,292.15,305.15
562500,292.15,305.15
563400,292.15,305.15
564300,292.15,305.15
565200,292.15,305.15
566100,292.15,305.15
567000,292.15,305.15
567900,292.15,305.15
568800,292.15,305.15
569700,292.15,305.15
570600,292.15,305.15
571500,292.15,305.15
572400,292.15,305.15
573300,292.15,305.15
574200,292.15,305.15
575100,292.15,305.15
576000,292.15,305.15
576900,292.15,305.15
577800,292.15,305.15
578700,292.15,305.15
579600,292.15,305.15
580500,292.15,305.15
581400,292.15,305.15
582300,292.15,305.15
583200,292.15,305.15
584100,292.15,305.15
585000,292.15,305.15
585900,292.15,305.15
586800,292.15,305.15
587700,292.15,305.15
588600,292.15,305.15
589500,292.15,305.15
590400,292.15,305.15
591300,292.15,305.15
592200,292.15,305.15
593100,292.15,305.15
594000,292.15,305.15
594900,292.15,305.15
595800,292.15,305.15
596700,292.15,305.15
597600,292.15,305.15
598500,292.15,305.15
599400,292.15,305.15
600300,292.15,305.15
601200,292.15,305.15
602100,292.15,305.15
603000,292.15,305.15
603900,292.15,305.15
604800,292.15,305.15
605700,292.15,305.15
606600,292.15,305.15
607500,292.15,305.15
608400,292.15,305.15
609300,292.15,305.15
610200,292.15,305.15
611100,292.15,305.15
612000,292.15,305.15
612900,292.15,305.15
613800,292.15,305.15
614700,292.15,305.15
615600,292.15,305.15
616500,292.15,305.15
617400,292.15,305.15
618300,292.15,305.15
619200,292.15,305.15
620100,292.15,305.15
621000,292.15,305.15
621900,292.15,305.15
622800,292.15,305.15
623700,292.15,305.15
624600,292.15,305.15
625500,292.15,305.15
626400,292.15,305.15
627300,292.15,305.15
628200,292.15,305.15
629100,292.15,305.15
630000,292.15,305.15
630900,292.15,305.15
631800,292.15,305.15
632700,292.15,305.15
633600,292.15,305.15
634500,292.15,305.15
635400,292.15,305.15
636300,292.15,305.15
637200,292.15,305.15
638100,292.15,305.15
639000,292.15,305.15
639900,292.15,305.15
640800,292.15,305.15
641700,289.15,305.15
642600,289.15,305.15
643500,289.15,305.15
644400,289.15,305.15
645300,289.15,305.15
646200,289.15,305.15
647100,289.15,305.15
648000,289.15,305.15
648900,289.15,305.15
649800,289.15,305.15
650700,289.15,305.15
651600,289.15,305.15
652500,289.15,305.15
653400,289.15,305.15
654300,289.15,305.15
655200,289.15,305.15
656100,289.15,305.15
657000,289.15,305.15
657900,289.15,305.15
658800,289.15,305.15
659700,289.15,305.15
660600,289.15,305.15
661500,289.15,305.15
662400,289.15,305.15
663300,289.15,305.15
664200,289.15,305.15
665100,289.15,305.15
666000,289.15,305.15
666900,289.15,305.15
667800,289.15,305.15
668700,289.15,305.15
669600,289.15,305.15
670500,292.15,305.15
671400,292.15,305.15
672300,292.15,305.15
673200,292.15,305.15
674100,292.15,305.15
675000,292.15,305.15
675900,292.15,305.15
676800,292.15,305.15
677700,292.15,305.15
678600,292.15,305.15
679500,292.15,305.15
680400,292.15,305.15
681300,292.15,305.15
682200,292.15,305.15
683100,292.15,305.15
684000,292.15,305.15
684900,292.15,305.15
685800,292.15,305.15
686700,292.15,305.15
687600,292.15,305.15
688500,292.15,305.15
689400,292.15,305.15
690300,292.15,305.15
691200,292.15,305.15
692100,292.15,305.15
693000,292.15,305.15
693900,292.15,305.15
694800,292.15,305.15
695700,292.15,305.15
696600,292.15,305.15
697500,292.15,305.15
698400,292.15,305.15
699300,292.15,305.15
700200,292.15,305.15
701100,292.15,305.15
702000,292.15,305.15
702900,292.15,305.15
703800,292.15,305.15
704700,292.15,305.15
705600,292.15,305.15
706500,292.15,305.15
707400,292.15,305.15
708300,292.15,305.15
709200,292.15,305.15
710100,292.15,305.15
711000,292.15,305.15
711900,292.15,305.15
712800,292.15,305.15
713700,292.15,305.15
714600,292.15,305.15
715500,292.15,305.15
716400,292.15,305.15
717300,292.15,305.15
718200,292.15,305.15
719100,292.15,305.15
720000,292.15,305.15
720900,292.15,305.15
721800,292.15,305.15
722700,292.15,305.15
723600,292.15,305.15
724500,292.15,305.15
725400,292.15,305.15
726300,292.15,305.15
727200,292.15,305.15
728100,289.15,305.15
729000,289.15,305.15
729900,289.15,305.15
730800,289.15,305.15
731700,289.15,305.15
732600,289.15,305.15
733500,289.15,305.15
734400,289.15,305.15
735300,289.15,305.15
736200,289.15,305.15
737100,289.15,305.15
738000,289.15,305.15
738900,289.15,305.15
739800,289.15,305.15
740700,289.15,305.15
741600,289.15,305.15
742500,289.15,305.15
743400,289.15,305.15
744300,289.15,305.15
745200,289.15,305.15
746100,289.15,305.15
747000,289.15,305.15
747900,289.15,305.15
748800,289.15,305.15
749700,289.15,305.15
750600,289.15,305.15
751500,289.15,305.15
752400,289.15,305.15
753300,289.15,305.15
754200,289.15,305.15
755100,289.15,305.15
756000,289.15,305.15
756900,292.15,305.15
757800,292.15,305.15
758700,292.15,305.15
759600,292.15,305.15
760500,292.15,305.15
761400,292.15,305.15
762300,292.15,305.15
763200,292.15,305.15
764100,292.15,305.15
765000,292.15,305.15
765900,292.15,305.15
766800,292.15,305.15
767700,292.15,305.15
768600,292.15,305.15
769500,292.15,305.15
770400,292.15,305.15
771300,292.15,305.15
772200,292.15,305.15
773100,292.15,305.15
774000,292.15,305.15
774900,292.15,305.15
775800,292.15,305.15
776700,292.15,305.15
777600,292.15,305.15
778500,292.15,305.15
779400,292.15,305.15
780300,292.15,305.15
781200,292.15,305.15
782100,292.15,305.15
783000,292.15,305.15
783900,292.15,305.15
784800,292.15,305.15
785700,292.15,305.15
786600,292.15,305.15
787500,292.15,305.15
788400,292.15,305.15
789300,292.15,305.15
790200,292.15,305.15
791100,292.15,305.15
792000,292.15,305.15
792900,292.15,305.15
793800,292.15,305.15
794700,292.15,305.15
795600,292.15,305.15
796500,292.15,305.15
797400,292.15,305.15
798300,292.15,305.15
799200,292.15,305.15
800100,292.15,305.15
801000,292.15,305.15
801900,292.15,305.15
802800,292.15,305.15
803700,292.15,305.15
804600,292.15,305.15
805500,292.15,305.15
806400,292.15,305.15
807300,292.15,305.15
808200,292.15,305.15
809100,292.15,305.15
810000,292.15,305.15
810900,292.15,305.15
811800,292.15,305.15
812700,292.15,305.15
813600,292.15,305.15
814500,289.15,305.15
815400,289.15,305.15
816300,289.15,305.15
817200,289.15,305.15
818100,289.15,305.15
819000,289.15,305.15
819900,289.15,305.15
820800,289.15,305.15
821700,289.15,305.15
822600,289.15,305.15
823500,289.15,305.15
824400,289.15,305.15
825300,289.15,305.15
826200,289.15,305.15
827100,289.15,305.15
828000,289.15,305.15
828900,292.15,305.15
829800,292.15,305.15
830700,292.15,305.15
831600,292.15,305.15
832500,292.15,305.15
833400,292.15,305.15
834300,292.15,305.15
835200,292.15,305.15
836100,292.15,305.15
837000,292.15,305.15
837900,292.15,305.15
838800,292.15,305.15
839700,292.15,305.15
840600,292.15,305.15
841500,292.15,305.15
842400,292.15,305.15
843300,292.15,305.15
844200,292.15,305.15
845100,292.15,305.15
846000,292.15,305.15
846900,292.15,305.15
847800,292.15,305.15
848700,292.15,305.15
849600,292.15,305.15
850500,292.15,305.15
851400,292.15,305.15
852300,292.15,305.15
853200,292.15,305.15
854100,292.15,305.15
855000,292.15,305.15
855900,292.15,305.15
856800,292.15,305.15
857700,292.15,305.15
858600,292.15,305.15
859500,292.15,305.15
860400,292.15,305.15
861300,292.15,305.15
862200,292.15,305.15
863100,292.15,305.15
864000,292.15,305.15
864900,292.15,305.15
865800,292.15,305.15
866700,292.15,305.15
867600,292.15,305.15
868500,292.15,305.15
869400,292.15,305.15
870300,292.15,305.15
871200,292.15,305.15
872100,292.15,305.15
873000,292.15,305.15
873900,292.15,305.15
874800,292.15,305.15
875700,292.15,305.15
876600,292.15,305.15
877500,292.15,305.15
878400,292.15,305.15
879300,292.15,305.15
880200,292.15,305.15
881100,292.15,305.15
882000,292.15,305.15
882900,292.15,305.15
883800,292.15,305.15
884700,292.15,305.15
885600,292.15,305.15
886500,292.15,305.15
887400,292.15,305.15
888300,292.15,305.15
889200,292.15,305.15
890100,292.15,305.15
891000,292.15,305.15
891900,292.15,305.15
892800,292.15,305.15
893700,292.15,305.15
894600,292.15,305.15
895500,292.15,305.15
896400,292.15,305.15
897300,292.15,305.15
898200,292.15,305.15
899100,292.15,305.15
900000,292.15,305.15
900900,289.15,305.15
901800,289.15,305.15
902700,289.15,305.15
903600,289.15,305.15
904500,289.15,305.15
905400,289.15,305.15
906300,289.15,305.15
907200,289.15,305.15
908100,289.15,305.15
909000,289.15,305.15
909900,289.15,305.15
910800,289.15,305.15
911700,289.15,305.15
912600,289.15,305.15
913500,289.15,305.15
914400,289.15,305.15
915300,289.15,305.15
916200,289.15,305.15
917100,289.15,305.15
918000,289.15,305.15
918900,289.15,305.15
919800,289.15,305.15
920700,289.15,305.15
921600,289.15,305.15
922500,289.15,305.15
923400,289.15,305.15
924300,289.15,305.15
925200,289.15,305.15
926100,289.15,305.15
927000,289.15,305.15
927900,289.15,305.15
928800,289.15,305.15
929700,292.15,305.15
930600,292.15,305.15
931500,292.15,305.15
932400,292.15,305.15
933300,292.15,305.15
934200,292.15,305.15
935100,292.15,305.15
936000,292.15,305.15
936900,292.15,305.15
937800,292.15,305.15
938700,292.15,305.15
939600,292.15,305.15
940500,292.15,305.15
941400,292.15,305.15
942300,292.15,305.15
943200,292.15,305.15
944100,292.15,305.15
945000,292.15,305.15
945900,292.15,305.15
946800,292.15,305.15
947700,292.15,305.15
948600,292.15,305.15
949500,292.15,305.15
950400,292.15,305.15
951300,292.15,305.15
952200,292.15,305.15
953100,292.15,305.15
954000,292.15,305.15
954900,292.15,305.15
955800,292.15,305.15
956700,292.15,305.15
957600,292.15,305.15
958500,292.15,305.15
959400,292.15,305.15
960300,292.15,305.15
961200,292.15,305.15
962100,292.15,305.15
963000,292.15,305.15
963900,292.15,305.15
964800,292.15,305.15
965700,292.15,305.15
966600,292.15,305.15
967500,292.15,305.15
968400,292.15,305.15
969300,292.15,305.15
970200,292.15,305.15
971100,292.15,305.15
972000,292.15,305.15
972900,292.15,305.15
973800,292.15,305.15
974700,292.15,305.15
975600,292.15,305.15
976500,292.15,305.15
977400,292.15,305.15
978300,292.15,305.15
979200,292.15,305.15
980100,292.15,305.15
981000,292.15,305.15
981900,292.15,305.15
982800,292.15,305.15
983700,292.15,305.15
984600,292.15,305.15
985500,292.15,305.15
986400,292.15,305.15
987300,289.15,305.15
988200,289.15,305.15
989100,289.15,305.15
990000,289.15,305.15
990900,289.15,305.15
991800,289.15,305.15
992700,289.15,305.15
993600,289.15,305.15
994500,289.15,305.15
995400,289.15,305.15
996300,289.15,305.15
997200,289.15,305.15
998100,289.15,305.15
999000,289.15,305.15
999900,289.15,305.15
1000800,289.15,305.15
1001700,289.15,305.15
1002600,289.15,305.15
1003500,289.15,305.15
1004400,289.15,305.15
1005300,289.15,305.15
1006200,289.15,305.15
1007100,289.15,305.15
1008000,289.15,305.15
1008900,289.15,305.15
1009800,289.15,305.15
1010700,289.15,305.15
1011600,289.15,305.15
1012500,289.15,305.15
1013400,289.15,305.15
1014300,289.15,305.15
1015200,289.15,305.15
1016100,292.15,305.15
1017000,292.15,305.15
1017900,292.15,305.15
1018800,292.15,305.15
1019700,292.15,305.15
1020600,292.15,305.15
1021500,292.15,305.15
1022400,292.15,305.15
1023300,292.15,305.15
1024200,292.15,305.15
1025100,292.15,305.15
1026000,292.15,305.15
1026900,292.15,305.15
1027800,292.15,305.15
1028700,292.15,305.15
1029600,292.15,305.15
1030500,292.15,305.15
1031400,292.15,305.15
1032300,292.15,305.15
1033200,292.15,305.15
1034100,292.15,305.15
1035000,292.15,305.15
1035900,292.15,305.15
1036800,292.15,305.15
1037700,292.15,305.15
1038600,292.15,305.15
1039500,292.15,305.15
1040400,292.15,305.15
1041300,292.15,305.15
1042200,292.15,305.15
1043100,292.15,305.15
1044000,292.15,305.15
1044900,292.15,305.15
1045800,292.15,305.15
1046700,292.15,305.15
1047600,292.15,305.15
1048500,292.15,305.15
1049400,292.15,305.15
1050300,292.15,305.15
1051200,292.15,305.15
1052100,292.15,305.15
1053000,292.15,305.15
1053900,292.15,305.15
1054800,292.15,305.15
1055700,292.15,305.15
1056600,292.15,305.15
1057500,292.15,305.15
1058400,292.15,305.15
1059300,292.15,305.15
1060200,292.15,305.15
1061100,292.15,305.15
1062000,292.15,305.15
1062900,292.15,305.15
1063800,292.15,305.15
1064700,292.15,305.15
1065600,292.15,305.15
1066500,292.15,305.15
1067400,292.15,305.15
1068300,292.15,305.15
1069200,292.15,305.15
1070100,292.15,305.15
1071000,292.15,305.15
1071900,292.15,305.15
1072800,292.15,305.15
1073700,292.15,305.15
1074600,292.15,305.15
1075500,292.15,305.15
1076400,292.15,305.15
1077300,292.15,305.15
1078200,292.15,305.15
1079100,292.15,305.15
1080000,292.15,305.15
1080900,292.15,305.15
1081800,292.15,305.15
1082700,292.15,305.15
1083600,292.15,305.15
1084500,292.15,305.15
1085400,292.15,305.15
1086300,292.15,305.15
1087200,292.15,305.15
1088100,292.15,305.15
1089000,292.15,305.15
1089900,292.15,305.15
1090800,292.15,305.15
1091700,292.15,305.15
1092600,292.15,305.15
1093500,292.15,305.15
1094400,292.15,305.15
1095300,292.15,305.15
1096200,292.15,305.15
1097100,292.15,305.15
1098000,292.15,305.15
1098900,292.15,305.15
1099800,292.15,305.15
1100700,292.15,305.15
1101600,292.15,305.15
1102500,292.15,305.15
1103400,292.15,305.15
1104300,292.15,305.15
1105200,292.15,305.15
1106100,292.15,305.15
1107000,292.15,305.15
1107900,292.15,305.15
1108800,292.15,305.15
1109700,292.15,305.15
1110600,292.15,305.15
1111500,292.15,305.15
1112400,292.15,305.15
1113300,292.15,305.15
1114200,292.15,305.15
1115100,292.15,305.15
1116000,292.15,305.15
1116900,292.15,305.15
1117800,292.15,305.15
1118700,292.15,305.15
1119600,292.15,305.15
1120500,292.15,305.15
1121400,292.15,305.15
1122300,292.15,305.15
1123200,292.15,305.15
1124100,292.15,305.15
1125000,292.15,305.15
1125900,292.15,305.15
1126800,292.15,305.15
1127700,292.15,305.15
1128600,292.15,305.15
1129500,292.15,305.15
