time,EmissionsElectricPower,EmissionsGasPower
40800.0,0.047,0.18108
41100.0,0.047,0.18108
41400.0,0.047,0.18108
41700.0,0.047,0.18108
42000.0,0.047,0.18108
42300.0,0.047,0.18108
42600.0,0.047,0.18108
42900.0,0.047,0.18108
43200.0,0.047,0.18108
43500.0,0.047,0.18108
43800.0,0.047,0.18108
44100.0,0.047,0.18108
44400.0,0.047,0.18108
44700.0,0.047,0.18108
45000.0,0.047,0.18108
45300.0,0.047,0.18108
45600.0,0.047,0.18108
45900.0,0.047,0.18108
46200.0,0.047,0.18108
46500.0,0.047,0.18108
46800.0,0.047,0.18108
47100.0,0.047,0.18108
47400.0,0.047,0.18108
47700.0,0.047,0.18108
48000.0,0.047,0.18108
48300.0,0.047,0.18108
48600.0,0.047,0.18108
48900.0,0.047,0.18108
49200.0,0.047,0.18108
49500.0,0.047,0.18108
49800.0,0.047,0.18108
50100.0,0.047,0.18108
50400.0,0.047,0.18108
50700.0,0.047,0.18108
51000.0,0.047,0.18108
51300.0,0.047,0.18108
51600.0,0.047,0.18108
51900.0,0.047,0.18108
52200.0,0.047,0.18108
52500.0,0.047,0.18108
52800.0,0.047,0.18108
53100.0,0.047,0.18108
53400.0,0.047,0.18108
53700.0,0.047,0.18108
54000.0,0.047,0.18108
54300.0,0.047,0.18108
54600.0,0.047,0.18108
54900.0,0.047,0.18108
55200.0,0.047,0.18108
55500.0,0.047,0.18108
55800.0,0.047,0.18108
56100.0,0.047,0.18108
56400.0,0.047,0.18108
56700.0,0.047,0.18108
57000.0,0.047,0.18108
57300.0,0.047,0.18108
57600.0,0.047,0.18108
57900.0,0.047,0.18108
58200.0,0.047,0.18108
58500.0,0.047,0.18108
58800.0,0.047,0.18108
59100.0,0.047,0.18108
59400.0,0.047,0.18108
59700.0,0.047,0.18108
60000.0,0.047,0.18108
60300.0,0.047,0.18108
60600.0,0.047,0.18108
60900.0,0.047,0.18108
61200.0,0.047,0.18108
61500.0,0.047,0.18108
61800.0,0.047,0.18108
62100.0,0.047,0.18108
62400.0,0.047,0.18108
62700.0,0.047,0.18108
63000.0,0.047,0.18108
63300.0,0.047,0.18108
63600.0,0.047,0.18108
63900.0,0.047,0.18108
64200.0,0.047,0.18108
64500.0,0.047,0.18108
64800.0,0.047,0.18108
65100.0,0.047,0.18108
65400.0,0.047,0.18108
65700.0,0.047,0.18108
66000.0,0.047,0.18108
66300.0,0.047,0.18108
66600.0,0.047,0.18108
66900.0,0.047,0.18108
67200.0,0.047,0.18108
67500.0,0.047,0.18108
67800.0,0.047,0.18108
68100.0,0.047,0.18108
68400.0,0.047,0.18108
68700.0,0.047,0.18108
69000.0,0.047,0.18108
69300.0,0.047,0.18108
69600.0,0.047,0.18108
69900.0,0.047,0.18108
70200.0,0.047,0.18108
70500.0,0.047,0.18108
70800.0,0.047,0.18108
71100.0,0.047,0.18108
71400.0,0.047,0.18108
71700.0,0.047,0.18108
72000.0,0.047,0.18108
72300.0,0.047,0.18108
72600.0,0.047,0.18108
72900.0,0.047,0.18108
73200.0,0.047,0.18108
73500.0,0.047,0.18108
73800.0,0.047,0.18108
74100.0,0.047,0.18108
74400.0,0.047,0.18108
74700.0,0.047,0.18108
75000.0,0.047,0.18108
75300.0,0.047,0.18108
75600.0,0.047,0.18108
75900.0,0.047,0.18108
76200.0,0.047,0.18108
76500.0,0.047,0.18108
76800.0,0.047,0.18108
77100.0,0.047,0.18108
77400.0,0.047,0.18108
77700.0,0.047,0.18108
78000.0,0.047,0.18108
78300.0,0.047,0.18108
78600.0,0.047,0.18108
78900.0,0.047,0.18108
79200.0,0.047,0.18108
79500.0,0.047,0.18108
79800.0,0.047,0.18108
80100.0,0.047,0.18108
80400.0,0.047,0.18108
80700.0,0.047,0.18108
81000.0,0.047,0.18108
81300.0,0.047,0.18108
81600.0,0.047,0.18108
81900.0,0.047,0.18108
82200.0,0.047,0.18108
82500.0,0.047,0.18108
82800.0,0.047,0.18108
83100.0,0.047,0.18108
83400.0,0.047,0.18108
83700.0,0.047,0.18108
84000.0,0.047,0.18108
84300.0,0.047,0.18108
84600.0,0.047,0.18108
84900.0,0.047,0.18108
85200.0,0.047,0.18108
85500.0,0.047,0.18108
85800.0,0.047,0.18108
86100.0,0.047,0.18108
86400.0,0.047,0.18108
86700.0,0.047,0.18108
87000.0,0.047,0.18108
87300.0,0.047,0.18108
87600.0,0.047,0.18108
87900.0,0.047,0.18108
88200.0,0.047,0.18108
88500.0,0.047,0.18108
88800.0,0.047,0.18108
89100.0,0.047,0.18108
89400.0,0.047,0.18108
89700.0,0.047,0.18108
90000.0,0.047,0.18108
90300.0,0.047,0.18108
90600.0,0.047,0.18108
90900.0,0.047,0.18108
91200.0,0.047,0.18108
91500.0,0.047,0.18108
91800.0,0.047,0.18108
92100.0,0.047,0.18108
92400.0,0.047,0.18108
92700.0,0.047,0.18108
93000.0,0.047,0.18108
93300.0,0.047,0.18108
93600.0,0.047,0.18108
93900.0,0.047,0.18108
94200.0,0.047,0.18108
94500.0,0.047,0.18108
94800.0,0.047,0.18108
95100.0,0.047,0.18108
95400.0,0.047,0.18108
95700.0,0.047,0.18108
96000.0,0.047,0.18108
96300.0,0.047,0.18108
96600.0,0.047,0.18108
96900.0,0.047,0.18108
97200.0,0.047,0.18108
97500.0,0.047,0.18108
97800.0,0.047,0.18108
98100.0,0.047,0.18108
98400.0,0.047,0.18108
98700.0,0.047,0.18108
99000.0,0.047,0.18108
99300.0,0.047,0.18108
99600.0,0.047,0.18108
99900.0,0.047,0.18108
100200.0,0.047,0.18108
100500.0,0.047,0.18108
100800.0,0.047,0.18108
101100.0,0.047,0.18108
101400.0,0.047,0.18108
101700.0,0.047,0.18108
102000.0,0.047,0.18108
102300.0,0.047,0.18108
102600.0,0.047,0.18108
102900.0,0.047,0.18108
103200.0,0.047,0.18108
103500.0,0.047,0.18108
103800.0,0.047,0.18108
104100.0,0.047,0.18108
104400.0,0.047,0.18108
104700.0,0.047,0.18108
105000.0,0.047,0.18108
105300.0,0.047,0.18108
105600.0,0.047,0.18108
105900.0,0.047,0.18108
106200.0,0.047,0.18108
106500.0,0.047,0.18108
106800.0,0.047,0.18108
107100.0,0.047,0.18108
107400.0,0.047,0.18108
107700.0,0.047,0.18108
108000.0,0.047,0.18108
108300.0,0.047,0.18108
108600.0,0.047,0.18108
108900.0,0.047,0.18108
109200.0,0.047,0.18108
109500.0,0.047,0.18108
109800.0,0.047,0.18108
110100.0,0.047,0.18108
110400.0,0.047,0.18108
110700.0,0.047,0.18108
111000.0,0.047,0.18108
111300.0,0.047,0.18108
111600.0,0.047,0.18108
111900.0,0.047,0.18108
112200.0,0.047,0.18108
112500.0,0.047,0.18108
112800.0,0.047,0.18108
113100.0,0.047,0.18108
113400.0,0.047,0.18108
113700.0,0.047,0.18108
114000.0,0.047,0.18108
114300.0,0.047,0.18108
114600.0,0.047,0.18108
114900.0,0.047,0.18108
115200.0,0.047,0.18108
115500.0,0.047,0.18108
115800.0,0.047,0.18108
116100.0,0.047,0.18108
116400.0,0.047,0.18108
116700.0,0.047,0.18108
117000.0,0.047,0.18108
117300.0,0.047,0.18108
117600.0,0.047,0.18108
117900.0,0.047,0.18108
118200.0,0.047,0.18108
118500.0,0.047,0.18108
118800.0,0.047,0.18108
119100.0,0.047,0.18108
119400.0,0.047,0.18108
119700.0,0.047,0.18108
120000.0,0.047,0.18108
120300.0,0.047,0.18108
120600.0,0.047,0.18108
120900.0,0.047,0.18108
121200.0,0.047,0.18108
121500.0,0.047,0.18108
121800.0,0.047,0.18108
122100.0,0.047,0.18108
122400.0,0.047,0.18108
122700.0,0.047,0.18108
123000.0,0.047,0.18108
123300.0,0.047,0.18108
123600.0,0.047,0.18108
123900.0,0.047,0.18108
124200.0,0.047,0.18108
124500.0,0.047,0.18108
124800.0,0.047,0.18108
125100.0,0.047,0.18108
125400.0,0.047,0.18108
125700.0,0.047,0.18108
126000.0,0.047,0.18108
126300.0,0.047,0.18108
126600.0,0.047,0.18108
126900.0,0.047,0.18108
127200.0,0.047,0.18108
127500.0,0.047,0.18108
127800.0,0.047,0.18108
128100.0,0.047,0.18108
128400.0,0.047,0.18108
128700.0,0.047,0.18108
129000.0,0.047,0.18108
129300.0,0.047,0.18108
129600.0,0.047,0.18108
129900.0,0.047,0.18108
130200.0,0.047,0.18108
130500.0,0.047,0.18108
130800.0,0.047,0.18108
131100.0,0.047,0.18108
131400.0,0.047,0.18108
131700.0,0.047,0.18108
132000.0,0.047,0.18108
132300.0,0.047,0.18108
132600.0,0.047,0.18108
132900.0,0.047,0.18108
133200.0,0.047,0.18108
133500.0,0.047,0.18108
133800.0,0.047,0.18108
134100.0,0.047,0.18108
134400.0,0.047,0.18108
134700.0,0.047,0.18108
135000.0,0.047,0.18108
135300.0,0.047,0.18108
135600.0,0.047,0.18108
135900.0,0.047,0.18108
136200.0,0.047,0.18108
136500.0,0.047,0.18108
136800.0,0.047,0.18108
137100.0,0.047,0.18108
137400.0,0.047,0.18108
137700.0,0.047,0.18108
138000.0,0.047,0.18108
138300.0,0.047,0.18108
138600.0,0.047,0.18108
138900.0,0.047,0.18108
139200.0,0.047,0.18108
139500.0,0.047,0.18108
139800.0,0.047,0.18108
140100.0,0.047,0.18108
140400.0,0.047,0.18108
140700.0,0.047,0.18108
141000.0,0.047,0.18108
141300.0,0.047,0.18108
141600.0,0.047,0.18108
141900.0,0.047,0.18108
142200.0,0.047,0.18108
142500.0,0.047,0.18108
142800.0,0.047,0.18108
143100.0,0.047,0.18108
143400.0,0.047,0.18108
143700.0,0.047,0.18108
144000.0,0.047,0.18108
144300.0,0.047,0.18108
144600.0,0.047,0.18108
144900.0,0.047,0.18108
145200.0,0.047,0.18108
145500.0,0.047,0.18108
145800.0,0.047,0.18108
146100.0,0.047,0.18108
146400.0,0.047,0.18108
146700.0,0.047,0.18108
147000.0,0.047,0.18108
147300.0,0.047,0.18108
147600.0,0.047,0.18108
147900.0,0.047,0.18108
148200.0,0.047,0.18108
148500.0,0.047,0.18108
148800.0,0.047,0.18108
149100.0,0.047,0.18108
149400.0,0.047,0.18108
149700.0,0.047,0.18108
150000.0,0.047,0.18108
150300.0,0.047,0.18108
150600.0,0.047,0.18108
150900.0,0.047,0.18108
151200.0,0.047,0.18108
151500.0,0.047,0.18108
151800.0,0.047,0.18108
152100.0,0.047,0.18108
152400.0,0.047,0.18108
152700.0,0.047,0.18108
153000.0,0.047,0.18108
153300.0,0.047,0.18108
153600.0,0.047,0.18108
153900.0,0.047,0.18108
154200.0,0.047,0.18108
154500.0,0.047,0.18108
154800.0,0.047,0.18108
155100.0,0.047,0.18108
155400.0,0.047,0.18108
155700.0,0.047,0.18108
156000.0,0.047,0.18108
156300.0,0.047,0.18108
156600.0,0.047,0.18108
156900.0,0.047,0.18108
157200.0,0.047,0.18108
157500.0,0.047,0.18108
157800.0,0.047,0.18108
158100.0,0.047,0.18108
158400.0,0.047,0.18108
158700.0,0.047,0.18108
159000.0,0.047,0.18108
159300.0,0.047,0.18108
159600.0,0.047,0.18108
159900.0,0.047,0.18108
160200.0,0.047,0.18108
160500.0,0.047,0.18108
160800.0,0.047,0.18108
161100.0,0.047,0.18108
161400.0,0.047,0.18108
161700.0,0.047,0.18108
162000.0,0.047,0.18108
162300.0,0.047,0.18108
162600.0,0.047,0.18108
162900.0,0.047,0.18108
163200.0,0.047,0.18108
163500.0,0.047,0.18108
163800.0,0.047,0.18108
164100.0,0.047,0.18108
164400.0,0.047,0.18108
164700.0,0.047,0.18108
165000.0,0.047,0.18108
165300.0,0.047,0.18108
165600.0,0.047,0.18108
165900.0,0.047,0.18108
166200.0,0.047,0.18108
166500.0,0.047,0.18108
166800.0,0.047,0.18108
167100.0,0.047,0.18108
167400.0,0.047,0.18108
167700.0,0.047,0.18108
168000.0,0.047,0.18108
168300.0,0.047,0.18108
168600.0,0.047,0.18108
168900.0,0.047,0.18108
169200.0,0.047,0.18108
169500.0,0.047,0.18108
169800.0,0.047,0.18108
170100.0,0.047,0.18108
170400.0,0.047,0.18108
170700.0,0.047,0.18108
171000.0,0.047,0.18108
171300.0,0.047,0.18108
171600.0,0.047,0.18108
171900.0,0.047,0.18108
172200.0,0.047,0.18108
172500.0,0.047,0.18108
172800.0,0.047,0.18108
173100.0,0.047,0.18108
173400.0,0.047,0.18108
173700.0,0.047,0.18108
174000.0,0.047,0.18108
174300.0,0.047,0.18108
174600.0,0.047,0.18108
174900.0,0.047,0.18108
175200.0,0.047,0.18108
175500.0,0.047,0.18108
175800.0,0.047,0.18108
176100.0,0.047,0.18108
176400.0,0.047,0.18108
176700.0,0.047,0.18108
177000.0,0.047,0.18108
177300.0,0.047,0.18108
177600.0,0.047,0.18108
177900.0,0.047,0.18108
178200.0,0.047,0.18108
178500.0,0.047,0.18108
178800.0,0.047,0.18108
179100.0,0.047,0.18108
179400.0,0.047,0.18108
179700.0,0.047,0.18108
180000.0,0.047,0.18108
180300.0,0.047,0.18108
180600.0,0.047,0.18108
180900.0,0.047,0.18108
181200.0,0.047,0.18108
181500.0,0.047,0.18108
181800.0,0.047,0.18108
182100.0,0.047,0.18108
182400.0,0.047,0.18108
182700.0,0.047,0.18108
183000.0,0.047,0.18108
183300.0,0.047,0.18108
183600.0,0.047,0.18108
183900.0,0.047,0.18108
184200.0,0.047,0.18108
184500.0,0.047,0.18108
184800.0,0.047,0.18108
185100.0,0.047,0.18108
185400.0,0.047,0.18108
185700.0,0.047,0.18108
186000.0,0.047,0.18108
186300.0,0.047,0.18108
186600.0,0.047,0.18108
186900.0,0.047,0.18108
187200.0,0.047,0.18108
187500.0,0.047,0.18108
187800.0,0.047,0.18108
188100.0,0.047,0.18108
188400.0,0.047,0.18108
188700.0,0.047,0.18108
189000.0,0.047,0.18108
189300.0,0.047,0.18108
189600.0,0.047,0.18108
189900.0,0.047,0.18108
190200.0,0.047,0.18108
190500.0,0.047,0.18108
190800.0,0.047,0.18108
191100.0,0.047,0.18108
191400.0,0.047,0.18108
191700.0,0.047,0.18108
192000.0,0.047,0.18108
192300.0,0.047,0.18108
192600.0,0.047,0.18108
192900.0,0.047,0.18108
193200.0,0.047,0.18108
193500.0,0.047,0.18108
193800.0,0.047,0.18108
194100.0,0.047,0.18108
194400.0,0.047,0.18108
194700.0,0.047,0.18108
195000.0,0.047,0.18108
195300.0,0.047,0.18108
195600.0,0.047,0.18108
195900.0,0.047,0.18108
196200.0,0.047,0.18108
196500.0,0.047,0.18108
196800.0,0.047,0.18108
197100.0,0.047,0.18108
197400.0,0.047,0.18108
197700.0,0.047,0.18108
198000.0,0.047,0.18108
198300.0,0.047,0.18108
198600.0,0.047,0.18108
198900.0,0.047,0.18108
199200.0,0.047,0.18108
199500.0,0.047,0.18108
199800.0,0.047,0.18108
200100.0,0.047,0.18108
200400.0,0.047,0.18108
200700.0,0.047,0.18108
201000.0,0.047,0.18108
201300.0,0.047,0.18108
201600.0,0.047,0.18108
201900.0,0.047,0.18108
202200.0,0.047,0.18108
202500.0,0.047,0.18108
202800.0,0.047,0.18108
203100.0,0.047,0.18108
203400.0,0.047,0.18108
203700.0,0.047,0.18108
204000.0,0.047,0.18108
204300.0,0.047,0.18108
204600.0,0.047,0.18108
204900.0,0.047,0.18108
205200.0,0.047,0.18108
205500.0,0.047,0.18108
205800.0,0.047,0.18108
206100.0,0.047,0.18108
206400.0,0.047,0.18108
206700.0,0.047,0.18108
207000.0,0.047,0.18108
207300.0,0.047,0.18108
207600.0,0.047,0.18108
207900.0,0.047,0.18108
208200.0,0.047,0.18108
208500.0,0.047,0.18108
208800.0,0.047,0.18108
209100.0,0.047,0.18108
209400.0,0.047,0.18108
209700.0,0.047,0.18108
210000.0,0.047,0.18108
210300.0,0.047,0.18108
210600.0,0.047,0.18108
210900.0,0.047,0.18108
211200.0,0.047,0.18108
211500.0,0.047,0.18108
211800.0,0.047,0.18108
212100.0,0.047,0.18108
212400.0,0.047,0.18108
212700.0,0.047,0.18108
213000.0,0.047,0.18108
213300.0,0.047,0.18108
213600.0,0.047,0.18108
213900.0,0.047,0.18108
214200.0,0.047,0.18108
214500.0,0.047,0.18108
214800.0,0.047,0.18108
215100.0,0.047,0.18108
215400.0,0.047,0.18108
215700.0,0.047,0.18108
216000.0,0.047,0.18108
216300.0,0.047,0.18108
216600.0,0.047,0.18108
216900.0,0.047,0.18108
217200.0,0.047,0.18108
217500.0,0.047,0.18108
217800.0,0.047,0.18108
218100.0,0.047,0.18108
218400.0,0.047,0.18108
218700.0,0.047,0.18108
219000.0,0.047,0.18108
219300.0,0.047,0.18108
219600.0,0.047,0.18108
219900.0,0.047,0.18108
220200.0,0.047,0.18108
220500.0,0.047,0.18108
220800.0,0.047,0.18108
221100.0,0.047,0.18108
221400.0,0.047,0.18108
221700.0,0.047,0.18108
222000.0,0.047,0.18108
222300.0,0.047,0.18108
222600.0,0.047,0.18108
222900.0,0.047,0.18108
223200.0,0.047,0.18108
223500.0,0.047,0.18108
223800.0,0.047,0.18108
224100.0,0.047,0.18108
224400.0,0.047,0.18108
224700.0,0.047,0.18108
225000.0,0.047,0.18108
225300.0,0.047,0.18108
225600.0,0.047,0.18108
225900.0,0.047,0.18108
226200.0,0.047,0.18108
226500.0,0.047,0.18108
226800.0,0.047,0.18108
227100.0,0.047,0.18108
227400.0,0.047,0.18108
227700.0,0.047,0.18108
228000.0,0.047,0.18108
228300.0,0.047,0.18108
228600.0,0.047,0.18108
228900.0,0.047,0.18108
229200.0,0.047,0.18108
229500.0,0.047,0.18108
229800.0,0.047,0.18108
230100.0,0.047,0.18108
230400.0,0.047,0.18108
230700.0,0.047,0.18108
231000.0,0.047,0.18108
231300.0,0.047,0.18108
231600.0,0.047,0.18108
231900.0,0.047,0.18108
232200.0,0.047,0.18108
232500.0,0.047,0.18108
232800.0,0.047,0.18108
233100.0,0.047,0.18108
233400.0,0.047,0.18108
233700.0,0.047,0.18108
234000.0,0.047,0.18108
234300.0,0.047,0.18108
234600.0,0.047,0.18108
234900.0,0.047,0.18108
235200.0,0.047,0.18108
235500.0,0.047,0.18108
235800.0,0.047,0.18108
236100.0,0.047,0.18108
236400.0,0.047,0.18108
236700.0,0.047,0.18108
237000.0,0.047,0.18108
237300.0,0.047,0.18108
237600.0,0.047,0.18108
237900.0,0.047,0.18108
238200.0,0.047,0.18108
238500.0,0.047,0.18108
238800.0,0.047,0.18108
239100.0,0.047,0.18108
239400.0,0.047,0.18108
239700.0,0.047,0.18108
240000.0,0.047,0.18108
240300.0,0.047,0.18108
240600.0,0.047,0.18108
240900.0,0.047,0.18108
241200.0,0.047,0.18108
241500.0,0.047,0.18108
241800.0,0.047,0.18108
242100.0,0.047,0.18108
242400.0,0.047,0.18108
242700.0,0.047,0.18108
243000.0,0.047,0.18108
243300.0,0.047,0.18108
243600.0,0.047,0.18108
243900.0,0.047,0.18108
244200.0,0.047,0.18108
244500.0,0.047,0.18108
244800.0,0.047,0.18108
245100.0,0.047,0.18108
245400.0,0.047,0.18108
245700.0,0.047,0.18108
246000.0,0.047,0.18108
246300.0,0.047,0.18108
246600.0,0.047,0.18108
246900.0,0.047,0.18108
247200.0,0.047,0.18108
247500.0,0.047,0.18108
247800.0,0.047,0.18108
248100.0,0.047,0.18108
248400.0,0.047,0.18108
248700.0,0.047,0.18108
249000.0,0.047,0.18108
249300.0,0.047,0.18108
249600.0,0.047,0.18108
249900.0,0.047,0.18108
250200.0,0.047,0.18108
250500.0,0.047,0.18108
250800.0,0.047,0.18108
251100.0,0.047,0.18108
251400.0,0.047,0.18108
251700.0,0.047,0.18108
252000.0,0.047,0.18108
252300.0,0.047,0.18108
252600.0,0.047,0.18108
252900.0,0.047,0.18108
253200.0,0.047,0.18108
253500.0,0.047,0.18108
253800.0,0.047,0.18108
254100.0,0.047,0.18108
254400.0,0.047,0.18108
254700.0,0.047,0.18108
255000.0,0.047,0.18108
255300.0,0.047,0.18108
255600.0,0.047,0.18108
255900.0,0.047,0.18108
256200.0,0.047,0.18108
256500.0,0.047,0.18108
256800.0,0.047,0.18108
257100.0,0.047,0.18108
257400.0,0.047,0.18108
257700.0,0.047,0.18108
258000.0,0.047,0.18108
258300.0,0.047,0.18108
258600.0,0.047,0.18108
258900.0,0.047,0.18108
259200.0,0.047,0.18108
259500.0,0.047,0.18108
259800.0,0.047,0.18108
260100.0,0.047,0.18108
260400.0,0.047,0.18108
260700.0,0.047,0.18108
261000.0,0.047,0.18108
261300.0,0.047,0.18108
261600.0,0.047,0.18108
261900.0,0.047,0.18108
262200.0,0.047,0.18108
262500.0,0.047,0.18108
262800.0,0.047,0.18108
263100.0,0.047,0.18108
263400.0,0.047,0.18108
263700.0,0.047,0.18108
264000.0,0.047,0.18108
264300.0,0.047,0.18108
264600.0,0.047,0.18108
264900.0,0.047,0.18108
265200.0,0.047,0.18108
265500.0,0.047,0.18108
265800.0,0.047,0.18108
266100.0,0.047,0.18108
266400.0,0.047,0.18108
266700.0,0.047,0.18108
267000.0,0.047,0.18108
267300.0,0.047,0.18108
267600.0,0.047,0.18108
267900.0,0.047,0.18108
268200.0,0.047,0.18108
268500.0,0.047,0.18108
268800.0,0.047,0.18108
269100.0,0.047,0.18108
269400.0,0.047,0.18108
269700.0,0.047,0.18108
270000.0,0.047,0.18108
270300.0,0.047,0.18108
270600.0,0.047,0.18108
270900.0,0.047,0.18108
271200.0,0.047,0.18108
271500.0,0.047,0.18108
271800.0,0.047,0.18108
272100.0,0.047,0.18108
272400.0,0.047,0.18108
272700.0,0.047,0.18108
273000.0,0.047,0.18108
273300.0,0.047,0.18108
273600.0,0.047,0.18108
273900.0,0.047,0.18108
274200.0,0.047,0.18108
274500.0,0.047,0.18108
274800.0,0.047,0.18108
275100.0,0.047,0.18108
275400.0,0.047,0.18108
275700.0,0.047,0.18108
276000.0,0.047,0.18108
276300.0,0.047,0.18108
276600.0,0.047,0.18108
276900.0,0.047,0.18108
277200.0,0.047,0.18108
277500.0,0.047,0.18108
277800.0,0.047,0.18108
278100.0,0.047,0.18108
278400.0,0.047,0.18108
278700.0,0.047,0.18108
279000.0,0.047,0.18108
279300.0,0.047,0.18108
279600.0,0.047,0.18108
279900.0,0.047,0.18108
280200.0,0.047,0.18108
280500.0,0.047,0.18108
280800.0,0.047,0.18108
281100.0,0.047,0.18108
281400.0,0.047,0.18108
281700.0,0.047,0.18108
282000.0,0.047,0.18108
282300.0,0.047,0.18108
282600.0,0.047,0.18108
282900.0,0.047,0.18108
283200.0,0.047,0.18108
283500.0,0.047,0.18108
283800.0,0.047,0.18108
284100.0,0.047,0.18108
284400.0,0.047,0.18108
284700.0,0.047,0.18108
285000.0,0.047,0.18108
285300.0,0.047,0.18108
285600.0,0.047,0.18108
285900.0,0.047,0.18108
286200.0,0.047,0.18108
286500.0,0.047,0.18108
286800.0,0.047,0.18108
287100.0,0.047,0.18108
287400.0,0.047,0.18108
287700.0,0.047,0.18108
288000.0,0.047,0.18108
288300.0,0.047,0.18108
288600.0,0.047,0.18108
288900.0,0.047,0.18108
289200.0,0.047,0.18108
289500.0,0.047,0.18108
289800.0,0.047,0.18108
290100.0,0.047,0.18108
290400.0,0.047,0.18108
290700.0,0.047,0.18108
291000.0,0.047,0.18108
291300.0,0.047,0.18108
291600.0,0.047,0.18108
291900.0,0.047,0.18108
292200.0,0.047,0.18108
292500.0,0.047,0.18108
292800.0,0.047,0.18108
293100.0,0.047,0.18108
293400.0,0.047,0.18108
293700.0,0.047,0.18108
294000.0,0.047,0.18108
294300.0,0.047,0.18108
294600.0,0.047,0.18108
294900.0,0.047,0.18108
295200.0,0.047,0.18108
295500.0,0.047,0.18108
295800.0,0.047,0.18108
296100.0,0.047,0.18108
296400.0,0.047,0.18108
296700.0,0.047,0.18108
297000.0,0.047,0.18108
297300.0,0.047,0.18108
297600.0,0.047,0.18108
297900.0,0.047,0.18108
298200.0,0.047,0.18108
298500.0,0.047,0.18108
298800.0,0.047,0.18108
